n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,source_id,ra,dec,g_mag,bp_rp,is_candidate
2386,0.35410155348418504,118,0.04945515507124895,1.8671926300265413,2.328890824547009,0.07764229815924373,0.826755922738072,4590510974963817856,271.6356774514621,29.851765905404143,15.731797218322754,1.1110219955444336,True
2655,0.4700114000876736,696,0.2621468926553672,1.8310028336303323,0.9094460932419127,0.11789104287896095,0.8082437717571045,4590686072190383232,270.70066466611826,30.17419107189349,17.5685977935791,1.7346420288085938,True
989,0.6054554506159511,4,0.004044489383215369,1.5331214868757697,0.49957916692541543,0.027049401623737104,0.7047216718088899,4596488435567656064,268.5884456047897,28.77140072113057,13.855395317077637,1.3242721557617188,True
