source_id,ra,dec,parallax,dist_pc,pmra,pmdec,vtan_kms,phot_g_mean_mag,bp_rp,w1_w2,ir_excess_z
629001538207539968,154.49552587146374,21.968503949612263,4.372518853576978,228.70112936893136,-8.228024118075043,-12.900252736957324,16.589815222754133,7.4087625,1.115027,0.09499999999999975,8.65547824327348
629628981389635456,151.10241078116414,22.15428730915263,2.965791466936331,337.1781229895446,-10.379233774650256,-3.3635293067390823,17.44078503319645,8.597234,1.0848408,0.03300000000000036,5.456908814441035
641961275605994240,149.84787344517218,23.289125693019635,4.321316785518971,231.41094477291472,-23.267833265239215,-35.71101257222084,46.76044033144092,7.8568125,1.2371216,0.18599999999999994,13.300240105754263
627751221687945728,149.42846962150617,20.17068608579476,17.091631991415497,58.508163556427114,-69.138670204717,-27.52200980632108,20.64119182900892,7.8967857,0.67871714,0.06400000000000006,9.345614305534538
642709420253731840,149.33410551194572,24.794822044762753,5.745067162656775,174.0623689310458,-78.17939123947751,-50.759071063374755,76.91909414846536,8.158068,1.1959338,0.03200000000000003,4.990962311489946
645106772214340352,144.80343484585143,25.367448772195694,10.415525524671095,96.01051791686511,6.207566615197003,16.173061507055987,7.885150186689332,7.1763783,0.41077185,0.04900000000000038,6.322817784822577
639750020283074688,146.53925330046957,20.811944258564605,2.766736202851358,361.4366989413066,-23.877273869368207,3.9456280026716137,41.46902442047357,8.076114,1.1705432,0.05999999999999961,6.688324097074941
645087118444004224,144.58842814892483,25.366619394620816,2.8359713682267587,352.61286880525444,-54.863201874605224,0.4438518164298749,91.7171129548229,8.213938,1.1803141,0.028999999999999915,4.829093263549726
645368284183624320,142.524328824382,24.68056998456848,3.2912257588736535,303.83816646544085,-15.049588352817809,-0.41706286745631643,21.68655188200507,8.162907,1.1839447,0.07100000000000062,7.095259934712761
628997483758503936,154.25184973590686,21.912947929005874,14.12447376908859,70.79909781761215,43.192668119021405,-21.335929700067556,16.169854108479544,7.5202417,0.58825016,0.06299999999999972,7.503077104656067
628852004626257152,153.6232798197317,21.167713207017076,18.589252326602345,53.79452505300278,-144.25971518889273,-75.38250489852709,41.511046185706356,5.89471,0.72108364,0.19099999999999984,21.581624788038557
628920861541918208,153.29945147907895,21.4197530125117,8.241676381494523,121.33453847391455,-25.822810634647688,-30.25199447342971,22.87940028338108,7.706954,0.5972347,0.021999999999999353,4.046603382286368
639897835877797248,145.19818240311324,21.023896172945104,8.586686569883394,116.45935738557881,31.702349590939818,-103.12397119309563,59.566232367364876,8.203499,1.035109,0.04699999999999971,6.315298965027213
640542080972246144,148.214274321088,22.620170659388286,2.268004911842313,440.91615268491387,-2.7611014277717247,-0.9037414332592418,6.072886197625646,7.685401,1.2718177,0.11500000000000021,8.975449810114831
629607506553221888,150.70388365468344,21.949234778306966,3.2318752424218204,309.4178843520722,-15.246226743711091,-5.061671328696901,23.56510076423605,5.6310005,-0.25689554,0.0990000000000002,10.538029641370937
645772423425241856,143.83579679824126,25.512521319414187,2.135444856133966,468.28650111359536,-131.5006679052729,-12.092389531853255,293.1736571379189,15.997883,1.4323235,0.03700000000000081,4.1816546762593285
628505246146831360,152.59436296181127,20.945604944842763,7.053273301159425,141.77814431713838,-17.340955252553115,7.524199831947155,12.705630209401958,7.337062,0.5134444,0.07999999999999918,8.936249135882468
641028408708905216,144.2185989090584,22.2439546236104,2.6475328203431516,377.710142936165,13.50051033719634,-27.583262182615258,54.99135310841249,7.429064,1.4387655,0.1750000000000007,10.386690647482846
643986125052103296,148.96618477282288,26.851076390628727,3.5636088095334553,280.61441461385294,34.21488473234462,-13.869264121344592,49.11533624184597,7.5685315,1.1725955,0.07500000000000018,7.531390159731486
641511025593883904,145.67437701187194,23.170812808599955,2.585409651709923,386.7859003847324,10.466919757426448,-17.373679410644442,37.19291677234021,14.813604,1.4391079,0.04399999999999871,4.496402877698108
629657809210115584,151.15281854597367,22.56952136476005,4.067764122199092,245.8352967279198,-29.884779947062327,-12.422627945947688,37.71914934018417,7.6492944,1.2974734,0.04499999999999993,5.343764915848701
630220999681700736,152.653047713246,23.88142458957888,3.6499739564950313,273.97455760486366,3.8082642085084903,-23.109587775860152,30.42128428808431,7.4969163,1.1540871,0.08000000000000007,7.812412180616985
