source_id,dist_pc,phot_g_mean_mag,bp_rp,v_rel_kms,t_enc_myr,d_min_pc,d_min_au,v_esc_at_dmin_kms,within_reservoir,capturable,focusing_factor,transfers
762456784958135168,61.83421820974901,11.362947,1.5247269,40.02191219454814,-0.7051787429597032,17.849474480617843,3681718.3909465903,0.013171464797921178,False,False,1.000000108310979,False
3562020926391930112,47.26115829119277,15.385413,3.0551453,43.45561965072858,-0.0103290740162286,17.857589121244935,3683392.155721297,0.013168471844970185,False,False,1.0000000918287906,False
741857885583667712,68.74888024354432,13.906486,2.3923502,35.078990341560626,-0.9742206533164268,17.860457161045854,3683983.731394434,0.013167414503118903,False,False,1.000000140898654,False
5650990966446973696,24.63776451885351,13.1363735,2.8760605,40.56160079296204,-0.5315604732708401,17.86859361204689,3685661.9948816914,0.013164416275499646,False,False,1.0000001053350827,False
3896067363661303808,67.6908121704632,12.815192,2.0840511,22.670078172338027,-1.0451099522322198,17.873528424956906,3686679.873109222,0.013162598827524715,False,False,1.0000003371143615,False
4028455474248200192,68.24112773662665,14.741302,2.5794783,25.70931372137526,-1.3316240832154969,17.88071999008259,3688163.239894707,0.013159951584946959,False,False,1.0000002620158812,False
3514838958298068736,49.88227266625416,11.23888,1.7975931,52.713182482195016,-0.3497668741643863,17.884879707148976,3689021.2431284203,0.013158421106144147,False,False,1.0000000623116265,False
3850788310893391744,54.51257371448061,14.446669,2.7243338,26.32185148912729,-0.7824569314045151,17.889765306450368,3690028.970320516,0.013156624236214462,False,False,1.000000249836607,False
740041664173180544,36.013416070429365,10.52794,1.8637533,37.164892591623335,-0.1353976283205472,17.898800023184712,3691892.5144149903,0.013153303304734932,False,False,1.000000125257548,False
3842987134159968128,34.670957916710044,12.391505,2.5169735,9.625002354221191,-1.5540896690374837,17.907070447020253,3693598.411782966,0.013150265511454921,False,False,1.0000018666691683,False
4012531487861716352,44.807895998001534,7.2107477,0.6763849,24.173321156000657,-0.4366914232602537,17.91217216349828,3694650.716342573,0.013148392659202313,False,False,1.0000002958507581,False
1569544950207067136,53.0819295359606,14.147185,2.8793316,25.70246860180312,-1.3274163535441206,17.916878674744144,3695621.503971638,0.013146665597153042,False,False,1.0000002616263954,False
3475577730236421248,58.13285980865464,8.730864,0.87397575,31.64766101843584,-0.9631434639697386,17.920328159050698,3696333.0111829294,0.013145400235302905,False,False,1.000000172529908,False
3602838268348356224,57.98132040275458,15.015182,2.877202,34.78115057408591,-0.3494554504091776,17.931151511051528,3698565.4877836504,0.013141432314720876,False,False,1.000000142757034,False
4026826925728938496,66.48252666818175,8.177459,0.66494703,41.80896023297623,-0.7387475038574973,17.933144866609844,3698976.6468811757,0.01314070192762691,False,False,1.000000098786681,False
3693468950241654272,59.96075682693984,11.250348,1.6367502,65.08971284928415,-0.2783951100718507,17.94163018494543,3700726.8694215138,0.013137594176978124,False,False,1.000000040738682,False
6145117612301447552,47.00895838711433,8.559155,0.9445448,29.90182285232869,-1.0816348185835127,17.94856174209299,3702156.605711833,0.013135057127496704,False,False,1.0000001929605833,False
817985047035624448,47.31398623724609,10.403135,1.4433422,33.764601614710244,-0.8248132507213398,17.958607344383097,3704228.659919355,0.013131382900009977,False,False,1.0000001512507966,False
