source_id,ra,dec,dist_pc,phot_g_mean_mag,bp_rp,radial_velocity,sep_now_pc,v_rel_kms,t_enc_myr,d_min_pc,transfer_score,comoving
5688027710686600960,149.19135450806354,-12.270560736035323,48.51816674154734,9.652857,1.1311159,12.99887,24.954242091102426,3.364324822064371,-6.147505299918842,13.24045068605957,0.006672696812018355,False
4001901959199766400,182.79477474526348,23.799055960590188,55.51732634422829,13.86598,2.545041,-2.9276168,23.126571594688716,3.6982527783486083,-4.308888625784485,16.408436483833455,0.004455942883130698,False
3773366233983601536,150.6924938284221,-6.660044831785387,53.67122334417483,13.382703,2.924611,12.462992,25.681981175880573,5.414612359248597,-4.424493192149071,7.698294479300231,0.00443068361928019,False
3933207393274156800,187.1516939540956,14.854490845271513,36.37619378513029,15.172416,3.1683187,-7.887679,10.507691166390815,8.253086150852072,-1.1610927008298468,3.7903662972330396,0.0038733439264515353,False
3776780595544771968,159.7757951688462,-5.4057439428986,61.01672227576531,12.400353,1.9856358,7.083918,27.58711621545859,3.1305608495753825,-0.11394883199160528,27.584703791748108,0.003699025930627069,False
3725115471868587904,206.31102360926837,8.835546553545194,22.011987016503586,8.15131,1.260643,-13.379703,23.08842065504884,8.311827518542296,-2.6680615103485916,4.3227649783300075,0.0033484616613956644,False
1455918635453186688,203.71031899097696,29.69939065771241,47.080824768480106,15.547516,3.2210312,-3.8794975,28.104157688970083,11.294938885602884,-2.424058719739593,2.400574620715493,0.0032652543662865787,False
269066953631488384,89.98201323957848,58.56976827470822,13.476168999651042,12.086062,2.9930649,0.15753625,37.99263957765209,2.9736696012313364,-0.8351181612689272,37.907654109596955,0.002983236364761211,False
6184775136991412864,193.64359820196282,-29.855500268524715,44.94163874558352,11.224606,1.8192263,7.206214,30.80190272297153,7.644140463397148,-3.8647664930451637,5.990287459961828,0.0028568998669931864,False
619893286962005632,147.41906410125793,16.370356235436567,63.78700698936024,8.97713,0.8238411,15.942451,34.02503805418933,12.91326102924647,-2.5705898744374758,2.279103363724594,0.0026312621464316794,False
3996306127914172928,164.91023392506725,25.436789843273214,21.281187640236706,8.592157,1.4275174,-2.7027283,19.26302951485943,5.585246501671142,-2.568410236092852,12.48301353411348,0.002568005018986617,False
654704237415845504,119.62641611731723,15.499385691827637,31.090423805332474,14.580774,,11.222906,31.108109169997928,4.735848806167514,-5.272912264494826,17.76176283809443,0.0025102575113505666,False
3547992772929871360,172.3241363248965,-17.51603076527066,67.56566231130044,15.041173,2.8988638,4.388619,36.853544188467865,3.301752908012782,-0.36307668986268815,36.83314543307314,0.0024904168962858967,False
5656170628287068160,135.33598020180577,-20.973414928450484,52.815148938135934,10.107085,1.2956791,16.043993,38.27434081213639,5.572969783968729,-6.278868833983898,13.573431557375391,0.002372121696992322,False
3706206551931032320,193.16724987925977,5.759233060022185,42.19355092174495,15.535478,3.0925426,-7.8083267,14.883152261469348,5.73612887070135,-0.9965888872360235,13.686776613328085,0.002220552375847991,False
3880624761503718272,154.3602376666619,12.29036443509208,73.36487476593865,8.886076,0.7677698,9.476557,39.219339733389056,6.533435409448558,-5.647614820570002,10.682844866124299,0.0021929557798503673,False
3631701479368964096,202.34162148144864,-6.44208061149293,44.32113735536983,14.005187,2.8005142,-0.80398655,24.055828291321518,6.98850677786924,-3.0893861708178516,9.546303394362903,0.00214484536086171,False
1407397599636558592,252.01920476337241,45.37874151815189,22.980121536983976,12.318982,2.854127,-13.391388,39.836875720523324,9.669449763637784,-3.9965757346363606,4.995711350385507,0.0021409135952555254,False
3958993998962374912,188.158681306913,23.260991223723032,62.989352067852536,9.216228,0.9294777,-3.6051688,31.017423411913775,5.477935928929399,-4.704162052541831,16.356274611403165,0.002037425370674527,False
3718455794363162368,204.68022800635532,7.072848887766408,52.52581689741757,14.06595,2.526101,-5.2760854,28.494386373446204,4.189425402637736,-1.2484385129606248,27.987817561316483,0.0020357387443135453,False
