source_id,ra,dec,dist_pc,phot_g_mean_mag,bp_rp,sep_now_pc,v_rel_kms,t_enc_myr,d_min_pc,abs_g,lum_class,dest_score,cross_yr_0.001c,cross_yr_0.01c,cross_yr_0.1c,known_planet_host,n_planets,has_temperate_planet,has_hycean_candidate,host_name
3698171595834364160,185.14210863065708,-0.2652698210115081,35.57487547071604,10.347375,1.5894537,9.785998600506629,27.63247397801248,-0.1899786050994751,8.181788772116283,7.591658057409608,main_sequence,0.6557438417574785,26685.42607838092,2668.5426078380915,266.85426078380914,False,0,False,False,
5428329730004268928,135.41848975717684,-41.816841071821926,30.19118734103248,9.638261,1.5874653,34.74688553389495,22.473620903972428,-1.2436960132979773,19.75435024112241,7.238860034831728,main_sequence,0.6546547236636419,64430.07363896612,6443.007363896612,644.3007363896612,False,0,False,False,
1022215621041121792,147.58483631535168,56.49273101168146,49.08685884296416,10.900624,1.5868673,39.907345901145895,24.437354919760622,-0.6669854887544898,36.25909811968858,7.445797791508692,main_sequence,0.6543271133446594,118261.36184782433,11826.136184782434,1182.6136184782433,False,0,False,False,
1502203539498075008,208.26215053142604,43.64950884088391,44.92380452621149,10.575509,1.5831699,34.098587741992965,31.06838242525277,-0.907939051287188,18.178464296961646,7.313126355689004,main_sequence,0.6523008739127177,59290.221090562554,5929.022109056255,592.9022109056255,False,0,False,False,
3900016332687813632,180.2740664431042,8.800222098952254,59.07045788386103,11.126133,1.58078,21.99611079882332,52.19461800353187,-0.0499159275234384,21.83413030375686,7.269281313506637,main_sequence,0.650990593546229,71213.40900321638,7121.340900321638,712.1340900321638,False,0,False,False,
3499132980155660288,193.68295425589648,-22.97355402753762,60.57424872553721,11.043552,1.5806255,37.827924978352975,36.3540483745212,-0.2185077525315142,36.94525109392535,7.1321118175558205,main_sequence,0.6509058726740901,120499.2935498573,12049.92935498573,1204.9929354985732,False,0,False,False,
1546291138277427712,181.2864474076297,48.47202631070477,27.700203466267688,15.247349,3.6199179,25.22849505838649,29.75082842905097,-0.5021749899359044,20.075246927035597,13.034934204505776,main_sequence,0.6506078820993766,65476.69865328053,6547.669865328054,654.7669865328053,False,0,False,False,
5370470885530810496,174.41850491216573,-48.62413507339803,43.256722437431584,10.257721,1.5788698,38.58346637096944,100.68800213182644,-0.1360603525742258,35.94970845385253,7.077452950751715,main_sequence,0.6499429990013672,117252.26771363936,11725.226771363938,1172.5226771363937,False,0,False,False,
610304720934423424,135.32224010762127,15.264337587952596,18.4687372822463,8.73922,1.5769153,25.860280949179987,24.73458794621841,-0.2989816132148184,24.729596183878357,7.407033982489944,main_sequence,0.6488708289607106,80657.15570195578,8065.715570195579,806.5715570195579,False,0,False,False,
3861984702223168896,158.2639382133363,5.598991676557187,65.96107805019835,11.484391,1.575655,30.607347478229137,20.307177760024324,-0.7852057451919399,25.90127984826314,7.387952274883929,main_sequence,0.6481793255888695,84478.67672676455,8447.867672676455,844.7867672676455,False,0,False,False,
