pole,line,sample,lon,lat,z_floor,z_mean,T_floor_K,T_bg_K,sigma_bg_K,dT_K,amp_K,dseason_K,n_bins_hot,n_bins_valid,cluster_px,area_m2_300K,class,reasons
south,854,1396,17.34612503897054,-86.5765078091472,-0.48721818859464455,5.53621651942631,18.360977172851562,22.47213610013326,6.123745330623531,-4.111158927281696,27.869003295898438,13.71380615234375,4,17,3,,edge,edge:boundary;few_bins:4;not_in_floor:-0.49;seasonal:13.71K;diurnal:27.87K
