source_id,ra,dec,ccd,sep_arcsec,g_n_epochs,g_n_seasons,g_baseline_yr,g_mag_med,g_slope_var_yr,g_slope_sigma,g_v_first,g_v_last,g_amp_first_mmag,g_amp_last_mmag,g_amp_growth,g_monotonic_frac,g_rank_rho,g_rank_p,g_slope_sigma_loo_min,g_frac_seasons_positive,g_score,r_n_epochs,r_n_seasons,r_baseline_yr,r_mag_med,r_slope_var_yr,r_slope_sigma,r_v_first,r_v_last,r_amp_first_mmag,r_amp_last_mmag,r_amp_growth,r_monotonic_frac,r_rank_rho,r_rank_p,r_slope_sigma_loo_min,r_frac_seasons_positive,r_score,is_candidate,n_bands_candidate,g_n_per_season,g_v_exc,r_n_per_season,r_v_exc
625114100009030_625214100009500,190.2168406,29.4964549,625_0xe_0x1,0.07703042382555289,267,7,5.433808179329234,20.891895249999997,0.00263789334467648,0.6135299406140996,-0.005323132127448047,0.00901067430505316,0.0,94.92457166115189,inf,0.5,0.7857142857142857,0.02400793650793651,0.3891433099828599,0.7142857142857143,0.2222919360483921,806,8,7.003698079123885,19.451473200000002,0.0006943270409622213,1.2127089084806992,-0.0027986241035439447,0.0020642328595269358,0.0,45.433829461392925,inf,0.8571428571428571,0.9285714285714286,0.0011160714285714285,0.6447942056908503,0.375,0.42241212493677177,False,0,"53,61,51,38,13,30,15","-0.00410564,-0.00639401,0.00467982,0.000503158,0.0090489,0.000664001,0.0352287","110,155,144,135,118,116,18,9","-0.00194863,-0.00188054,-0.00156642,-0.00132094,-0.000477375,0.00291261,0.000219706,0.00241157"
672102400008360_672202400006908,189.8670834,29.6697105,672_0x2_0x4,0.033195395086686764,267,7,6.004018271321024,20.9878254,-0.002370800779065247,0.6261261761726099,0.011579714670608473,-0.0026546165245613876,107.60908265852132,0.0,0.0,0.6666666666666666,-0.8571428571428571,1.0,-0.6402772885464894,0.8571428571428571,0.0,355,6,5.013181895824782,20.57056615,0.005636255124549637,1.477075787945977,-0.008818904372049026,0.019436667778592865,0.0,139.41545028651905,inf,1.0,1.0,0.001388888888888889,1.0953476096936543,0.6666666666666666,0.4166887912503146,False,0,"37,83,41,53,15,21,17","0.012632,0.00778919,0.00242705,0.00736107,0.000555451,-0.00449465,0.00104022","77,92,61,73,38,8","-0.00730217,-0.00237308,0.00538121,0.0106637,0.0119652,0.0433796"
625114100004398_625214100008403,190.21078275000002,29.6400137,625_0xe_0x1,0.1204981668438618,106,6,5.391605825462012,21.226314549999998,-0.006194712524798621,0.8645409280508878,0.011983882558992645,-0.021415565576774084,109.470921065791,0.0,0.0,0.6,-0.7714285714285715,1.0,-1.405229308770459,0.3333333333333333,0.0,577,7,5.955029818480495,20.03278255,0.00276187899998169,1.5330996187543142,-0.0029433001988434983,0.013503771601082555,0.0,116.20572963964624,inf,0.6666666666666666,0.9285714285714286,0.003373015873015873,1.1885518657932728,0.7142857142857143,0.34256452175784596,False,0,"23,20,21,13,12,8","0.0633769,-0.0145419,-0.00500062,0.0556288,-0.0184183,-0.0273704","93,113,108,100,68,76,13","-0.00156361,-0.000509485,0.00968749,0.000132697,0.0138048,0.0122688,0.0231991"
672102400003480_672202400006028,189.52486525,29.775386750000003,672_0x2_0x4,0.06251664656211017,454,7,5.882395540314863,20.26511955,0.0008866900908259234,0.25871530307093155,0.019555323982091064,0.024771185818006858,139.8403517661875,157.38864577219937,1.1254880568046093,0.6666666666666666,0.03571428571428571,0.48174603174603176,0.0,1.0,0.02083333333333333,790,6,5.167449790280621,18.805268775000002,0.00399746323446988,2.9187066951253136,0.009544858798736351,0.030201549351352223,97.69779321323665,173.78592967024753,1.7788112090816603,1.0,1.0,0.001388888888888889,2.317040860267489,1.0,0.3247888821238356,False,1,"60,126,67,76,38,48,34","0.00742762,0.0405829,0.0415076,0.0315338,0.102971,0.0121566,0.0156961","118,171,158,150,139,41","0.0119358,0.012516,0.0209896,0.0239059,0.0276703,0.0349728"
672102400004088_672202400007186,190.3003675,29.6335658,672_0x2_0x4,0.01333524665383369,685,7,5.8851009739904026,15.55068065,1.4859285881512837e-05,0.23884515163382886,0.00023569517127915675,0.00032314356909324976,15.352366960151674,17.976194510887165,1.1709070371719128,0.3333333333333333,0.17857142857142858,0.35654761904761906,0.0,1.0,0.0,803,6,4.770938664476371,14.168869950000001,4.000850337648614e-05,1.5095616718202793,7.436693505237862e-05,0.0002652450507190898,8.62362656035027,16.28634552989374,1.8885726806370695,1.0,1.0,0.001388888888888889,1.2163834872504875,1.0,0.3186216748359384,False,0,"88,180,96,112,68,72,62","0.000890609,0.000281598,0.000200961,0.000182258,0.000533771,0.000953869,0.000397681","99,174,163,159,147,47","0.000101025,0.000111258,0.000137518,0.000183144,0.000225371,0.000643318"
625114100009127_625214100002949,190.31273994999998,29.4757305,625_0xe_0x1,0.07923900036991671,62,5,3.8058880585900017,21.3517265,-0.0053713939387589685,0.3374876609556246,0.020383985023397853,-5.8939026107620446e-05,142.7724939314217,0.0,0.0,0.75,-0.7,1.0,-0.9511560514823708,0.6,0.0,261,6,5.17994264462698,20.73994495,0.007946826144953791,1.3900654128375842,-0.014446799786334312,0.026717303851348455,0.0,163.45428673286136,inf,0.8,0.9428571428571428,0.008333333333333333,1.0474426110331219,0.6666666666666666,0.3134044787055562,False,0,"9,12,9,8,9","0.0045227,0.105421,0.0283638,-0.00120482,-0.00846434","56,63,46,48,20,21","-0.0101574,-0.00739391,0.0155172,0.000150826,0.0410591,0.0445736"
625114100004390_625214100019965,190.2414344,29.6416588,625_0xe_0x1,0.0413261315898122,165,7,6.031384864613283,21.176655750000002,0.0007228639914491231,0.13053639648129756,0.000275175575254066,0.004635046512454253,16.58841690017664,68.08117590387414,4.10413943136124,0.8333333333333334,0.14285714285714285,0.39126984126984127,0.0,0.8571428571428571,0.19166666666666665,148,6,4.870626631895976,21.1284399,0.005380567782721303,0.6422427976376099,-0.013138013428452718,0.013068723308791143,0.0,114.31851691126482,inf,0.8,0.9428571428571428,0.008333333333333333,0.3789730474650469,0.5,0.3134044787055562,False,0,"29,30,32,25,10,20,17","0.0024057,0.0216391,-0.0205397,0.000188055,0.00156721,0.00178426,0.0420482","31,34,19,35,12,13","-0.013136,-0.000958994,-0.010665,0.00462127,0.00912246,0.017719"
672102400025235_672202400007344,189.98167139999998,29.62082365,672_0x2_0x4,0.04297978065700545,118,5,3.8659881930184743,21.44059845,0.0037770135185637875,0.3457325763065827,-0.013975638957782935,0.0006262507098558322,0.0,25.025001695421164,inf,0.75,0.9,0.041666666666666664,0.011079816728772758,0.4,0.22560797819968736,590,6,4.736779127857638,19.896926399999998,0.0020707722298676234,1.1849270753118393,-0.007165154810017484,0.002643635866966693,0.0,51.416299623433545,inf,0.8,0.9428571428571428,0.008333333333333333,0.796675048710874,0.16666666666666666,0.3134044787055562,False,0,"23,32,26,17,9","-0.0218612,-0.000113115,-0.0178119,0.000496157,0.00231964","68,149,133,119,97,15","-0.00750806,-0.00507178,-0.00236498,-0.00195152,0.000284996,-0.00194905"
672102400012746_672202400007298,190.079678,29.6243712,672_0x2_0x4,0.006227983427136456,667,7,5.758040852156044,18.6939945,0.00026766847063919075,1.6613862629412002,-0.0010099662551699073,0.0005312797336046837,0.0,23.049506146654934,inf,0.6666666666666666,0.4642857142857143,0.15119047619047618,0.9330882649101673,0.2857142857142857,0.17083333333333334,795,6,4.751943208487327,18.20973395,0.00023227395529181797,1.7166788944254452,-0.0006673943147501976,0.0004363583296072459,0.0,20.889191693486993,inf,0.8,0.9428571428571428,0.008333333333333333,1.2072655778022197,0.5,0.3134044787055562,False,0,"83,176,96,108,65,69,60","-0.00138485,-0.000855111,-0.000109713,0.00050024,-0.000133048,0.000460834,-0.00028773","93,173,163,159,146,47","-0.000670992,-0.000297782,-0.000430859,7.89507e-05,0.000149324,0.000557144"
672102400004154_672202400014277,189.9913909,29.6248002,672_0x2_0x4,0.013324377154903574,673,7,5.760726797809717,16.1853714,3.9288897343624076e-05,1.5534462582267248,2.3932793221117866e-05,0.00025026539700492807,4.89211541371602,15.819778664852679,3.233729650060744,0.5,0.7142857142857143,0.04404761904761905,1.016553904635485,1.0,0.19154238223273676,793,6,4.750568595208767,15.6025877,3.5820169282377476e-05,1.5977178691124503,-7.736292701976514e-06,0.00016242987856594768,0.0,12.744798098281027,inf,0.8,0.9428571428571428,0.008333333333333333,1.0669186600871365,1.0,0.3134044787055562,False,0,"83,180,96,111,65,69,61","0.000169554,6.2044e-05,5.59097e-05,0.000134962,0.000237348,0.00049085,0.000267766","91,174,163,159,145,46","1.15676e-05,2.20165e-05,3.40402e-05,0.000207444,8.13877e-05,0.00051272"
