n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
784,0.435397610276424,96,0.12244897959183673,1.5624719838302952,0.9980730195552024,0.204765287657451,0.7858901613040109,13,0.0,0.435397610276424,631208400002916,230.92717825,24.79326985,,,,unknown,0.014590980140060304,1.380635807173879,0.10262630815267952,0.22423889641004627,False,False,False,0.9655172413793104,True
856,0.5634173023994498,77,0.08995327102803738,1.1895690668865504,0.4973881789695243,0.025461557398755833,0.7837630901575694,6,0.013324195545332282,0.20959718192669152,631207300026362,231.9646703,24.7294138,,,,unknown,-0.00012640100179978718,0.030947315220194505,-0.0008869778064980413,0.0,False,False,False,0.9259259259259259,
831,0.2213556797940749,61,0.07340553549939831,0.9697712474325281,0.16635861773933888,0.03169131059236043,0.7748347065123546,9,0.011885966769979037,0.2213556797940749,631208400002241,230.8289252,24.88015,,,,unknown,0.0040763546836085586,1.390621032370555,0.028660167158169995,0.050155292526797485,False,False,False,0.8518518518518519,
801,0.28276320702171487,50,0.062421972534332085,1.0317794836569916,0.9974899177977367,0.07055714419088856,0.7576978974522952,7,0.014347242769952593,0.2693026707017432,631208400002203,230.7164912,24.8829762,,,,unknown,-0.009282764621503707,2.8027637395383276,-0.06531590110274572,0.0,False,False,False,0.9726027397260274,
849,0.2637246853223496,55,0.06478209658421673,0.8774795404819743,0.9953093410215362,0.0348709383145022,0.7505809157541209,6,0.019652600917176157,0.2637246853223496,631207300023325,232.1788428,24.7371243,,,,unknown,0.00172837987593775,0.4778233819649302,0.012128342096393126,0.02122459866868797,False,False,False,0.9912280701754386,
827,0.40169355654103656,67,0.08101571946795647,0.8991065174880402,1.0349790406521342,0.04917234403233291,0.7405964323458427,9,0.02155062148148583,0.2890426309901679,631207300009605,232.0739851,24.7820961,,,,unknown,0.005344804307958334,1.2466237907073903,0.037491096504056,0.11025227602495512,False,False,False,0.994535519125683,
43,0.35199179632586597,20,0.46511627906976744,2.101117742596902,0.9976767605115862,0.9220243167154207,0.7360670645558142,6,0.0,0.35199179632586597,1627213400005314,232.2431412,24.7458021,,,,unknown,-0.08808290600458155,6.1144435465124936,-0.4322020556150925,0.0,False,False,False,0.9444444444444444,
846,0.2530194048209058,32,0.037825059101654845,0.8522517844089691,0.11006447187067338,0.032948415889604926,0.728044625047553,6,0.005485254840374424,0.17105216808921664,631207400003694,232.4988353,24.75796145,,,,unknown,0.0026548616769110052,0.9937069227900548,0.01866589115093078,0.03266530951412886,False,False,False,0.896551724137931,
823,0.32216670727934504,82,0.09963547995139732,1.0994757547798841,1.0349790406521342,0.07117776927820949,0.72464412982085,10,0.026657028227493374,0.2902082028991322,631208400022399,230.7076058,24.7303282,,,,unknown,0.0044645867513910574,1.4275792486049523,0.03138976181379464,0.05493208317414061,False,False,False,0.989247311827957,
824,0.31596409879181553,17,0.02063106796116505,0.9224150911119595,0.10946992594424916,0.02439023580658325,0.7226829292580251,3,0.0,0.25246857226460995,631207300003679,231.6996707,24.745030800000002,,,,unknown,0.005088673191165142,1.6572757778509168,0.035708098242044004,0.062489171923576996,False,False,False,0.9716312056737588,
853,0.19934782456294975,24,0.02813599062133646,0.9456239883505603,2.0520310635621355,0.027338324570863482,0.7203202383047604,3,0.0,0.19934782456294975,631207300003722,231.994901,24.7425521,,,,unknown,0.002132387487120134,0.7052458554236534,0.014963333747350658,0.02618583405786365,False,False,False,0.6923076923076923,
855,0.23077356615838873,24,0.028070175438596492,0.8267886949883361,0.11714815221672305,0.037878478705922564,0.7186364563882233,3,0.0,0.23077356615838873,631207300003573,232.3515388,24.7643283,,,,unknown,0.0006265848985247116,0.1750600967034675,0.004396855174918259,0.007694496556106953,False,False,False,0.8333333333333334,
797,0.2648111226497374,28,0.03513174404015056,0.7312549019741155,0.3764521239272488,0.02959685030077425,0.7155351261367551,3,0.0018619395910042748,0.22099255546488472,631208400021963,230.6990519,24.8635179,,,,unknown,0.005228801752397815,2.2338592336920358,0.036762829511192766,0.10897780878744445,False,False,False,0.9942196531791907,
844,0.3381232465348071,99,0.11729857819905214,0.8997343298265726,0.5079310429727151,0.055154348455414656,0.7112773572727861,15,0.02429687463495842,0.3381232465348071,631207400004170,233.04152635,24.70397095,,,,unknown,0.005448346539527765,1.1288790851393589,0.03830641887817823,0.0670362330368119,False,False,False,0.9770114942528736,
856,0.7277259069964666,7,0.008177570093457943,1.574571475381768,0.9971986223424756,0.018619200833419756,0.6988885282728802,1,0.0,0.5343880907588646,631207300003562,231.6909291,24.760883149999998,,,,unknown,0.0017515095654991332,0.4039521372813704,0.012290647149517879,0.021508632511656287,False,False,False,1.0,True
848,0.24309463423116828,95,0.11202830188679246,0.9564090831826018,1.0350574701712318,0.08603606763720412,0.6959457719507556,11,0.03274780258602773,0.21200615724913552,631207300003856,231.8509818,24.7237229,,,,unknown,0.006402788228795807,1.2915949974440208,0.044929478230277334,0.07862658690298532,False,False,False,1.0,
794,0.329809245973106,8,0.010075566750629723,1.0607259522397081,0.12240791556298058,0.030253623862185757,0.6945674699757268,2,0.0,0.3136852826694091,631208400002980,231.05330305,24.7854953,,,,unknown,0.00017725753456982986,0.08783432991427777,0.0012467487578303577,0.002181810326203126,False,False,False,0.9615384615384616,
828,0.25053408212100003,10,0.012077294685990338,0.8475400675699332,0.12901929128315817,0.021393055867463102,0.6935820832397611,2,0.0,0.21553869152354366,631207400009922,233.1874532,24.79105965,,,,unknown,-0.0025128541602389013,0.8973154625478079,-0.01766745680059316,0.0,False,False,False,0.9545454545454546,
838,0.3463579611209483,24,0.028639618138424822,1.0081801174896006,0.15906273898027817,0.024162795900983157,0.6932419682790811,2,0.0,0.29718015475062154,631207300003583,231.99578,24.7603948,,,,unknown,0.001144949507669695,0.4760617988445723,0.00803430834839843,0.05870289675255437,False,False,False,0.9285714285714286,
812,0.3075583859905585,21,0.02586206896551724,0.9895129594224954,7.090775836541278,0.023090175042670025,0.693072947487199,2,0.0,0.24520641575500057,631208400003315,231.2347597,24.7387484,,,,unknown,0.003922800245701047,1.4185553485982634,0.027591190103220763,0.04828458268063633,False,False,False,0.9270833333333334,
842,0.20337552000083414,23,0.027315914489311165,0.8585939902605734,0.48140067997267916,0.024762471147796616,0.692571258655661,2,0.0,0.20337552000083414,631207400003975,232.4637197,24.7247308,,,,unknown,0.0021210212894984845,0.9839225899153397,0.014912548123656045,0.026096959216398076,False,False,False,0.8888888888888888,
828,0.2540823561930443,17,0.020531400966183576,0.8609654414544937,0.1928210753308149,0.026914421961965918,0.6919256734114102,2,0.0,0.2503608147124601,631207400003689,233.08906804999998,24.7605549,,,,unknown,0.0003215823501261805,0.11627354992920998,0.0022609920493108283,0.003956736086293949,False,False,False,0.9504132231404959,
786,0.37751891398806203,19,0.024173027989821884,0.9510315256003352,0.3830288972188932,0.02770173010410518,0.6916894809687685,2,0.0,0.37751891398806203,631208400003217,230.8018058,24.7436782,,,,unknown,0.004175508798153885,1.6595529289021642,0.02934558951758276,0.05135478165576983,False,False,False,0.9803921568627451,
819,0.3002804760485702,22,0.026862026862026864,0.9687333268060607,0.1647612788758999,0.027846230026850077,0.691646130991945,2,0.0,0.2313667774448228,631208400002171,230.5932408,24.8853346,,,,unknown,0.003062040656254814,1.287800747146642,0.021528695087859227,0.037675216403753646,False,False,False,0.9166666666666666,
812,0.33252903904062636,20,0.024630541871921183,0.9828672093558201,2.0156920698259486,0.02810817390067904,0.6915675478297963,2,0.0,0.2613045635889074,631208400008256,230.6970458,24.8496434,,,,unknown,-0.00269431958209702,1.3286874619494589,-0.01893946501621322,0.0,False,False,False,0.9603960396039604,
826,0.31172664043041864,116,0.14043583535108958,1.0129163372142405,0.9971986223424756,0.07268337107690986,0.6914084096785256,17,0.025139567362799608,0.20828805031928566,631208400025301,230.7865732,24.769460549999998,,,,unknown,0.0055357552583253965,1.694345429813514,0.038920968209242235,0.06811169436617391,False,False,False,1.0,
821,0.27538353167717855,16,0.0194884287454324,0.8834963131017007,0.25984185153474143,0.029046646565410953,0.6912860060303768,2,0.0,0.27538353167717855,631208400003010,230.9601203,24.7803089,,,,unknown,0.0030652945941779352,1.5052558053540903,0.02155156919220264,0.03771524608635461,False,False,False,0.8775510204081632,
847,0.2532337531638721,18,0.021251475796930343,0.9135229468062253,0.13559088482939077,0.029592149150981347,0.6911223552547057,2,0.0,0.21091846634323952,631207300003788,231.5924696,24.7286179,,,,unknown,9.065333988587762e-05,0.037903953100794904,0.0006363759838836699,0.001113657971796422,False,False,False,0.9347826086956522,
841,0.22752619711368716,22,0.026159334126040427,0.81682000210482,0.1743849034140817,0.030858479872668626,0.6907424560381995,2,0.0,0.20016456631278812,631207400004069,232.6884103,24.7150908,,,,unknown,0.00314074894458732,1.3644849225765512,0.022082079882713764,0.03864363979474908,False,False,False,0.9183673469387755,
47,0.37720722168488796,21,0.44680851063829785,1.845292672181686,0.9969187411973635,0.8555413753038779,0.6907175603309011,5,0.0,0.37720722168488796,1628216300006379,232.243144,24.7458245,,,,unknown,-0.09411333997099738,6.431710586626865,-0.4653806544833758,0.0,False,False,False,0.7619047619047619,
813,0.46569339362775664,29,0.03567035670356704,0.7889605737115015,0.18714367393562706,0.03161905208951337,0.690514284373146,2,0.0,0.33169531755192827,631207400031834,233.2262966,24.7433049,,,,unknown,0.005408533010419899,1.7328651596888798,0.038026496572950444,0.15583208328837758,False,False,False,1.0,
834,0.305318738928978,117,0.14028776978417265,1.0259505209450246,1.0350574701712318,0.05228031822369272,0.6902266516421997,16,0.029977332811036116,0.24519024544885093,631207300026186,232.0834432,24.76839415,,,,unknown,0.0034949034924303523,0.7922455704797157,0.024514371040659996,0.04290014932115499,False,False,False,0.9865771812080537,
839,0.24690726852370815,17,0.02026221692491061,0.8114801696696163,0.49871390361112933,0.03361401866597642,0.6899157944002071,2,0.0,0.21032742392410186,631207400033283,233.0706286,24.7511438,,,,unknown,0.002929968270724844,1.1412422825109818,0.02060011988295544,0.08069306693802913,False,False,False,0.9634146341463414,
