n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,glint_max_brighten,glint_sigma,glint_events,glint_score,is_glint,resists_mundane,is_candidate,shared_epoch_frac
464,0.4492334552583279,4,0.008620689655172414,0.9419152155357186,0.1586076597850262,0.0493675496683785,0.2851897350994864,0,0.0,0.0,719207400019665,216.946346,38.930208699999994,20.60254669189453,1.3036937713623047,0.06015039615677374,unknown,-0.0020811276674723234,0.32707501680493345,-0.014706804011224974,0.0,False,1.0432891082393834,8.373549309185488,4,0.5249806574558066,True,False,False,1.0
702,0.4362846666713378,4,0.005698005698005698,0.9238863702021692,0.9968518038192998,0.04977434950185743,0.28506769514944275,0,0.0,0.0,719206300028531,218.60478345,38.86889855,,,,unknown,-0.008473805737392797,3.730579588246293,-0.05985523443313787,0.0,False,1.3128891563513694,11.743287192238272,4,0.5699104958965103,True,False,False,1.0
827,0.33995616952275676,2,0.0024183796856106408,0.8523252665018679,0.9949590178061335,0.05046305476376446,0.28486108357087064,0,0.0,0.0,719206300019619,218.5976871,38.828027,,,,unknown,-0.001799541710865331,0.25878135989664,-0.012716861700415976,0.0,False,0.9139162067890534,9.876005321694743,5,0.0,False,False,False,0.9894736842105263
724,0.3997071424929536,1,0.0013812154696132596,0.8041452731928246,0.3326950713297237,0.0515071767142541,0.2845478469857238,0,0.0,0.0,719207400007230,217.8199215,38.81934475,,,,unknown,0.003890350830839691,1.0520793000349586,0.02742662848700537,0.047996599852259396,False,0.8790106429263951,7.550476956473753,5,0.0,False,False,False,1.0
737,0.41224668402213327,2,0.0027137042062415195,0.8592289213376395,0.9967125204229209,0.05294822702601393,0.28411553189219585,0,0.0,0.0,719206300005476,218.3677794,38.8567889,,,,unknown,-0.010475329590996908,2.1868654311452365,-0.07399497263978598,0.0,False,0.5853609623574199,4.643212175650265,0,0.0,False,False,False,1.0
447,0.5003905090021732,2,0.0044742729306487695,0.9615486341280789,0.16635711825128172,0.05317445409379846,0.2840476637718604,0,0.0,0.0,719207400020225,218.0038657,38.8581793,21.121538162231445,0.8901195526123047,,unknown,-0.007400140105140633,0.7522476241953103,-0.05207025294252664,0.0,False,1.0803836886067457,6.315940247487649,2,0.577545869966502,True,False,False,1.0
712,0.4146736223153281,1,0.0014044943820224719,0.8728051866749476,0.9967871662884319,0.05436404018533276,0.28369078794440017,0,0.0,0.0,719206300005397,218.636683,38.8662396,20.452531814575195,0.9652481079101562,-0.04798327520524279,unknown,-0.0009793311272466726,0.2017894521050547,-0.006920782125061462,0.0,False,1.2259952845016477,10.263100361685503,4,0.5501746714891401,True,False,False,0.9961089494163424
627,0.44210404061797615,5,0.007974481658692184,0.7474487635223688,0.4986278793998258,0.054518175806291085,0.28364454725811267,0,0.0,0.0,719206300005364,218.6355478,38.8701037,,,,unknown,-0.03581807569455141,3.8965692018853306,-0.25419370293282956,0.0,False,1.545343970780599,11.23713879386252,6,0.0,False,False,False,0.9963898916967509
705,0.3819066031610091,3,0.00425531914893617,0.7700101038655964,0.997310000572692,0.05451897379629829,0.2836443078611105,0,0.0,0.0,719207300015462,216.8042679,38.9497749,20.45386505126953,1.170450210571289,-0.26923968905001183,unknown,-0.009556107011771859,2.199504211808396,-0.0674216689597005,0.0,False,2.369265538969344,23.84230919608826,2,0.76,True,False,False,0.9962264150943396
567,0.5104696031649094,6,0.010582010582010581,0.8244206268951344,0.9968618233355473,0.0548427763684047,0.2835471670894786,0,0.0,0.0,719207300006818,216.6439218,38.9556568,,,,unknown,-0.009915424906601125,1.2650558016528406,-0.06987696625355815,0.0,False,1.0238568917248148,7.181111714268134,3,0.5490814895235752,True,False,False,1.0
941,0.1523068377900202,10,0.010626992561105207,1.041837296399771,0.4992134239319787,0.06398662985606555,0.2833142488271666,0,0.0,0.0,719206300005428,218.5836111,38.8627852,,,,unknown,-0.0056821424616740985,0.746341442466855,-0.040154280997876636,0.0,False,0.13607279468700573,4.2626080060472225,0,0.0,False,False,False,0.8
941,0.17172613124746738,14,0.01487778958554729,0.8841257387272209,0.9978008999899087,0.056477203513030476,0.28305683894609085,0,0.0,0.0,719206300005699,218.6279807,38.8292149,,,,unknown,-0.0047650658748949574,0.7847587699745022,-0.0336735299061038,0.0,False,0.1160659025405375,4.884571951816509,0,0.0,False,False,False,0.0
573,0.5099159685502503,4,0.006980802792321117,0.7490458244834822,0.9970040230817859,0.056835376383921256,0.28294938708482364,0,0.0,0.0,719207400006605,217.9072855,38.8874186,,,,unknown,-0.02091979444772382,2.9715587149806058,-0.14745856451975478,0.0,False,1.1466496007393512,7.754476449851231,4,0.5167263526646831,True,False,False,1.0
510,0.47383074002841896,3,0.0058823529411764705,0.7655345923366026,0.4980993093887184,0.05751097505998273,0.28274670748200514,0,0.0,0.0,719207400007046,217.6586141,38.8383065,,,,unknown,-0.0008776124496781613,0.1481134536067016,-0.006170303370208235,0.0,False,1.8179547821892075,12.686380563861384,2,0.6624850741848185,True,False,False,1.0
329,0.20102150898649285,4,0.0121580547112462,0.8392158200650714,0.14551627963884192,0.058151242994143204,0.28255462710175705,0,0.0,0.0,719207400005676,216.9208865,38.9822824,,,,unknown,-0.03139107860909062,1.2241423152275488,-0.08595594339665698,0.0,False,0.36434046477613924,6.756387385031287,1,0.26932868160705703,False,False,False,0.9787234042553191
967,0.2964428580626577,20,0.020682523267838676,0.9180487933160589,0.9975817174245297,0.05824853646281984,0.282525439061154,0,0.0,0.0,719207400006782,217.9410609,38.8658851,,,,unknown,-0.005820992255293735,0.6794701355917491,-0.04112628052313322,0.0,False,0.2683330810450453,7.328994349965164,0,0.0,False,False,False,0.8421052631578947
884,0.3023875864104828,5,0.005656108597285068,0.8002412214730624,0.9969673190619388,0.05872025512195464,0.28238392346341357,0,0.0,0.0,719206300011368,218.5725555,38.83890395,,,,unknown,-0.003573608674144633,0.617490185042853,-0.02525379062750728,0.0,False,0.5934177106927796,7.733911681861712,6,0.0,False,False,False,0.9808429118773946
939,0.2682509083478175,8,0.008519701810436636,0.900699104077467,0.9974826029161207,0.05875161159996629,0.2823745165200101,0,0.0,0.0,719206300011446,218.2679548,38.8307116,,,,unknown,-0.009037937273496197,1.1478457964872644,-0.0638688444313004,0.0,False,0.1541330559690013,4.542025008816036,0,0.0,False,False,False,0.9230769230769231
939,0.19766776691917953,19,0.02023429179978701,0.9856829560447339,0.9951043615009899,0.05899848251194572,0.2823004552464163,0,0.0,0.0,719206300005889,218.3449414,38.8067221,,,,unknown,0.0008388261204868025,0.09868360539776824,0.005927814748996296,0.010373675810743518,False,0.20415490759482013,5.80590655335224,0,0.0,False,False,False,0.8888888888888888
939,0.20214810662082894,23,0.024494142705005325,1.0053510032419215,0.9968518038192998,0.060702116031718115,0.28211042538499986,0,0.0,0.0,719206300005363,218.575991,38.8704516,,,,unknown,-0.007078444687008131,0.9420695305773353,-0.050021599934738405,0.0,False,0.19826115315083537,5.000313552375986,0,0.0,False,False,False,0.9642857142857143
757,0.3879243139928428,1,0.001321003963011889,1.0236755111987508,0.9994068339766473,0.06552741159429581,0.28176230719363626,0,0.0,0.0,719206300005624,218.5306184,38.8385358,,,,unknown,-0.0049593974972021344,0.7266821273960409,-0.03503138177498442,0.0,False,0.7523262226544516,6.662588565454406,4,0.36063997477050735,False,False,False,0.9961538461538462
369,0.5492768010520019,1,0.0027100271002710027,0.7487403452986695,1.0351636988344817,0.0613213215238352,0.2816036035428494,0,0.0,0.0,719206300011410,218.5976895,38.832793,,,,unknown,0.0011260328895666984,0.1480567233716277,0.007937103331708155,0.01388993083048927,False,2.971718318870029,16.902045789697993,3,0.6786939438626399,True,False,False,1.0
710,0.4067839564849949,1,0.0014084507042253522,0.7624264685919692,0.9968937505387547,0.06156571471689241,0.28153028558493226,0,0.0,0.0,719206300005453,218.6500361,38.8576603,,,,unknown,-0.00042175925117547415,0.10183133667508755,-0.0029804672444211167,0.0,False,1.2714331514497714,10.50298966430883,7,0.0,False,False,False,0.9965277777777778
557,0.6261189411183902,2,0.003590664272890485,0.755806505698345,0.9968618233355473,0.062082519157830036,0.281375244252651,0,0.0,0.0,719206300005669,218.5744069,38.8336764,,,,unknown,-0.012267910723977312,1.2104076826737507,-0.08692464615695612,0.0,False,2.3496309445529633,16.976326070172224,9,0.0,False,False,False,0.9958847736625515
572,0.4784481142492698,3,0.005244755244755245,0.8861972756154948,0.9969147055691148,0.06228812511710666,0.281313562464868,0,0.0,0.0,719207400007174,217.7789024,38.82452855,,,,unknown,-0.01139245346454335,2.0765276076060655,-0.08033238043053277,0.0,False,0.9326678401692026,6.435649346304172,3,0.5006664713807428,True,False,False,0.9959349593495935
939,0.22684109912514094,14,0.014909478168264111,1.0103528869760736,0.9994845048522434,0.06447679636915561,0.28127813430781773,0,0.0,0.0,719206300005450,218.309728,38.8595676,,,,unknown,-0.010051013280849277,1.0481420574378235,-0.07102848053181648,0.0,False,0.24627269492927972,5.563936219686384,0,0.0,False,False,False,0.95
797,0.48276772593222295,5,0.006273525721455458,0.8246029713051197,0.9950461839885536,0.06287552857981153,0.2811373414260565,0,0.0,0.0,719206300005524,218.3464622,38.8503964,,,,unknown,-0.0025069994470857514,0.5896535448225165,-0.017712748056258616,0.0,False,0.9763268002789927,9.896356438001124,10,0.0,False,False,False,0.9964912280701754
615,0.4372218545354831,4,0.0065040650406504065,0.7447137979379107,0.9707311261207378,0.06315159896885546,0.28105452030934336,0,0.0,0.0,719207300006485,216.7475031,38.9903029,,,,unknown,0.0006366412185366033,0.11895173414380204,0.00448396435052942,0.007846937613426483,False,1.5916736905866125,13.409720074319434,10,0.0,False,False,False,1.0
545,0.46637144139279385,2,0.003669724770642202,1.0584545056919847,1.035081758400751,0.07512781742606947,0.28096892511369825,0,0.0,0.0,719206300011073,218.552383,38.8841449,20.068449020385742,2.2928848266601562,3.263126940489679,evolved_or_pms,-0.001653707942130127,0.39359880258646274,-0.011688266022279018,0.0,False,1.3217638236903109,8.579030075075709,2,0.6077204010010095,True,False,False,1.0
502,0.4871950130247952,1,0.00199203187250996,0.9189544922429784,1.0350012671005289,0.06406463341240606,0.2807806099762782,0,0.0,0.0,719207300006609,216.7638598,38.97732245,20.284931182861328,2.4778099060058594,1.532285000764779,unknown,-0.009220438678044509,1.0866547769537318,-0.06492841476158918,0.0,False,1.8531621891305772,12.603141310381957,4,0.5813752174717595,True,False,False,1.0
941,0.08361637523584675,15,0.015940488841657812,0.9784896459297702,0.9969247471104202,0.06456660396517121,0.28063001881044863,0,0.0,0.0,719206300005489,218.3264499,38.8552158,,,,unknown,-0.003403009204548101,0.45346904984109065,-0.024048215749509036,0.0,False,0.06983854265897049,5.084193804173594,0,0.0,False,False,False,
369,0.43865690606147945,5,0.013550135501355014,0.8419014027470941,0.1180606371755117,0.06462642023273177,0.28061207393018045,0,0.0,0.0,719207400019799,216.9320956,38.9130746,,,,unknown,0.0015601149207917786,0.4308511441741043,0.011020202842966821,0.019285354975191935,False,0.4742692255338461,4.554092387702881,0,0.0,False,False,False,1.0
668,0.403743607733288,1,0.0014970059880239522,0.8115383631879773,29.48169280924047,0.0652527760264014,0.2804241671920796,0,0.0,0.0,719207300015323,216.87500999999997,38.9626167,20.211458206176758,2.0379581451416016,0.12245038236044853,unknown,-0.00758883269771097,1.1208618513187645,-0.053543433828161124,0.0,False,1.4501106608401253,12.32056604313958,4,0.5776075472418611,True,False,False,1.0
751,0.40220775053041036,4,0.005326231691078562,0.8343576415091098,0.9968518038192998,0.06606192776917616,0.28018142166924714,0,0.0,0.0,719207300007198,216.7311738,38.9225295,,,,unknown,-0.004271211545641721,0.9562897341639639,-0.03016995861136764,0.0,False,0.7976179663384511,8.706981526651369,5,0.0,False,False,False,1.0
939,0.23747242768986976,19,0.02023429179978701,0.9556161235215632,0.4991768423014899,0.06661942129428708,0.2800141736117139,0,0.0,0.0,719206300005772,218.5592907,38.819264,,,,unknown,-0.003919929704202995,0.5639404174976178,-0.02770135138628983,0.0,False,0.27714462516494787,6.997262264826686,0,0.0,False,False,False,0.86
372,0.41612419374405296,0,0.0,0.5867251923434921,0.12302169748906173,0.06837462857313703,0.2794876114280589,0,0.0,0.0,719206300019447,218.5916951,38.87564675,,,,unknown,-0.041478692546596495,3.30065403154863,-0.2943526788944391,0.0,False,2.1936642734371605,15.872475638903596,9,0.0,False,False,False,1.0
970,0.14764142235643407,6,0.006185567010309278,1.0362407532575768,0.4991768423014899,0.033825080504145344,0.279271195281245,0,0.004251908587655342,0.0,719207400006771,217.7452306,38.8671971,,,,unknown,-0.004144905728778616,0.5621015297726475,-0.02928444984421122,0.0,False,0.04594979706772939,4.2755611645376606,0,0.0,False,False,False,0.0
497,0.4800180168868472,2,0.004024144869215292,0.7208129519787406,1.0351015258238723,0.06918797731581935,0.2792436068052542,0,0.0,0.0,719207300007022,216.6989819,38.9384943,,,,unknown,-0.009269481358768183,0.8525819425369179,-0.06532572082822267,0.0,False,1.241137177354806,7.990326076764694,6,0.0,False,False,False,1.0
853,0.3040586904952044,1,0.0011723329425556857,0.8240306229611921,0.9968518038192998,0.06980231904216774,0.2790593042873497,0,0.0,0.0,719206300011433,218.5946637,38.8305589,,,,unknown,-0.0010527462326087658,0.260297232592514,-0.007439493261739834,0.0,False,0.4818432970162605,5.565788850878797,4,0.19145430678291378,False,False,False,0.9923371647509579
583,0.4329571587128862,2,0.003430531732418525,0.7980157896021941,0.9970858615916499,0.06998222813776155,0.2790053315586715,0,0.0,0.0,719207400006923,217.6789815,38.8509403,,,,unknown,-0.0024442039966774617,0.467300410880287,-0.017231421503663562,0.0,False,1.4406790875292983,11.059898700970535,4,0.5607986493462739,True,False,False,1.0
732,0.4471725694577061,2,0.00273224043715847,0.8245793404081904,0.9968520675188436,0.07119793272132248,0.27864062018360325,0,0.0,0.0,719207400006699,217.92856304999998,38.87585075,,,,unknown,-0.009800674674389451,1.9095152402665254,-0.06915125949727473,0.0,False,0.871077084923922,7.589559396518805,6,0.0,False,False,False,1.0
595,0.4254396980735995,0,0.0,0.9905139098835746,0.33267012453065686,0.07136354831973035,0.27859093550408087,0,0.0,0.0,719206300005318,218.3095471,38.876574,,,,unknown,0.0005954040357649616,0.09413824555543657,0.004207645065185639,0.035772469773165755,False,0.7859088113217632,5.116267652768148,1,0.4792124132683924,False,False,False,1.0
371,0.4798875136686558,1,0.0026954177897574125,0.7698641849146959,1.034960158672704,0.07305495412710063,0.2780835137618698,0,0.0,0.0,719206300005583,218.6367645,38.8426199,,,,unknown,0.002813488153617544,0.26946013909256666,0.01985921920175359,0.03475363360306878,False,1.509416330966407,8.068209683093654,7,0.0,False,False,False,1.0
855,0.43987272608998085,5,0.005847953216374269,0.8362977866759173,0.9968518038192998,0.0731553111007624,0.2780534066697713,0,0.0,0.0,719206300005509,218.6459609,38.8513173,,,,unknown,0.0005477900660303415,0.0992317279819831,0.0038711355678995646,0.006774487243824237,False,0.6918723777588762,8.818498338982089,12,0.0,False,False,False,0.9961389961389961
910,0.3476794564300384,2,0.002197802197802198,1.0108366688647097,0.996633037977524,0.07627784027260562,0.2777668480501009,0,0.0,0.0,719206300005613,218.3164431,38.84034835,,,,unknown,-0.0024981383363493355,0.31128078469208886,-0.017653958567358508,0.0,False,0.38180290061762934,5.708003368587202,1,0.2561845595531414,False,False,False,0.9642857142857143
497,0.4959558716235173,4,0.008048289738430584,0.6927185966343844,0.9646048531445796,0.07421223713579157,0.2777363288592625,0,0.0,0.0,719206300011232,218.2669428,38.8612988,,,,unknown,-0.008346680940956919,0.95380784614253,-0.05914180661718288,0.0,False,1.5399256270961272,10.159362036434441,6,0.0,False,False,False,1.0
502,0.5240474784631075,4,0.00796812749003984,0.9322262434409186,0.964594054219734,0.07495559663722469,0.2775133210088326,0,0.0,0.0,719207400006648,217.68284015,38.88132195,21.008285522460938,1.24871826171875,,unknown,-0.018089632731344115,1.32749227468598,-0.1277817747577524,0.0,False,2.1087332622737844,14.315729336573073,2,0.6842097244876411,True,False,False,1.0
925,0.23690367858127792,3,0.003243243243243243,0.9019473982697567,0.9967059492551937,0.07496446755005658,0.277510659734983,0,0.0,0.0,719206300005663,218.6333681,38.8343859,,,,unknown,-0.007976349331854959,0.9824073789553559,-0.05636763127742736,0.0,False,0.3006536978182561,5.340699129683822,1,0.20491619667288305,False,False,False,0.9487179487179487
970,0.07308750626062821,15,0.015463917525773196,1.0960544040234768,0.4991768423014899,0.028052638617405156,0.2774504564545698,0,0.006632338733872437,0.0,719207400006960,217.9111941,38.8481767,,,,unknown,-0.005603073353507265,0.9546594874942865,-0.03958664715942052,0.0,False,0.06853398606245897,6.075446121484784,0,0.0,False,False,False,
390,0.5415493761973271,2,0.005128205128205128,0.7870059077885956,29.52550638559607,0.07545519936010701,0.2773634401919679,0,0.0,0.0,719206300005802,218.3342098,38.816763449999996,,,,unknown,-0.006139427137262103,0.4453096243465773,-0.04333544126525253,0.0,False,1.5062071231286325,7.970037208379989,8,0.0,False,False,False,1.0
910,0.26556605065475947,2,0.002197802197802198,0.8398667872360736,0.999475125840277,0.07566455574990347,0.27730063327502896,0,0.0,0.0,719206300005714,218.3251948,38.8290525,,,,unknown,-0.002065096298116728,0.3288258389044918,-0.014593519539779883,0.0,False,0.36594967768572406,5.968218099606273,4,0.13059510476754504,False,False,False,0.9568345323741008
313,0.5657789591869817,3,0.009584664536741214,0.7687273326710977,0.9969424886755974,0.07592090724972614,0.27722372782508214,0,0.0,0.0,719207400007129,217.8339925,38.8293343,21.158002853393555,2.00750732421875,,unknown,-0.001497495195160393,0.10604378907255518,-0.00725504749714089,0.0,False,2.556946065793572,14.040283659679568,4,0.6005371154623943,True,False,False,1.0
432,0.5039729416101851,3,0.006944444444444444,0.7415921287368923,1.035033282890803,0.07628426556246938,0.27711472033125917,0,0.0,0.0,719206300011036,218.3041983,38.8897663,,,,unknown,-0.007455677454341877,0.4186790364944376,-0.052849401161287064,0.0,False,1.0824259161279053,5.868614064589401,2,0.5715815208611921,True,False,False,1.0
519,0.5357407644032421,4,0.007707129094412331,0.7376520687921341,0.9968618233355473,0.07729271770720551,0.2768121846878383,0,0.0,0.0,719206300005668,218.5843726,38.8338852,,,,unknown,-0.08476606516420283,7.122723730364663,-0.5983122468277289,0.0,False,1.565797868410054,9.945332244425583,7,0.0,False,False,False,0.9956709956709957
505,0.44692251922371495,0,0.0,0.8366922367081078,0.9970111709846425,0.07790074665427568,0.2766297760037173,0,0.0,0.0,719207400023985,217.7643067,38.88874,,,,unknown,-0.009026542399703527,1.1346436681618377,-0.06363617485822161,0.0,False,0.9076223409809565,5.533113285454752,4,0.43432094341422905,False,False,False,1.0
899,0.0823543885029131,19,0.021134593993325918,1.0502869031382591,0.33278516413447645,0.030454357797267437,0.2764071816303036,0,0.005824575072937235,0.0,719207300015428,216.8998217,38.9549935,,,,unknown,0.0009300031247848263,0.1541074473070654,0.006546384873200196,0.011456173528100341,False,0.05401171998413701,4.153421242497591,0,0.0,False,False,False,
510,0.4654327751068813,3,0.0058823529411764705,0.8970208460534398,0.9969267912739177,0.08036716190872466,0.2758898514273826,0,0.0,0.0,719207400024115,217.6800432,38.85968285,,,,unknown,-0.005705496672358783,0.5048636983421927,-0.04017724440828475,0.0,False,1.6558404428103328,10.926948810257443,2,0.6390259841367659,True,False,False,1.0
570,0.5384132136084356,3,0.005263157894736842,0.911772748067629,0.9647085989528432,0.08094957207077698,0.2757151283787669,0,0.0,0.0,719206300011162,218.27898495,38.8734247,,,,unknown,0.0021158980306371995,0.29403163511096697,0.014952360062868783,0.05457572101911125,False,0.8375644487552467,5.400249182140911,2,0.472516340764877,False,False,False,1.0
945,0.0767458935127775,6,0.006349206349206349,1.0654392107271373,0.4986470104956659,0.08853174998845022,0.2748704451749293,0,0.0008321274907212733,0.0,719207300007234,216.6257303,38.9176109,,,,unknown,-0.0018318767188267673,0.23432657091703632,-0.012930106799572339,0.0,False,0.04041949200243744,3.5604043161826486,0,0.0,False,False,False,
489,0.46779144910431114,1,0.002044989775051125,0.7738797505244898,1.0350209700257893,0.08422525941733673,0.274732422174799,0,0.0,0.0,719207400006798,217.9264226,38.8644129,20.500452041625977,1.9107513427734375,0.6949364115036312,unknown,0.002402047876275733,0.4291899572092732,0.01690812286505657,0.05799830592293988,False,1.5999550522601407,9.992100234988756,3,0.5865613364665168,True,False,False,1.0
821,0.3399021472890935,2,0.00243605359317905,0.8026598521592241,0.9968818530529441,0.08467869329661849,0.27459639201101443,0,0.0,0.0,719206300011461,218.5883085,38.8277503,,,,unknown,0.0010413227231004943,0.23549522611079224,0.007358788445636817,0.01287787977986443,False,0.9872063213516733,10.88440833890285,6,0.0,False,False,False,0.9927797833935018
550,0.5879462034160496,7,0.012727272727272728,0.8604958292148481,0.9968497476298422,0.08482591446969642,0.27455222565909104,0,0.0,0.0,719206300005506,218.57230505,38.8519084,20.565223693847656,1.877767562866211,1.3324437638351208,unknown,-0.005481013512712061,0.4401517603152817,-0.03872505222546176,0.0,False,1.654611185440277,10.693514250577097,3,0.595913523341028,True,False,False,1.0
445,0.4593981992554459,0,0.0,0.7993057087497075,1.035069222117541,0.08591871049073184,0.27422438685278044,0,0.0,0.0,719206300011277,218.3340588,38.8529434,,,,unknown,0.005124720360904499,0.7683693920622368,0.036353956160520874,0.06361942328091152,False,1.3989062724456938,8.025742871566244,2,0.60034323828755,True,False,False,1.0
470,0.5793696319826488,3,0.006382978723404255,0.9616206688300509,0.9994032902031263,0.0862092863331971,0.2741372141000409,0,0.0,0.0,719206300016071,218.59262385,38.849773,21.02632713317871,1.1711807250976562,,unknown,0.0016246186171806087,0.2813131120243106,0.011462251150848918,0.08255893951398559,False,1.280032722821816,7.15609700920922,2,0.5887479601227896,True,False,False,1.0
554,0.4343180725650444,0,0.0,0.8970582727121883,1.035081758400751,0.0862157930019311,0.27413526209942063,0,0.0,0.0,719206300005514,218.53753254999998,38.8512436,20.71894073486328,1.7598705291748047,2.289433926950643,unknown,-0.008447307919620294,1.7253974447185445,-0.05957703590098881,0.0,False,0.9744510895208931,6.004929533217193,2,0.5587996830262634,True,False,False,0.9956140350877193
380,0.5624406263345559,2,0.005263157894736842,0.8289718535258497,29.475585198671023,0.08639143615097156,0.2740825691547085,0,0.0,0.0,719207400007139,217.66517095,38.8275272,,,,unknown,-0.05498636296068044,3.4495258042685406,-0.38773713573832,0.0,False,1.9965743656244777,11.429271414561125,6,0.0,False,False,False,1.0
