n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac
50,0.2646039446364842,28,0.56,1.2178050499304545,0.10972608879347044,0.4600184121604732,0.5926266151982723,7,0.03414538804980434,0.2646039446364842,1677211100017640,245.36853315,30.74679455,,,,unknown,0.015868426061727454,1.3330563241859295,0.07707213395022361,0.19737623441289132,False,False,False,0.6363636363636364
49,0.6630643225473101,2,0.04081632653061224,1.3177644181988797,0.10939332995328845,0.38254332019313303,0.5743028690339929,1,0.0,0.6630643225473101,679202100006018,245.3573336,30.7369174,,,,unknown,0.030160913178489384,4.963844350692418,0.17837262743734691,0.5734263127374172,True,False,False,0.03225806451612903
46,0.29062375677723895,8,0.17391304347826086,1.6621848720971606,1.4288879238803236,0.4081177008990583,0.5668201387375846,1,0.006825214439509156,0.29062375677723895,1677211100017683,245.377811,30.74181445,,,,unknown,-0.0031796945751770625,0.36893720509123384,-0.01544361395802904,0.0,False,False,False,0.8181818181818182
51,0.2803323848363919,3,0.058823529411764705,1.0777562976270096,0.10333524783849495,0.4569372775723954,0.5375841945859019,1,0.0,0.2803323848363919,1677211100009734,245.4117745,30.7612429,,,,unknown,0.0019483220564092958,0.4450385354942768,0.009524021352066694,0.016667037366116712,False,False,False,0.6666666666666666
51,0.17248239868085824,4,0.0784313725490196,1.1286896494381586,0.2851448973045238,0.3619207643239962,0.4187844611467231,1,0.0,0.13366440212248487,1677211100009716,245.4284997,30.7627291,,,,unknown,-0.003275948735016535,0.7071591146729261,-0.015973715420792955,0.0,False,False,False,0.8
56,0.5767538658846687,4,0.07142857142857142,0.6906225999489211,0.16923178186402682,0.3510351780922781,0.41468944657231654,1,0.14066649191337888,0.5767538658846687,679202100013647,245.3594539,30.73409925,,,,unknown,0.04180638344629998,1.0028028673368061,0.24809740232129882,0.35,False,False,False,0.04878048780487805
54,0.2073002084325256,4,0.07407407407407407,1.4384880989786681,0.4011085929331745,0.21734012899208752,0.2611072472410938,0,0.0,0.0,1677211100017428,245.40430650000002,30.7670748,,,,unknown,0.006690429526703088,2.1254852560810167,0.03270495935577073,0.11973367887259875,False,False,False,0.75
146,0.47451669829228604,0,0.0,0.5651569719184303,0.9944374454357858,0.19683717748234508,0.2409488467552965,0,0.0,0.0,679202100019689,245.35502725,30.7462326,,,,unknown,-0.015528284701360567,0.9541085694375158,-0.10701160685519291,0.0,False,False,False,0.045454545454545456
47,0.06430364863755855,2,0.0425531914893617,1.1015459125794933,0.464799378224408,0.44404557037674186,0.22465309405914047,1,0.0035491977203575328,0.06430364863755855,1677211100017773,245.3956096,30.730398,,,,unknown,-0.0003341758448912622,0.30310922650428607,-0.0013203301228333388,0.0,False,False,False,
45,0.20499944471274556,1,0.022222222222222223,1.1864354782984168,0.10438131524207572,0.29213854141698337,0.22354456627281,0,0.0,0.0,1677211100010052,245.4058452,30.7289689,,,,unknown,0.013505763131296932,2.1477394283895253,0.05337966217645149,0.09341440880879008,False,False,False,0.6
55,0.1448597744541208,0,0.0,0.8133245306399525,0.1572695905233567,0.274697891380023,0.2175906325859931,0,0.0,0.0,1677211100009585,245.413027,30.7722696,,,,unknown,0.0036218863970314164,0.8402544393439263,0.017719790262666485,0.031009632959666345,False,False,False,0.8333333333333334
50,0.04757647939129195,0,0.0,1.2450302384832226,0.12759353421549308,0.3306944359575452,0.21549348352172978,0,0.0,0.0,1677211100009999,245.45529905,30.7380762,,,,unknown,-0.00030974286904799676,0.14475960496277734,-0.0015044052762719295,0.0,False,False,False,
54,0.05779608600952768,2,0.037037037037037035,0.5136969264293497,0.19134555017961366,0.31090222023936515,0.20672933392819046,0,0.0,0.0,1677211100009707,245.45125965,30.76343215,,,,unknown,0.0002464533433614432,0.16785369312648568,0.0012047427665980873,0.06460829984154663,False,False,False,
46,0.24322677172105756,0,0.0,1.1552573772145671,0.127983076483667,0.3697352697078808,0.1983948617205098,0,0.0,0.0,1677211100009848,245.4398918,30.7508246,,,,unknown,-0.004375276764402948,0.6205994154147146,-0.02134004008980956,0.0,False,False,False,0.9285714285714286
