kepoi_name,kepler_name,kepid,tic_id,toi,shortlist_source,lc_status,lc_route,n_sectors,n_sectors_measured,sector_list,authors,exptimes_s,period_days,t0_bkjd,t0_btjd_kepler_epoch,t0_btjd_used,n_epochs_propagated,ephemeris_sigma_minutes,duration_hours,flags,kepler_lc_status,kepler_lc_route,kepler_n_quarters,kepler_n_quarters_measured,kepler_quarter_list,kepler_cadences,kepler_has_short_cadence,kepler_n_files_merged,kepler_t0_bkjd_used,kepler_n_epochs_propagated,kepler_ephemeris_sigma_minutes,kepler_depth_measured_err_method,kepler_flags,tess_era_unmeasured_reason,kepler_era_unmeasured_reason,n_members,n_members_measured,n_members_unavailable,ensemble_incomplete,ensemble_unavailable_reasons,ensemble_members,depth_reduction_spread_ppm,depth_reduction_spread_fraction,depth_reduction_spread_status,depth_reduction_p16_ppm,depth_reduction_p84_ppm,depth_reduction_min_ppm,depth_reduction_max_ppm,depth_reduction_median_ppm,depth_reduction_max_offset_from_primary_ppm,spread_percentile,sap_vs_pdcsap_verdict,sap_vs_pdcsap_n_pairs,sap_vs_pdcsap_authors,sap_minus_pdcsap_ppm,sap_minus_pdcsap_err_ppm,sap_minus_pdcsap_z,sap_minus_pdcsap_fraction,background_direction,background_n_agree,kepler_n_members,kepler_n_members_measured,kepler_n_members_unavailable,kepler_ensemble_incomplete,kepler_ensemble_unavailable_reasons,kepler_ensemble_members,kepler_depth_reduction_spread_ppm,kepler_depth_reduction_spread_fraction,kepler_depth_reduction_spread_status,kepler_depth_reduction_p16_ppm,kepler_depth_reduction_p84_ppm,kepler_depth_reduction_min_ppm,kepler_depth_reduction_max_ppm,kepler_depth_reduction_median_ppm,kepler_depth_reduction_max_offset_from_primary_ppm,kepler_spread_percentile,kepler_sap_vs_pdcsap_verdict,kepler_sap_vs_pdcsap_n_pairs,kepler_sap_vs_pdcsap_authors,kepler_sap_minus_pdcsap_ppm,kepler_sap_minus_pdcsap_err_ppm,kepler_sap_minus_pdcsap_z,kepler_sap_minus_pdcsap_fraction,kepler_background_direction,kepler_background_n_agree,ld_note,b_kepler,catalogue_ln_ratio_under_test,depth_measured_err_method,depth_err_analytic_ppm,depth_err_bootstrap_ppm,depth_err_chi2_scaled_ppm,chi2,chi2_per_dof,n_transits,n_transits_seen,oot_scatter_ppm,smeared,depth_is_lower_bound,depth_odd_ppm,depth_odd_err_ppm,n_transits_odd,depth_even_ppm,depth_even_err_ppm,n_transits_even,odd_even_diff_ppm,odd_even_sigma,sector_scatter_chi2,sector_scatter_dof,sector_scatter_chi2_per_dof,n_sectors_dropped_duplicate,duplicate_sectors_dropped,kepler_depth_err_analytic_ppm,kepler_depth_err_bootstrap_ppm,kepler_depth_err_chi2_scaled_ppm,kepler_chi2,kepler_chi2_per_dof,kepler_n_transits,kepler_n_transits_seen,kepler_oot_scatter_ppm,kepler_n_sectors,kepler_n_sectors_measured,kepler_sector_list,kepler_authors,kepler_exptimes_s,kepler_smeared,kepler_depth_is_lower_bound,kepler_depth_odd_ppm,kepler_depth_odd_err_ppm,kepler_n_transits_odd,kepler_depth_even_ppm,kepler_depth_even_err_ppm,kepler_n_transits_even,kepler_odd_even_diff_ppm,kepler_odd_even_sigma,kepler_sector_scatter_chi2,kepler_sector_scatter_dof,kepler_sector_scatter_chi2_per_dof,kepler_n_sectors_dropped_duplicate,kepler_duplicate_sectors_dropped,verdict,unmeasured_reason,depth_measured_ppm,depth_measured_err_ppm,depth_measured_total_err_ppm,depth_measured_reduction_spread_ppm,depth_kepler_ppm,depth_kepler_in_tess_band_ppm,depth_toi_ppm,ld_band_ratio,z_vs_kepler,sigma_vs_kepler,z_vs_toi,sigma_vs_toi,z_toi_vs_kepler,agrees_with_kepler,agrees_with_toi,references_separated,n_references_usable,n_agree,sigma_sys_ln,like_for_like_verdict,like_for_like_unmeasured_reason,depth_kepler_measured_ppm,depth_kepler_measured_err_ppm,depth_kepler_measured_total_err_ppm,depth_kepler_measured_in_tess_band_ppm,depth_tess_measured_ppm,depth_tess_measured_err_ppm,depth_tess_measured_total_err_ppm,kepler_reduction_spread_ppm,tess_reduction_spread_ppm,reduction_systematic_applied,like_for_like_ld_band_ratio,z_measured_eras,sigma_measured_eras,z_measured_eras_stat_only,sigma_measured_eras_stat_only,measured_depth_ratio,measured_eras_agree,ln_ratio_under_test,detectable_ln_ratio,claim_excluded_sigma,like_for_like_n_agree,koi_depth_verdict,koi_depth_unchecked_reason,z_kepler_measured_vs_koi,sigma_kepler_measured_vs_koi,kepler_measured_over_koi_depth,koi_check_n_agree,koi_ephemeris_status,toi_row_status
K00897.01,Kepler-718 b,7849854,268924036.0,4490.01,config,OK,lightkurve,7,7,"41,54,55,74,75,81,82",SPOC,120,2.052349884,169.890622,-1997.109378,3336.9479705159993,2599,0.518274204675207,2.0778,ensemble_incomplete;reduction_spread_exceeds_statistical_error;sap_pdcsap_disagree,OK,lightkurve,17,17,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",long,False,17,857.42783314,335,0.10041458801110525,bootstrap,smeared;sector_scatter,,,12,4,8,True,AUTHOR_NOT_SERVED:2;QUERY_RETURNED_ZERO_ROWS:6,SPOC/PDCSAP_FLUX=29255ppm;SPOC/KSPSAP_FLUX=QUERY_RETURNED_ZERO_ROWS;SPOC/DET_FLUX=QUERY_RETURNED_ZERO_ROWS;SPOC/SAP_FLUX=11196ppm;TESS-SPOC/PDCSAP_FLUX=31984ppm;TESS-SPOC/KSPSAP_FLUX=QUERY_RETURNED_ZERO_ROWS;TESS-SPOC/DET_FLUX=QUERY_RETURNED_ZERO_ROWS;TESS-SPOC/SAP_FLUX=11522ppm;QLP/PDCSAP_FLUX=AUTHOR_NOT_SERVED;QLP/KSPSAP_FLUX=QUERY_RETURNED_ZERO_ROWS;QLP/DET_FLUX=QUERY_RETURNED_ZERO_ROWS;QLP/SAP_FLUX=AUTHOR_NOT_SERVED,9660.844388426598,0.33023063263351005,OK,11352.46662555126,30674.155402404456,11195.527324597415,31984.292507876413,20388.662203197215,18059.312880212427,84.0,BACKGROUND_TEST_DISAGREES,2,"SPOC,TESS-SPOC",-19082.35265546819,1226.0457421584015,-15.564144141860904,-0.6232078022723239,PDC_DEEPER_THAN_SAP,3.0,2,2,0,False,,Kepler/PDCSAP_FLUX=13912ppm;Kepler/SAP_FLUX=13893ppm,6.6403140624470325,0.00047729368919194857,OK,13896.022469402014,13909.303097526908,13892.897615725567,13912.427951203355,13902.66278346446,19.530335477787958,84.0,BACKGROUND_TEST_AGREES,1,Kepler,-19.530335477787958,44.441766517227315,-0.4394590271342445,-0.001403804968211798,PDC_DEEPER_THAN_SAP,3.0,,0.437,0.9094958424307363,bootstrap,1299.7434716724742,1520.8199724641815,1562.1071969307939,124.22380519209939,1.4444628510709232,87,90,67631.06897517768,False,False,28860.170290122904,1831.085129165258,43,29649.36837850867,2507.3404040771006,44,-789.198088385765,0.25418848500383784,6.45950540704086,6,1.07658423450681,7,41:TESS-SPOC@600.0s->kept SPOC@120.0s;54:TESS-SPOC@600.0s->kept SPOC@120.0s;55:TESS-SPOC@600.0s->kept SPOC@120.0s;74:TESS-SPOC@199.99999999999872s->kept SPOC@120.00000000000097s;75:TESS-SPOC@199.99999999999872s->kept SPOC@120.00000000000097s;81:TESS-SPOC@199.99999999999872s->kept SPOC@120.00000000000097s;82:TESS-SPOC@199.99999999999872s->kept SPOC@120.00000000000097s,9.841656173654213,30.160971267368932,19.058152220286175,2407.4663957845005,3.7499476569852033,643,660,413.7773976777733,17,17,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",Kepler,1765,True,False,13895.42890929791,43.626424504703415,316,13928.404041411595,40.20904919655519,327,-32.975132113684595,0.5557931684598829,57.03597872348833,16,3.5647486702180204,0,,MEASURED_DEPTH_MATCHES_BOTH,,29254.84020480984,1520.8199724641815,9779.816342142609,9660.844388426598,14280.6,13884.459863600025,34476.0907387,0.9722602596249474,2.204836323530117,0.33801820562952345,-0.4762582005224379,0.34481511176951124,10.760216041001863,True,True,True,2,3.0,0.05,MEASURED_DEPTH_UNRESOLVED,,13912.427951203355,30.160971267368932,30.883295786541083,13526.50081185035,29254.84020480984,1520.8199724641815,9779.816342142609,6.6403140624470325,9660.844388426598,True,0.9722602596249474,2.2820750759329207,0.33802317061277004,10.689951018423466,0.07216069104655146,2.16277961401371,True,0.9094958424307363,1.01406951183831,0.4085565774593537,3.0,KOI_DEPTH_CONFIRMED,,-0.5217347500494303,0.05006267064692103,0.9742187268884609,3.0,OK,OK
