Teff,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn
7500.0,981.7479430199844,597.0352865838366,549.5408738576248,519.9959965335162,519.9959965335162,478.6300923226385,443.6086439314323,388.15036599064825,384.5917820453535,347.53616144320574,341.1929116219285,314.77483141013175,311.17163371060167,287.73984147356697,284.44611074479167,261.2161354399205,234.42288153199226,244.9063241844744,242.66100950824142,218.27299118430014,207.01413487910415,196.7886289706845,195.43394557753942,186.63796908346694,185.7804455091699,177.82794100389228,180.3017740859568,167.88040181225605,164.43717232149322
7750.0,831.7637711026708,506.99070827470445,466.6593803142887,441.57044735331255,440.55486350655343,405.5085354483839,374.97300224548337,328.09529311311906,324.33961734934934,293.0893245250321,287.0780582024692,264.85001386067006,261.8183008218986,241.54608344449403,238.78112829131783,218.77616239495518,196.33602768360473,204.6444636724674,203.23570109362208,182.38957023196383,172.98163592151016,164.43717232149322,162.9296032639723,155.59656316050751,154.88166189124811,147.91083881682073,150.31419660900224,139.63683610559377,136.77288255958496
8000.0,714.4963260755135,434.51022417157145,399.94474976109734,379.3149849736821,378.44258471709315,347.53616144320574,322.10687912834345,281.1900830398939,277.97132677592884,250.6109253032114,245.4708915685031,225.94357702209783,223.35722228305326,206.06299132700005,203.23570109362208,186.20871366628674,166.72472125510626,174.18068733916147,172.5837891990204,154.5254439538414,146.55478409559112,139.31568029453035,138.03842646028852,131.82567385564073,131.2199899019203,125.31411749414156,127.05741052085419,118.03206356517298,115.61122421920993
8250.0,602.5595860743574,364.75394692560764,335.7376142429545,318.41975217261256,318.41975217261256,291.7427014001166,269.77394324449205,235.5049283896009,232.27367963571075,209.89398836235245,205.11621788255647,188.79913490962926,186.20871366628674,171.39573075084252,169.04409316432648,154.88166189124811,138.67558288718882,144.5439770745928,143.21878992735438,128.23305826560218,121.6186000646368,115.34532578210919,114.28783347897712,109.1440336448756,108.39269140212039,103.5142166679344,105.19618738232224,97.49896377173872,95.49925860214358
8500.0,508.1594425605605,306.90219883911584,282.48799749157075,267.30064086633115,267.30064086633115,245.4708915685031,226.98648518838212,198.1527025805099,194.98445997580455,175.7923613958693,171.79083871575875,157.76112696993485,155.59656316050751,143.21878992735438,141.2537544622754,129.12192736135347,115.61122421920993,120.50359403717974,119.1242008027375,106.65961212302578,101.15794542598982,95.94006315159331,95.06047936562814,90.57326008982002,90.1571137605957,85.90135215053957,87.29713683881117,80.90958991783822,79.25013304804718
8750.0,427.562886151586,255.2701302661247,236.59196974857588,223.872113856834,223.872113856834,205.11621788255647,189.67059212111462,165.19617982290148,162.55487557504833,146.55478409559112,142.8893958511102,131.2199899019203,129.41958414499862,118.85022274370189,117.21953655481303,107.1519305237606,95.71940712948447,99.77000638225536,98.62794856312104,88.30799004185626,83.56030182312479,79.25013304804718,78.52356346100719,74.81695005111546,74.30191378967014,70.95777679633888,71.94489780036994,66.83439175686145,65.46361740672751
9000.0,350.75187395256796,208.92961308540387,193.6421963946607,183.65383433483456,183.65383433483456,168.26740610704672,155.23870099580816,135.20725631942764,133.04544179780913,119.6740531307243,116.6809617060963,107.1519305237606,105.43868963912593,96.8277856261249,95.2796164023652,87.09635899560806,77.8036551039804,80.90958991783822,79.98342550070285,71.6143410212902,67.7641507610675,64.26877173170197,63.53309318517436,60.673632958850526,60.25595860743578,57.41164622073274,58.210321777087124,54.0754322945581,52.96634438916578
9250.0,283.7919028441555,167.49428760264382,156.3147642640954,148.2518085145953,148.2518085145953,135.8313446587154,125.31411749414156,109.1440336448756,107.1519305237606,96.38290236239705,93.75620069258802,85.90135215053957,84.52788451602899,77.62471166286916,76.38357835776907,69.66265141107687,62.23002851691595,64.71426157485831,63.97348354826482,57.14786366718669,54.0754322945581,51.28613839913648,50.69907082747044,48.30588020397726,47.97334486366892,45.81418867145335,46.451527522274944,43.05266104917106,42.169650342858226
9500.0,218.77616239495518,128.82495516931337,120.50359403717974,114.81536214968828,114.81536214968828,104.9542428652322,96.8277856261249,84.13951416451951,82.60379495771788,74.13102413009177,72.11074791828997,66.06934480075961,64.86344335482384,59.566214352901035,58.47900841444806,53.3334895487621,47.533522594280534,49.54501908047903,48.86523593428336,43.752210515825205,41.39996748197304,39.174187710778305,38.72576449216173,36.897759857015025,36.643757464783334,34.99451670283573,35.48133892335755,32.88516308759829,32.210687912834345
9750.0,162.55487557504833,94.84184633008974,88.92011178579486,84.91804750363139,85.11380382023764,77.62471166286916,71.44963260755135,61.94410750767815,60.673632958850526,54.450265284242114,52.84452517751805,48.41723675840994,47.533522594280534,43.55118736855686,42.756288615158624,38.99419866765434,34.753616144320574,36.14098626396133,35.727283815192884,31.915378551007617,30.19951720402016,28.575905433749465,28.248799749157076,26.915348039269155,26.730064086633117,25.468302525850405,25.822601906345955,23.9883291901949,23.49632820848307
10000.0,114.55129414455361,66.52731562017412,62.51726927756859,59.84115950603196,59.979107625550945,54.82769649208539,50.35006087879047,43.55118736855686,42.55984131337431,38.1065823393773,36.982817978026624,33.80648362059815,33.18944575526103,30.338911841942704,29.853826189179603,27.164392688390823,24.210290467361776,25.176769277588555,24.831331052955704,22.23309890651403,20.989398836235246,19.906733389871864,19.67886289706845,18.749945080674184,18.620871366628673,17.741894808901662,17.988709151287875,16.710906143107078,16.368165214278086
10250.0,76.38357835776907,43.85306977749856,41.30475019901615,39.53666200681279,39.62780342554395,36.14098626396133,33.18944575526103,28.64177969906581,27.98981319634363,25.003453616964308,24.210290467361776,22.080047330189004,21.6271852372702,19.81527025805098,19.408858775927783,17.70108958317421,15.776112696993485,16.405897731995395,16.18080037643066,14.454397707459272,13.677288255958487,12.941958414499863,12.823305826560217,12.217996601648716,12.133888504649775,11.587773561551263,11.748975549395297,10.889300933334333,10.665961212302578
10500.0,44.977985489328795,22.803420720004187,23.280912576650078,22.961486481123618,22.961486481123618,21.47830474130534,18.793168168032686,15.995580286146687,15.452544395384141,13.583134465871542,12.882495516931343,12.44514611771385,12.44514611771385,11.91242008027375,11.776059735208072,10.256519262514074,9.506047936562814,9.246981739382225,9.616122783836646,8.375292821268827,7.9983425500702845,7.5857757502918375,7.498942093324558,7.211074791828996,7.261059574351547,6.760829753919817,6.792036326171845,6.486344335482385,6.251726927756859
10750.0,24.774220576332848,9.506047936562814,11.37627285823431,12.38796586530369,11.857687481671602,11.587773561551263,9.099132726322514,7.603262769401819,7.079457843841379,6.0673632958850545,5.610479760324705,6.095368972401692,6.382634861905488,6.77641507610675,6.714288529259523,5.260172663907062,5.272298614228227,4.591980128368687,5.05824662003114,4.37522105158252,4.325138310350087,3.9994474976109746,4.027170343254591,3.9355007545577743,4.008667176273028,3.5974933515574232,3.548133892335755,3.4276778654645037,3.169567463043491
11000.0,12.560299636948747,3.3342641276323497,5.000345349769784,6.637430704019088,5.714786366718671,5.834451042737448,3.9355007545577743,3.2210687912834346,2.7797132677592886,2.344228815319922,2.1677041048196948,2.78612116862977,3.1045595881283554,3.758374042884441,3.630780547701014,2.5003453616964313,2.7164392688390824,2.137962089502232,2.344228815319922,2.1232444620002195,2.2490546058357808,1.9860949173573714,2.065380155810529,2.027682719521282,2.055890595984142,1.8113400926196026,1.7538805018417611,1.5776112696993487,1.36144468246595
11250.0,5.902010801718443,1.309181922999407,2.443430552693972,3.5974933515574232,2.735268726306712,2.7797132677592886,1.6904409316432643,1.3867558288718884,1.1168632477805611,0.9462371613657931,0.933254300796991,1.3001695780332903,1.5135612484362082,1.940885877592778,1.8238957023196378,1.1668096170609625,1.2912192736135342,1.0115794542598986,1.030386120441616,0.9977000638225533,1.1117317272815912,0.9931160484209337,1.030386120441616,1.0139113857366795,0.9931160484209337,0.8994975815300352,0.8570378452303695,0.6591738952443214,0.5395106225151276
11500.0,2.3768402866248763,0.6295061828571975,1.2246161992650486,1.8113400926196026,1.247383514242943,1.1402497875611686,0.7311390834834174,0.6194410750767815,0.463446919736288,0.4045758916974427,0.4375221051582521,0.6180164001384159,0.7177942912713617,0.8609937521846006,0.7925013304804718,0.5093308710571954,0.5272298614228227,0.4623810213992603,0.43251383103500873,0.44668359215096315,0.45814188671453343,0.45081670454146017,0.463446919736288,0.46131757456037936,0.4385306977749857,0.4102041029866068,0.38994198667654345,0.26242185433844417,0.21577444091526662
11750.0,0.8165823713585924,0.27478941531023965,0.5780960474057181,0.8165823713585924,0.5533501092157367,0.4395416154378245,0.29241523778433354,0.2570395782768864,0.17179083871575881,0.15631476426409538,0.18113400926196024,0.28707805820246907,0.31332857243155854,0.35563131856898533,0.31915378551007617,0.2070141348791042,0.1963360276836047,0.1909853258566238,0.16943378004473283,0.1927524913190936,0.19054607179632474,0.1927524913190936,0.1945360081622663,0.1954339455775395,0.18323144223712115,0.17139573075084252,0.16255487557504839,0.09727472237769651,0.08550667128846832
12000.0,0.2630267991895382,0.11220184543019636,0.2606153549998896,0.3372873086588689,0.2269864851883822,0.1606941253012877,0.10914403364487565,0.09749896377173872,0.06966265141107687,0.06095368972401691,0.07638357835776907,0.12912192736135342,0.1294195841449986,0.13772094688939465,0.11994993031493786,0.08279421637123341,0.07447319739059892,0.07014552984199714,0.06591738952443213,0.07998342550070284,0.07816278045883297,0.07816278045883297,0.07709034690644301,0.0767361489361819,0.07244359600749903,0.06668067692136222,0.06382634861905485,0.03597493351557424,0.034673685045253165
12250.0,0.0899497581530035,0.04528975799036206,0.11066237839776664,0.12246161992650487,0.0812830516164099,0.057543993733715694,0.041783036664662175,0.03614098626396133,0.027669416454115112,0.022803420720004186,0.032433961734934916,0.05284452517751805,0.0505824662003114,0.049431068698683536,0.042169650342858224,0.031332857243155855,0.02642408757321946,0.02349632820848307,0.025118864315095794,0.03184197521726124,0.03019951720402016,0.029991625189876515,0.02910717118066605,0.028119008303989407,0.026977394324449205,0.024434305526939714,0.023659196974857587,0.013489628825916533,0.013899526312133533
12500.0,0.022542392121524292,0.01333521432163324,0.032210687912834345,0.024210290467361777,0.016330519478943345,0.010616955571987247,0.007244359600749898,0.005296634438916581,0.004187935651179182,0.00377572190925416,0.009705099672454899,0.011587773561551261,0.010739894123412445,0.009375620069258801,0.008072350302488382,0.006501296903430909,0.005152286445817567,0.00456036915951296,0.0059292532458,0.007396052750582382,0.006870684400142325,0.006576578373554205,0.006208690342300638,0.005688529308438413,0.005675446054085471,0.004909078761526029,0.004742419852602448,0.0035892193464500534,0.0036643757464783332
12750.0,0.005081594425605605,0.006668067692136219,0.014092887984218748,0.007311390834834172,0.004539416166502032,0.003176874070649769,0.002594179362118815,0.002133044913146577,0.0018281002161427426,0.0018365383433483456,0.004764309868054156,0.004197589839910077,0.004064433291652128,0.0034914031547858626,0.002798981319634363,0.002079696687103696,0.001492794409578996,0.0013427649611378642,0.0028973435877013244,0.002917427014001166,0.0026915348039269166,0.0024945947269429535,0.002376840286624876,0.002243881923782766,0.0021577444091526667,0.0020137242498623874,0.0019588446735059888,0.0016595869074375613,0.0016634126503701698
13000.0,0.0012647363474711508,0.004841723675840994,0.008953647655495937,0.003981071705534973,0.0027861211686297693,0.0021428906011200584,0.0018113400926196026,0.001452111617587742,0.0011455129414455361,0.0013304544179780914,0.0033962527259040853,0.0028248799749157074,0.0026424087573219475,0.002108628149933289,0.0015523870099580816,0.0011297959146727976,0.0008375292821268827,0.0008260379495771783,0.002079696687103696,0.0020137242498623874,0.0018535316234148105,0.001710015315090288,0.0016218100973589297,0.0015631476426409539,0.001452111617587742,0.0013677288255958494,0.0013121998990192028,0.0011117317272815908,0.0010990058394325208
13250.0,0.0011614486138403425,0.0045081670454146005,0.008375292821268827,0.0037068072178257595,0.002606153549998895,0.0020044720273651616,0.0016943378004473288,0.0013551894123510365,0.001071519305237606,0.0012416523075924107,0.0031915378551007614,0.0026607250597988083,0.002477422057633286,0.0019724227361148533,0.0014487718535447617,0.0010568175092136585,0.0007816278045883292,0.0007709034690644301,0.0019588446735059888,0.0018879913490962926,0.0017338039977541375,0.0016032453906900418,0.0015205475297324954,0.0014655478409559112,0.0013614446824659497,0.0012823305826560219,0.001230268770812381,0.0010423174293933035,0.001032761405761397
13500.0,0.0004645152752227492,0.0037844258471709316,0.0064416926551517754,0.002798981319634363,0.0020941124558508935,0.0016557699634695275,0.0013963683610559376,0.0010839269140212038,0.0007979946872679768,0.0010423174293933035,0.0026607250597988083,0.002103778439766475,0.0019453600816226634,0.0014791083881682072,0.0010592537251772887,0.0007888601176185541,0.0006081350012787176,0.0006251726927756856,0.0016405897731995387,0.001555965631605075,0.0014288939585111022,0.001315224832192239,0.001238796586530369,0.001202264434617413,0.0010939563662720941,0.001032761405761397,0.0009794899854086991,0.0008241381150130021,0.0008184647881347895
13750.0,0.0003435579478998746,0.0034914031547858626,0.005834451042737447,0.0025234807724805754,0.001914255925021086,0.0015240527537972906,0.0012823305826560219,0.0009862794856312109,0.0007128530301265198,0.0009616122783836649,0.002454708915685031,0.001918668740670289,0.001770108958317422,0.0013273944577297401,0.000946237161365793,0.0007095777679633887,0.0005533501092157366,0.0005727960309858292,0.0015170503674593369,0.001435489433353656,0.001315224832192239,0.0012078138351067798,0.0011376272858234309,0.0011040786199020736,0.001,0.0009440608762859235,0.0008912509381337459,0.0007516228940182052,0.0007413102413009177
14000.0,0.0002500345361696432,0.003206269324505464,0.005223961889991197,0.002269864851883821,0.0017498466886246564,0.0013931568029453036,0.001174897554939529,0.0008912509381337459,0.000628058358813318,0.0008830799004185631,0.0022490546058357803,0.0017378008287493763,0.0015995580286146695,0.0011830415557251646,0.0008413951416451947,0.0006367955209079155,0.0005023425895223872,0.0005223961889991198,0.0013995873225726178,0.001315224832192239,0.0012050359403717973,0.0011040786199020736,0.0010375284158180126,0.0010092528860766844,0.0009099132726322517,0.000859013521505396,0.0008053784411990669,0.0006823386941416697,0.0006683439175686149
14250.0,0.00017741894808901662,0.0029376496519615304,0.0046665938031428865,0.0020370420777057192,0.001595879147236732,0.0012735030810166615,0.0010739894123412452,0.0008016780633876789,0.0005420008904016238,0.0008109610578538404,0.0020558905959841426,0.0015739828644662198,0.0014387985782558451,0.001049542428652322,0.0007481695005111545,0.0005714786366718672,0.000456036915951296,0.00047752927365769067,0.0012912192736135347,0.0012050359403717973,0.0011015393095414145,0.0010069316688518044,0.000946237161365793,0.0009204495717531712,0.0008241381150130021,0.000778036551039804,0.0007261059574351551,0.0006180164001384158,0.0005997910762555094
14500.0,0.00012416523075924106,0.0026915348039269166,0.004149540426343628,0.0018323144223712112,0.001452111617587742,0.0011614486138403425,0.0009794899854086991,0.0007194489780036999,0.00046344691973628795,0.0007430191378967014,0.0018793168168032685,0.0014223287871228199,0.0012941958414499862,0.0009289663867799362,0.000663743070401909,0.0005140436515824259,0.00041399967481973044,0.0004365158322401661,0.0011857687481671595,0.0011015393095414145,0.0010046157902783945,0.0009183325964835811,0.0008609937521846007,0.0008375292821268827,0.0007464487584100669,0.0007030723198838334,0.0006516283940608428,0.0005584701947368306,0.0005357966575133417
14750.0,8.629785477669702e-05,0.002471724145016129,0.0036897759857015045,0.001651961798229015,0.0013243415351946643,0.0010592537251772887,0.0008933054837332953,0.0006441692655151775,0.00039355007545577764,0.0006807693586937417,0.0017179083871575877,0.0012882495516931337,0.0011614486138403425,0.0008222426499470713,0.0005915616341754736,0.00046344691973628795,0.0003767037989839089,0.00039902490236214203,0.0010889300933334333,0.0010069316688518044,0.0009183325964835811,0.0008375292821268827,0.0007816278045883292,0.0007620790100254123,0.0006760829753919819,0.000633869711256927,0.0005861381645140284,0.0005058246620031142,0.0004797334486366892
15000.0,0.00012941958414499862,0.0025061092530321138,0.003953666200681279,0.001721868574986008,0.001358313446587154,0.0010889300933334333,0.0009183325964835811,0.0006807693586937417,0.0004477133041763623,0.0006918309709189362,0.0017741894808901662,0.0013520725631942765,0.0012331048332289095,0.0008851156098308356,0.0006295061828571974,0.0004841723675840994,0.00038815036599064824,0.00040644332916521276,0.001116863247780561,0.001032761405761397,0.0009440608762859235,0.0008649679187756929,0.0008128305161640995,0.0007888601176185541,0.0007063175542629623,0.0006652731562017413,0.0006194410750767811,0.0005321082592667942,0.0005105049999754065
15250.0,8.994975815300346e-05,0.002296148648112363,0.00351560440528298,0.0015488166189124811,0.001238796586530369,0.0009931160484209335,0.0008375292821268827,0.0006095368972401694,0.000381065823393773,0.000633869711256927,0.0016218100973589297,0.001224616199265049,0.0011040786199020736,0.000783429642766212,0.0005597576014951105,0.00043551187368556836,0.000353183169791957,0.0003715352290971724,0.0010232929922807535,0.0009440608762859235,0.0008629785477669702,0.0007870457896950985,0.0007379042301291007,0.0007177942912713615,0.0006397348354826482,0.0005997910762555094,0.0005559042572704037,0.0004819477976251271,0.000456036915951296
15500.0,5.284452517751802e-05,0.0020558905959841426,0.003013006024186122,0.001358313446587154,0.0011040786199020736,0.0008851156098308356,0.0007430191378967014,0.0005260172663907063,0.0003019951720402016,0.0005675446054085471,0.001445439770745928,0.0010739894123412452,0.0009549925860214359,0.0006668067692136219,0.0004819477976251271,0.0003819442708400464,0.00031405086938762164,0.00033189445755261033,0.0009183325964835811,0.0008433347577642756,0.0007691304402866098,0.0006982324040771712,0.0006516283940608428,0.0006367955209079155,0.0005597576014951105,0.0005248074602497728,0.0004819477976251271,0.0004149540426343628,0.0003926449353995997
15750.0,3.681289736425313e-05,0.0018836490894898002,0.0026791683248190315,0.001230268770812381,0.0010092528860766844,0.0008072350302488383,0.000677641507610675,0.0004698941086052156,0.0002540972705549304,0.0005211947111050805,0.001321295634186575,0.0009749896377173867,0.0008550667128846832,0.00059292532458,0.000431519076827765,0.00034593937782612203,0.000286417796990658,0.00030408850256762797,0.0008452788451602899,0.0007709034690644301,0.0007030723198838334,0.0006367955209079155,0.0005915616341754736,0.0005794286964268809,0.0005058246620031142,0.0004731512589614803,0.0004325138310350088,0.00036982817978026625,0.0003523708710424873
16000.0,2.5644840365177162e-05,0.0017298163592151016,0.0023933157564053876,0.001116863247780561,0.0009225714271547628,0.0007379042301291007,0.0006165950018614822,0.0004187935651179182,0.00021232444620002193,0.00047752927365769067,0.0012078138351067798,0.0008851156098308356,0.0007673614893618186,0.0005272298614228227,0.00038815036599064824,0.00031405086938762164,0.0002606153549998895,0.00027797132677592887,0.0007762471166286919,0.0007063175542629623,0.0006426877173170194,0.0005807644175213118,0.0005382697825162882,0.0005272298614228227,0.00045708818961487515,0.00042657951880159257,0.00038904514499428044,0.0003303695410368149,0.00031622776601683794
16250.0,2.2908676527677746e-05,0.0016368165214278084,0.0022594357702209783,0.0010568175092136585,0.0008729713683881113,0.0006998419960022738,0.0005847900841444806,0.0003962780342554393,0.00019769696401118598,0.00045185594437492215,0.0011508003889444357,0.0008413951416451947,0.0007261059574351551,0.000497737084978936,0.00036643757464783333,0.00029716660317380254,0.0002471724145016129,0.00026363313858253785,0.0007379042301291007,0.0006698846094165265,0.0006095368972401694,0.0005520774392807574,0.0005105049999754065,0.0005000345349769783,0.00043351087838752885,0.00040457589169744283,0.0003681289736425313,0.0003126079367123956,0.000299916251898765
16500.0,1.4190575216890925e-05,0.0014757065332758946,0.0019588446735059888,0.0009418895965228418,0.0007852356346100719,0.000628058358813318,0.0005223961889991198,0.0003419794425137087,0.00015523870099580817,0.0004073802778041126,0.001032761405761397,0.0007447319739059888,0.000633869711256927,0.000431519076827765,0.0003228494121712635,0.0002642408757321947,0.00022080047330188992,0.0002371373705661655,0.0006668067692136219,0.0006025595860743575,0.0005470159628939716,0.0004931738039549359,0.0004539416166502032,0.0004456562483975033,0.00038282474331682284,0.00035645113342624426,0.0003221068791283435,0.00027164392688390834,0.0002624218543384442
16750.0,3.28095293113119e-05,0.00159220872705117,0.0023227367963571076,0.0010447202192208004,0.0008570378452303693,0.0006886522963442763,0.0005794286964268809,0.00040550853544838394,0.0002223309890651403,0.00044055486350655344,0.0011428783347897712,0.0008511380382023768,0.0007430191378967014,0.0005116818355403078,0.00036897759857015046,0.0002951209226666387,0.00024378108183687524,0.0002570395782768865,0.0007261059574351551,0.0006606934480075957,0.0006025595860743575,0.0005482769649208536,0.0005105049999754065,0.0004988844874600121,0.0004375221051582521,0.00040926065973001096,0.0003749730022454834,0.0003206269324505464,0.0003069021988391158
17000.0,4.24619563946313e-05,0.001588546748597779,0.0024043628000069324,0.0010568175092136585,0.0008609937521846007,0.0006934258060165695,0.0005834451042737447,0.00041783036664662176,0.00024266100950824142,0.00044055486350655344,0.0011534532578210918,0.0008689604292863019,0.0007655966069112562,0.000529663443891658,0.000377572190925416,0.0002992264636608189,0.0002454708915685031,0.0002576321157002575,0.0007294575102545687,0.0006652731562017413,0.0006081350012787176,0.0005533501092157366,0.0005176068319505676,0.0005046612975635282,0.00044668359215096305,0.0004187935651179182,0.0003854783576657717,0.0003311311214825911,0.00031622776601683794
17250.0,5.407543229455804e-05,0.001584893192461114,0.002477422057633286,0.0010690548792226576,0.0008649679187756929,0.0006966265141107687,0.0005874893525297769,0.000427562886151586,0.0002612161354399205,0.0004395416154378243,0.0011641260294104909,0.0008851156098308356,0.0007870457896950985,0.0005482769649208536,0.00038725764492161726,0.0003033891184194272,0.0002477422057633286,0.0002576321157002575,0.0007328245331389044,0.0006683439175686149,0.0006123503917247734,0.0005584701947368306,0.0005248074602497728,0.0005093308710571952,0.0004549880601500485,0.00042657951880159257,0.0003953666200681279,0.0003404081897010009,0.00032433961734934936
17500.0,0.0001297179270983956,0.0017498466886246564,0.0030060763026282323,0.0012445146117713857,0.0009727472237769651,0.0007798301105232585,0.0006622165037017622,0.0005023425895223872,0.0003523708710424873,0.0004864072056914614,0.0013121998990192028,0.0010280162981264735,0.0009397233105646375,0.000677641507610675,0.0004698941086052156,0.00035563131856898545,0.0002805433637951713,0.0002870780582024692,0.0008147042840208396,0.0007481695005111545,0.0006870684400142324,0.000630957344480193,0.0005984115950603199,0.0005780960474057181,0.0005272298614228227,0.0004954501908047901,0.0004655860935229591,0.00040644332916521276,0.00038815036599064824
17750.0,0.00012246161992650488,0.001674942876026438,0.0028840315031266055,0.0011912420080273751,0.00093110787546783,0.0007464487584100669,0.000633869711256927,0.0004819477976251271,0.0003372873086588689,0.0004655860935229591,0.0012589254117941675,0.000988553094656939,0.000901571137605957,0.0006486344335482381,0.000449779854893288,0.0003404081897010009,0.0002685344445658506,0.0002747894153102397,0.000783429642766212,0.0007177942912713615,0.0006591738952443213,0.0006053408747539136,0.0005741164622073274,0.000554625712957911,0.0005058246620031142,0.00047533522594280533,0.0004477133041763623,0.0003908408957924021,0.0003723917062545687
