Teff,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn
12000.0,0.7413102413009175,0.22542392121524293,0.46131757456037936,0.6698846094165264,0.4775292736576909,0.4008667176273028,0.266685866452148,0.2249054605835781,0.1648162391525508,0.14454397707459277,0.159220872705117,0.24154608344449405,0.27925438412373377,0.3126079367123955,0.2851018267503909,0.19054607179632474,0.18281002161427426,0.16943378004473283,0.15240527537972914,0.16405897731995392,0.17060823890031235,0.1686553025388741,0.17100153150902875,0.17021585083949506,0.16143585568264862,0.1506607066186742,0.1428893958511103,0.09772372209558107,0.07961593504173188
12250.0,0.21677041048196946,0.08570378452303697,0.1963360276836047,0.26791683248190323,0.18706821403658005,0.13899526312133534,0.09506047936562814,0.08222426499470711,0.060673632958850525,0.05236004365857503,0.06180164001384158,0.10375284158180126,0.10990058394325211,0.1148153621496883,0.10162486928706957,0.07095777679633887,0.06456542290346556,0.061517687270986804,0.05508076964054035,0.06456542290346556,0.06531305526474723,0.06441692655151772,0.06397348354826482,0.06382634861905485,0.06053408747539136,0.055718574893192985,0.053088444423098846,0.0316956746304349,0.028840315031266057
12500.0,0.04581418867145335,0.02387811282913177,0.058748935252977655,0.06095368972401691,0.04139996748197304,0.03047894989627983,0.022490546058357815,0.018450154191794736,0.013931568029453029,0.011830415557251646,0.018113400926196024,0.028773984147356695,0.026977394324449205,0.02558585886905645,0.02187761623949553,0.01671090614310708,0.013708817661648536,0.01233104833228909,0.012852866599436154,0.017338039977541384,0.016330519478943345,0.016032453906900418,0.015523870099580825,0.014825180851459537,0.01435489433353656,0.012941958414499863,0.012531411749414162,0.0072945751025456865,0.007585775750291836
12750.0,0.021428906011200583,0.012217996601648717,0.029716660317380267,0.023388372386593546,0.016368165214278085,0.01101539309541415,0.0074644875841006686,0.0053456435939697195,0.004111497211045221,0.0035727283815192887,0.0091411324147025,0.011668096170609623,0.010616955571987247,0.009268298233793494,0.007943282347242814,0.006382634861905489,0.0050582466200311425,0.00456036915951296,0.0055975760149511045,0.0072945751025456865,0.00677641507610675,0.006546361740672747,0.006194410750767812,0.005688529308438413,0.005662392890382535,0.00485288500162121,0.00468813382145265,0.0034119291162192844,0.0034833731503601164
13000.0,0.013963683610559377,0.009099132726322517,0.021527817347243728,0.014996848355023733,0.00972747223776965,0.0060394862937638,0.004226686142656029,0.003258367010020087,0.002754228703338166,0.002535128630497907,0.006714288529259523,0.007277798045368242,0.006745280276979223,0.00588843655355589,0.005105049999754065,0.004130475019901615,0.0031841975217261256,0.003026913428101305,0.004102041029866068,0.004720630412635905,0.004365158322401661,0.004102041029866068,0.0038815036599064824,0.0035399734108343462,0.0035399734108343462,0.0031188895840939383,0.0030338911841942717,0.002471724145016129,0.0024831331052955702
13250.0,0.012852866599436154,0.008531001140175895,0.020137242498623885,0.01383566378971781,0.008912509381337459,0.005520774392807573,0.003890451449942805,0.003026913428101305,0.0025703957827688645,0.002376840286624876,0.006324118513762197,0.006745280276979223,0.006251726927756856,0.005470159628939716,0.004742419852602448,0.003828247433168228,0.0029308932452503213,0.002760577856220345,0.003854783576657717,0.004385306977749856,0.004055085354483839,0.003793149849736821,0.0035892193464500534,0.00328095293113119,0.003273406948788383,0.002904022654464451,0.002818382931264455,0.0023227367963571076,0.002328091257665008
13500.0,0.009571940712948441,0.007277798045368242,0.016788040181225608,0.010641430182243158,0.006591738952443213,0.004139996748197304,0.0030831879502493534,0.0024660393372343387,0.002133044913146577,0.0020137242498623874,0.005370317963702527,0.0053456435939697195,0.005011872336272725,0.004395416154378243,0.0037844258471709316,0.0030060763026282323,0.0022335722228305327,0.0019998618696327446,0.00328095293113119,0.0035237087104248725,0.003258367010020087,0.003019951720402016,0.002870780582024692,0.002648500138606701,0.0026181830082189863,0.0023713737056616554,0.002312064790175594,0.0019498445997580456,0.0019364219639466068
13750.0,0.008394599865193973,0.006745280276979223,0.01545254439538414,0.009527961640236522,0.005834451042737447,0.0037068072178257595,0.002805433637951713,0.0022646443075930596,0.001967886289706845,0.0018663796908346695,0.004988844874600122,0.004886523593428336,0.004581418867145335,0.00400866717627303,0.003427677865464505,0.0026977394324449204,0.001995262314968879,0.0017579236139586931,0.00304088502567628,0.0032210687912834347,0.0029716660317380254,0.002754228703338166,0.0026181830082189863,0.002426610095082414,0.0023878112829131782,0.002177709772353159,0.0021281390459827114,0.0017988709151287874,0.0017906058540352948
14000.0,0.007244359600749898,0.006237348354824191,0.014190575216890919,0.0084527884516029,0.005140436515824259,0.003311311214825911,0.0025585858869056452,0.002074913517454911,0.0018071741260109275,0.001725837891990204,0.004623810213992603,0.004446312674691089,0.004178303666466218,0.0036391503612720707,0.0030831879502493534,0.0024043628000069324,0.0017741894808901662,0.0015381546403030342,0.002818382931264455,0.0029308932452503213,0.0027101916318908416,0.0025061092530321138,0.0023878112829131782,0.0022181964198002193,0.002177709772353159,0.001995262314968879,0.0019498445997580456,0.0016557699634695275,0.001651961798229015
14250.0,0.006180164001384158,0.005754399373371567,0.013001695780332907,0.0074644875841006686,0.004528975799036209,0.0029716660317380254,0.002333458062281002,0.0019010782799232997,0.0016634126503701698,0.00159220872705117,0.004285485203974397,0.0040179081084894,0.0038018939632056127,0.003303695410368149,0.0027669416454115126,0.0021281390459827114,0.0015595525028269538,0.0013427649611378642,0.002600159563165272,0.0026730064086633114,0.0024660393372343387,0.0022803420720004185,0.002177709772353159,0.002032357010936221,0.001981527025805099,0.0018281002161427426,0.0017906058540352948,0.0015240527537972906,0.0015240527537972906
14500.0,0.005188000389289609,0.005321082592667942,0.011857687481671602,0.006576578373554205,0.003999447497610974,0.0026668586645214806,0.0021281390459827114,0.0017418068733916145,0.0015275660582380732,0.0014689262776438662,0.003962780342554394,0.0036391503612720707,0.003451437393358561,0.002992264636608189,0.002471724145016129,0.0018793168168032685,0.001358313446587154,0.001174897554939529,0.0024043628000069324,0.0024378108183687524,0.0022490546058357803,0.002079696687103696,0.001981527025805099,0.001857804455091699,0.0018071741260109275,0.001671090614310707,0.0016368165214278084,0.0014028137045619575,0.0013995873225726178
14750.0,0.004295364267648873,0.004909078761526029,0.010839269140212033,0.005780960474057181,0.00353183169791957,0.0024099054286865953,0.0019498445997580456,0.001595879147236732,0.0013931568029453036,0.001358313446587154,0.003672823004980846,0.003303695410368149,0.0031477483141013176,0.0027101916318908416,0.002202926463053456,0.0016595869074375613,0.0011830415557251646,0.001032761405761397,0.002223309890651403,0.002223309890651403,0.0020511621788255646,0.0018967059212111463,0.0018113400926196026,0.0017060823890031242,0.001651961798229015,0.0015346169827992941,0.001499684835502374,0.0012912192736135347,0.0012823305826560219
15000.0,0.0048083934844972845,0.0049545019080479,0.01109174815262401,0.006123503917247733,0.003715352290971724,0.0024831331052955702,0.001981527025805099,0.0016218100973589297,0.0014223287871228199,0.0013677288255958494,0.0037239170625456867,0.003404081897010009,0.0032284941217126345,0.002792543841237339,0.002306747188720069,0.0017538805018417621,0.0012618275345906706,0.0010889300933334333,0.0022542392121524305,0.0022750974307720715,0.0020989398836235244,0.0019408858775927774,0.0018535316234148105,0.0017338039977541375,0.0016865530253887405,0.0015631476426409539,0.0015275660582380732,0.001315224832192239,0.001309181922999407
15250.0,0.003971915494694405,0.004570881896148752,0.010115794542598982,0.005370317963702527,0.0032885163087598298,0.002243881923782766,0.0018155156627731352,0.0014859356422870075,0.0012971792709839558,0.0012618275345906706,0.003443499307633384,0.003090295432513592,0.0029376496519615304,0.0025292979964461446,0.0020558905959841426,0.0015452544395384142,0.0010964781961431851,0.0009549925860214359,0.002079696687103696,0.002074913517454911,0.001914255925021086,0.001770108958317422,0.001690440931643265,0.00159220872705117,0.00154170045294956,0.0014321878992735438,0.0013995873225726178,0.001210598133550483,0.0011994993031493792
15500.0,0.003013006024186122,0.004139996748197304,0.008994975815300356,0.004528975799036209,0.002818382931264455,0.001981527025805099,0.0016255487557504833,0.001333521432163324,0.0011508003889444357,0.0011428783347897712,0.0031117163371060168,0.0027478941531023974,0.0026121613543992053,0.0022181964198002193,0.0017619760464116293,0.0013061708881318417,0.0009183325964835811,0.0008147042840208396,0.0018836490894898002,0.0018535316234148105,0.001710015315090288,0.0015812480392703827,0.0015100801541641478,0.0014288939585111022,0.0013740419750125148,0.0012823305826560219,0.0012531411749414155,0.001091440336448756,0.001071519305237606
15750.0,0.0024099054286865953,0.0038194427084004643,0.008184647881347895,0.003971915494694405,0.0025118864315095794,0.001803017740859568,0.0014962356560944327,0.0012217996601648724,0.0010471285480508996,0.0010568175092136585,0.0028773984147356696,0.0025118864315095794,0.002382319469358689,0.0020044720273651616,0.0015667510701081486,0.0011508003889444357,0.0008053784411990669,0.0007261059574351551,0.0017418068733916145,0.0016982436524617442,0.0015631476426409539,0.0014487718535447617,0.001383566378971781,0.0013121998990192028,0.0012589254117941675,0.001174897554939529,0.0011455129414455361,0.0009977000638225536,0.0009817479430199844
16000.0,0.0019010782799232997,0.00353183169791957,0.007430191378967014,0.0034914031547858626,0.0022490546058357803,0.0016481623915255085,0.0013740419750125148,0.0011194378834671515,0.0009506047936562819,0.0009749896377173867,0.0026607250597988083,0.002301441817408509,0.0021727011788637454,0.001803017740859568,0.0013867558288718882,0.0010115794542598982,0.0007095777679633887,0.0006501296903430909,0.00161064563517827,0.001555965631605075,0.001435489433353656,0.0013273944577297401,0.001270574105208542,0.0012078138351067798,0.0011534532578210918,0.0010789467222298286,0.001049542428652322,0.0009120108393559096,0.0008974287945007481
16250.0,0.001690440931643265,0.003349654391578276,0.007014552984199714,0.0032508729738543437,0.0021134890398366475,0.0015595525028269538,0.0013031667784523,0.001061695557198724,0.0008974287945007481,0.0009268298233793494,0.0025292979964461446,0.002187761623949552,0.0020558905959841426,0.0016982436524617442,0.0012971792709839558,0.0009440608762859235,0.000663743070401909,0.000610942024905572,0.0015346169827992941,0.0014757065332758946,0.0013614446824659497,0.0012589254117941675,0.001202264434617413,0.0011455129414455361,0.001091440336448756,0.0010232929922807535,0.0009954054173515275,0.0008629785477669702,0.0008511380382023768
16500.0,1.4190575216890925e-05,0.0014757065332758946,0.0019588446735059888,0.0009418895965228418,0.0007852356346100719,0.000628058358813318,0.0005223961889991198,0.0003419794425137087,0.00015523870099580817,0.0004073802778041126,0.001032761405761397,0.0007447319739059888,0.000633869711256927,0.000431519076827765,0.0003228494121712635,0.0002642408757321947,0.00022080047330188992,0.0002371373705661655,0.0006668067692136219,0.0006025595860743575,0.0005470159628939716,0.0004931738039549359,0.0004539416166502032,0.0004456562483975033,0.00038282474331682284,0.00035645113342624426,0.0003221068791283435,0.00027164392688390834,0.0002624218543384442
16750.0,3.28095293113119e-05,0.00159220872705117,0.0023227367963571076,0.0010447202192208004,0.0008570378452303693,0.0006886522963442763,0.0005794286964268809,0.00040550853544838394,0.0002223309890651403,0.00044055486350655344,0.0011428783347897712,0.0008511380382023768,0.0007430191378967014,0.0005116818355403078,0.00036897759857015046,0.0002951209226666387,0.00024378108183687524,0.0002570395782768865,0.0007261059574351551,0.0006606934480075957,0.0006025595860743575,0.0005482769649208536,0.0005105049999754065,0.0004988844874600121,0.0004375221051582521,0.00040926065973001096,0.0003749730022454834,0.0003206269324505464,0.0003069021988391158
17000.0,4.24619563946313e-05,0.001588546748597779,0.0024043628000069324,0.0010568175092136585,0.0008609937521846007,0.0006934258060165695,0.0005834451042737447,0.00041783036664662176,0.00024266100950824142,0.00044055486350655344,0.0011534532578210918,0.0008689604292863019,0.0007655966069112562,0.000529663443891658,0.000377572190925416,0.0002992264636608189,0.0002454708915685031,0.0002576321157002575,0.0007294575102545687,0.0006652731562017413,0.0006081350012787176,0.0005533501092157366,0.0005176068319505676,0.0005046612975635282,0.00044668359215096305,0.0004187935651179182,0.0003854783576657717,0.0003311311214825911,0.00031622776601683794
17250.0,5.407543229455804e-05,0.001584893192461114,0.002477422057633286,0.0010690548792226576,0.0008649679187756929,0.0006966265141107687,0.0005874893525297769,0.000427562886151586,0.0002612161354399205,0.0004395416154378243,0.0011641260294104909,0.0008851156098308356,0.0007870457896950985,0.0005482769649208536,0.00038725764492161726,0.0003033891184194272,0.0002477422057633286,0.0002576321157002575,0.0007328245331389044,0.0006683439175686149,0.0006123503917247734,0.0005584701947368306,0.0005248074602497728,0.0005093308710571952,0.0004549880601500485,0.00042657951880159257,0.0003953666200681279,0.0003404081897010009,0.00032433961734934936
17500.0,0.0001297179270983956,0.0017498466886246564,0.0030060763026282323,0.0012445146117713857,0.0009727472237769651,0.0007798301105232585,0.0006622165037017622,0.0005023425895223872,0.0003523708710424873,0.0004864072056914614,0.0013121998990192028,0.0010280162981264735,0.0009397233105646375,0.000677641507610675,0.0004698941086052156,0.00035563131856898545,0.0002805433637951713,0.0002870780582024692,0.0008147042840208396,0.0007481695005111545,0.0006870684400142324,0.000630957344480193,0.0005984115950603199,0.0005780960474057181,0.0005272298614228227,0.0004954501908047901,0.0004655860935229591,0.00040644332916521276,0.00038815036599064824
17750.0,0.00012246161992650488,0.001674942876026438,0.0028840315031266055,0.0011912420080273751,0.00093110787546783,0.0007464487584100669,0.000633869711256927,0.0004819477976251271,0.0003372873086588689,0.0004655860935229591,0.0012589254117941675,0.000988553094656939,0.000901571137605957,0.0006486344335482381,0.000449779854893288,0.0003404081897010009,0.0002685344445658506,0.0002747894153102397,0.000783429642766212,0.0007177942912713615,0.0006591738952443213,0.0006053408747539136,0.0005741164622073274,0.000554625712957911,0.0005058246620031142,0.00047533522594280533,0.0004477133041763623,0.0003908408957924021,0.0003723917062545687
18000.0,0.0001482518085145953,0.001671090614310707,0.002951209226666387,0.001210598133550483,0.0009354056741475521,0.0007481695005111545,0.0006353309318517436,0.0004875284901033865,0.000351560440528298,0.0004645152752227492,0.0012647363474711508,0.0010023052380778994,0.0009183325964835811,0.0006683439175686149,0.00046238102139926034,0.0003467368504525317,0.00027039583641088433,0.0002747894153102397,0.000783429642766212,0.0007194489780036999,0.0006606934480075957,0.0006081350012787176,0.0005780960474057181,0.0005571857489319298,0.0005105049999754065,0.0004808393484497285,0.0004539416166502032,0.0003962780342554393,0.00038018939632056124
