Teff,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn
16250.0,0.0018365383433483456,0.055718574893192985,0.09794899854086991,0.03784425847170934,0.030902954325135904,0.025176769277588558,0.021379620895022326,0.015922087270511698,0.00988553094656939,0.01548816618912481,0.04487453899331321,0.035156044052829814,0.031045595881283555,0.020989398836235244,0.014028137045619582,0.010889300933334333,0.008830799004185631,0.009036494737223014,0.02773320104651841,0.024831331052955704,0.022908676527677734,0.021037784397664752,0.0199526231496888,0.019230917289101587,0.017498466886246573,0.016368165214278085,0.015310874616820304,0.013152248321922383,0.012823305826560218
16500.0,0.002328091257665008,0.055462571295791074,0.10046157902783952,0.03828247433168226,0.030902954325135904,0.025118864315095794,0.021428906011200583,0.01614358556826486,0.010471285480508996,0.015417004529495591,0.0449779854893288,0.035727283815192884,0.03162277660168379,0.02167704104819695,0.014387985782558451,0.01101539309541415,0.008851156098308355,0.00901571137605957,0.02773320104651841,0.024831331052955704,0.022908676527677734,0.021086281499332896,0.020044720273651614,0.019275249131909356,0.01770108958317421,0.016557699634695285,0.015559656316050743,0.013458603540559484,0.01309181922999407
16750.0,0.005794286964268809,0.06137620051647943,0.12133888504649772,0.04539416166502032,0.03491403154785861,0.028054336379517132,0.023988329190194897,0.018706821403658005,0.013772094688939465,0.017060823890031235,0.05046612975635284,0.04139996748197304,0.03732501577957206,0.026977394324449205,0.01786487574852051,0.013121998990192035,0.010092528860766845,0.01006931668851804,0.03076096814740708,0.027797132677592883,0.025644840365177175,0.023713737056616554,0.022698648518838224,0.021727011788637444,0.02027682719521282,0.019054607179632473,0.018197008586099836,0.015995580286146685,0.01545254439538414
17000.0,0.008709635899560805,0.0633869711256927,0.13031667784522993,0.04897788193684461,0.03655947916131248,0.02910717118066605,0.024888573182823902,0.019633602768360466,0.015170503674593369,0.017619760464116292,0.05248074602497726,0.04355118736855686,0.03971915494694403,0.02944421633798762,0.019724227361148535,0.014190575216890919,0.010641430182243158,0.010471285480508996,0.03184197521726124,0.028840315031266057,0.026668586645214792,0.024660393372343388,0.023659196974857587,0.022594357702209782,0.02128139045982712,0.01999861869632744,0.019230917289101587,0.01702158508394951,0.016405897731995394
17250.0,0.011967405313072436,0.06471426157485831,0.13740419750125152,0.052119471110508055,0.03793149849736819,0.029853826189179603,0.025468302525850407,0.02032357010936222,0.0162181009735893,0.017988709151287873,0.05382697825162884,0.045081670454146,0.04149540426343631,0.03140508693876218,0.021330449131465763,0.015170503674593369,0.01109174815262401,0.010764652136298349,0.03258367010020087,0.029648313895243424,0.027352687263067124,0.02535128630497907,0.024378108183687526,0.023227367963571076,0.022029264630534562,0.020701413487910426,0.01999861869632744,0.01782378767448089,0.017139573075084253
17500.0,0.01492794409578996,0.06516283940608428,0.14125375446227542,0.054450265284242114,0.038725764492161724,0.03019951720402016,0.025763211570025753,0.02065380155810529,0.016865530253887415,0.018113400926196024,0.054450265284242114,0.0460256573581356,0.042461956394631274,0.03265878321723358,0.022490546058357815,0.015848931924611134,0.011402497875611685,0.010914403364487566,0.0328851630875983,0.029991625189876515,0.02773320104651841,0.025644840365177175,0.024717241450161305,0.02349632820848307,0.0223872113856834,0.021037784397664752,0.020417379446695295,0.018238957023196375,0.017538805018417612
17750.0,0.020844908830972887,0.06729766562843179,0.15031419660900225,0.059703528658383694,0.040926065973001094,0.03140508693876218,0.026730064086633115,0.021527817347243728,0.018071741260109266,0.018706821403658005,0.05649369748123025,0.04830588020397726,0.04477133041763626,0.03523708710424871,0.024888573182823902,0.017418068733916145,0.012189895989248667,0.011428783347897719,0.03404081897010009,0.031188895840939368,0.028840315031266057,0.026668586645214792,0.025703957827688632,0.024434305526939714,0.023388372386593546,0.021978598727848252,0.021428906011200583,0.019230917289101587,0.01849268618978078
18000.0,0.02642408757321946,0.06854882264526617,0.15631476426409538,0.06412095765851615,0.04265795188015926,0.032210687912834345,0.027289777828080404,0.022130947096056376,0.01892343618644975,0.019054607179632473,0.05780960474057181,0.049888448746001214,0.046344691973628796,0.0370680721782576,0.026791683248190312,0.018749945080674183,0.012823305826560218,0.011803206356517298,0.03475361614432058,0.03198895109691397,0.029580124665515465,0.027352687263067124,0.0263633138582538,0.025003453616964308,0.024043628000069334,0.022594357702209782,0.022080047330189003,0.01981527025805098,0.01914255925021086
18250.0,0.030902954325135904,0.06870684400142321,0.159220872705117,0.06714288529259523,0.043651583224016584,0.032508729738543435,0.02747894153102397,0.022335722228305314,0.01931968317016924,0.01914255925021086,0.058210321777087126,0.0505824662003114,0.04698941086052153,0.038018939632056124,0.02798981319634363,0.019633602768360466,0.01324341535194665,0.011994993031493787,0.03491403154785861,0.03235936569296283,0.029853826189179603,0.027605778562203462,0.0266072505979881,0.02523480772480574,0.024322040090738146,0.022803420720004186,0.0223872113856834,0.020044720273651614,0.019453600816226622
18500.0,0.03971915494694403,0.07095777679633887,0.16788040181225602,0.07396052750582378,0.04666593803142887,0.033806483620598154,0.028379190284415566,0.023173946499684784,0.02037042077705718,0.019724227361148535,0.06025595860743578,0.05296634438916578,0.04920395356814509,0.04045758916974426,0.03069021988391158,0.02167704104819695,0.01435489433353656,0.012676518658578455,0.03605786430216423,0.03365115693754907,0.031045595881283555,0.028707805820246905,0.027669416454115112,0.026121613543992065,0.02529297996446145,0.023713737056616554,0.023334580622810033,0.020892961308540396,0.02037042077705718
18750.0,0.047206304126359046,0.07211074791828997,0.17298163592151014,0.07943282347242814,0.04897788193684461,0.03475361614432058,0.028973435877013228,0.023713737056616554,0.021037784397664752,0.020044720273651614,0.06137620051647943,0.05470159628939716,0.0505824662003114,0.04207266283844442,0.03265878321723358,0.02328091257665008,0.015275660582380723,0.01321295634186575,0.036728230049808464,0.03459393778261219,0.03184197521726124,0.029376496519615308,0.02831391995799379,0.026668586645214792,0.025941793621188137,0.024266100950824154,0.023933157564053877,0.021428906011200583,0.020941124558508925
19000.0,0.05248074602497726,0.07227698036021703,0.1753880501841761,0.08298507675144226,0.05035006087879047,0.03507518739525679,0.02910717118066605,0.023823194693586902,0.02123244462000219,0.020090928126087277,0.06165950018614822,0.05533501092157368,0.051168183554030786,0.04285485203974394,0.03372873086588689,0.024322040090738146,0.01588546748597779,0.013520725631942771,0.036812897364253146,0.03491403154785861,0.032136605386403165,0.029648313895243424,0.028510182675039096,0.026853444456585076,0.02618183008218985,0.024434305526939714,0.024099054286865942,0.0216271852372702,0.021134890398366465
19250.0,0.04570881896148749,0.0674528027697922,0.16292960326397224,0.07550922276654337,0.04623810213992603,0.03258367010020087,0.02710191631890843,0.02223309890651403,0.019724227361148535,0.018793168168032684,0.05767664633922506,0.051522864458175645,0.04764309868054156,0.03971915494694403,0.03097419299216581,0.022080047330189003,0.014454397707459272,0.012416523075924113,0.03443499307633384,0.032508729738543435,0.02992264636608189,0.027605778562203462,0.0266072505979881,0.025061092530321138,0.024378108183687526,0.022803420720004186,0.022490546058357815,0.020183663636815608,0.01967886289706845
19500.0,0.07112135136533292,0.07550922276654337,0.18749945080674188,0.09749896377173872,0.05741164622073274,0.0377572190925416,0.03069021988391158,0.025118864315095794,0.022646443075930594,0.020989398836235244,0.06486344335482384,0.05984115950603196,0.054575786109127104,0.04655860935229589,0.03828247433168226,0.028444611074479154,0.018663796908346693,0.015275660582380723,0.03863669770540691,0.03741105882720533,0.034276778654645026,0.03155004623374628,0.030269134281013063,0.028379190284415566,0.027861211686297706,0.025822601906345957,0.02558585886905645,0.02296148648112362,0.022490546058357815
19750.0,0.07655966069112562,0.07550922276654337,0.18923436186449755,0.10139113857366794,0.05942921586155727,0.03828247433168226,0.03083187950249355,0.02523480772480574,0.022803420720004186,0.021037784397664752,0.06501296903430906,0.060673632958850525,0.05508076964054035,0.047206304126359046,0.03926449353995999,0.029512092266663854,0.019498445997580455,0.015739828644662196,0.038725764492161724,0.03784425847170934,0.034673685045253165,0.03184197521726124,0.030549211132155137,0.028510182675039096,0.028054336379517132,0.026001595631652722,0.025703957827688632,0.023120647901755952,0.022594357702209782
20000.0,0.06839116472814293,0.0706317554262962,0.1761976046411629,0.09268298233793494,0.054450265284242114,0.03548133892335755,0.028773984147356695,0.02360478233180577,0.02128139045982712,0.01967886289706845,0.06095368972401691,0.056363765582595426,0.051404365158242614,0.04395416154378245,0.03622429984166985,0.027039583641088435,0.01770108958317421,0.014387985782558451,0.03630780547701014,0.03523708710424871,0.03228494121712635,0.029648313895243424,0.028510182675039096,0.026668586645214792,0.02618183008218985,0.024266100950824154,0.024043628000069334,0.0216271852372702,0.021134890398366465
