Teff,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn
16750.0,0.00029308932452503213,0.009549925860214359,0.015667510701081494,0.006426877173170194,0.005248074602497728,0.0042461956394631295,0.0035974933515574236,0.0026363313858253786,0.001588546748597779,0.002648500138606701,0.007362070974947361,0.005688529308438413,0.0049773708497893605,0.0033962527259040853,0.0023442288153199225,0.0018365383433483456,0.0014962356560944327,0.0015488166189124811,0.004591980128368685,0.004139996748197304,0.0038018939632056127,0.0034753616144320575,0.003273406948788383,0.00316956746304349,0.00285101826750391,0.0026668586645214806,0.002477422057633286,0.0021281390459827114,0.0020558905959841426
17000.0,0.000431519076827765,0.00972747223776965,0.016672472125510627,0.0066988460941652655,0.005382697825162881,0.004355118736855683,0.003698281797802663,0.002760577856220345,0.0017906058540352948,0.0026977394324449204,0.007568328950209743,0.0059292532458,0.005260172663907063,0.0036475394692560767,0.00248885731828239,0.001918668740670289,0.00154170045294956,0.0015812480392703827,0.00468813382145265,0.004236429660495409,0.003899419866765436,0.003580964371026359,0.003388441561392024,0.003273406948788383,0.0029716660317380254,0.0027861211686297693,0.002606153549998895,0.0022542392121524305,0.002167704104819694
17250.0,0.0006208690342300638,0.00988553094656939,0.01770108958317421,0.006982324040771711,0.005520774392807573,0.004446312674691089,0.0037844258471709316,0.0028840315031266055,0.001981527025805099,0.0027478941531023974,0.007762471166286919,0.006165950018614822,0.005533501092157366,0.003917418771077831,0.002654605561975539,0.002009092812608728,0.001588546748597779,0.001614358556826487,0.004786300923226385,0.004335108783875288,0.003999447497610974,0.003672823004980846,0.0034914031547858626,0.0033651156937549082,0.0030831879502493534,0.0028973435877013244,0.0027289777828080407,0.002376840286624876,0.00228559880337543
17500.0,0.0008749837752274364,0.010046157902783952,0.018706821403658005,0.007311390834834172,0.005662392890382535,0.004549880601500485,0.0038725764492161725,0.002992264636608189,0.00216271852372702,0.002792543841237339,0.007943282347242814,0.006397348354826482,0.005794286964268809,0.004178303666466218,0.0028313919957993787,0.002108628149933289,0.0016405897731995387,0.0016481623915255085,0.004886523593428336,0.004436086439314323,0.00409260659730011,0.003767037989839089,0.0035892193464500534,0.003451437393358561,0.0031915378551007614,0.00299916251898765,0.002844461107447917,0.002500345361696432,0.0023933157564053876
17750.0,0.0012050359403717973,0.010209394837076797,0.019724227361148535,0.007673614893618186,0.005821032177708716,0.004645152752227492,0.003962780342554394,0.003090295432513592,0.002333458062281002,0.002837919028441555,0.008128305161640995,0.006622165037017622,0.006053408747539136,0.004456562483975033,0.003026913428101305,0.0022181964198002193,0.0016943378004473288,0.0016826740610704674,0.0049773708497893605,0.004539416166502032,0.004187935651179182,0.0038636697705406934,0.0036897759857015045,0.0035399734108343462,0.003296097121774576,0.003097419299216581,0.0029580124665515464,0.0026121613543992053,0.002500345361696432
18000.0,0.0016180800376430662,0.010351421666793436,0.02065380155810529,0.008072350302488382,0.0059841159506031985,0.004742419852602448,0.0040364539296760486,0.0031841975217261256,0.00248885731828239,0.0028773984147356696,0.008317637711026709,0.006839116472814293,0.006309573444801929,0.004720630412635905,0.003235936569296281,0.002338837238659356,0.0017498466886246564,0.001721868574986008,0.005069907082747045,0.004634469197362879,0.00427562886151586,0.003953666200681279,0.0037844258471709316,0.0036224299841669874,0.0033962527259040853,0.0031915378551007614,0.003069021988391158,0.0027227013080779127,0.002606153549998895
18250.0,0.0021281390459827114,0.010519618738232228,0.0216271852372702,0.008531001140175895,0.006165950018614822,0.004830588020397728,0.004120975190973304,0.003273406948788383,0.0026302679918953813,0.0029241523778433367,0.008491804750363135,0.007063175542629623,0.006531305526474723,0.004988844874600122,0.0034593937782612205,0.002477422057633286,0.0018155156627731352,0.0017619760464116293,0.005164163692720711,0.0047315125896148025,0.004365158322401661,0.0040364539296760486,0.0038815036599064824,0.003698281797802663,0.0034914031547858626,0.0032885163087598298,0.00316956746304349,0.002805433637951713,0.0027101916318908416
18500.0,0.0027289777828080407,0.010665961212302578,0.022490546058357815,0.00901571137605957,0.006353309318517436,0.004931738039549359,0.004197589839910077,0.003357376142429545,0.0027669416454115126,0.0029648313895243423,0.00866961875758217,0.007277798045368242,0.006760829753919818,0.005248074602497728,0.003698281797802663,0.002624218543384442,0.0018879913490962926,0.001803017740859568,0.005260172663907063,0.004830588020397728,0.004456562483975033,0.004130475019901615,0.003962780342554394,0.00377572190925416,0.003580964371026359,0.003372873086588689,0.0032658783217233566,0.0028906798823654747,0.002805433637951713
18750.0,0.0034355794789987463,0.01081433951297938,0.023334580622810033,0.009571940712948441,0.006561452663029057,0.005035006087879048,0.004265795188015925,0.003443499307633384,0.0028840315031266055,0.0030060763026282323,0.008830799004185631,0.007498942093324558,0.006966265141107686,0.005495408738576248,0.003944573020752785,0.002792543841237339,0.001967886289706845,0.0018492686189780778,0.0053456435939697195,0.004931738039549359,0.004549880601500485,0.004216965034285822,0.004045758916974429,0.003854783576657717,0.003672823004980846,0.0034593937782612205,0.003357376142429545,0.0029716660317380254,0.0028973435877013244
19000.0,0.004236429660495409,0.01096478196143185,0.024154608344449404,0.010162486928706953,0.0067920363261718434,0.005140436515824259,0.004345102241715714,0.00351560440528298,0.00299916251898765,0.003047894989627983,0.008994975815300356,0.0077090346906443005,0.007177942912713615,0.005754399373371567,0.004197589839910077,0.0029716660317380254,0.0020606299132700004,0.0019010782799232997,0.0054325033149243305,0.005035006087879048,0.004645152752227492,0.004295364267648873,0.004130475019901615,0.003926449353995997,0.003758374042884443,0.00353183169791957,0.003443499307633384,0.0030549211132155124,0.002978516429429191
19250.0,0.005915616341754737,0.011508003889444356,0.02606153549998895,0.011534532578210924,0.007413102413009177,0.00545757861091271,0.004581418867145335,0.0037325015779572064,0.003235936569296281,0.0031988951096913972,0.009506047936562819,0.008279421637123344,0.0076913044028660985,0.006295061828571974,0.0047533522594280534,0.0033806483620598153,0.0022908676527677724,0.0020558905959841426,0.005701642722807472,0.0053456435939697195,0.004931738039549359,0.00456036915951296,0.004385306977749856,0.004149540426343628,0.003999447497610974,0.0037497300224548337,0.003672823004980846,0.003258367010020087,0.0031988951096913972
19500.0,0.006501296903430909,0.011428783347897719,0.02624218543384442,0.011830415557251646,0.007516228940182053,0.00545757861091271,0.00456036915951296,0.0037239170625456867,0.0032508729738543437,0.0031841975217261256,0.009484184633008968,0.008317637711026709,0.0077090346906443005,0.006367955209079156,0.004864072056914614,0.0034753616144320575,0.002338837238659356,0.002074913517454911,0.005688529308438413,0.0053456435939697195,0.004931738039549359,0.004549880601500485,0.004385306977749856,0.004149540426343628,0.003999447497610974,0.0037497300224548337,0.003681289736425313,0.0032658783217233566,0.003206269324505464
19750.0,0.007144963260755134,0.011402497875611685,0.02642408757321946,0.012189895989248667,0.007620790100254122,0.005470159628939716,0.00456036915951296,0.0037239170625456867,0.0032658783217233566,0.00316956746304349,0.009462371613657929,0.008375292821268827,0.007762471166286919,0.0064416926551517754,0.004988844874600122,0.003580964371026359,0.00239883291901949,0.0020989398836235244,0.005675446054085471,0.005357966575133417,0.004931738039549359,0.00456036915951296,0.004385306977749856,0.004149540426343628,0.00400866717627303,0.003758374042884443,0.0036897759857015045,0.00328095293113119,0.0032210687912834347
20000.0,0.010864256236170655,0.012589254117941675,0.030060763026282307,0.015346169827992941,0.009183325964835811,0.006223002851691595,0.005081594425605605,0.004159106104940223,0.0037068072178257595,0.003499451670283573,0.01049542428652322,0.009594006315159337,0.008790225168308843,0.0074644875841006686,0.006067363295885053,0.00449779854893288,0.0030060763026282323,0.0025176769277588545,0.006266138646723356,0.006053408747539136,0.005571857489319298,0.005128613839913648,0.004931738039549359,0.004623810213992603,0.0045185594437492215,0.004197589839910077,0.004149540426343628,0.0036897759857015045,0.0036224299841669874
