m_chi_gev,delta_keV,v_min_at_event_kms,v_threshold_kms,E_star_keV,shm_lz_v_max_kms,shm_lz_allowed_at_event,shm_lz_E_max_keV,shm_lz_reachable_fraction_of_year,shm_lz_reachable_first,shm_lz_reachable_last,shm_pp_v_max_kms,shm_pp_allowed_at_event,shm_pp_E_max_keV,shm_pp_reachable_fraction_of_year,shm_pp_reachable_first,shm_pp_reachable_last,shm_vesc_low_v_max_kms,shm_vesc_low_allowed_at_event,shm_vesc_low_E_max_keV,shm_vesc_low_reachable_fraction_of_year,shm_vesc_low_reachable_first,shm_vesc_low_reachable_last,shm_vesc_high_v_max_kms,shm_vesc_high_allowed_at_event,shm_vesc_high_E_max_keV,shm_vesc_high_reachable_fraction_of_year,shm_vesc_high_reachable_first,shm_vesc_high_reachable_last
50,100.0,1162.0734652715096,711.5989310595675,29.004499839044865,810.0424177617658,False,82.08029288135376,0.0,,,789.0595356802943,False,73.13973762587183,0.0,,,766.0424177617658,False,63.11102759305005,0.0,,,866.0424177617658,False,105.88982440809473,0.0,,
50,110.0,1174.2412674754487,746.3312552436961,31.904949822949348,810.0424177617658,False,72.48546632447744,0.0,,,789.0595356802943,False,62.573177341238654,0.0,,,766.0424177617658,False,50.471760002503665,0.0,,,866.0424177617658,False,97.6045220593773,0.0,,
50,120.0,1186.4090696793878,779.5175728757773,34.805399806853835,810.0424177617658,False,60.80466268441224,0.0,,,789.0595356802943,False,47.57878023858222,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,88.55250871020719,0.0,,
50,130.0,1198.576871883327,811.3476137209345,37.70584979075832,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,78.26656446630327,0.0,,
50,140.0,1210.744674087266,841.975209943361,40.60629977466281,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,65.4305903901363,0.0,,
50,150.0,1222.912476291205,871.5271413029421,43.506749758567295,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,160.0,1235.0802784951443,900.1093610757475,46.407199742471775,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,170.0,1247.2480806990834,927.8114925806332,49.30764972637627,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,180.0,1259.4158829030223,954.7101495392275,52.208099710280756,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,190.0,1271.5836851069616,980.8714357660366,55.10854969418524,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,200.0,1283.7514873109008,1006.3528592746375,58.00899967808973,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,210.0,1295.9192895148399,1031.2048202169876,60.90944966199421,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,220.0,1308.0870917187788,1055.471783188571,63.809899645898696,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,230.0,1320.254893922718,1079.1932120689853,66.71034962980319,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,240.0,1332.4226961266572,1102.4043236690818,69.61079961370767,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,250.0,1344.5904983305961,1125.1367013446845,72.51124959761215,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,260.0,1356.7583005345352,1147.4187991231927,75.41169958151664,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,270.0,1368.9261027384746,1169.276359313666,78.31214956542114,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,280.0,1381.0939049424135,1190.7327610838352,81.21259954932562,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,290.0,1393.2617071463526,1211.80931345936,84.11304953323011,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,300.0,1405.429509350292,1232.5255032068735,87.01349951713459,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,310.0,1417.5973115542308,1252.8992058118117,89.91394950103908,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,320.0,1429.76511375817,1272.9468660523034,92.81439948494355,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,330.0,1441.932915962109,1292.6836533587377,95.71484946884804,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,340.0,1454.1007181660482,1312.1235961331558,98.61529945275254,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,350.0,1466.2685203699873,1331.2796984097358,101.51574943665702,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,360.0,1478.4363225739264,1350.1640416136213,104.41619942056151,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,370.0,1490.6041247778653,1368.787873680557,107.31664940446599,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,380.0,1502.7719269818047,1387.161687404699,110.21709938837049,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,390.0,1514.9397291857438,1405.2952895644262,113.11754937227498,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,400.0,1527.1075313896827,1423.197862119135,116.01799935617946,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,410.0,1539.275333593622,1440.8780165610788,118.91844934008395,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,420.0,1551.4431357975611,1458.3438423353732,121.81889932398842,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,430.0,1563.6109380015,1475.6029501007417,124.71934930789291,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,440.0,1575.7787402054391,1492.6625104873922,127.61979929179739,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,450.0,1587.9465424093785,1509.529288911956,130.5202492757019,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
50,460.0,1600.1143446133176,1526.2096769289428,133.42069925960638,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,0.0,671.0784689449041,0.0,0.0,810.0424177617658,True,361.3437882301671,1.0,,,789.0595356802943,True,342.86615405457604,1.0,,,766.0424177617658,True,323.15487164137943,1.0,,,866.0424177617658,True,413.03171283907176,1.0,,
100,10.0,683.2462711488433,180.7268665521968,4.496664825681728,810.0424177617658,True,352.2930631978927,1.0,,,789.0595356802943,True,333.81225144800555,1.0,,,766.0424177617658,True,314.0971670236763,1.0,,,866.0424177617658,True,403.98833225073724,1.0,,
100,20.0,695.4140733527823,255.58638576330918,8.993329651363457,810.0424177617658,True,343.12141067815276,1.0,,,789.0595356802943,True,324.63034990682365,1.0,,,766.0424177617658,True,304.90294767383,1.0,,,866.0424177617658,True,394.8402112332636,1.0,,
100,30.0,707.5818755567216,313.02811516112513,13.489994477045187,810.0424177617658,True,333.81865313375556,1.0,,,789.0595356802943,True,315.30901715644063,1.0,,,766.0424177617658,True,295.5591685753978,1.0,,,866.0424177617658,True,385.57975940408653,1.0,,
100,40.0,719.7496777606607,361.4537331043936,17.986659302726913,810.0424177617658,True,324.3730998891126,1.0,,,789.0595356802943,True,305.83501047227344,1.0,,,766.0424177617658,True,286.05056448691624,1.0,,,866.0424177617658,True,376.1984227576589,1.0,,
100,50.0,731.9174799645997,404.1175589712451,22.483324128408647,810.0424177617658,True,314.77121209800873,1.0,,,789.0595356802943,True,296.1928478975045,1.0,,,766.0424177617658,True,276.35908189080504,1.0,,,866.0424177617658,True,366.68650316945684,1.0,,
100,60.0,744.0852821685389,442.68860586495026,26.979988954090373,810.0424177617658,True,304.99716583640026,1.0,,,789.0595356802943,True,286.364239326086,1.0,,,766.0424177617658,True,266.46310918641706,0.6912568306010929,2023-01-26,2023-10-05,866.0424177617658,True,357.032931955558,1.0,,
100,70.0,756.2530843724779,478.15834412507,31.476653779772104,810.0424177617658,True,295.03227268834485,1.0,,,789.0595356802943,True,276.3273170447855,1.0,,,766.0424177617658,True,256.3364099535109,0.412568306010929,2023-03-18,2023-08-15,866.0424177617658,True,347.22498233016864,1.0,,
100,80.0,768.420886576417,511.17277152661836,35.97331860545383,810.0424177617658,True,284.8541965279339,1.0,,,789.0595356802943,True,266.05557190837817,0.6584699453551912,2023-02-01,2023-09-29,766.0424177617658,False,245.94660601253983,0.0,,,866.0424177617658,True,337.2478993132795,1.0,,
100,90.0,780.5886887803562,542.1805996565904,40.46998343113556,810.0424177617658,True,274.43587136645687,1.0,,,789.0595356802943,True,255.5163445587757,0.3825136612021858,2023-03-24,2023-08-10,766.0424177617658,False,235.2529536822978,0.0,,,866.0424177617658,True,327.08441613122557,1.0,,
100,100.0,792.7564909842953,571.5085326902439,44.966648256817294,810.0424177617658,True,263.74396772786383,0.5792349726775956,2023-02-16,2023-09-15,789.0595356802943,False,244.66862058815326,0.0,,,766.0424177617658,False,224.20296349137308,0.0,,,866.0424177617658,True,316.71411141905764,1.0,,
100,110.0,804.9242931882343,599.403205890268,49.46331308249901,810.0424177617658,True,252.7366534911197,0.29508196721311475,2023-04-09,2023-07-25,789.0595356802943,False,233.45969163177892,0.0,,,766.0424177617658,False,212.72703034082767,0.0,,,866.0424177617658,True,306.112538062431,1.0,,
100,120.0,817.0920953921735,626.0562303222503,53.95997790818075,810.0424177617658,False,241.3602066127078,0.0,,,789.0595356802943,False,221.8198757861239,0.0,,,766.0424177617658,False,200.72942294224768,0.0,,,866.0424177617658,True,295.25001592603655,1.0,,
100,130.0,829.2598975961126,651.6199842078834,58.45664273386247,810.0424177617658,False,229.54366602739304,0.0,,,789.0595356802943,False,209.65370993740646,0.0,,,766.0424177617658,False,188.07206669200514,0.0,,,866.0424177617658,True,284.0899149170699,1.0,,
100,140.0,841.4276998000518,676.2180152235355,62.95330755954421,810.0424177617658,False,217.18992256721378,0.0,,,789.0595356802943,False,196.82421723379346,0.0,,,766.0424177617658,False,174.5425037876563,0.0,,,866.0424177617658,True,272.5861377981813,0.7622950819672131,2023-01-13,2023-10-18
100,150.0,853.5955020039909,699.9521443689084,67.44997238522593,810.0424177617658,False,204.15983893403742,0.0,,,789.0595356802943,False,183.12214226720823,0.0,,,766.0424177617658,False,159.78171385405304,0.0,,,866.0424177617658,True,260.67929335859617,0.4726775956284153,2023-03-07,2023-08-26
100,160.0,865.7633042079299,722.9074662087872,71.94663721090765,810.0424177617658,False,190.24128528461824,0.0,,,789.0595356802943,False,168.19766962185182,0.0,,,766.0424177617658,False,143.08509173455684,0.0,,,866.0424177617658,True,248.290616282626,0.10382513661202186,2023-05-14,2023-06-20
100,170.0,877.9311064118691,745.1559601816148,76.44330203658939,810.0424177617658,False,175.08069847207926,0.0,,,789.0595356802943,False,151.37664337799538,0.0,,,766.0424177617658,False,122.60735500822061,0.0,,,866.0424177617658,False,235.31176274868503,0.0,,
100,180.0,890.0989086158081,766.7591572899277,80.93996686227112,810.0424177617658,False,158.00009247100616,0.0,,,789.0595356802943,False,130.96192225126848,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,221.5864400318496,0.0,,
100,190.0,902.2667108197472,787.770147683787,85.43663168795285,810.0424177617658,False,137.31063735572218,0.0,,,789.0595356802943,False,95.79290269995063,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,206.8741000296932,0.0,,
100,200.0,914.4345130236863,808.2351179424902,89.93329651363459,810.0424177617658,False,102.80073973576174,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,190.7681073690275,0.0,,
100,210.0,926.6023152276255,828.1945460876246,94.4299613393163,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,172.46991844227466,0.0,,
100,220.0,938.7701174315646,847.6841430999297,98.92662616499803,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,149.88538968272567,0.0,,
100,230.0,950.9379196355037,866.7356037205567,103.42329099067976,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,240.0,963.1057218394428,885.3772117299005,107.9199558163615,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,250.0,975.2735240433818,903.634332760984,112.41662064204321,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,260.0,987.4413262473211,921.5298191801306,116.91328546772495,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,270.0,999.6091284512601,939.0843454833756,121.40995029340668,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,280.0,1011.7769306551993,956.31668825014,125.90661511908841,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,290.0,1023.9447328591383,973.2439614605842,130.40327994477013,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,300.0,1036.1125350630775,989.881815578641,134.89994477045187,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,310.0,1048.2803372670166,1006.2446069952584,139.3966095961336,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,320.0,1060.4481394709555,1022.3455430532367,143.8932744218153,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,330.0,1072.6159416748949,1038.1968068216129,148.38993924749704,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,340.0,1084.7837438788338,1053.8096649719857,152.88660407317877,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,350.0,1096.951546082773,1069.1945614723936,157.3832688988605,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,360.0,1109.1193482867122,1084.3611993131808,161.87993372454224,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,370.0,1121.2871504906511,1099.3186120819094,166.37659855022397,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,380.0,1133.4549526945902,1114.0752268870674,170.8732633759057,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,390.0,1145.6227548985294,1128.6389198752834,175.36992820158744,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,400.0,1157.7905571024685,1143.0170653804878,179.86659302726918,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,410.0,1169.9583593064076,1157.2165795756632,184.36325785295088,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,420.0,1182.1261615103467,1171.2439593605482,188.8599226786326,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,430.0,1194.2939637142858,1185.1053171057622,193.35658750431432,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,440.0,1206.461765918225,1198.806411780536,197.85325232999605,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,450.0,1218.629568122164,1212.3526769137354,202.3499171556778,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
100,460.0,1230.797370326103,1225.7492457732435,206.84658198135952,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,0.0,486.4199818012971,0.0,0.0,810.0424177617658,True,687.7718381540345,1.0,,,789.0595356802943,True,652.6020169598506,1.0,,,766.0424177617658,True,615.0841036062047,1.0,,,866.0424177617658,True,786.1532136655718,1.0,,
200,10.0,498.58778400523624,153.86568332934857,6.2037232422117,810.0424177617658,True,675.3074010576237,1.0,,,789.0595356802943,True,640.1344484461264,1.0,,,766.0424177617658,True,602.6127915971815,1.0,,,866.0424177617658,True,773.6960238958305,1.0,,
200,20.0,510.75558620917536,217.59893614816858,12.4074464844234,810.0424177617658,True,662.7246545540697,1.0,,,789.0595356802943,True,627.5418100919327,1.0,,,766.0424177617658,True,590.0082910357137,1.0,,,866.0424177617658,True,761.136064181092,1.0,,
200,30.0,522.9233884131145,266.50318106773534,18.6111697266351,810.0424177617658,True,650.0166267335745,1.0,,,789.0595356802943,True,614.8162968018148,1.0,,,766.0424177617658,True,577.261731932829,1.0,,,866.0424177617658,True,748.4680947818777,1.0,,
200,40.0,535.0911906170535,307.73136665869714,24.8148929688468,810.0424177617658,True,637.1756327844421,1.0,,,789.0595356802943,True,601.9492562337036,1.0,,,766.0424177617658,True,564.3632137516526,1.0,,,866.0424177617658,True,735.68641497282,1.0,,
200,50.0,547.2589928209926,344.0541273288796,31.0186162110585,810.0424177617658,True,624.1931685613273,1.0,,,789.0595356802943,True,588.9310541632742,1.0,,,766.0424177617658,True,551.3016295594297,1.0,,,866.0424177617658,True,722.7848041820641,1.0,,
200,60.0,559.4267950249318,376.89241308156403,37.2223394532702,810.0424177617658,True,611.059782808471,1.0,,,789.0595356802943,True,575.7509110241111,1.0,,,766.0424177617658,True,538.0644496100098,1.0,,,866.0424177617658,True,709.756453100143,1.0,,
200,70.0,571.5945972288708,407.0903333964731,43.4260626954819,810.0424177617658,True,597.7649225603359,1.0,,,789.0595356802943,True,562.3967017021535,1.0,,,766.0424177617658,True,524.6374522945617,1.0,,,866.0424177617658,True,696.5938825865109,1.0,,
200,80.0,583.76239943281,435.19787229633715,49.6297859376936,810.0424177617658,True,584.2967444989849,1.0,,,789.0595356802943,True,548.8547079538043,1.0,,,766.0424177617658,True,511.00438591581263,1.0,,,866.0424177617658,True,683.2888476232831,1.0,,
200,90.0,595.9302016367491,461.59704998804574,55.833509179905306,810.0424177617658,True,570.6418826313086,1.0,,,789.0595356802943,True,535.1093089791857,1.0,,,766.0424177617658,True,497.1465382191342,1.0,,,866.0424177617658,True,669.8322228015658,1.0,,
200,100.0,608.0980038406882,486.5660130589413,62.037232422117,810.0424177617658,True,556.7851592490186,1.0,,,789.0595356802943,True,521.1425901506325,1.0,,,766.0424177617658,True,483.0421809321622,1.0,,,866.0424177617658,True,656.2138648056125,1.0,,
200,110.0,620.2658060446272,510.31473971509104,68.24095566432871,810.0424177617658,True,542.7092212698597,1.0,,,789.0595356802943,True,506.93384177137966,1.0,,,766.0424177617658,True,468.6658418675751,1.0,,,866.0424177617658,True,642.4224459821818,1.0,,
200,120.0,632.4336082485663,533.0063621354707,74.4446789065404,810.0424177617658,True,528.3940769711319,1.0,,,789.0595356802943,True,492.4589075493484,1.0,,,766.0424177617658,True,453.98733426597545,1.0,,,866.0424177617658,True,628.4452511976926,1.0,,
200,130.0,644.6014104525054,554.770610778271,80.6484021487521,810.0424177617658,True,513.8164975898758,1.0,,,789.0595356802943,True,477.68932374492977,1.0,,,766.0424177617658,True,438.9704364187772,1.0,,,866.0424177617658,True,614.267927571764,1.0,,
200,140.0,656.7692126564447,575.7126706002772,86.8521253909638,810.0424177617658,True,498.9492322420022,1.0,,,789.0595356802943,True,462.5911604091131,1.0,,,766.0424177617658,True,423.5710540087375,1.0,,,866.0424177617658,True,599.874172995185,1.0,,
200,150.0,668.9370148603837,595.9192290873912,93.05584863317551,810.0424177617658,True,483.759959625162,1.0,,,789.0595356802943,True,447.1234280908504,1.0,,,766.0424177617658,True,407.7345935523844,1.0,,,866.0424177617658,True,585.245344071566,1.0,,
