kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_impact,koi_dor,koi_steff,koi_slogg,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_count,ra,dec,shard,lc_status,lc_route,not_measured_reason,n_products,product_authors,product_sectors,ld_band_ratio,ld_note,koi_depth_in_tess_band_ppm,koi_depth_in_tess_band_err_ppm,t0_btjd_nominal,t0_btjd_used,n_epochs_propagated,ephemeris_sigma_minutes,epoch_offset_minutes,epoch_offset_sigma,epoch_search_halfwidth_minutes,epoch_search_n_trials,epoch_search_snr_best,epoch_search_snr_nominal,depth_at_nominal_ephemeris_ppm,depth_at_best_offset_ppm,ephemeris_recovered,pdc_status,pdc_flux_column,pdc_primary_author,pdc_depth_ppm,pdc_depth_err_ppm,pdc_depth_err_method,pdc_total_err_ppm,pdc_depth_reduction_spread_ppm,pdc_depth_reduction_spread_status,pdc_n_members,pdc_n_members_measured,pdc_ensemble_members,pdc_n_transits,pdc_n_sectors,pdc_n_sectors_measured,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_smeared,pdc_depth_is_lower_bound,pdc_oot_scatter_ppm,pdc_odd_even_diff_ppm,pdc_odd_even_sigma,pdc_sector_scatter_chi2_per_dof,pdc_n_sectors_dropped_duplicate,pdc_flags,pdc_ln_ratio,pdc_sigma_ln,pdc_z,pdc_z_lin,pdc_z_method,pdc_ratio,pdc_measured_snr,pdc_expected_snr,pdc_sigma_ln_expected,pdc_detectable_ln_ratio,pdc_detectable_depth_change_ppm,pdc_comparison_status,pdc_z_pop,sap_status,sap_flux_column,sap_primary_author,sap_depth_ppm,sap_depth_err_ppm,sap_depth_err_method,sap_total_err_ppm,sap_depth_reduction_spread_ppm,sap_depth_reduction_spread_status,sap_n_members,sap_n_members_measured,sap_ensemble_members,sap_n_transits,sap_n_sectors,sap_n_sectors_measured,sap_sector_list,sap_authors,sap_exptimes_s,sap_smeared,sap_depth_is_lower_bound,sap_oot_scatter_ppm,sap_odd_even_diff_ppm,sap_odd_even_sigma,sap_sector_scatter_chi2_per_dof,sap_n_sectors_dropped_duplicate,sap_flags,sap_ln_ratio,sap_sigma_ln,sap_z,sap_z_lin,sap_z_method,sap_ratio,sap_measured_snr,sap_expected_snr,sap_sigma_ln_expected,sap_detectable_ln_ratio,sap_detectable_depth_change_ppm,sap_comparison_status,sap_z_pop,sap_vs_pdcsap_verdict,sap_vs_pdcsap_n_pairs,sap_vs_pdcsap_authors,sap_minus_pdcsap_ppm,sap_minus_pdcsap_err_ppm,sap_minus_pdcsap_z,sap_minus_pdcsap_fraction,background_direction,ingress_fraction_used,t14_tess_hours,t14_tess_err_hours,t14_factor,t14_factor_err,duration_fit_depth_ppm,duration_fit_chi2_per_dof,duration_fit_n_points,duration_fit_status,duration_at_grid_edge,t14_ratio_observed,t14_ratio_expected_fixed_b,z_duration,b_implied_by_duration,duration_verdict,class,class_provisional,vetoes,would_be_candidate_without_vetoes,flags_classify,population_offset_pdc,population_offset_sap,population_scale_pdc,population_scale_sap,elapsed_s,pdc_depth_err_analytic_ppm,pdc_depth_err_bootstrap_ppm,pdc_n_transits_seen,pdc_chi2_per_dof,pdc_n_members_unavailable,pdc_ensemble_incomplete,pdc_ensemble_unavailable_reasons,pdc_depth_reduction_spread_fraction,pdc_depth_reduction_p16_ppm,pdc_depth_reduction_p84_ppm,pdc_depth_reduction_min_ppm,pdc_depth_reduction_max_ppm,pdc_depth_reduction_median_ppm,pdc_depth_reduction_max_offset_from_primary_ppm,pdc_spread_percentile,sap_depth_err_analytic_ppm,sap_depth_err_bootstrap_ppm,sap_n_transits_seen,sap_chi2_per_dof,sap_n_members_unavailable,sap_ensemble_incomplete,sap_ensemble_unavailable_reasons,sap_depth_reduction_spread_fraction,sap_depth_reduction_p16_ppm,sap_depth_reduction_p84_ppm,sap_depth_reduction_min_ppm,sap_depth_reduction_max_ppm,sap_depth_reduction_median_ppm,sap_depth_reduction_max_offset_from_primary_ppm,sap_spread_percentile,epoch_offset_days,background_n_agree
K04923.01,,1429589,122673909,tic_kic_crossid,CANDIDATE,CANDIDATE,38.168652,144.4713,5.086,90.6,12.6,-12.6,0.008741,0.0283,57.8,6164,4.117,13.195,0,0,0,0,1,290.75626,37.089809,5,OK,lightkurve,,13,"QLP,SPOC,TESS-SPOC","14,40,41,54,74,75,81",0.96477666,,87.408766,12.156186,3359.2512,3359.2512,141,219.98203,0,,736.23608,26,1.9591053,-0.36787693,-150.69458,742.10394,False,OK,PDCSAP_FLUX,QLP,-150.69458,409.63315,analytic,435.06578,146.57052,OK,4,3,SPOC/PDCSAP_FLUX=33ppm;TESS-SPOC/PDCSAP_FLUX=465ppm;QLP/KSPSAP_FLUX=OK;QLP/DET_FLUX=204ppm,5,7,5,"74,75,81,14,40,41,54","QLP,SPOC","120,1800,600",False,False,6123.5417,-705.86362,0.86136152,0.28389593,6,,-2.7240214,4.9795638,-0.54704017,-0.54704017,linear,-1.7240214,-0.36787693,0.21338304,4.9795638,24.897819,5.6825111e+12,OK,-0.54704017,OK,SAP_FLUX,QLP,-58.807199,214.75188,analytic,214.75188,,TOO_FEW_MEMBERS,3,1,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=86ppm;QLP/SAP_FLUX=OK,5,7,5,"74,75,81,14,40,41,54","QLP,SPOC","120,1800,600",False,False,3503.6099,-125.06267,0.28679126,0.21267867,6,,-1.6727838,2.4613099,-0.67963152,-0.67963152,linear,-0.67278377,-0.27383787,0.40702211,2.4613099,12.306549,19329451,OK,-0.67963152,BACKGROUND_TEST_AGREES,1,TESS-SPOC,-379.04631,579.86124,-0.65368451,-0.81594105,PDC_DEEPER_THAN_SAP,0.02,5.4063691,5.3403,1.0629904,1.05,-243.52082,0.94699794,2587,OK,True,1.0629904,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.2,409.63315,199.1126,6,0.28389593,1,True,OK:1,0.71853361,88.029096,381.17015,33.46132,464.5511,203.98562,260.56548,84,214.75188,85.112858,6,0.21267867,2,True,OK:2,,,,,,,,84,0,3
K00992.01,Kepler-745 b,1432789,137307173,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,9.9314631,136.49128,5.678,398.6,16.4,-16.4,0.018094,0.037,13.607,5782,4.28,15.214,0,0,0,0,2,291.49942,37.05928,5,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,75",0.96265034,,383.71243,15.787466,3342.4128,3342.4128,541,40.899299,0,,207.8679,10,2.7780915,0.54447889,1131.8979,5514.1319,False,OK,PDCSAP_FLUX,SPOC,1131.8979,2078.8646,analytic,2078.8646,,TOO_FEW_MEMBERS,2,1,SPOC/PDCSAP_FLUX=1132ppm;TESS-SPOC/PDCSAP_FLUX=OK,5,2,2,"74,75",SPOC,120,False,False,44818.543,-3016.8089,0.70740231,0.75114295,2,,1.9498599,5.4181542,0.35987531,0.35987531,linear,2.9498599,0.54447889,0.18457788,5.4181542,27.090771,2.2355184e+14,OK,0.35987531,OK,SAP_FLUX,SPOC,272.86637,1085.8687,analytic,1085.8687,,TOO_FEW_MEMBERS,2,1,SPOC/SAP_FLUX=273ppm;TESS-SPOC/SAP_FLUX=OK,5,2,2,"74,75",SPOC,120,False,False,22932.114,-1097.807,0.49495518,0.34379163,2,,-0.28887794,2.8306431,-0.10205382,-0.10205382,linear,0.71112206,0.25128855,0.35336908,2.8306431,14.153215,5.378595e+08,OK,-0.10205382,BACKGROUND_TEST_AGREES,1,SPOC,-859.03154,2345.3761,-0.36626601,-0.75893023,PDC_DEEPER_THAN_SAP,0.02,11.462589,5.9619,2.0187723,1.05,1093.4276,1.0710732,4165,OK,True,2.0187723,1.0127931,1.3189006,,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,2078.8646,1576.76,6,0.75043706,1,True,OK:1,,,,,,,,84,1085.8687,792.78514,6,0.77247538,1,True,OK:1,,,,,,,,84,0,3
K00992.02,,1432789,137307173,tic_kic_crossid_over_name_planet,CANDIDATE,CANDIDATE,4.5783437,132.2982,3.987,140.7,13.6,-13.6,0.010812,0.232,8.653,5782,4.28,15.214,0,0,0,0,2,291.49942,37.05928,5,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,75",0.96501936,,135.77822,13.124263,3340.2737,3340.2737,1174,109.02728,0,,386.88685,20,1.8219493,-0.54167184,-838.71564,2761.1626,False,OK,PDCSAP_FLUX,SPOC,-838.71564,1701.6415,bootstrap,1701.6415,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,11,2,2,"74,75",SPOC,120,False,False,38428.381,-5166.4575,1.6628979,0.4892484,2,,-7.1770998,12.532979,-0.57265713,-0.57265713,linear,-6.1770998,-0.49288622,0.079792497,12.532979,62.664896,2.227658e+29,OK,-0.57265713,OK,SAP_FLUX,SPOC,-420.1942,870.80525,bootstrap,870.80525,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,11,2,2,"74,75",SPOC,120,False,False,20516.555,-2109.7729,1.3212548,0.33617204,2,,-4.0947098,6.4143615,-0.63836593,-0.63836593,linear,-3.0947098,-0.48253522,0.15592261,6.4143615,32.071807,1.1519645e+16,OK,-0.63836593,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,9.9675,0.95932739,2.5,0.24061384,1471.5491,1.1773112,6452,OK,True,2.5,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.2,1548.3833,1701.6415,12,1.1207053,2,True,OK:2,,,,,,,,84,798.08859,870.80525,12,1.1889184,2,True,OK:2,,,,,,,,84,0,3
K04644.01,,1721157,137147684,tic_kic_crossid,CANDIDATE,CANDIDATE,3.4492811,133.38221,1.424,237,29.2,-29.2,0.01441,0.534,15.98,5119,4.591,15.144,0,0,0,0,1,291.45734,37.206841,5,OK,lightkurve,,8,"SPOC,TESS-SPOC","40,41,74,75",0.97274111,,230.53964,28.40404,3319.6665,3319.6665,1552,47.929376,0,,165.14813,21,1.3611711,-0.37150418,-403.76132,1562.4846,False,OK,PDCSAP_FLUX,SPOC,-403.76132,1166.7733,bootstrap,1166.7733,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,29,4,4,"40,41,74,75",SPOC,120,False,False,26429.31,3185.9408,1.3401702,1.9618346,4,,-2.7513748,5.0627992,-0.54344932,-0.54344932,linear,-1.7513748,-0.3460495,0.19758734,5.0627992,25.313996,2.2723461e+13,OK,-0.54344932,OK,SAP_FLUX,SPOC,-292.6694,397.70545,bootstrap,397.70545,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,29,4,4,"40,41,74,75",SPOC,120,False,False,7967.0398,1256.4483,1.6333259,1.3771896,4,,-2.269497,1.7302233,-1.3116787,-1.3116787,linear,-1.269497,-0.73589485,0.57967434,1.7302233,8.6511163,1317655,OK,-1.3116787,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,1.9326653,1.4952,1.3572088,1.05,914.7682,1.1050158,6181,OK,True,1.3572088,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.3,1086.8285,1166.7733,29,1.2022305,2,True,OK:2,,,,,,,,84,311.01841,397.70545,29,1.5757733,2,True,OK:2,,,,,,,,84,0,3
K02351.01,Kepler-1828 b,1872821,137638020,tic_kic_crossid_confirms_name_planet,CONFIRMED,CANDIDATE,10.27381,134.65748,3.252,352.8,20.5,-20.5,0.017115,0.125,24.37,5806,4.528,14.909,0,0,0,0,1,292.42758,37.320808,5,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,75",0.96365629,,339.97794,19.754954,3340.8601,3340.8601,523,45.24076,0,,184.50228,14,2.3178906,0.63959209,1322.0469,4992.4527,False,OK,PDCSAP_FLUX,SPOC,1322.0469,2067.0158,analytic,2112.9496,438.18019,OK,2,2,SPOC/PDCSAP_FLUX=1322ppm;TESS-SPOC/PDCSAP_FLUX=33ppm,4,2,2,"74,75",SPOC,120,False,False,28201.033,8508.5695,2.0580544,8.6372024,2,sector_scatter,2.8886256,6.2154337,0.46475045,0.46475045,linear,3.8886256,0.63959209,0.16447767,6.2154337,31.077168,1.0668257e+16,OK,0.46475045,OK,SAP_FLUX,SPOC,916.39396,827.92099,analytic,832.38098,86.051868,OK,2,2,SPOC/SAP_FLUX=916ppm;TESS-SPOC/SAP_FLUX=1169ppm,5,2,2,"74,75",SPOC,120,False,False,11951.16,2300.8506,1.3816698,12.760151,2,sector_scatter,1.6954513,2.449538,0.69215144,0.69215144,linear,2.6954513,1.1068616,0.41064056,2.449538,12.24769,70884755,OK,0.69215144,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",262.88206,1675.7875,0.15687076,0.38792374,SAP_DEEPER_THAN_PDC,0.02,3.6745927,1.1068757,1.1299485,0.34036768,3432.3959,0.95916177,1951,OK,False,1.1299485,1.0166137,0.3427107,,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,2067.0158,3817.5443,5,4.5606688,0,False,,0.33144073,239.48409,1115.8445,33.281644,1322.0469,677.66428,1288.7653,84,827.92099,1565.1987,5,4.1930954,0,False,,0.093902701,956.88896,1128.9927,916.39396,1169.4877,1042.9408,253.09373,84,0,3
K06093.01,,2019477,137684059,tic_kic_crossid,CANDIDATE,CANDIDATE,20.573611,149.1939,11.222,76,6.2,-6.2,0.007808,0.032,14.12,5440,3.404,13.33,0,0,0,0,2,292.55194,37.421211,5,OK,lightkurve,,12,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75,81",0.95617186,,72.669061,5.9282655,3331.3328,3331.4886,260,333.65566,224.41756,0.67260228,864,18,13.024285,-0.14592206,-44.234818,3847.396,True,OK,PDCSAP_FLUX,QLP,3847.396,2784.4801,bootstrap,2784.4801,,TOO_FEW_MEMBERS,4,1,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK;QLP/KSPSAP_FLUX=9133ppm;QLP/DET_FLUX=OK,8,8,7,"74,75,14,40,41,54,55,81","QLP,SPOC","120,1800,200,600",False,False,7941.1081,-844.90126,1.4300134,91.244304,4,sector_scatter,51.944072,38.31739,1.3556266,1.3556266,linear,52.944072,1.3817287,0.026097892,38.31739,191.58695,1.1654807e+85,OK,1.3556266,OK,SAP_FLUX,QLP,800.38663,2060.0633,bootstrap,2060.0633,,TOO_FEW_MEMBERS,3,1,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK;QLP/SAP_FLUX=3936ppm,8,8,7,"74,75,14,40,41,54,55,81","QLP,SPOC","120,1800,200,600",False,False,4874.1499,-968.53393,2.5142978,84.147083,4,sector_scatter,10.014132,28.348722,0.35324809,0.35324809,linear,11.014132,0.38852526,0.035275159,28.348722,141.74361,2.6291677e+63,OK,0.35324809,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,4.4888,0.069608378,0.4,0.0062028496,5471.9605,13.585873,5607,OK,True,0.4,1.0487624,-9.7658359,0.92375997,tracks_b,not_measurable,not_measurable,,False,,0,0,1,1,0.2,295.4017,2784.4801,12,78.275886,3,True,OK:3,,,,,,,,84,192.59917,2060.0633,12,73.147163,2,True,OK:2,,,,,,,,84,0.15584552,3
K06093.02,,2019477,137684059,tic_kic_crossid,CANDIDATE,CANDIDATE,27.249752,131.8837,11.609,102,8,-8,0.009088,0.194,17.77,5440,3.404,13.33,0,0,0,0,2,292.55194,37.421211,5,OK,lightkurve,,12,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75,81",0.95817586,,97.733937,7.6654068,3333.0848,3333.0848,197,202.97664,0,,783.06493,14,0.58496795,0.19941989,61.358419,171.85935,False,OK,PDCSAP_FLUX,QLP,61.358419,307.68455,analytic,381.68967,225.86991,OK,4,2,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK;QLP/KSPSAP_FLUX=11ppm;QLP/DET_FLUX=676ppm,7,8,7,"74,75,14,40,41,54,55,81","QLP,SPOC","120,1800,200,600",False,False,6172.1083,161.76004,0.26286631,0.11723341,4,,-0.37218922,3.9065028,-0.095274274,-0.095274274,linear,0.62781078,0.19941989,0.3176433,3.9065028,19.532514,2.9710403e+10,OK,-0.095274274,OK,SAP_FLUX,QLP,-1992.8176,219.37041,analytic,219.37041,,TOO_FEW_MEMBERS,3,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK;QLP/SAP_FLUX=OK,7,8,7,"74,75,14,40,41,54,55,81","QLP,SPOC","120,1800,200,600",False,False,3821.7908,-893.94323,2.0369346,14.061263,4,sector_scatter,-21.390232,2.2464938,-9.5216071,-9.5216071,linear,-20.390232,-9.0842588,0.44552014,2.2464938,11.232469,7383104.5,OK,-9.5216071,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,27.302693,6.6333315,2.3518557,0.5713956,-211.96109,1.0586695,5384,OK,True,2.3518557,0.99805597,3.3434693,,duration_inconsistent,not_measurable,not_measurable,,False,,0,0,1,1,0.2,307.68455,100.27256,8,0.11723341,2,True,OK:2,3.681156,117.71967,569.4595,11.427951,675.75123,343.58959,614.39281,84,219.37041,1014.7147,8,14.061263,3,True,OK:3,,,,,,,,84,0,3
K07630.01,,2302997,137148881,tic_kic_crossid,CANDIDATE,CANDIDATE,16.29822,134.7404,2.558,199,30.3,-30.3,0.013741,0.698,35.8,3905,4.736,14.709,0,0,0,0,1,291.4549,37.67712,5,OK,lightkurve,,6,"SPOC,TESS-SPOC","40,41,74",0.99230772,,197.46924,30.066924,2433.4527,2433.4527,274,92.23535,0,,315.07605,24,2.206536,-1.4633711,-2136.6628,2504.005,False,OK,PDCSAP_FLUX,SPOC,-2136.6628,1460.0963,analytic,1460.0963,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,3,3,2,"40,41,74",SPOC,120,False,False,16066.66,1083.9538,0.34008155,0.05451868,3,,-11.820231,7.3957812,-1.5982397,-1.5982397,linear,-10.820231,-1.4633711,0.13524398,7.3957812,36.978906,2.2658663e+18,OK,-1.5982397,OK,SAP_FLUX,SPOC,-1762.1721,728.49912,analytic,728.49912,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,4,3,2,"40,41,74",SPOC,120,False,False,8849.4289,1347.8797,0.92503768,0.44302987,3,,-9.9237806,3.6926571,-2.6874363,-2.6874363,linear,-8.9237806,-2.4189077,0.27106311,3.6926571,18.463285,2.0606414e+10,OK,-2.6874363,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.026105832,1.3469223,0.12742306,0.52655288,0.049813551,-2554.5619,1.2480175,1151,OK,False,0.52655288,,,0.93692161,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1460.0963,296.84092,4,0.063886952,2,True,OK:2,,,,,,,,84,728.49912,448.60025,4,0.53972796,2,True,OK:2,,,,,,,,84,0,3
K04940.01,,2437653,122364425,tic_kic_crossid,CANDIDATE,CANDIDATE,84.640585,183.17243,2.657,784,117,-117,0.024985,0.2541,242,4386,4.629,15.16,0,0,0,0,1,290.24103,37.785221,5,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,81",0.94898326,,744.00287,111.03104,3348.5293,3348.5293,63,88.905228,0,,306.57068,23,2.5304609,,,20682.182,False,NO_USABLE_TRANSIT,PDCSAP_FLUX,SPOC,,,none,,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/PDCSAP_FLUX=OK,0,2,0,"74,81",SPOC,120,False,False,,,,,2,,,,,,,,,,,,,NO_USABLE_TRANSIT,,OK,SAP_FLUX,SPOC,-186.53501,731.2061,analytic,731.2061,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,1,2,1,"74,81",SPOC,120,False,False,4462.2375,,,,2,,-1.2507181,0.99532258,-1.2565958,-1.2565958,linear,-0.25071813,-0.25510592,1.0175009,0.99532258,4.9766129,107123.38,OK,-1.2565958,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.026015877,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,,,1,,2,True,NO_USABLE_TRANSIT:1;OK:1,,,,,,,,84,731.2061,,1,0,2,True,OK:2,,,,,,,,84,0,3
K01022.01,Kepler-752 b,2716853,137548225,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,18.82744,196.19088,4.664,1006.2,36.2,-36.2,0.028791,0.025,31.72,5687,4.538,15.762,0,0,0,0,2,292.26813,37.955639,5,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,75",0.96064493,,966.60093,34.775347,3338.529,3338.529,282,32.532128,0,,167.55638,10,1.0690483,-0.64477019,-2452.7882,4962.2065,False,OK,PDCSAP_FLUX,SPOC,-2452.7882,3804.1277,analytic,3804.1277,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,3,2,2,"74,75",SPOC,120,False,False,53517.938,-10205.522,1.3408549,0.13858694,2,,-3.5375396,3.9360542,-0.89875277,-0.89875277,linear,-2.5375396,-0.64477019,0.25409266,3.9360542,19.680271,3.4062797e+11,OK,-0.89875277,OK,SAP_FLUX,SPOC,-527.91751,1214.5274,analytic,1214.5274,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,3,2,2,"74,75",SPOC,120,False,False,16563.15,-1606.4296,0.63362187,0.3263629,2,,-1.5461587,1.2580021,-1.2290589,-1.2290589,linear,-0.5461587,-0.43466908,0.79586589,1.2580021,6.2900104,520184.94,OK,-1.2290589,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.028002302,6.3300219,3.633361,1.3572088,0.77902251,3082.9153,1.0088725,1944,OK,True,1.3572088,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,3804.1277,4090.378,3,1.6019871,2,True,OK:2,,,,,,,,84,1214.5274,1027.4134,3,1.0894485,2,True,OK:2,,,,,,,,84,0,3
