kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K04212.02,137488218,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,5,275.95284,322.67344,analytic,7188.7776,0.35813574,False,False
K04212.02,137488218,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,5,182.27949,322.828,analytic,5571.7271,0.40667735,False,False
K04212.02,137488218,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,81","1800,200,600",18,908.12424,607.81676,bootstrap,11529.24,0.65010933,False,True
K02634.01,120762000,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,1,-18362.138,8835.1781,analytic,68954.786,,False,True
K02634.01,120762000,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,1,-17578.201,11408.685,analytic,68717.569,,False,False
K02634.01,120762000,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,2,-3209.6586,1288.5139,analytic,14371.105,0.09820882,False,True
K02634.01,120762000,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,2,-3884.3362,1304.3046,analytic,11293.529,0.78672602,False,False
K04931.01,137637766,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K04931.01,137637766,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K04931.01,137637766,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K04931.01,137637766,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K04709.01,137315720,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,14,-8221.2194,6417.89,bootstrap,146523.52,2.150157,False,True
K04709.01,137315720,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,14,-14741.283,10798.636,bootstrap,437647.32,3.1772343,False,False
K04709.01,137315720,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,15,-4982.186,4182.5532,bootstrap,90798.054,2.336482,False,True
K04709.01,137315720,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,15,-8393.5364,6305.2912,bootstrap,316385.99,3.2839436,False,False
K00151.01,137547180,pdc,SPOC,PDCSAP_FLUX,OK,4,"40,41,74,75",120,8,2597.8057,786.02933,bootstrap,12312.045,1.9961375,False,True
K00151.01,137547180,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"40,41,74,75","200,600",8,3088.987,864.36345,bootstrap,8799.0223,1.2297633,False,False
K00151.01,137547180,sap,SPOC,SAP_FLUX,OK,4,"40,41,74,75",120,8,1635.5165,406.40911,bootstrap,7936.9182,1.630419,False,True
K00151.01,137547180,sap,TESS-SPOC,SAP_FLUX,OK,4,"40,41,74,75","200,600",8,1621.0921,410.41678,bootstrap,4803.4414,1.4873813,False,False
K01024.01,351056774,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,3,-116.81239,1436.6844,analytic,13430.804,0.43180428,False,True
K01024.01,351056774,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,3,348.42839,1478.8421,analytic,9768.6792,0.31474564,False,False
K01024.01,351056774,sap,SPOC,SAP_FLUX,OK,1,74,120,4,38.286782,697.85894,analytic,7414.5312,0.22234592,False,True
K01024.01,351056774,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,4,31.040047,654.8507,analytic,5111.5725,0.43575266,False,False
K03077.01,137348756,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,5,2730.759,5034.0455,analytic,56976.299,1.836702,False,True
K03077.01,137348756,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,5,-2260.6999,4445.3673,analytic,39518.091,1.2317205,False,False
K03077.01,137348756,sap,SPOC,SAP_FLUX,OK,1,74,120,6,629.604,1665.3309,analytic,20950.763,1.68586,False,True
K03077.01,137348756,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,6,-521.44362,1437.1689,analytic,14682.749,1.006133,False,False
K03077.02,137348756,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,3,3862.6632,3959.0806,analytic,42453.64,0.0024904262,False,True
K03077.02,137348756,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,3,6814.5135,4519.4084,analytic,35251.929,0.16950239,False,False
K03077.02,137348756,sap,SPOC,SAP_FLUX,OK,1,74,120,4,1225.5783,1374.9931,analytic,19455.796,0.1861193,False,True
K03077.02,137348756,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,4,2386.8336,1362.2392,analytic,15138.545,0.062443695,False,False
K04400.01,120571308,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,21,637.19215,2220.4767,bootstrap,9757.9392,0.15220054,False,False
K04400.01,120571308,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,22,-1237.126,2490.5936,bootstrap,7932.1638,0.10129635,False,False
K04400.01,120571308,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",56,9541.3986,4839.8285,bootstrap,14732.681,0.68320761,True,False
K04400.01,120571308,pdc,QLP,DET_FLUX,OK,2,"80,81",200,24,6197.7016,6715.7814,bootstrap,15835.423,0.24465177,False,False
K04400.01,120571308,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,24,759.63608,1188.772,bootstrap,4951.037,0.16096123,False,False
K04400.01,120571308,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,24,450.99631,1321.3667,bootstrap,3665.8907,0.52751933,False,False
K04400.01,120571308,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",80,7113.4899,4576.4979,bootstrap,15045.891,0.93527054,True,True
K06293.01,120963278,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,8,2582.2483,979.60829,bootstrap,18310.021,0.040431091,False,True
K06293.01,120963278,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,8,1568.0345,1300.378,bootstrap,11694.77,0.11196583,False,False
K06293.01,120963278,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,8,479.06729,245.56698,bootstrap,3903.9117,0.43311677,False,True
K06293.01,120963278,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,8,289.90811,300.36508,bootstrap,2172.5304,0.32657349,False,False
K00377.01,120571842,pdc,SPOC,PDCSAP_FLUX,OK,3,"14,80,81",120,2,-714.13974,2041.2027,analytic,22017.693,0.78878005,False,False
K00377.01,120571842,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"14,80,81","1800,200",3,-1146.3305,1587.7949,analytic,16679.185,0.20845979,False,False
K00377.01,120571842,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",4,4115.8086,2841.3945,analytic,19293.416,2.56372,False,False
K00377.01,120571842,pdc,QLP,DET_FLUX,OK,2,"80,81",200,3,-9483.8073,2226.5041,analytic,21804.167,1.5200556,False,False
K00377.01,120571842,sap,SPOC,SAP_FLUX,OK,3,"14,80,81",120,3,-197.41546,258.93146,analytic,3359.6895,1.0758809,False,False
K00377.01,120571842,sap,TESS-SPOC,SAP_FLUX,OK,3,"14,80,81","1800,200",3,-81.478458,238.4578,analytic,2498.036,0.97975138,False,False
K00377.01,120571842,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",7,-1439.4408,1775.4595,analytic,21912.476,0.27867398,False,True
K00377.02,120571842,pdc,SPOC,PDCSAP_FLUX,OK,3,"14,80,81",120,2,-1611.4401,2423.2319,analytic,28028.343,,False,False
K00377.02,120571842,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"14,80,81","1800,200",2,-4012.4941,2530.6055,analytic,15914.63,,False,False
K00377.02,120571842,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",4,-5252.9212,1992.5829,analytic,12923.611,2.7420491,False,False
K00377.02,120571842,pdc,QLP,DET_FLUX,OK,2,"80,81",200,1,-13686.206,2676.0528,analytic,16579.011,,False,False
K00377.02,120571842,sap,SPOC,SAP_FLUX,OK,3,"14,80,81",120,2,-190.23414,355.44587,analytic,5487.7825,,False,False
K00377.02,120571842,sap,TESS-SPOC,SAP_FLUX,OK,3,"14,80,81","1800,200",2,-142.09469,386.95258,analytic,2630.6769,,False,False
K00377.02,120571842,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",5,-5047.2236,1645.5669,analytic,14496.284,0.13497079,False,True
K00377.03,120571842,pdc,SPOC,PDCSAP_FLUX,OK,3,"14,80,81",120,48,1385.5693,801.69618,bootstrap,25541.577,0.38121818,False,False
K00377.03,120571842,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"14,80,81","1800,200",49,1017.4274,756.20329,bootstrap,17325.919,0.88085819,True,False
K00377.03,120571842,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",81,1560.411,993.97701,bootstrap,14884.335,0.39073437,True,False
K00377.03,120571842,pdc,QLP,DET_FLUX,OK,2,"80,81",200,34,-104.76816,783.51528,bootstrap,20711.828,0.49063591,False,False
K00377.03,120571842,sap,SPOC,SAP_FLUX,OK,3,"14,80,81",120,50,191.36458,79.606493,bootstrap,4848.6697,2.0231459,False,False
K00377.03,120571842,sap,TESS-SPOC,SAP_FLUX,OK,3,"14,80,81","1800,200",50,74.660492,78.506196,bootstrap,2965.7034,2.1137722,True,False
K00377.03,120571842,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",115,1043.8767,741.15556,bootstrap,17813.021,0.25458496,True,True
K06329.01,137687381,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,2,-377.04379,1149.0244,analytic,11649.01,0.15725429,False,True
K06329.01,137687381,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,2,102.91648,1507.0005,analytic,11771.808,0.098324828,False,False
K06329.01,137687381,sap,SPOC,SAP_FLUX,OK,1,74,120,3,-78.479726,681.92421,analytic,7908.6361,0.016307156,False,True
K06329.01,137687381,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,3,30.595768,753.49653,analytic,6926.9976,0.21952471,False,False
K02662.01,120693011,pdc,SPOC,PDCSAP_FLUX,OK,6,"40,41,53,54,80,81",120,74,439.74902,369.85343,bootstrap,10374.943,2.086906,False,False
K02662.01,120693011,pdc,TESS-SPOC,PDCSAP_FLUX,OK,6,"40,41,53,54,80,81","200,600",72,627.11878,707.70606,bootstrap,5397.245,1.776259,False,False
K02662.01,120693011,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",61,6048.5642,6085.6192,bootstrap,5201.829,1.2073416,True,False
K02662.01,120693011,pdc,QLP,DET_FLUX,OK,2,"80,81",200,24,294.24251,727.74549,bootstrap,9685.1717,0.027583105,False,False
K02662.01,120693011,sap,SPOC,SAP_FLUX,OK,6,"40,41,53,54,80,81",120,74,268.06525,197.75528,bootstrap,5695.0297,1.8949554,False,False
K02662.01,120693011,sap,TESS-SPOC,SAP_FLUX,OK,6,"40,41,53,54,80,81","200,600",72,463.78621,330.04389,bootstrap,3050.901,2.0760158,False,False
K02662.01,120693011,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",85,4475.5134,4558.9283,bootstrap,6664.8385,1.1581243,True,True
K04978.01,120962288,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K04978.01,120962288,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K04978.01,120962288,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K04978.01,120962288,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K04626.01,122142062,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,80,81",120,0,,,none,,,False,True
K04626.01,122142062,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,80,81",200,0,,,none,,,False,False
K04626.01,122142062,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,80,81",120,0,,,none,,,False,True
K04626.01,122142062,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,80,81",200,0,,,none,,,False,False
K02755.01,137218786,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,23,69.098393,107.77875,bootstrap,3158.6494,1.7981318,False,False
K02755.01,137218786,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",22,46.592431,124.36932,bootstrap,1793.2154,1.8333911,False,False
K02755.01,137218786,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",15,634.16705,342.04903,bootstrap,2696.6923,0.4543873,False,False
K02755.01,137218786,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,11,253.52406,813.71937,bootstrap,5783.769,0.63414559,False,False
K02755.01,137218786,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,23,94.326461,61.531464,bootstrap,2616.985,1.145013,False,False
K02755.01,137218786,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",22,104.8102,83.713725,bootstrap,1398.7439,0.27807813,False,False
K02755.01,137218786,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",26,474.45021,387.5116,bootstrap,4132.5869,0.49398881,False,True
K01194.01,138365520,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,24,3716.5707,1985.1854,bootstrap,62659.684,1.6609378,False,True
K01194.01,138365520,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",24,2530.8569,2066.7726,bootstrap,40615.33,1.5218293,False,False
K01194.01,138365520,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,24,355.16902,286.10875,bootstrap,8326.133,1.232974,False,True
K01194.01,138365520,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",24,349.36195,272.07581,bootstrap,5465.1743,1.624034,False,False
K01194.02,138365520,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,15,2296.2399,1622.9799,bootstrap,61010.127,0.15446181,False,True
K01194.02,138365520,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",15,2363.7057,2206.4968,bootstrap,41851.841,1.9669647,False,False
K01194.02,138365520,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,15,434.50306,180.91674,bootstrap,8167.2206,0.18006303,False,True
K01194.02,138365520,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",15,340.83976,250.73209,bootstrap,5276.2451,1.4671871,False,False
K01194.03,138365520,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,49,-369.25724,1559.7936,bootstrap,62059.793,0.44207406,False,True
K01194.03,138365520,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",49,-134.9904,1867.018,bootstrap,38845.293,0.13738981,False,False
K01194.03,138365520,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,49,-78.128824,237.77585,bootstrap,8282.0833,0.21322723,False,True
K01194.03,138365520,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",49,85.817906,283.99474,bootstrap,4993.1661,0.39503745,False,False
K00492.01,139036554,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,5,-1407.851,843.20068,analytic,17376.246,0.89250297,False,True
K00492.01,139036554,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",6,-3024.0853,858.96494,analytic,12953.16,2.5627958,False,False
K00492.01,139036554,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,6,-384.58399,190.20596,analytic,4736.5777,0.356933,False,True
K00492.01,139036554,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",6,-1100.723,183.7753,analytic,3562.3954,3.1665313,False,False
K00492.02,139036554,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,8,"40,41,54,55,74,75,81,82",120,0,,,none,,,False,True
K00492.02,139036554,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,8,"40,41,54,55,74,75,81,82","200,600",0,,,none,,,False,False
K00492.02,139036554,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,8,"40,41,54,55,74,75,81,82",120,0,,,none,,,False,True
K00492.02,139036554,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,8,"40,41,54,55,74,75,81,82","200,600",0,,,none,,,False,False
K08242.01,120692691,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K08242.01,120692691,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K08242.01,120692691,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K08242.01,120692691,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K01901.01,120892579,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,False
K01901.01,120892579,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K01901.01,120892579,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",2,-374.50309,646.61448,analytic,4085.3033,,False,False
K01901.01,120892579,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K01901.01,120892579,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,False
K01901.01,120892579,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K01901.01,120892579,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",2,-189.08564,650.85223,analytic,4115.4754,,False,True
K03010.01,122450207,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K03010.01,122450207,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K03010.01,122450207,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K03010.01,122450207,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K05003.01,351061327,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,2,3286.3484,716.36323,analytic,6118.0872,,False,False
K05003.01,351061327,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,2,2420.9214,780.56373,analytic,5085.7392,,False,False
K05003.01,351061327,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",1,5843.7672,3708.1413,analytic,12655.658,,False,False
K05003.01,351061327,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,2,807.43608,1197.998,analytic,6890.4105,,False,False
K05003.01,351061327,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,2,1902.1604,648.92209,analytic,5230.9893,,False,False
K05003.01,351061327,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,2,1724.5726,656.56174,analytic,4047.8104,,False,False
K05003.01,351061327,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",3,1504.0564,1095.671,analytic,8953.933,,False,True
K02141.01,184167886,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,77,521.18217,591.71858,bootstrap,18728.047,0.085333028,False,True
K02141.01,184167886,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,77,655.16055,604.11777,bootstrap,15069.836,1.2433172,False,False
K02141.01,184167886,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,79,16.12027,95.106632,bootstrap,3536.8112,0.27882811,False,True
K02141.01,184167886,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,79,67.133815,89.919172,bootstrap,2558.5263,0.24276887,False,False
K00443.01,120572779,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,3,-5.8267621,793.19575,analytic,11739.572,0.05097907,False,True
K00443.01,120572779,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,3,-128.78426,744.5439,analytic,8217.3825,0.15970741,False,False
K00443.01,120572779,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,3,1.7990681,392.0011,analytic,5661.0633,0.0026961832,False,True
K00443.01,120572779,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,3,-30.923004,358.20031,analytic,3976.5914,0.84405209,False,False
K03002.01,137483383,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,9,75.641014,363.73975,bootstrap,6283.7257,0.07380122,False,False
K03002.01,137483383,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,9,342.44617,323.43058,bootstrap,5202.6721,0.2457518,False,False
K03002.01,137483383,pdc,QLP,KSPSAP_FLUX,OK,4,"14,41,54,55","1800,600",8,-97.653604,510.46008,bootstrap,6240.5253,0.57878385,False,False
K03002.01,137483383,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,9,61.303019,811.15712,bootstrap,11154.913,0.29475915,False,False
K03002.01,137483383,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,9,114.64319,179.68987,bootstrap,4360.7755,0.063521093,False,False
K03002.01,137483383,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,9,73.68821,195.61785,bootstrap,3344.5067,0.25093828,False,False
K03002.01,137483383,sap,QLP,SAP_FLUX,OK,8,"14,41,54,55,74,75,81,82","1800,200,600",17,-18.342843,529.17834,bootstrap,9609.266,0.7501685,False,True
K02289.01,184167421,pdc,SPOC,PDCSAP_FLUX,OK,7,"41,54,55,74,75,81,82",120,2,-874.93519,671.51365,analytic,8029.8862,1.057736,False,False
K02289.01,184167421,pdc,TESS-SPOC,PDCSAP_FLUX,OK,7,"41,54,55,74,75,81,82","200,600",2,-962.89016,757.3504,analytic,7042.2778,1.5466616,False,False
K02289.01,184167421,pdc,QLP,KSPSAP_FLUX,OK,4,"14,41,54,55","1800,600",1,1615.0594,1876.9143,analytic,3885.5818,,False,False
K02289.01,184167421,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,2,-1525.7744,983.00803,analytic,8959.5739,2.5310439,False,False
K02289.01,184167421,sap,SPOC,SAP_FLUX,OK,7,"41,54,55,74,75,81,82",120,2,-716.41219,502.39206,analytic,6137.2621,1.5838968,False,False
K02289.01,184167421,sap,TESS-SPOC,SAP_FLUX,OK,7,"41,54,55,74,75,81,82","200,600",2,-674.19837,456.04511,analytic,4177.8099,1.4591554,False,False
K02289.01,184167421,sap,QLP,SAP_FLUX,OK,8,"14,41,54,55,74,75,81,82","1800,200,600",3,66.016179,946.43173,analytic,8729.7393,3.6506239,False,True
K02289.02,184167421,pdc,SPOC,PDCSAP_FLUX,OK,7,"41,54,55,74,75,81,82",120,10,47.480959,252.35762,bootstrap,7402.2263,0.42522909,False,False
K02289.02,184167421,pdc,TESS-SPOC,PDCSAP_FLUX,OK,7,"41,54,55,74,75,81,82","200,600",10,-8.9389734,630.24356,bootstrap,5837.2093,0.38127638,False,False
K02289.02,184167421,pdc,QLP,KSPSAP_FLUX,OK,4,"14,41,54,55","1800,600",6,-625.8648,434.28036,analytic,3718.5769,0.7655898,False,False
K02289.02,184167421,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,5,-321.74719,525.36398,analytic,7752.0601,0.76941059,False,False
K02289.02,184167421,sap,SPOC,SAP_FLUX,OK,7,"41,54,55,74,75,81,82",120,10,58.965584,270.86855,bootstrap,5528.7409,0.86642532,False,False
K02289.02,184167421,sap,TESS-SPOC,SAP_FLUX,OK,7,"41,54,55,74,75,81,82","200,600",10,19.539033,306.60957,bootstrap,3783.8653,1.2754215,False,False
K02289.02,184167421,sap,QLP,SAP_FLUX,OK,8,"14,41,54,55,74,75,81,82","1800,200,600",11,-615.7811,356.02967,bootstrap,6028.1763,1.5544277,False,True
K00221.01,120692092,pdc,SPOC,PDCSAP_FLUX,OK,6,"40,41,53,54,80,81",120,44,3812.0563,417.33425,bootstrap,16018.471,0.25311432,False,True
K00221.01,120692092,pdc,TESS-SPOC,PDCSAP_FLUX,OK,6,"40,41,53,54,80,81","200,600",44,4367.9484,618.03146,bootstrap,9321.4209,1.2837491,False,False
K00221.01,120692092,sap,SPOC,SAP_FLUX,OK,6,"40,41,53,54,80,81",120,45,2975.3395,349.50805,bootstrap,13135.177,0.70579945,False,True
K00221.01,120692092,sap,TESS-SPOC,SAP_FLUX,OK,6,"40,41,53,54,80,81","200,600",45,3363.2138,491.51878,bootstrap,7093.4451,1.5531362,False,False
