kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_impact,koi_dor,koi_steff,koi_slogg,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_count,ra,dec,shard,lc_status,lc_route,not_measured_reason,n_products,product_authors,product_sectors,ld_band_ratio,ld_note,koi_depth_in_tess_band_ppm,koi_depth_in_tess_band_err_ppm,t0_btjd_nominal,t0_btjd_used,n_epochs_propagated,ephemeris_sigma_minutes,epoch_offset_minutes,epoch_offset_sigma,epoch_search_halfwidth_minutes,epoch_search_n_trials,epoch_search_snr_best,epoch_search_snr_nominal,depth_at_nominal_ephemeris_ppm,depth_at_best_offset_ppm,ephemeris_recovered,pdc_status,pdc_flux_column,pdc_primary_author,pdc_depth_ppm,pdc_depth_err_ppm,pdc_depth_err_method,pdc_total_err_ppm,pdc_depth_reduction_spread_ppm,pdc_depth_reduction_spread_status,pdc_n_members,pdc_n_members_measured,pdc_ensemble_members,pdc_n_transits,pdc_n_sectors,pdc_n_sectors_measured,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_smeared,pdc_depth_is_lower_bound,pdc_oot_scatter_ppm,pdc_odd_even_diff_ppm,pdc_odd_even_sigma,pdc_sector_scatter_chi2_per_dof,pdc_n_sectors_dropped_duplicate,pdc_flags,pdc_ln_ratio,pdc_sigma_ln,pdc_z,pdc_z_lin,pdc_z_method,pdc_ratio,pdc_measured_snr,pdc_expected_snr,pdc_sigma_ln_expected,pdc_detectable_ln_ratio,pdc_detectable_depth_change_ppm,pdc_comparison_status,pdc_z_pop,sap_status,sap_flux_column,sap_primary_author,sap_depth_ppm,sap_depth_err_ppm,sap_depth_err_method,sap_total_err_ppm,sap_depth_reduction_spread_ppm,sap_depth_reduction_spread_status,sap_n_members,sap_n_members_measured,sap_ensemble_members,sap_n_transits,sap_n_sectors,sap_n_sectors_measured,sap_sector_list,sap_authors,sap_exptimes_s,sap_smeared,sap_depth_is_lower_bound,sap_oot_scatter_ppm,sap_odd_even_diff_ppm,sap_odd_even_sigma,sap_sector_scatter_chi2_per_dof,sap_n_sectors_dropped_duplicate,sap_flags,sap_ln_ratio,sap_sigma_ln,sap_z,sap_z_lin,sap_z_method,sap_ratio,sap_measured_snr,sap_expected_snr,sap_sigma_ln_expected,sap_detectable_ln_ratio,sap_detectable_depth_change_ppm,sap_comparison_status,sap_z_pop,sap_vs_pdcsap_verdict,sap_vs_pdcsap_n_pairs,sap_vs_pdcsap_authors,sap_minus_pdcsap_ppm,sap_minus_pdcsap_err_ppm,sap_minus_pdcsap_z,sap_minus_pdcsap_fraction,background_direction,ingress_fraction_used,t14_tess_hours,t14_tess_err_hours,t14_factor,t14_factor_err,duration_fit_depth_ppm,duration_fit_chi2_per_dof,duration_fit_n_points,duration_fit_status,duration_at_grid_edge,t14_ratio_observed,t14_ratio_expected_fixed_b,z_duration,b_implied_by_duration,duration_verdict,class,class_provisional,vetoes,would_be_candidate_without_vetoes,flags_classify,population_offset_pdc,population_offset_sap,population_scale_pdc,population_scale_sap,elapsed_s,pdc_depth_err_analytic_ppm,pdc_depth_err_bootstrap_ppm,pdc_n_transits_seen,pdc_chi2_per_dof,pdc_n_members_unavailable,pdc_ensemble_incomplete,pdc_ensemble_unavailable_reasons,pdc_depth_reduction_spread_fraction,pdc_depth_reduction_p16_ppm,pdc_depth_reduction_p84_ppm,pdc_depth_reduction_min_ppm,pdc_depth_reduction_max_ppm,pdc_depth_reduction_median_ppm,pdc_depth_reduction_max_offset_from_primary_ppm,pdc_spread_percentile,sap_depth_err_analytic_ppm,sap_depth_err_bootstrap_ppm,sap_n_transits_seen,sap_chi2_per_dof,sap_n_members_unavailable,sap_ensemble_incomplete,sap_ensemble_unavailable_reasons,sap_depth_reduction_spread_fraction,sap_depth_reduction_p16_ppm,sap_depth_reduction_p84_ppm,sap_depth_reduction_min_ppm,sap_depth_reduction_max_ppm,sap_depth_reduction_median_ppm,sap_depth_reduction_max_offset_from_primary_ppm,sap_spread_percentile,epoch_offset_days,background_n_agree
K00889.01,Kepler-75 b,757450,122785299,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,8.884923,169.99169,2.07004,16053.4,47.4,-47.4,0.114124,0.069,36.466,5332,4.5,15.264,0,0,0,0,1,291.1376,36.577381,10,OK,lightkurve,,12,"SPOC,TESS-SPOC","40,41,54,74,75,81",0.95533887,,15336.437,45.283063,3325.0606,3325.0677,599,1.426302,10.33364,7.2450574,35.329506,10,13.025281,12.571208,17183.497,17840.553,True,OK,PDCSAP_FLUX,SPOC,17840.553,1281.101,bootstrap,1329.3266,354.80908,OK,2,2,SPOC/PDCSAP_FLUX=17841ppm;TESS-SPOC/PDCSAP_FLUX=16797ppm,17,6,6,"40,41,54,74,75,81",SPOC,120,False,False,32321.293,-2758.5749,1.0358256,0.8405205,6,,0.15124261,0.089781313,1.6845667,1.6310168,ln,1.1632788,13.925953,11.971294,0.10010862,0.50054312,9962.8098,OK,1.6845667,OK,SAP_FLUX,SPOC,4774.3193,514.79945,bootstrap,524.91168,102.53681,OK,2,2,SPOC/SAP_FLUX=4774ppm;TESS-SPOC/SAP_FLUX=4473ppm,17,6,6,"40,41,54,74,75,81",SPOC,120,False,False,9558.3527,-1196.5769,1.3234664,2.5120462,6,,-1.1669801,0.12081631,-9.6591268,-11.352532,ln,0.31130563,9.2741344,29.791091,0.060664384,0.30332192,5434.4724,OK,-9.6591268,BACKGROUND_TEST_DISAGREES,2,"SPOC,TESS-SPOC",-12759.119,1056.9858,-12.07123,-0.73672178,PDC_DEEPER_THAN_SAP,0.10287931,1.7234184,0.025921333,0.83255321,0.012522141,18876.242,1.1126807,5279,OK,False,0.83255321,1.00808,-3.6560734,0.61983132,tracks_b,shallower_tess,shallower_tess,duration_not_fixed_b,False,pdc_deeper_than_sap,0,0,1,1,0.2,1369.6866,1281.101,18,1.1033399,0,False,,0.019887785,16963.966,17673.584,16796.997,17840.553,17318.775,1043.5561,84,395.22229,514.79945,18,1.5462591,0,False,,0.02147674,4520.993,4726.0667,4472.7404,4774.3193,4623.5299,301.57886,84,0.0071761387,3
K03145.01,Kepler-1977 b,1717722,122515768,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,4.5370212,132.1846,1.813,504.4,36.5,-36.5,0.022053,0.706,14.16,4805,4.633,15.689,0,0,0,0,2,290.61798,37.289089,10,OK,lightkurve,,6,"SPOC,TESS-SPOC","40,74,81",0.99439914,,501.57493,36.295569,3327.9437,3327.9437,1182,43.000279,0,,156.19584,17,2.8020193,-1.7525608,-3750.8413,6022.7517,False,OK,PDCSAP_FLUX,SPOC,-3750.8413,3338.9042,bootstrap,3338.9042,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,15,3,3,"40,74,81",SPOC,120,False,False,44008.979,2951.4564,0.53716218,2.7159579,3,,-8.4781275,6.6574214,-1.2734852,-1.2734852,linear,-7.4781275,-1.1233749,0.15022142,6.6574214,33.287107,1.4346391e+17,OK,-1.2734852,OK,SAP_FLUX,SPOC,-341.71129,835.39485,bootstrap,835.39485,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,18,3,3,"40,74,81",SPOC,120,False,False,11353.965,275.11476,0.17008384,5.9843625,3,sector_scatter,-1.6812767,1.6678644,-1.0080416,-1.0080416,linear,-0.68127666,-0.40904165,0.60040462,1.6678644,8.3393218,2098715,OK,-1.0080416,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.042155647,1.0147735,1.1565961,0.55972065,0.63794602,-4283.349,1.0044229,3805,OK,False,0.55972065,,,0.93460609,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,2140.2061,3338.9042,15,2.3586128,2,True,OK:2,,,,,,,,84,496.11346,835.39485,18,2.7704438,2,True,OK:2,,,,,,,,84,0,3
K03145.02,,1717722,122515768,tic_kic_crossid_over_name_planet,CANDIDATE,CANDIDATE,0.97731149,131.70299,1.403,250.7,20.5,-20.5,0.014052,0.01,5.43,4805,4.633,15.689,0,0,0,0,2,290.61798,37.289089,10,OK,lightkurve,,6,"SPOC,TESS-SPOC","40,74,81",0.9491461,,237.95093,19.457495,3329.1658,3329.1658,5489,36.935898,0,,131.8527,17,1.6734139,-0.82498792,-909.79406,1847.8875,False,OK,PDCSAP_FLUX,SPOC,-909.79406,1184.3903,bootstrap,1184.3903,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,74,3,3,"40,74,81",SPOC,120,False,False,42755.633,-1497.4986,0.62172303,0.20421499,3,,-4.8234525,4.9783791,-0.96888011,-0.96888011,linear,-3.8234525,-0.76815389,0.20090583,4.9783791,24.891895,1.5378013e+13,OK,-0.96888011,OK,SAP_FLUX,SPOC,-174.57579,311.07747,bootstrap,311.07747,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,79,3,3,"40,74,81",SPOC,120,False,False,10856.346,-366.68752,0.58538895,0.12459538,3,,-1.733663,1.3108265,-1.3225724,-1.3225724,linear,-0.73366299,-0.56119714,0.76492497,1.3108265,6.5541327,166836.9,OK,-1.3225724,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,1.403,0.21526581,1,0.15343251,-1249.9858,1.0951298,15514,OK,False,1,,,0.01,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.3,1102.7968,1184.3903,79,1.1069615,2,True,OK:2,,,,,,,,84,261.60502,311.07747,82,1.2714212,2,True,OK:2,,,,,,,,84,0,3
K02403.01,Kepler-1224 b,2142522,120964116,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,13.323541,134.03671,3.873,116.6,8.3,-8.3,0.009905,0.225,25.88,6113,4.341,12.867,0,0,0,0,1,286.62576,37.5373,10,OK,lightkurve,,11,"QLP,SPOC,TESS-SPOC","14,40,41,53,54,80,81",0.96649834,,112.69371,8.0219362,3496.3062,3496.1852,415,58.991644,-174.30824,2.9547954,235.06993,16,6.7013946,-0.12868409,-24.071125,1440.2672,True,OK,PDCSAP_FLUX,QLP,1440.2672,1908.6055,bootstrap,2160.2819,1011.95,OK,4,2,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK;QLP/KSPSAP_FLUX=3271ppm;QLP/DET_FLUX=294ppm,14,7,7,"80,81,14,40,41,53,54","QLP,SPOC","120,1800,600",False,False,3571.8215,-3695.0174,8.4848502,153.65997,4,odd_even_significant;sector_scatter,11.78037,19.169696,0.61453084,0.61453084,linear,12.78037,0.75461755,0.059045049,19.169696,95.848482,4.7683342e+43,OK,0.61453084,OK,SAP_FLUX,QLP,862.83706,1409.0157,bootstrap,1409.0157,,TOO_FEW_MEMBERS,3,1,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK;QLP/SAP_FLUX=1796ppm,14,7,7,"80,81,14,40,41,53,54","QLP,SPOC","120,1800,600",False,False,3287.8252,-2632.9355,7.2093592,142.12002,4,odd_even_significant;sector_scatter,6.6564796,12.503359,0.53237533,0.53237533,linear,7.6564796,0.61236866,0.079980446,12.503359,62.516793,1.5944022e+29,OK,0.53237533,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,9.6825,3.7899561,2.5,0.97855824,1048.5877,45.809658,3282,OK,True,2.5,1.0265702,2.239599,,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,214.92052,1908.6055,14,124.79908,2,True,OK:2,0.70261269,770.45979,2794.3598,294.24801,3270.5716,1782.4098,1830.3044,84,182.26237,1409.0157,14,120.01718,2,True,OK:2,,,,,,,,84,-0.12104739,3
K00999.01,Kepler-263 b,2165002,137637249,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,16.568068,146.15285,4.2647,1331.4,35.3,-35.3,0.032537,0.164,30.26,4987,4.602,15.391,0,0,0,0,2,292.46976,37.567791,10,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,75",0.9533274,,1269.2601,33.652457,3347.2069,3347.2069,324,24.608283,0,,137.79535,9,0.27992724,-0.058298833,-188.5,1013.8671,False,OK,PDCSAP_FLUX,SPOC,-188.5,3233.3408,analytic,3233.3408,,TOO_FEW_MEMBERS,2,1,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=642ppm,3,2,2,"74,75",SPOC,120,False,False,48756.942,9662.0382,1.3226606,1.1241275,2,,-1.1485117,2.5480504,-0.45074137,-0.45074137,linear,-0.14851172,-0.058298833,0.39255376,2.5480504,12.740252,4.3308234e+08,OK,-0.45074137,OK,SAP_FLUX,SPOC,-66.530913,924.22734,analytic,924.22734,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,4,2,2,"74,75",SPOC,120,False,False,15404.032,3140.1398,1.6545258,0.61716276,2,,-1.0524171,0.73035833,-1.4409599,-1.4409599,linear,-0.052417084,-0.071985441,1.3733202,0.73035833,3.6517917,47652.671,OK,-1.4409599,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.032355431,9.7282449,0.29717622,2.2811088,0.069682796,-5392.8707,0.98176654,2066,OK,False,2.2811088,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,3233.3408,2659.0133,3,1.0961092,1,True,OK:1,,,,,,,,84,924.22734,922.30662,4,1.3602532,2,True,OK:2,,,,,,,,84,0,3
K00999.02,Kepler-263 c,2165002,137637249,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,47.33293,151.41614,2.708,931.5,70.1,-70.1,0.027927,0.43,124.6,4987,4.602,15.391,0,0,0,0,2,292.46976,37.567791,10,OK,lightkurve,NO_USABLE_TRANSIT,4,"SPOC,TESS-SPOC","74,75",0.96423183,,898.18195,67.592652,3333.0372,3333.0372,113,56.844422,0,,211.15327,19,1.4368254,,,16969.53,False,NO_USABLE_TRANSIT,PDCSAP_FLUX,SPOC,,,none,,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT,0,2,0,"74,75",SPOC,120,False,False,,,,,2,,,,,,,,,,,,,NO_USABLE_TRANSIT,,NO_USABLE_TRANSIT,SAP_FLUX,SPOC,,,none,,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/SAP_FLUX=NO_USABLE_TRANSIT,0,2,0,"74,75",SPOC,120,False,False,,,,,2,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.033134015,5.1428833,0.3341551,1.8991445,0.12339553,26970.357,1.1468649,282,OK,False,1.8991445,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0.1,,,1,,2,True,NO_USABLE_TRANSIT:2,,,,,,,,84,,,1,,2,True,NO_USABLE_TRANSIT:2,,,,,,,,84,0,3
K07628.01,,2299738,122516643,tic_kic_crossid,CANDIDATE,CANDIDATE,1.8134378,132.6703,7.776,97.4,6.2,-6.2,0.009047,0.418,1.775,5094,4.618,13.961,0,0,0,0,1,290.71725,37.64901,10,OK,lightkurve,,11,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,81",0.96418171,,93.911299,5.9779266,3333.4462,3333.2842,2960,113.76338,-233.32666,2.0509821,457.93014,14,5.7977138,0.42113611,52.051946,699.58671,True,OK,PDCSAP_FLUX,QLP,699.58671,450.20153,bootstrap,508.24417,235.86166,OK,4,4,SPOC/PDCSAP_FLUX=897ppm;TESS-SPOC/PDCSAP_FLUX=455ppm;QLP/KSPSAP_FLUX=497ppm;QLP/DET_FLUX=29ppm,95,7,7,"74,81,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,7447.8723,-407.08173,0.42616175,0.88872437,4,,6.4494414,5.4125651,1.1915684,1.1915684,linear,7.4494414,1.5539412,0.20859836,5.4125651,27.062825,5.3205135e+13,OK,1.1915684,OK,SAP_FLUX,QLP,574.58269,428.7956,bootstrap,448.34991,130.96554,OK,3,3,SPOC/SAP_FLUX=681ppm;TESS-SPOC/SAP_FLUX=696ppm;QLP/SAP_FLUX=311ppm,98,7,7,"74,81,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,7050.4239,-563.01074,0.65348085,0.71688022,4,,5.1183553,4.7748711,1.0719358,1.0719358,linear,6.1183553,1.339992,0.21901181,4.7748711,23.874355,2.1939091e+12,OK,1.0719358,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-0.50915558,648.81834,-0.00078474289,-0.00075291039,PDC_DEEPER_THAN_SAP,0.02,15.225758,1.7071939,1.958045,0.21954655,318.74709,3.8432876,42344,OK,False,1.958045,1.0210133,5.0414765,,duration_inconsistent,not_measurable,not_measurable,,False,,0,0,1,1,0.6,120.66596,450.20153,108,43.393781,0,False,,0.33714428,233.60316,705.32648,28.938815,897.17693,476.40568,670.6479,84,105.93253,428.7956,108,44.562028,0,False,,0.22793158,429.48877,691.41985,311.02125,696.21402,681.23225,263.56145,84,-0.1620324,3
K02610.01,,2305866,137487105,tic_kic_crossid,CANDIDATE,CANDIDATE,24.107317,145.9415,10.465,104.2,4.9,-4.9,0.009958,0.693,12.96,6585,3.813,12.605,0,0,0,0,2,292.09332,37.61348,10,OK,lightkurve,,14,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75,81",0.99288746,,103.45887,4.8651485,3354.8732,3354.6188,223,86.681765,-366.31686,4.2259968,417.02029,10,5.4960314,-1.2462055,-166.47697,707.84407,True,OK,PDCSAP_FLUX,QLP,707.84407,754.35041,bootstrap,853.43398,399.13034,OK,4,3,SPOC/PDCSAP_FLUX=117ppm;TESS-SPOC/PDCSAP_FLUX=97ppm;QLP/KSPSAP_FLUX=1271ppm;QLP/DET_FLUX=OK,8,8,8,"74,75,81,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,2980.2108,-1457.4951,5.6010677,42.421863,6,odd_even_significant;sector_scatter,5.8417918,8.2493024,0.70815586,0.70815586,linear,6.8417918,0.93834916,0.13714962,8.2493024,41.246512,8.470328e+19,OK,0.70815586,OK,SAP_FLUX,QLP,626.00497,775.60419,bootstrap,775.60419,,TOO_FEW_MEMBERS,3,1,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK;QLP/SAP_FLUX=924ppm,8,8,8,"74,75,81,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,2627.401,-1365.6081,5.7651051,55.100868,6,odd_even_significant;sector_scatter,5.0507615,7.4970534,0.67369955,0.67369955,linear,6.0507615,0.80711911,0.13339133,7.4970534,37.485267,1.9697561e+18,OK,0.67369955,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,4.186,0.064912821,0.4,0.0062028496,1353.56,4.255557,5831,OK,True,0.4,1.0299306,-16.17017,0.96625699,tracks_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,128.79185,754.35041,10,42.421863,1,True,OK:1,0.56386761,103.53482,901.7955,97.084867,1270.9976,117.24097,610.7592,84,116.81047,775.60419,10,55.100868,2,True,OK:2,,,,,,,,84,-0.25438671,3
K02610.02,,2305866,137487105,tic_kic_crossid,CANDIDATE,CANDIDATE,115.23065,176.644,17.735,164.4,8,-8,0.014633,0.95,17.77,6585,3.813,12.605,0,0,0,0,2,292.09332,37.61348,10,OK,lightkurve,NO_USABLE_TRANSIT,14,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75,81",1.0557144,,173.55945,8.4457155,3310.2539,3310.2539,46,140.23913,0,,686.74238,11,0.71946967,,,397.01305,False,NO_USABLE_TRANSIT,PDCSAP_FLUX,QLP,,,none,,,TOO_FEW_MEMBERS,4,0,SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;QLP/KSPSAP_FLUX=NO_USABLE_TRANSIT;QLP/DET_FLUX=NO_USABLE_TRANSIT,0,8,0,"74,75,81,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,,,,,6,,,,,,,,,,,,,NO_USABLE_TRANSIT,,NO_USABLE_TRANSIT,SAP_FLUX,QLP,,,none,,,TOO_FEW_MEMBERS,3,0,SPOC/SAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/SAP_FLUX=NO_USABLE_TRANSIT;QLP/SAP_FLUX=NO_USABLE_TRANSIT,0,8,0,"74,75,81,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,,,,,6,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.13290125,29.807842,14.077657,1.6807354,0.79377823,319.02452,1.1574272,130,OK,True,1.6807354,,,0.81901014,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0.1,,,1,,4,True,NO_USABLE_TRANSIT:4,,,,,,,,84,,,1,,3,True,NO_USABLE_TRANSIT:3,,,,,,,,84,0,3
K02156.01,Kepler-1124 b,2556650,120963454,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,2.8523483,132.04453,0.7051,1402.9,59.1,-59.1,0.035061,0.295,30.7,3731,4.83,15.959,0,0,0,0,1,286.59427,37.891258,10,OK,lightkurve,,15,"QLP,SPOC,TESS-SPOC","40,53,54,80,81",0.93906453,,1317.4136,55.498714,3481.4861,3481.4861,1934,8.2361869,0,,35.285061,12,1.3673037,0.27759949,582.58921,3017.1105,False,OK,PDCSAP_FLUX,SPOC,582.58921,3081.1282,bootstrap,6907.3762,6182.1109,OK,4,4,SPOC/PDCSAP_FLUX=583ppm;TESS-SPOC/PDCSAP_FLUX=247ppm;QLP/KSPSAP_FLUX=12331ppm;QLP/DET_FLUX=13180ppm,42,5,5,"40,53,54,80,81",SPOC,120,False,False,42597.162,-5940.6564,1.0098589,5.019466,10,sector_scatter,-0.55777806,5.2435416,-0.1063743,-0.1063743,linear,0.44222194,0.18908308,0.42757508,5.2435416,26.217708,3.2057385e+14,OK,-0.1063743,OK,SAP_FLUX,SPOC,911.78327,1302.0842,bootstrap,4281.1509,4078.3366,OK,3,3,SPOC/SAP_FLUX=912ppm;TESS-SPOC/SAP_FLUX=612ppm;QLP/SAP_FLUX=12607ppm,46,5,5,"40,53,54,80,81",SPOC,120,False,False,23533.615,-206.61422,0.078295036,5.0679603,10,sector_scatter,-0.30789901,3.250321,-0.0947288,-0.0947288,linear,0.69210099,0.7002491,1.011773,3.250321,16.251605,1.5055826e+10,OK,-0.0947288,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",348.10738,2295.202,0.15166743,0.83905467,SAP_DEEPER_THAN_PDC,0.036987351,1.4675832,0.20529461,2.081383,0.29115673,2390.7231,1.1198137,4430,OK,False,2.081383,0.98763859,4.6954268,,duration_inconsistent,not_measurable,not_measurable,,False,,0,0,1,1,0.2,2098.6682,3081.1282,43,1.7456948,0,False,,10.611441,408.17211,12772.394,247.1717,13179.921,6456.7476,12597.332,84,989.75178,1302.0842,46,1.5784237,0,False,,4.4729232,708.00334,8864.6765,612.10689,12607.215,911.78327,11695.431,84,0,3
