kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K00992.02,137307173,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,11,-1294.286,2405.6805,bootstrap,32656.741,1.9026787,False,False
K00992.02,137307173,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,11,-420.1942,870.80525,bootstrap,20516.555,1.3212548,False,True
K00992.02,137307173,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,11,-459.91278,989.71237,bootstrap,15480.563,1.5952073,False,False
K04644.01,137147684,pdc,SPOC,PDCSAP_FLUX,OK,4,"40,41,74,75",120,29,-403.76132,1166.7733,bootstrap,26429.31,1.3401702,False,True
K04644.01,137147684,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"40,41,74,75","200,600",29,-239.32092,1335.5345,bootstrap,15960.656,2.0646153,False,False
K04644.01,137147684,sap,SPOC,SAP_FLUX,OK,4,"40,41,74,75",120,29,-292.6694,397.70545,bootstrap,7967.0398,1.6333259,False,True
K04644.01,137147684,sap,TESS-SPOC,SAP_FLUX,OK,4,"40,41,74,75","200,600",29,-2028.0664,1004.0819,bootstrap,4058.5761,0.71632213,False,False
K02351.01,137638020,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,4,1322.0469,2067.0158,analytic,28201.033,2.0580544,False,True
K02351.01,137638020,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,4,33.281644,2401.2281,analytic,25019.103,2.4218032,False,False
K02351.01,137638020,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,5,916.39396,827.92099,analytic,11951.16,1.3816698,False,True
K02351.01,137638020,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,5,1169.4877,843.1325,analytic,9565.3319,1.2040279,False,False
K06093.01,137684059,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,2,-640.6393,443.56921,analytic,7941.1081,0.55518334,False,False
K06093.01,137684059,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,2,-744.15411,457.03873,analytic,6374.2613,0.41390666,False,False
K06093.01,137684059,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",5,9132.6752,437.76925,analytic,4452.3823,3.1606221,False,False
K06093.01,137684059,pdc,QLP,DET_FLUX,OK,3,"74,75,81",200,3,-261.37805,540.07975,analytic,9088.9218,1.5975191,False,False
K06093.01,137684059,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,2,-526.20211,215.97114,analytic,3865.2871,0.15328215,False,False
K06093.01,137684059,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,2,-479.09197,193.83991,analytic,2742.7075,0.19137224,False,False
K06093.01,137684059,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,81","1800,200,600",8,3936.4902,2933.5549,bootstrap,8518.2158,5.1522569,False,True
K06093.02,137684059,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,2,-23.993746,547.2103,analytic,7672.9808,0.13970377,False,False
K06093.02,137684059,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,2,-125.88313,606.50552,analytic,6530.6607,0.11241233,False,False
K06093.02,137684059,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",4,11.427951,421.57055,analytic,4213.2485,0.19795692,False,False
K06093.02,137684059,pdc,QLP,DET_FLUX,OK,3,"74,75,81",200,3,675.75123,579.54202,analytic,8242.2066,0.0063627345,False,False
K06093.02,137684059,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,2,-3250.3898,269.76713,analytic,3775.0541,3.5968743,False,False
K06093.02,137684059,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,2,-3361.5288,261.26795,analytic,2830.829,3.4165048,False,False
K06093.02,137684059,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,81","1800,200,600",7,-233.07856,345.26748,analytic,6847.3062,0.51835436,False,True
K07630.01,137148881,pdc,SPOC,PDCSAP_FLUX,OK,3,"40,41,74",120,3,-2136.6628,1460.0963,analytic,16066.66,0.34008155,False,True
K07630.01,137148881,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"40,41,74","200,600",3,-3025.557,1724.2712,analytic,8506.4935,0.30819573,False,False
K07630.01,137148881,sap,SPOC,SAP_FLUX,OK,3,"40,41,74",120,4,-1762.1721,728.49912,analytic,8849.4289,0.92503768,False,True
K07630.01,137148881,sap,TESS-SPOC,SAP_FLUX,OK,3,"40,41,74","200,600",4,-2036.6477,808.46563,analytic,6233.6671,0.61057012,False,False
K04940.01,122364425,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,81",120,0,,,none,,,False,True
K04940.01,122364425,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,1,-8641.1085,8045.8991,analytic,38273.938,,False,False
K04940.01,122364425,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,1,-186.53501,731.2061,analytic,4462.2375,,False,True
K04940.01,122364425,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,1,-242.83003,658.80847,analytic,3133.9188,,False,False
K01022.01,137548225,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,3,-2452.7882,3804.1277,analytic,53517.938,1.3408549,False,True
K01022.01,137548225,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,3,-5665.1761,4132.3349,analytic,51183.346,1.8145372,False,False
K01022.01,137548225,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,3,-527.91751,1214.5274,analytic,16563.15,0.63362187,False,True
K01022.01,137548225,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,3,-1020.0805,1241.0673,analytic,13219.364,1.0061224,False,False
K07638.01,120971168,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,80,81",120,3,76.487972,211.13721,analytic,3335.2407,2.0273443,False,False
K07638.01,120971168,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",8,-139.94884,147.30651,bootstrap,2328.1715,0.40689968,False,False
K07638.01,120971168,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",5,115.05933,250.72938,analytic,1987.7161,1.4074436,False,False
K07638.01,120971168,pdc,QLP,DET_FLUX,OK,3,"74,80,81",200,3,359.82457,270.31745,analytic,3027.5331,0.71962664,False,False
K07638.01,120971168,sap,SPOC,SAP_FLUX,OK,3,"74,80,81",120,3,155.00772,186.77051,analytic,3029.8054,1.9765714,False,False
K07638.01,120971168,sap,TESS-SPOC,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",8,-60.361436,154.31081,bootstrap,1913.3942,0.74332329,False,False
K07638.01,120971168,sap,QLP,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",8,322.65975,200.94144,bootstrap,2468.9189,1.592346,False,True
K03259.01,137220262,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K03259.01,137220262,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K03259.01,137220262,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K03259.01,137220262,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K01099.01,137220387,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K01099.01,137220387,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K01099.01,137220387,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K01099.01,137220387,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K02232.01,351057636,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K02232.01,351057636,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K02232.01,351057636,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K02232.01,351057636,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K02232.02,351057636,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,2671.8861,6777.8745,analytic,36815.558,,False,True
K02232.02,351057636,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,7003.6219,5606.5971,analytic,23308.851,,False,False
K02232.02,351057636,sap,SPOC,SAP_FLUX,OK,1,74,120,1,1504.2059,3312.8215,analytic,17994.34,,False,True
K02232.02,351057636,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,2895.7959,2663.6522,analytic,11073.86,,False,False
K04418.01,137977008,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K04418.01,137977008,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K04418.01,137977008,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K04418.01,137977008,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K03068.01,122304858,pdc,SPOC,PDCSAP_FLUX,OK,4,"40,41,74,81",120,26,-919.33925,1121.7624,bootstrap,21253.888,0.71985606,False,True
K03068.01,122304858,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"40,41,74,81","200,600",25,-1133.0497,1374.1555,bootstrap,13940.695,0.10068383,False,False
K03068.01,122304858,sap,SPOC,SAP_FLUX,OK,4,"40,41,74,81",120,27,-1110.2176,627.7557,bootstrap,11601.681,1.5577294,False,True
K03068.01,122304858,sap,TESS-SPOC,SAP_FLUX,OK,4,"40,41,74,81","200,600",26,-837.39512,648.15205,bootstrap,7030.1794,0.31390449,False,False
K03068.02,122304858,pdc,SPOC,PDCSAP_FLUX,OK,4,"40,41,74,81",120,15,-212.22466,987.65494,bootstrap,20396.486,0.70036032,False,True
K03068.02,122304858,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"40,41,74,81","200,600",16,452.75396,927.28608,bootstrap,11523.429,0.19726301,False,False
K03068.02,122304858,sap,SPOC,SAP_FLUX,OK,4,"40,41,74,81",120,16,187.51265,619.20955,bootstrap,12667.797,0.21754425,False,True
K03068.02,122304858,sap,TESS-SPOC,SAP_FLUX,OK,4,"40,41,74,81","200,600",16,216.96134,493.30303,bootstrap,5634.731,0.053195546,False,False
K02052.01,378082880,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,25,5676.6985,2415.8748,bootstrap,59618.36,0.6879654,False,True
K02052.01,378082880,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,25,4708.9972,3345.9821,bootstrap,49097.342,0.58067204,False,False
K02052.01,378082880,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,25,1736.4922,799.1446,bootstrap,20390.473,0.80548524,False,True
K02052.01,378082880,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,25,1139.6818,986.71823,bootstrap,15976.926,0.68801155,False,False
K06320.01,120629011,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,2,-55.223088,193.92682,analytic,4571.3187,,False,False
K06320.01,120629011,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,2,-53.930213,188.83365,analytic,3436.4792,,False,False
K06320.01,120629011,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",5,1448.3674,191.1349,analytic,2861.0538,5.7346861,False,False
K06320.01,120629011,pdc,QLP,DET_FLUX,OK,2,"80,81",200,2,492.14112,246.93812,analytic,4497.5822,,False,False
K06320.01,120629011,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,2,2.0268209,168.23816,analytic,3957.3336,,False,False
K06320.01,120629011,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,2,11.927889,159.74901,analytic,2909.3406,,False,False
K06320.01,120629011,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",7,1364.2507,152.04134,analytic,3214.1053,5.8973121,False,True
K01845.01,122450762,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,22,930.57505,511.42489,bootstrap,12434.225,1.4511573,False,True
K01845.01,122450762,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,22,1128.9915,810.40515,bootstrap,10606.02,1.9256608,False,False
K01845.01,122450762,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,24,686.97068,258.17963,bootstrap,6715.0512,0.87740926,False,True
K01845.01,122450762,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,24,690.9016,332.82714,bootstrap,5204.5186,1.8276423,False,False
K01845.02,122450762,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,11,328.41695,783.35873,bootstrap,13459.998,0.10698283,False,True
K01845.02,122450762,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,11,632.5285,734.70609,bootstrap,11951.3,0.44611232,False,False
K01845.02,122450762,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,11,0.28526822,398.98814,bootstrap,6819.0395,0.15223393,False,True
K01845.02,122450762,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,11,493.19214,295.56817,bootstrap,5001.7681,0.14621957,False,False
K04972.01,122683946,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,-1535.8129,1416.5844,analytic,13757.734,,False,True
K04972.01,122683946,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,-3682.6592,1570.4851,analytic,11787.626,,False,False
K04972.01,122683946,sap,SPOC,SAP_FLUX,OK,1,74,120,1,-949.54855,378.20253,analytic,3673.067,,False,True
K04972.01,122683946,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,-881.17766,357.84825,analytic,2685.9098,,False,False
K04991.01,137633976,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04991.01,137633976,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K04991.01,137633976,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04991.01,137633976,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K01861.01,137483894,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,-212.36552,1296.6836,analytic,10111.754,,False,False
K01861.01,137483894,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,-1416.0267,1419.8656,analytic,8552.2317,,False,False
K01861.01,137483894,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",5,15342.983,1046.8316,analytic,8440.4891,15.118203,False,False
K01861.01,137483894,pdc,QLP,DET_FLUX,OK,3,"74,81,82",200,4,-89.663281,921.39778,analytic,11641.642,1.5816038,False,False
K01861.01,137483894,sap,SPOC,SAP_FLUX,OK,1,74,120,1,130.77224,574.1519,analytic,4477.3317,,False,False
K01861.01,137483894,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,19.700764,552.39663,analytic,3327.2331,,False,False
K01861.01,137483894,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,81,82","1800,200,600",9,6899.2622,6451.1425,bootstrap,9310.8789,7.7350433,False,True
K07662.01,139036031,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,22,153.72062,133.98506,bootstrap,4185.2877,0.39638405,False,False
K07662.01,139036031,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,22,93.87927,157.01626,bootstrap,3450.9458,0.090349517,False,False
K07662.01,139036031,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",30,1466.6215,1015.5449,bootstrap,2906.9727,0.017265473,False,False
K07662.01,139036031,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,22,-181.48221,232.71184,bootstrap,4499.2845,0.31892842,False,False
K07662.01,139036031,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,22,41.940473,68.212783,bootstrap,2454.5409,0.79203016,False,False
K07662.01,139036031,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,22,20.821364,74.412705,bootstrap,1889.3225,0.58196138,False,False
K07662.01,139036031,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",52,969.90026,747.43064,bootstrap,4162.3951,0.1897896,False,True
K02750.01,184086159,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K02750.01,184086159,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K02750.01,184086159,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K02750.01,184086159,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K01207.01,121020728,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,4,3524.0593,2282.861,analytic,29328.26,0.12083082,False,True
K01207.01,121020728,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,4,3713.2507,2268.5184,analytic,21715.426,0.26156139,False,False
K01207.01,121020728,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,4,1780.183,1058.805,analytic,13622.433,0.032760292,False,True
K01207.01,121020728,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,4,1673.6059,959.91305,analytic,9071.5236,0.32075569,False,False
K01176.01,137402055,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,104,28264.524,1648.4607,bootstrap,79154.423,0.85621501,False,True
K01176.01,137402055,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",103,28366.054,1697.982,bootstrap,50598.635,1.6087055,False,False
K01176.01,137402055,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,105,883.16071,62.502832,bootstrap,3022.0549,0.85621163,False,True
K01176.01,137402055,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",104,886.80754,63.277679,bootstrap,1832.0171,1.1506054,False,False
K05021.01,138806430,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,True
K05021.01,138806430,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K05021.01,138806430,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,True
K05021.01,138806430,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K01210.01,138303317,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,2,294.46901,1311.042,analytic,18791.841,1.0214176,False,True
K01210.01,138303317,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,2,1452.0195,1318.6459,analytic,14433.177,0.96436348,False,False
K01210.01,138303317,sap,SPOC,SAP_FLUX,OK,1,74,120,2,315.32981,704.71673,analytic,10114.472,0.928191,False,True
K01210.01,138303317,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,2,772.358,696.65523,analytic,7607.5306,0.67535404,False,False
K00100.01,137093180,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"14,41,54","1800,600",5,1399.7487,209.0444,analytic,1643.9744,2.0440261,False,False
K00100.01,137093180,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",11,1660.4173,191.99218,bootstrap,1996.8931,2.1360505,False,True
K00100.01,137093180,pdc,QLP,DET_FLUX,OK,2,"75,82",200,5,1111.3172,233.98403,analytic,3235.5524,1.1886713,False,False
K00100.01,137093180,sap,TESS-SPOC,SAP_FLUX,OK,3,"14,41,54","1800,600",6,1162.2324,182.98943,analytic,1396.9571,1.4781606,False,False
K00100.01,137093180,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,75,82","1800,200,600",16,1561.8076,180.80898,bootstrap,2185.7362,3.2794733,False,True
K03066.01,138645719,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,16172.316,18763.164,analytic,127799.77,,False,True
K03066.01,138645719,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,6671.28,20520.238,analytic,107609.03,,False,False
K03066.01,138645719,sap,SPOC,SAP_FLUX,OK,1,74,120,1,3895.0875,4399.0991,analytic,29963.169,,False,True
K03066.01,138645719,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,1383.4815,4341.7016,analytic,22768.076,,False,False
K04427.01,139034365,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,2,5301.7743,2888.7923,analytic,38465.402,0.64739464,False,True
K04427.01,139034365,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",2,5516.4441,2990.6054,analytic,24102.31,0.43796868,False,False
K04427.01,139034365,pdc,QLP,KSPSAP_FLUX,OK,4,"40,41,54,55",600,1,-174.36241,6506.6468,analytic,27417.699,,False,False
K04427.01,139034365,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,1,1547.4928,5203.8462,analytic,37777.493,,False,False
K04427.01,139034365,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,2,831.66352,500.91149,analytic,7037.2419,0.70325233,False,True
K04427.01,139034365,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",2,654.61638,422.52779,analytic,3726.5545,0.34961128,False,False
K04427.01,139034365,sap,QLP,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",2,58.913286,4089.5118,analytic,32793.326,0.50810638,False,False
K00185.01,184417241,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,4,32408.981,1386.2054,analytic,18588.821,1.4150983,False,True
K00185.01,184417241,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,4,37336.221,1593.8674,analytic,17305.06,0.047082767,False,False
K00185.01,184417241,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,4,14808.161,648.00341,analytic,8686.4227,0.8602917,False,True
K00185.01,184417241,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,4,14522.235,626.76623,analytic,6451.0527,0.044759684,False,False
K04474.01,184088195,pdc,SPOC,PDCSAP_FLUX,OK,1,75,120,2,51963.609,11532.996,analytic,118615.6,1.9944872,False,True
K04474.01,184088195,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,75,200,2,29819.198,14412.809,analytic,114248.46,0.50177247,False,False
K04474.01,184088195,sap,SPOC,SAP_FLUX,OK,1,75,120,2,17223.025,5150.73,analytic,52757.487,0.85499172,False,True
K04474.01,184088195,sap,TESS-SPOC,SAP_FLUX,OK,1,75,200,2,14252.728,5730.0975,analytic,45149.595,0.4887797,False,False
K01658.01,138644215,pdc,SPOC,PDCSAP_FLUX,OK,6,"40,41,54,55,81,82",120,103,4444.6267,236.67847,bootstrap,7846.7304,0.47502573,False,True
K01658.01,138644215,pdc,TESS-SPOC,PDCSAP_FLUX,OK,6,"40,41,54,55,81,82","200,600",103,4850.2253,360.0804,bootstrap,4444.2376,1.085706,False,False
K01658.01,138644215,pdc,QLP,KSPSAP_FLUX,OK,4,"40,41,54,55",600,68,5250.9267,542.9211,bootstrap,4366.2369,1.5541092,False,False
K01658.01,138644215,pdc,QLP,DET_FLUX,OK,2,"81,82",200,35,4494.3846,404.77898,bootstrap,7795.8065,0.777514,False,False
K01658.01,138644215,sap,SPOC,SAP_FLUX,OK,6,"40,41,54,55,81,82",120,103,1503.2825,76.566498,bootstrap,3381.6697,0.045494446,False,True
K01658.01,138644215,sap,TESS-SPOC,SAP_FLUX,OK,6,"40,41,54,55,81,82","200,600",103,1317.3816,134.54116,bootstrap,1601.5651,0.27953082,False,False
K01658.01,138644215,sap,QLP,SAP_FLUX,OK,6,"40,41,54,55,81,82","200,600",103,5080.5503,424.73842,bootstrap,5512.7126,1.2741708,False,False
K00605.01,122706051,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,82",120,27,390.83019,932.59516,bootstrap,21619.057,0.93905493,False,True
K00605.01,122706051,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,75,82",200,27,115.67356,837.60391,bootstrap,18103.838,0.396722,False,False
K00605.01,122706051,sap,SPOC,SAP_FLUX,OK,3,"74,75,82",120,28,-148.01989,459.73569,bootstrap,12463.868,1.0268359,False,True
K00605.01,122706051,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,75,82",200,28,-172.02739,451.0688,bootstrap,8906.5913,0.74769189,False,False
K00605.02,122706051,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,82",120,14,517.67163,688.97135,bootstrap,20927.424,0.079720121,False,True
