kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K06299.01,120693640,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,50,29.959795,300.8546,bootstrap,8135.123,0.41727234,False,False
K06299.01,120693640,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,53,416.58868,416.28254,bootstrap,7024.7488,0.56156176,False,False
K06299.01,120693640,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",120,1681.6269,1052.877,bootstrap,6726.132,1.7875716,True,False
K06299.01,120693640,pdc,QLP,DET_FLUX,OK,2,"80,81",200,55,-280.17674,501.58854,bootstrap,10355.373,0.60055812,False,False
K06299.01,120693640,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,55,22.135391,211.28908,bootstrap,5879.2187,0.47019374,False,False
K06299.01,120693640,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,55,76.441616,271.21307,bootstrap,4536.3579,0.54930735,False,False
K06299.01,120693640,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",175,1345.85,689.8428,bootstrap,7893.6283,1.5661935,True,True
K02380.01,138714090,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,17,1136.4767,1266.9201,bootstrap,16619.609,0.23947674,False,True
K02380.01,138714090,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,17,683.92289,1108.6812,bootstrap,11645.821,0.074023264,False,False
K02380.01,138714090,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,17,363.43343,304.75879,bootstrap,5361.8883,0.21165664,False,True
K02380.01,138714090,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,17,263.38862,295.09959,bootstrap,4200.2375,0.36739533,False,False
K03225.01,122130750,pdc,SPOC,PDCSAP_FLUX,OK,6,"40,41,74,75,80,81",120,29,352.57135,90.103843,bootstrap,2567.9873,0.84077527,False,False
K03225.01,122130750,pdc,TESS-SPOC,PDCSAP_FLUX,OK,9,"14,40,41,54,55,74,75,80,81","1800,200,600",42,166.9422,74.724366,bootstrap,1543.5076,2.0659317,True,False
K03225.01,122130750,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",26,476.52517,164.29287,bootstrap,1463.8391,1.2270236,True,False
K03225.01,122130750,pdc,QLP,DET_FLUX,OK,4,"74,75,80,81",200,19,77.823578,199.07912,bootstrap,2815.7431,0.51662865,False,False
K03225.01,122130750,sap,SPOC,SAP_FLUX,OK,6,"40,41,74,75,80,81",120,30,294.67675,85.255421,bootstrap,2427.0324,1.1557099,False,False
K03225.01,122130750,sap,TESS-SPOC,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,80,81","1800,200,600",45,145.96727,68.740397,bootstrap,1515.1022,1.7122334,True,False
K03225.01,122130750,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,80,81","1800,200,600",45,318.27501,141.7517,bootstrap,1956.5492,1.0053769,True,True
K00802.01,138365300,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,2,37179.017,9220.1525,analytic,74094.542,0.31283302,False,True
K00802.01,138365300,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,2,47696.215,8730.5333,analytic,57274.928,0.399945,False,False
K00802.01,138365300,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,2,8888.1934,2612.0314,analytic,22783.528,0.44479137,False,True
K00802.01,138365300,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,2,10362.918,2077.1985,analytic,16535.614,0.58712799,False,False
K06343.01,137633880,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K06343.01,137633880,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06343.01,137633880,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K06343.01,137633880,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K05004.01,137688470,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K05004.01,137688470,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K05004.01,137688470,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K05004.01,137688470,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K03142.01,137765340,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,-558.39941,3905.1319,analytic,36517.796,,False,True
K03142.01,137765340,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,-1071.1743,4067.797,analytic,29370.573,,False,False
K03142.01,137765340,sap,SPOC,SAP_FLUX,OK,1,74,120,1,-3508.6039,1767.94,analytic,16532.418,,False,True
K03142.01,137765340,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,-2611.8295,1763.6556,analytic,12734.061,,False,False
K07668.01,139105010,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,19,27737.268,12012.479,bootstrap,121895.07,0.59388883,False,True
K07668.01,139105010,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,19,17238,11705.583,bootstrap,104632.9,0.27594026,False,False
K07668.01,139105010,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,20,7473.2732,3351.6741,bootstrap,34421.95,0.53416866,False,True
K07668.01,139105010,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,20,5440.1626,3071.7538,bootstrap,25927.725,0.48776884,False,False
K01193.01,121458200,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K01193.01,121458200,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K01193.01,121458200,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K01193.01,121458200,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K04452.01,138644530,pdc,SPOC,PDCSAP_FLUX,OK,2,"40,41",120,4,428.36208,847.34221,analytic,13960.738,0.53199066,False,False
K04452.01,138644530,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"40,41",600,4,1341.9038,884.2057,analytic,6921.6056,0.34225847,False,False
K04452.01,138644530,pdc,QLP,KSPSAP_FLUX,OK,4,"40,41,54,55",600,7,-76.356424,849.97093,analytic,7434.2884,0.24887645,False,False
K04452.01,138644530,pdc,QLP,DET_FLUX,OK,2,"81,82",200,4,-342.93969,986.05979,analytic,12912.896,0.67144682,False,False
K04452.01,138644530,sap,SPOC,SAP_FLUX,OK,2,"40,41",120,4,166.27361,372.93563,analytic,6185.9332,0.8574373,False,False
K04452.01,138644530,sap,TESS-SPOC,SAP_FLUX,OK,2,"40,41",600,4,532.59418,354.11206,analytic,2656.0788,0.52501194,False,False
K04452.01,138644530,sap,QLP,SAP_FLUX,OK,6,"40,41,54,55,81,82","200,600",11,-256.86325,729.44573,bootstrap,10981.317,0.767698,False,True
K00815.01,120684520,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,1,7632.0049,6361.0238,analytic,41086.604,,False,True
K00815.01,120684520,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,1,5017.3053,5789.7301,analytic,28792.156,,False,False
K00815.01,120684520,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,1,2781.7551,3855.1553,analytic,24900.904,,False,True
K00815.01,120684520,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,1,3471.921,3468.3147,analytic,17247.827,,False,False
K00631.01,122447780,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,82",120,4,3884.4247,245.47095,analytic,5530.3531,1.4570536,False,False
K00631.01,122447780,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,75,82",200,4,3980.6898,272.94004,analytic,4978.733,1.7667807,False,False
K00631.01,122447780,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",8,1831.4182,384.11028,bootstrap,3793.6151,1.5864278,False,False
K00631.01,122447780,pdc,QLP,DET_FLUX,OK,3,"74,75,82",200,4,1474.886,403.82702,analytic,7291.3169,1.2694193,False,False
K00631.01,122447780,sap,SPOC,SAP_FLUX,OK,3,"74,75,82",120,4,2651.0286,169.7429,analytic,3719.4236,0.63333349,False,False
K00631.01,122447780,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,75,82",200,4,2679.8755,171.19081,analytic,2975.714,0.29812649,False,False
K00631.01,122447780,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,82","1800,200,600",12,3956.5207,537.71369,bootstrap,3955.9909,4.4440898,False,True
K06447.02,138893020,pdc,SPOC,PDCSAP_FLUX,OK,2,"40,41",120,1,1232.9869,536.98658,analytic,6508.8875,,False,False
K06447.02,138893020,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"40,41",600,1,1765.9011,632.12006,analytic,3394.4212,,False,False
K06447.02,138893020,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",2,-1039.1836,1250.1091,analytic,10477.009,,False,False
K06447.02,138893020,pdc,QLP,DET_FLUX,OK,2,"81,82",200,1,3546.7396,1161.8388,analytic,10906.011,,False,False
K06447.02,138893020,sap,SPOC,SAP_FLUX,OK,2,"40,41",120,1,1444.2225,411.47538,analytic,4987.5491,,False,False
K06447.02,138893020,sap,TESS-SPOC,SAP_FLUX,OK,2,"40,41",600,1,1271.6618,470.14148,analytic,2524.6125,,False,False
K06447.02,138893020,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,81,82","1800,200,600",3,8939.033,873.04823,analytic,11409.312,,False,True
K02971.01,169457160,pdc,SPOC,PDCSAP_FLUX,OK,1,75,120,4,-216.95908,307.81554,analytic,5363.9976,0.94477375,False,False
K02971.01,169457160,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,75,200,4,-114.36418,327.21757,analytic,4310.4204,0.46891056,False,False
K02971.01,169457160,pdc,QLP,KSPSAP_FLUX,OK,3,"14,54,55","1800,600",12,-264.97734,236.88752,bootstrap,2741.7919,1.8675757,False,False
K02971.01,169457160,pdc,QLP,DET_FLUX,OK,3,"75,81,82",200,12,49.398149,303.73223,bootstrap,4695.2105,0.69397365,False,False
K02971.01,169457160,sap,SPOC,SAP_FLUX,OK,1,75,120,4,-220.38538,209.81168,analytic,3667.4239,0.37418266,False,False
K02971.01,169457160,sap,TESS-SPOC,SAP_FLUX,OK,1,75,200,4,-140.66996,207.76331,analytic,2752.2257,0.16380344,False,False
K02971.01,169457160,sap,QLP,SAP_FLUX,OK,6,"14,54,55,75,81,82","1800,200,600",24,-66.620071,226.89905,bootstrap,4080.2269,1.0849489,False,True
K02971.02,169457160,pdc,SPOC,PDCSAP_FLUX,OK,1,75,120,1,885.33997,458.00511,analytic,5010.5006,,False,False
K02971.02,169457160,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,75,200,1,377.81278,568.54926,analytic,4807.1625,,False,False
K02971.02,169457160,pdc,QLP,KSPSAP_FLUX,OK,3,"14,54,55","1800,600",3,6652.6882,284.09607,analytic,2080.8951,24.947141,False,False
K02971.02,169457160,pdc,QLP,DET_FLUX,OK,3,"75,81,82",200,3,-175.07097,295.42062,analytic,4470.8759,1.4112783,False,False
K02971.02,169457160,sap,SPOC,SAP_FLUX,OK,1,75,120,1,260.7629,310.75726,analytic,3399.6333,,False,False
K02971.02,169457160,sap,TESS-SPOC,SAP_FLUX,OK,1,75,200,1,82.195086,361.5955,analytic,3057.34,,False,False
K02971.02,169457160,sap,QLP,SAP_FLUX,OK,6,"14,54,55,75,81,82","1800,200,600",6,3405.7618,207.28608,analytic,2934.2822,19.405873,False,True
K05087.01,169561190,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,75,120,0,,,none,,,False,False
K05087.01,169561190,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,75,200,0,,,none,,,False,False
K05087.01,169561190,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,3,"14,54,55","1800,600",0,,,none,,,False,False
K05087.01,169561190,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,3,"75,81,82",200,0,,,none,,,False,False
K05087.01,169561190,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,75,120,0,,,none,,,False,False
K05087.01,169561190,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,75,200,0,,,none,,,False,False
K05087.01,169561190,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,6,"14,54,55,75,81,82","1800,200,600",0,,,none,,,False,True
K05101.01,121947500,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,80,81",120,0,,,none,,,False,False
K05101.01,121947500,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,80,81",200,0,,,none,,,False,False
K05101.01,121947500,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",1,8761.8186,530.89964,analytic,3016.0209,,False,False
K05101.01,121947500,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,4,"74,75,80,81",200,0,,,none,,,False,False
K05101.01,121947500,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,80,81",120,0,,,none,,,False,False
K05101.01,121947500,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,80,81",200,0,,,none,,,False,False
K05101.01,121947500,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,80,81","1800,200,600",1,8739.6449,537.62492,analytic,3054.2269,,False,True
K05110.01,171101930,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,75,120,0,,,none,,,False,False
K05110.01,171101930,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,75,200,0,,,none,,,False,False
K05110.01,171101930,pdc,QLP,KSPSAP_FLUX,OK,5,"14,15,41,54,55","1800,600",2,1532.422,628.45688,analytic,3248.3044,,True,False
K05110.01,171101930,pdc,QLP,DET_FLUX,OK,3,"75,81,82",200,1,224.16958,550.57277,analytic,2338.9339,,False,False
K05110.01,171101930,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,75,120,0,,,none,,,False,False
K05110.01,171101930,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,75,200,0,,,none,,,False,False
K05110.01,171101930,sap,QLP,SAP_FLUX,OK,8,"14,15,41,54,55,75,81,82","1800,200,600",3,793.69172,413.87899,analytic,2339.8057,1.5054339,True,True
K08253.01,137215010,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"40,41",120,0,,,none,,,False,False
K08253.01,137215010,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"40,41",600,0,,,none,,,False,False
K08253.01,137215010,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,False,False
K08253.01,137215010,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,1,169.37124,910.70952,analytic,9370.538,,False,False
K08253.01,137215010,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"40,41",120,0,,,none,,,False,False
K08253.01,137215010,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"40,41",600,0,,,none,,,False,False
K08253.01,137215010,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",1,1762.8712,937.48207,analytic,9646.0081,,False,True
K04508.01,377910000,pdc,SPOC,PDCSAP_FLUX,OK,2,"81,82",120,20,4316.7094,2044.515,bootstrap,41848.564,2.44888,False,True
K04508.01,377910000,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"81,82",200,20,6169.6343,2578.7381,bootstrap,35585.188,1.9874982,False,False
