kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K04976.01,138808189,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,False
K04976.01,138808189,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K04976.01,138808189,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,False,False
K04976.01,138808189,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K04976.01,138808189,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,False
K04976.01,138808189,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K04976.01,138808189,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,9,"14,40,41,54,55,74,75,81,82","1800,200,600",0,,,none,,,False,True
K01202.01,137318289,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,24,-2894.3053,2674.3636,bootstrap,44874.617,2.4377778,False,True
K01202.01,137318289,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,24,-1772.2663,3051.6304,bootstrap,38088.309,1.6024454,False,False
K01202.01,137318289,sap,SPOC,SAP_FLUX,OK,1,74,120,27,-1166.486,1282.7715,bootstrap,26486.667,2.4499635,False,True
K01202.01,137318289,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,27,-956.18781,1474.2384,bootstrap,19404.572,1.6554526,False,False
K02276.01,138888759,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,132,161.80182,33.965478,bootstrap,2280.9791,0.35387484,False,False
K02276.01,138888759,pdc,TESS-SPOC,PDCSAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",144,141.25742,41.181735,bootstrap,1368.8257,0.45728258,False,False
K02276.01,138888759,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",88,-50.073732,108.11548,bootstrap,1550.9888,1.6178258,False,False
K02276.01,138888759,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,71,174.10852,64.435558,bootstrap,2560.7094,1.0522232,False,False
K02276.01,138888759,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,142,118.75359,46.259725,bootstrap,1959.95,0.23358499,False,False
K02276.01,138888759,sap,TESS-SPOC,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",160,116.03928,32.923994,bootstrap,1255.3106,0.44300904,False,False
K02276.01,138888759,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",159,87.859991,69.85203,bootstrap,2307.1116,1.9241451,False,True
K01209.01,121547150,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K01209.01,121547150,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K01209.01,121547150,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K01209.01,121547150,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K02126.01,351060274,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,2,-88.996712,7539.9964,analytic,67156.061,,False,True
K02126.01,351060274,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,2,2664.9647,7546.6784,analytic,51869.737,,False,False
K02126.01,351060274,sap,SPOC,SAP_FLUX,OK,1,74,120,3,590.85564,1686.3005,analytic,19695.603,0.2287994,False,True
K02126.01,351060274,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,3,479.7734,1673.1438,analytic,13587.088,0.3043681,False,False
K02194.01,137550286,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,81,82",120,3,-1805.713,865.07241,analytic,11723.396,1.1716316,False,False
K02194.01,137550286,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,81,82",200,3,-1532.7573,767.72695,analytic,7714.1783,0.84855961,False,False
K02194.01,137550286,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",3,1546.2893,1267.2362,analytic,7953.3902,1.0362688,False,False
K02194.01,137550286,pdc,QLP,DET_FLUX,OK,3,"74,81,82",200,3,-2598.9164,1270.6635,analytic,13997.683,0.14887868,False,False
K02194.01,137550286,sap,SPOC,SAP_FLUX,OK,3,"74,81,82",120,3,-538.80259,452.83872,analytic,5510.3968,0.61118166,False,False
K02194.01,137550286,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,81,82",200,3,-936.0449,411.92947,analytic,4890.7195,1.7729821,False,False
K02194.01,137550286,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,81,82","1800,200,600",6,-681.62613,864.8425,analytic,10597.305,1.3018467,False,True
K02194.02,137550286,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",120,0,,,none,,,False,False
K02194.02,137550286,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",200,0,,,none,,,False,False
K02194.02,137550286,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",2,-7.486534,1490.33,analytic,10816.463,,False,False
K02194.02,137550286,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",200,0,,,none,,,False,False
K02194.02,137550286,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",120,0,,,none,,,False,False
K02194.02,137550286,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",200,0,,,none,,,False,False
K02194.02,137550286,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,81,82","1800,200,600",2,1229.2781,1494.6879,analytic,10911.608,,False,True
K02194.03,137550286,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",120,0,,,none,,,False,False
K02194.03,137550286,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",200,0,,,none,,,False,False
K02194.03,137550286,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,False,False
K02194.03,137550286,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",200,0,,,none,,,False,False
K02194.03,137550286,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",120,0,,,none,,,False,False
K02194.03,137550286,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,81,82",200,0,,,none,,,False,False
K02194.03,137550286,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,8,"14,40,41,54,55,74,81,82","1800,200,600",0,,,none,,,False,True
K04992.01,138365585,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,8,-2905.1774,3355.5648,bootstrap,37902.848,0.69539435,False,True
K04992.01,138365585,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,8,-1546.9271,3164.072,bootstrap,29753.66,2.2315438,False,False
K04992.01,138365585,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,8,291.76381,603.36612,bootstrap,6501.8475,1.9692839,False,True
K04992.01,138365585,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,8,-256.0994,520.48741,bootstrap,5228.8152,1.9476166,False,False
K01214.01,139036121,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,24,-826.64252,959.99304,bootstrap,23853.985,0.62885101,False,True
K01214.01,139036121,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,24,-287.35273,809.59105,bootstrap,19123.019,0.62038908,False,False
K01214.01,139036121,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,24,-309.34264,309.16834,bootstrap,9626.0193,0.69474961,False,True
K01214.01,139036121,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,24,-252.20908,304.15607,bootstrap,7055.7615,0.72995171,False,False
K00387.01,121123361,pdc,SPOC,PDCSAP_FLUX,OK,6,"40,41,53,54,80,81",120,8,672.66715,258.23734,bootstrap,5861.4739,0.64648015,False,False
K00387.01,121123361,pdc,TESS-SPOC,PDCSAP_FLUX,OK,6,"40,41,53,54,80,81","200,600",8,1021.5045,224.91418,bootstrap,3746.3981,0.60350658,False,False
K00387.01,121123361,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",7,912.35563,363.87101,analytic,3311.9085,1.9746698,False,False
K00387.01,121123361,pdc,QLP,DET_FLUX,OK,2,"80,81",200,3,944.0908,630.96253,analytic,6102.9966,1.3893589,False,False
K00387.01,121123361,sap,SPOC,SAP_FLUX,OK,6,"40,41,53,54,80,81",120,8,525.4247,187.32998,bootstrap,4673.5788,0.25466095,False,False
K00387.01,121123361,sap,TESS-SPOC,SAP_FLUX,OK,6,"40,41,53,54,80,81","200,600",8,778.95315,160.59173,bootstrap,2978.8226,0.37853352,False,False
K00387.01,121123361,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",10,911.34921,345.80831,bootstrap,3610.8587,2.1485209,False,True
K06358.01,184243125,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,15,8956.7602,8064.9414,bootstrap,124303.62,0.021856584,False,True
K06358.01,184243125,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,15,6360.4926,7300.7014,bootstrap,78562.563,0.088760698,False,False
K06358.01,184243125,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,16,725.52295,340.99799,bootstrap,5087.3856,0.32830856,False,True
K06358.01,184243125,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,16,643.23893,337.46471,bootstrap,3752.5049,0.45015831,False,False
K01191.01,138479461,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,3,1298.2376,3614.1959,analytic,46585.378,1.8303128,False,True
K01191.01,138479461,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,3,729.36256,3638.3008,analytic,36984.473,1.0979367,False,False
K01191.01,138479461,sap,SPOC,SAP_FLUX,OK,1,74,120,3,-219.04314,740.48307,analytic,10255.308,0.70526084,False,True
K01191.01,138479461,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,3,144.44235,711.76995,analytic,7541.7616,0.30210871,False,False
K05044.01,122140820,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"40,41,80,81",120,0,,,none,,,False,False
K05044.01,122140820,pdc,TESS-SPOC,PDCSAP_FLUX,OK,7,"14,40,41,54,55,80,81","1800,200,600",1,748.2846,576.10903,analytic,1582.241,,False,False
K05044.01,122140820,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",1,371.99803,600.96816,analytic,1650.5147,,False,False
K05044.01,122140820,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,3,"75,80,81",200,0,,,none,,,False,False
K05044.01,122140820,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"40,41,80,81",120,0,,,none,,,False,False
K05044.01,122140820,sap,TESS-SPOC,SAP_FLUX,OK,7,"14,40,41,54,55,80,81","1800,200,600",1,761.59189,484.86291,analytic,1331.6402,,False,False
K05044.01,122140820,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,75,80,81","1800,200,600",1,374.21759,601.32793,analytic,1651.5028,,False,True
K01619.01,138891469,pdc,SPOC,PDCSAP_FLUX,OK,3,"40,41,75",120,3,455.80304,211.66433,analytic,2577.825,0.42102191,False,False
K01619.01,138891469,pdc,TESS-SPOC,PDCSAP_FLUX,OK,6,"14,40,41,54,55,75","1800,200,600",7,514.78533,131.37598,analytic,1273.7454,1.6619708,False,False
K01619.01,138891469,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",7,168.844,252.85517,analytic,2043.5096,0.51092345,False,False
K01619.01,138891469,pdc,QLP,DET_FLUX,OK,3,"75,81,82",200,3,401.14583,291.24447,analytic,2847.5278,0.26897185,False,False
K01619.01,138891469,sap,SPOC,SAP_FLUX,OK,3,"40,41,75",120,3,465.24325,170.30322,analytic,1974.555,0.38173714,False,False
K01619.01,138891469,sap,TESS-SPOC,SAP_FLUX,OK,6,"14,40,41,54,55,75","1800,200,600",8,394.94353,105.56723,bootstrap,997.78538,1.2631359,False,False
K01619.01,138891469,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,75,81,82","1800,200,600",10,269.30456,139.08267,bootstrap,2242.6669,0.14477781,False,True
K00244.01,120960812,pdc,SPOC,PDCSAP_FLUX,OK,8,"14,40,41,53,54,74,80,81",120,13,1199.4592,46.150888,bootstrap,1283.0505,0.1518054,False,True
K00244.01,120960812,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",13,1252.9091,47.652655,bootstrap,645.02768,1.1396719,False,False
K00244.01,120960812,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",8,1052.7035,66.122485,bootstrap,552.18534,0.32474287,False,False
K00244.01,120960812,pdc,QLP,DET_FLUX,OK,3,"74,80,81",200,6,1082.3646,107.57568,analytic,1288.8501,1.7511202,False,False
K00244.01,120960812,sap,SPOC,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81",120,14,1002.0247,51.395358,bootstrap,1227.0808,0.10052057,False,True
K00244.01,120960812,sap,TESS-SPOC,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",14,793.52483,121.35723,bootstrap,555.28344,3.1347896,False,False
K00244.01,120960812,sap,QLP,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",14,1102.1537,72.235955,bootstrap,760.24611,0.43411326,False,False
K00244.02,120960812,pdc,SPOC,PDCSAP_FLUX,OK,8,"14,40,41,53,54,74,80,81",120,28,417.45734,46.238709,bootstrap,1231.6333,0.83219782,False,True
K00244.02,120960812,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",29,447.84022,45.409488,bootstrap,554.46959,1.0654271,False,False
K00244.02,120960812,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",20,331.27519,63.673176,bootstrap,629.54484,0.7620577,False,False
K00244.02,120960812,pdc,QLP,DET_FLUX,OK,3,"74,80,81",200,11,432.35854,130.64551,bootstrap,1183.214,2.921315,False,False
K00244.02,120960812,sap,SPOC,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81",120,31,321.1764,48.270867,bootstrap,1154.952,0.66836638,False,True
K00244.02,120960812,sap,TESS-SPOC,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",31,351.23582,47.170728,bootstrap,606.46632,0.71556286,False,False
K00244.02,120960812,sap,QLP,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",31,379.57843,60.283533,bootstrap,716.36809,1.6241908,False,False
K06409.01,138302074,pdc,QLP,KSPSAP_FLUX,OK,4,"40,41,54,55",600,5,675.57122,362.62302,analytic,4090.4087,2.3556088,False,True
K06409.01,138302074,pdc,QLP,DET_FLUX,OK,2,"81,82",200,1,1517.0593,968.85534,analytic,6975.3856,,False,False
K06409.01,138302074,sap,QLP,SAP_FLUX,OK,6,"40,41,54,55,81,82","200,600",6,625.65142,337.88464,analytic,4332.5131,2.5098342,False,True
K02942.01,184417747,pdc,SPOC,PDCSAP_FLUX,OK,2,"75,81",120,4,-6215.7861,3479.3056,analytic,52585.394,0.63021983,False,True
K02942.01,184417747,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"75,81",200,4,-4703.8352,4230.8908,analytic,51947.223,0.83515286,False,False
K02942.01,184417747,sap,SPOC,SAP_FLUX,OK,2,"75,81",120,4,-900.67853,516.29779,analytic,8137.5883,0.55562926,False,True
K02942.01,184417747,sap,TESS-SPOC,SAP_FLUX,OK,2,"75,81",200,4,-585.35165,563.59858,analytic,6846.4344,0.97958775,False,False
K02942.02,184417747,pdc,SPOC,PDCSAP_FLUX,OK,2,"75,81",120,2,-4796.782,4091.7545,analytic,47348.253,0.05238487,False,True
K02942.02,184417747,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"75,81",200,2,-4013.9887,5363.628,analytic,47522.204,0.28688969,False,False
K02942.02,184417747,sap,SPOC,SAP_FLUX,OK,2,"75,81",120,2,-564.70723,625.7581,analytic,7157.4259,0.090904475,False,True
K02942.02,184417747,sap,TESS-SPOC,SAP_FLUX,OK,2,"75,81",200,2,-487.38628,705.93981,analytic,6257.826,0.1169352,False,False
K03168.01,121215601,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,53,54,74,75,80,81",120,3,259.48719,56.329768,analytic,1068.6295,3.030482,False,False
K03168.01,121215601,pdc,TESS-SPOC,PDCSAP_FLUX,OK,9,"14,40,41,53,54,74,75,80,81","1800,200,600",4,161.41574,49.087359,analytic,679.75085,2.132819,False,False
K03168.01,121215601,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",2,322.41313,75.00169,analytic,644.52928,1.4960463,False,False
K03168.01,121215601,pdc,QLP,DET_FLUX,OK,4,"74,75,80,81",200,2,46.482567,78.483555,analytic,992.33986,0.11198323,False,False
K03168.01,121215601,sap,SPOC,SAP_FLUX,OK,8,"40,41,53,54,74,75,80,81",120,4,179.09366,46.624854,analytic,1060.7524,1.708371,False,False
K03168.01,121215601,sap,TESS-SPOC,SAP_FLUX,OK,9,"14,40,41,53,54,74,75,80,81","1800,200,600",4,170.17095,46.986385,analytic,661.58473,2.1177167,False,False
K03168.01,121215601,sap,QLP,SAP_FLUX,OK,9,"14,40,41,53,54,74,75,80,81","1800,200,600",4,179.10921,56.319756,analytic,835.05341,2.1769996,False,True
K00628.01,121734202,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,80,81",120,7,370.07643,529.25906,analytic,9614.9647,0.00011229866,False,False
K00628.01,121734202,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,80,81",200,7,410.95243,573.46229,analytic,7685.7829,0.050327029,False,False
K00628.01,121734202,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",10,6925.1688,5349.7802,bootstrap,5257.5815,9.7704969,False,False
K00628.01,121734202,pdc,QLP,DET_FLUX,OK,4,"74,75,80,81",200,7,1721.4019,722.64926,analytic,9851.6241,0.11119513,False,False
