kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K01001.01,137347078,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,81",120,1,-290.42721,352.66752,analytic,4824.0287,,False,False
K01001.01,137347078,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,75,81",200,1,-509.67457,433.45438,analytic,4592.9175,,False,False
K01001.01,137347078,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",4,-162.67318,274.7878,analytic,3077.4405,1.0440427,False,False
K01001.01,137347078,pdc,QLP,DET_FLUX,OK,3,"74,75,81",200,1,-1296.1234,573.01813,analytic,6071.7462,,False,False
K01001.01,137347078,sap,SPOC,SAP_FLUX,OK,3,"74,75,81",120,1,-396.01064,311.09161,analytic,4255.3248,,False,False
K01001.01,137347078,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,75,81",200,1,-469.18584,346.16918,analytic,3668.0365,,False,False
K01001.01,137347078,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,81","1800,200,600",5,-141.49952,256.91622,analytic,3144.8314,0.48783357,False,True
K01001.02,137347078,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,81",120,1,1717.1547,362.45421,analytic,4879.9651,,False,False
K01001.02,137347078,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,75,81",200,1,-1187.8403,400.24083,analytic,4159.6067,,False,False
K01001.02,137347078,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",3,454.5762,314.0829,analytic,3425.7183,0.45015198,False,False
K01001.02,137347078,pdc,QLP,DET_FLUX,OK,3,"74,75,81",200,1,709.59779,549.64294,analytic,5716.0347,,False,False
K01001.02,137347078,sap,SPOC,SAP_FLUX,OK,3,"74,75,81",120,1,-874.62034,332.18369,analytic,4472.4126,,False,False
K01001.02,137347078,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,75,81",200,1,-879.8931,336.29184,analytic,3495.0002,,False,False
K01001.02,137347078,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,81","1800,200,600",4,532.83262,275.32857,analytic,4601.9674,0.0012813577,False,True
K02130.01,137315414,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,4,-2319.2931,3841.466,analytic,44552.358,0.69116637,False,True
K02130.01,137315414,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,4,-3534.9561,4058.0953,analytic,37724.461,0.15568273,False,False
K02130.01,137315414,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,4,-1220.8691,1269.7472,analytic,13672.075,0.57480218,False,True
K02130.01,137315414,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,4,-1053.0278,1219.8654,analytic,11190.263,0.07885122,False,False
K02033.01,137315852,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,3,-480.29309,969.66957,analytic,11992.726,0.66744569,False,False
K02033.01,137315852,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,3,-1511.1632,1006.5396,analytic,9827.6204,0.00054662704,False,False
K02033.01,137315852,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",6,925.68093,930.07332,analytic,5994.2135,0.16778395,False,False
K02033.01,137315852,pdc,QLP,DET_FLUX,OK,2,"74,75",200,3,935.57238,1500.646,analytic,12013.078,0.51753958,False,False
K02033.01,137315852,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,3,-43.080439,405.00416,analytic,4427.61,0.31160997,False,False
K02033.01,137315852,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,3,-213.11772,372.88008,analytic,3154.6443,0.70098388,False,False
K02033.01,137315852,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,75","1800,200,600",9,1066.6942,387.98791,bootstrap,7811.665,0.13455901,False,True
K02812.01,137096633,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K02812.01,137096633,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K02812.01,137096633,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K02812.01,137096633,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K04857.01,138037172,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,24,123.24302,1114.9152,bootstrap,48095.77,2.2355312,False,True
K04857.01,138037172,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,24,1443.8297,1164.5076,bootstrap,39318.275,0.77445952,False,False
K04857.01,138037172,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,24,29.550931,230.50837,bootstrap,10879.111,2.3172068,False,True
K04857.01,138037172,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,24,245.66217,229.18697,bootstrap,7408.8682,1.2795988,False,False
K03379.01,137816475,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,4,-481.92947,1863.981,analytic,37310.163,0.44998439,False,True
K03379.01,137816475,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,4,844.83321,2056.2545,analytic,31185.761,0.49854653,False,False
K03379.01,137816475,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,4,232.69156,779.55791,analytic,15740.015,0.87165436,False,True
K03379.01,137816475,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,4,-84.672974,760.47582,analytic,11539.088,0.013639914,False,False
