kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K02403.01,120964116,pdc,QLP,DET_FLUX,OK,2,"80,81",200,4,294.24801,369.58336,analytic,4307.1562,0.68069662,False,False
K02403.01,120964116,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,4,-345.89517,232.29123,analytic,3441.7542,1.9650387,False,False
K02403.01,120964116,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,4,-248.19477,232.36556,analytic,2629.1408,1.8753863,False,False
K02403.01,120964116,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",14,1796.3932,1915.6927,bootstrap,3571.8109,7.1868754,False,True
K00999.01,137637249,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,3,-188.5,3233.3408,analytic,48756.942,1.3226606,False,True
K00999.01,137637249,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,3,642.29723,3424.067,analytic,37740.183,0.87019042,False,False
K00999.01,137637249,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,4,-66.530913,924.22734,analytic,15404.032,1.6545258,False,True
K00999.01,137637249,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,4,-55.146027,851.50744,analytic,10986.6,0.91467552,False,False
K00999.02,137637249,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K00999.02,137637249,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K00999.02,137637249,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",120,0,,,none,,,False,True
K00999.02,137637249,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"74,75",200,0,,,none,,,False,False
K07628.01,122516643,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,27,897.17693,711.53069,bootstrap,9540.8574,0.0063432579,False,False
K07628.01,122516643,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,28,455.32287,731.46403,bootstrap,8281.6857,0.75165604,False,False
K07628.01,122516643,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",68,497.48848,623.22173,bootstrap,6421.9094,0.56624032,False,False
K07628.01,122516643,pdc,QLP,DET_FLUX,OK,2,"74,81",200,30,28.938815,351.25591,bootstrap,11241.944,1.5017813,False,False
K07628.01,122516643,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,30,681.23225,538.86543,bootstrap,7564.4813,0.34622425,False,False
K07628.01,122516643,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,30,696.21402,598.01884,bootstrap,5858.8462,0.28940433,False,False
K07628.01,122516643,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,81","1800,200,600",98,311.02125,499.55915,bootstrap,7636.7492,0.3594253,False,True
K02610.01,137487105,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,81",120,3,117.24097,184.34531,analytic,3867.6598,1.2551101,False,False
K02610.01,137487105,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,75,81",200,3,97.084867,199.26839,analytic,3224.7279,0.46941187,False,False
K02610.01,137487105,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",5,1270.9976,180.01042,analytic,2244.2707,7.6292076,False,False
K02610.01,137487105,pdc,QLP,DET_FLUX,OK,3,"74,75,81",200,3,-100.06757,241.90687,analytic,4219.3728,2.1836177,False,False
K02610.01,137487105,sap,SPOC,SAP_FLUX,OK,3,"74,75,81",120,3,-27.079048,154.00967,analytic,3365.2197,2.3073077,False,False
K02610.01,137487105,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,75,81",200,3,-84.884361,160.21511,analytic,2588.1298,2.8193449,False,False
K02610.01,137487105,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,81","1800,200,600",8,923.9733,1186.2949,bootstrap,2673.8179,11.29247,False,True
K02610.02,137487105,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,75,81",120,0,,,none,,,False,False
K02610.02,137487105,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,3,"74,75,81",200,0,,,none,,,False,False
K02610.02,137487105,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,False,False
K02610.02,137487105,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,3,"74,75,81",200,0,,,none,,,False,False
K02610.02,137487105,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,75,81",120,0,,,none,,,False,False
K02610.02,137487105,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,3,"74,75,81",200,0,,,none,,,False,False
K02610.02,137487105,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,8,"14,40,41,54,55,74,75,81","1800,200,600",0,,,none,,,False,True
K02156.01,120963454,pdc,SPOC,PDCSAP_FLUX,OK,5,"40,53,54,80,81",120,42,582.58921,3081.1282,bootstrap,42597.162,1.0098589,False,True
K02156.01,120963454,pdc,TESS-SPOC,PDCSAP_FLUX,OK,5,"40,53,54,80,81","200,600",42,247.1717,2897.3288,bootstrap,24164.938,0.62294302,True,False
K02156.01,120963454,pdc,QLP,KSPSAP_FLUX,OK,3,"40,53,54",600,27,12330.906,2815.7124,bootstrap,26283.833,1.3892093,True,False
K02156.01,120963454,pdc,QLP,DET_FLUX,OK,2,"80,81",200,19,13179.921,2710.631,bootstrap,40624.813,0.49089256,False,False
K02156.01,120963454,sap,SPOC,SAP_FLUX,OK,5,"40,53,54,80,81",120,46,911.78327,1302.0842,bootstrap,23533.615,0.078295036,False,True
K02156.01,120963454,sap,TESS-SPOC,SAP_FLUX,OK,5,"40,53,54,80,81","200,600",45,612.10689,1249.2038,bootstrap,11857.929,0.72933161,True,False
K02156.01,120963454,sap,QLP,SAP_FLUX,OK,5,"40,53,54,80,81","200,600",46,12607.215,1949.6948,bootstrap,32926.365,1.8279576,True,False
K02489.01,137817056,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,14,2291.9489,1872.1129,bootstrap,66956.225,0.027038739,False,True
K02489.01,137817056,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,14,-837.47271,2523.0737,bootstrap,55865.142,0.053521173,False,False
K02489.01,137817056,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,14,385.87347,349.58179,bootstrap,7339.2981,1.0996939,False,True
K02489.01,137817056,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,14,303.42927,304.81361,bootstrap,5863.7827,1.2434955,False,False
K06097.01,137220309,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.01,137220309,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.01,137220309,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,True,False
K06097.01,137220309,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.01,137220309,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.01,137220309,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.01,137220309,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,6,"14,40,41,54,55,74","1800,200,600",0,,,none,,,True,True
K06097.02,137220309,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.02,137220309,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.02,137220309,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",1,5630.5399,1220.6888,analytic,3063.9047,,True,False
K06097.02,137220309,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.02,137220309,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.02,137220309,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.02,137220309,sap,QLP,SAP_FLUX,OK,6,"14,40,41,54,55,74","1800,200,600",1,5625.7747,1223.4061,analytic,3070.7249,,True,True
K06097.03,137220309,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.03,137220309,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.03,137220309,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,False,False
K06097.03,137220309,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.03,137220309,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.03,137220309,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.03,137220309,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,6,"14,40,41,54,55,74","1800,200,600",0,,,none,,,False,True
K06097.04,137220309,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.04,137220309,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.04,137220309,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,False,False
K06097.04,137220309,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.04,137220309,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,False
K06097.04,137220309,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06097.04,137220309,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,6,"14,40,41,54,55,74","1800,200,600",0,,,none,,,False,True
K00986.01,137348863,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,3,-3874.4982,1044.2316,analytic,11817.361,0.94261333,False,True
K00986.01,137348863,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,3,-3109.474,1137.3366,analytic,9797.4495,0.57183451,False,False
K00986.01,137348863,sap,SPOC,SAP_FLUX,OK,1,74,120,3,-2191.3982,679.60089,analytic,7964.9589,0.72453259,False,True
K00986.01,137348863,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,3,-2161.7485,580.91452,analytic,5118.2331,0.19636394,False,False
K00986.02,137348863,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,-941.75608,1244.4477,analytic,12559.931,,False,True
K00986.02,137348863,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,-369.80681,1332.9244,analytic,10411.377,,False,False
K00986.02,137348863,sap,SPOC,SAP_FLUX,OK,1,74,120,1,-565.59866,816.5878,analytic,8241.6374,,False,True
K00986.02,137348863,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,-426.89229,796.37991,analytic,6220.4663,,False,False
K03034.01,121084262,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,80,81",120,3,-421.66999,3291.4719,analytic,33345.205,1.0456109,False,False
K03034.01,121084262,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,80,81",200,3,-191.65489,3497.6912,analytic,24003.593,1.9339224,False,False
K03034.01,121084262,pdc,QLP,KSPSAP_FLUX,OK,4,"40,41,53,54",600,4,1316.8618,4180.9624,analytic,18934.565,1.0191102,False,False
K03034.01,121084262,pdc,QLP,DET_FLUX,OK,3,"74,80,81",200,3,1171.4173,5810.7377,analytic,38251.225,0.36278055,False,False
K03034.01,121084262,sap,SPOC,SAP_FLUX,OK,3,"74,80,81",120,3,234.80691,1328.4515,analytic,10378.494,0.41486977,False,False
K03034.01,121084262,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,80,81",200,3,847.81071,1473.5161,analytic,10238.339,1.4542687,False,False
K03034.01,121084262,sap,QLP,SAP_FLUX,OK,7,"40,41,53,54,74,80,81","200,600",7,1446.7901,3412.7218,analytic,23517.873,0.74853757,False,True
K01788.01,121395761,pdc,SPOC,PDCSAP_FLUX,OK,6,"40,41,54,74,80,81",120,1,6340.8262,2006.5383,analytic,18452.993,,False,True
K01788.01,121395761,pdc,TESS-SPOC,PDCSAP_FLUX,OK,6,"40,41,54,74,80,81","200,600",2,9736.1106,1648.7243,analytic,16567.443,0.55152879,False,False
K01788.01,121395761,sap,SPOC,SAP_FLUX,OK,6,"40,41,54,74,80,81",120,2,2156.6095,550.08253,analytic,7222.517,2.0561479,False,True
K01788.01,121395761,sap,TESS-SPOC,SAP_FLUX,OK,6,"40,41,54,74,80,81","200,600",2,2191.374,461.19955,analytic,4676.5129,2.7992604,False,False
K01788.02,121395761,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,6,"40,41,54,74,80,81",120,0,,,none,,,False,True
K01788.02,121395761,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,6,"40,41,54,74,80,81","200,600",0,,,none,,,False,False
K01788.02,121395761,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,6,"40,41,54,74,80,81",120,0,,,none,,,False,True
K01788.02,121395761,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,6,"40,41,54,74,80,81","200,600",0,,,none,,,False,False
K04960.01,137485528,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,-639.12608,3839.0229,analytic,15603.388,,False,True
K04960.01,137485528,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,-3022.4756,5300.5294,analytic,16541.67,,False,False
K04960.01,137485528,sap,SPOC,SAP_FLUX,OK,1,74,120,1,-426.55612,2100.8185,analytic,8538.6013,,False,True
K04960.01,137485528,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,-1333.6717,2300.4441,analytic,7179.1292,,False,False
K01878.01,120763491,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,2,706.2316,479.34432,analytic,4593.0273,5.8472185,False,False
K01878.01,120763491,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,2,637.57019,576.53562,analytic,4206.062,6.1374994,False,False
K01878.01,120763491,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",4,4523.2856,1012.6172,analytic,5656.0722,5.4081473,False,False
K01878.01,120763491,pdc,QLP,DET_FLUX,OK,2,"80,81",200,2,1491.1581,950.59344,analytic,7029.7948,12.252829,False,False
K01878.01,120763491,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,2,531.92919,436.30136,analytic,4163.347,5.4401786,False,False
K01878.01,120763491,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,2,737.60204,456.21616,analytic,3358.2562,6.2376195,False,False
K01878.01,120763491,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",6,2983.2033,675.67512,analytic,5957.6215,11.997897,False,True
K04963.01,121084378,pdc,SPOC,PDCSAP_FLUX,OK,7,"40,41,53,54,74,80,81",120,2,-264.19571,182.9715,analytic,2897.3344,2.2412787,False,False
K04963.01,121084378,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",2,-343.03914,186.99263,analytic,2378.8652,1.7932703,False,False
K04963.01,121084378,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",1,-561.58533,861.43013,analytic,4609.7672,,False,False
K04963.01,121084378,pdc,QLP,DET_FLUX,OK,3,"74,80,81",200,2,1167.8355,306.87854,analytic,4037.4489,1.8434268,False,False
K04963.01,121084378,sap,SPOC,SAP_FLUX,OK,7,"40,41,53,54,74,80,81",120,3,-341.83065,141.93498,analytic,2645.0919,4.242182,False,False
K04963.01,121084378,sap,TESS-SPOC,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",3,-247.71468,160.7988,analytic,2406.957,3.1762694,False,False
K04963.01,121084378,sap,QLP,SAP_FLUX,OK,8,"14,40,41,53,54,74,80,81","1800,200,600",3,-432.23154,279.02707,analytic,3969.9052,9.7121743,False,True
K02278.01,137219378,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,4,2746.299,1066.0408,analytic,12949.899,0.36578932,False,False
K02278.01,137219378,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,4,2353.6664,1164.2122,analytic,11294.241,1.2020491,False,False
K02278.01,137219378,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",10,-319.47246,1099.5511,bootstrap,7418.7066,0.55383756,False,False
K02278.01,137219378,pdc,QLP,DET_FLUX,OK,2,"74,81",200,4,-487.22451,1505.6085,analytic,15416.928,2.2605436,False,False
K02278.01,137219378,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,4,1002.8781,404.43207,analytic,5484.2233,0.065249027,False,False
K02278.01,137219378,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,4,1050.0341,417.09336,analytic,3946.9026,1.0088698,False,False
K02278.01,137219378,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,81","1800,200,600",14,-552.85245,972.51957,bootstrap,8572.9266,0.55873401,False,True
K02278.02,137219378,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,10,-874.80572,276.78591,bootstrap,11928.916,1.0593846,False,False
K02278.02,137219378,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,10,192.74469,551.92387,bootstrap,8966.488,1.8365859,False,False
K02278.02,137219378,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",27,-441.56071,491.7586,bootstrap,6845.4531,0.92661492,False,False
K02278.02,137219378,pdc,QLP,DET_FLUX,OK,2,"74,81",200,10,942.39366,857.00985,bootstrap,12827.488,2.044605,False,False
K02278.02,137219378,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,10,126.0843,422.28812,bootstrap,5059.8901,0.43645551,False,False
K02278.02,137219378,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,10,484.7055,540.15926,bootstrap,3590.3945,0.88658973,False,False
K02278.02,137219378,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,81","1800,200,600",37,-261.19776,458.8807,bootstrap,8431.9309,1.511682,False,True
K00800.01,137318075,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,9,-1865.9239,1951.9682,bootstrap,41753.749,0.39012046,False,True
K00800.01,137318075,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,9,1957.5311,3069.0813,bootstrap,34192.947,0.70132282,False,False
K00800.01,137318075,sap,SPOC,SAP_FLUX,OK,1,74,120,10,-382.13366,379.28789,bootstrap,7233.8045,0.25470317,False,True
K00800.01,137318075,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,10,-286.22504,372.46176,bootstrap,5285.2353,0.068504774,False,False
K00800.02,137318075,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,2,513.76627,4201.5224,analytic,45207.357,,False,True
K00800.02,137318075,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,2,599.2103,4155.1888,analytic,34408.049,,False,False
K00800.02,137318075,sap,SPOC,SAP_FLUX,OK,1,74,120,4,317.4308,524.67452,analytic,8160.5904,1.0764875,False,True
K00800.02,137318075,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,4,342.84342,504.68059,analytic,5855.5769,0.34881515,False,False
K02723.01,137634508,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,12,-2671.9535,1650.7001,bootstrap,16018.043,0.39623025,False,True
K02723.01,137634508,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,12,-1733.6972,1629.9483,bootstrap,16010.251,0.77699107,False,False
K02723.01,137634508,sap,SPOC,SAP_FLUX,OK,1,74,120,13,-1451.0397,918.25197,bootstrap,9234.4146,0.5440645,False,True
K02723.01,137634508,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,13,-693.02829,829.76892,bootstrap,7809.3686,0.84153508,False,False
K00384.01,138569175,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,17,306.04997,168.65896,bootstrap,6539.6845,0.99708904,False,False
K00384.01,138569175,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,17,458.97908,240.61722,bootstrap,5511.6526,0.36153992,False,False
K00384.01,138569175,pdc,QLP,KSPSAP_FLUX,OK,4,"40,41,54,55",600,21,872.43257,218.3901,bootstrap,4108.9047,0.83852035,False,False
K00384.01,138569175,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,18,-96.127742,347.15662,bootstrap,7029.2955,0.66396107,False,False
K00384.01,138569175,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,18,238.82762,149.24167,bootstrap,4862.0407,0.75398812,False,False
K00384.01,138569175,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,18,260.98056,137.05133,bootstrap,3705.1817,0.097818768,False,False
K00384.01,138569175,sap,QLP,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",39,554.67058,244.67606,bootstrap,6071.4603,1.2048799,False,True
K00385.01,137484431,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,81,82",120,6,-26.937547,372.80923,analytic,6518.2925,0.34606522,False,False
K00385.01,137484431,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,81,82",200,6,173.29713,424.80562,analytic,6056.2992,0.71444067,False,False
K00385.01,137484431,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",10,-475.18271,452.39871,bootstrap,5025.4694,1.4965679,False,False
K00385.01,137484431,pdc,QLP,DET_FLUX,OK,3,"74,81,82",200,6,-542.22149,555.94509,analytic,7396.4466,0.018686662,False,False
K00385.01,137484431,sap,SPOC,SAP_FLUX,OK,3,"74,81,82",120,6,-53.199016,318.15412,analytic,5732.1782,0.22398909,False,False
K00385.01,137484431,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,81,82",200,6,55.773513,314.67954,analytic,4476.0611,0.68218627,False,False
K00385.01,137484431,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,81,82","1800,200,600",16,-452.92731,354.91765,bootstrap,5829.8708,0.65536684,False,True
K01198.01,137634395,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,13975.669,5277.7568,analytic,47627.966,,False,True
K01198.01,137634395,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,17371.727,5944.8767,analytic,41442.04,,False,False
K01198.01,137634395,sap,SPOC,SAP_FLUX,OK,1,74,120,2,-668.5995,794.44761,analytic,10153.815,4.053108,False,True
K01198.01,137634395,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,2,190.69759,841.53324,analytic,8350.8795,4.1104337,False,False
K01198.02,137634395,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,2,-1798.0812,3829.3202,analytic,45263.769,0.59313559,False,True
K01198.02,137634395,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,2,-4832.8098,3336.4492,analytic,30505.178,0.4868045,False,False
K01198.02,137634395,sap,SPOC,SAP_FLUX,OK,1,74,120,2,-597.48296,754.27618,analytic,8890.3323,0.80356209,False,True
K01198.02,137634395,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,2,-830.96265,677.15593,analytic,6217.5626,0.37093964,False,False
K01198.03,137634395,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,-1277.4435,5828.0018,analytic,53937.89,,False,True
K01198.03,137634395,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,2558.4192,6638.4675,analytic,47550.937,,False,False
K01198.03,137634395,sap,SPOC,SAP_FLUX,OK,1,74,120,1,786.25213,1080.7614,analytic,11085.138,,False,True
K01198.03,137634395,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,674.83334,1043.4818,analytic,8283.2807,,False,False
K01198.04,137634395,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,21,66.762854,2815.9108,bootstrap,41770.323,1.939154,False,True
K01198.04,137634395,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,21,1401.429,3297.903,bootstrap,31148.268,2.2992614,False,False
K01198.04,137634395,sap,SPOC,SAP_FLUX,OK,1,74,120,24,400.17452,497.16169,bootstrap,8339.5254,1.326528,False,True
