kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K07621.01,122784720,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"40,41",120,0,,,none,,,False,False
K07621.01,122784720,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,7,"14,40,41,54,74,75,81","1800,200,600",0,,,none,,,False,False
K07621.01,122784720,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,4,"14,40,41,54","1800,600",0,,,none,,,False,False
K07621.01,122784720,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,3,"74,75,81",200,0,,,none,,,False,False
K07621.01,122784720,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"40,41",120,0,,,none,,,False,False
K07621.01,122784720,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,7,"14,40,41,54,74,75,81","1800,200,600",0,,,none,,,False,False
K07621.01,122784720,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,7,"14,40,41,54,74,75,81","1800,200,600",0,,,none,,,False,True
K00994.01,122783866,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,81",120,18,1271.6493,853.91858,bootstrap,20520.677,4.2459446,False,True
K00994.01,122783866,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,75,81",200,18,853.84308,924.41503,bootstrap,15611.848,3.1753961,False,False
K00994.01,122783866,sap,SPOC,SAP_FLUX,OK,3,"74,75,81",120,19,96.214794,188.13408,bootstrap,4397.502,4.488438,False,True
K00994.01,122783866,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,75,81",200,19,96.686382,182.29158,bootstrap,3164.1171,3.5793684,False,False
K01002.01,122515955,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,13,336.11627,593.62352,bootstrap,7890.8822,1.1643107,False,False
K01002.01,122515955,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,13,665.46531,559.72575,bootstrap,6546.7566,1.9551401,False,False
K01002.01,122515955,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",37,-509.88978,717.7592,bootstrap,7777.7048,1.0672688,True,False
K01002.01,122515955,pdc,QLP,DET_FLUX,OK,2,"74,81",200,15,1693.1752,694.40532,bootstrap,11227.865,0.51066131,False,False
K01002.01,122515955,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,15,129.15206,300.75774,bootstrap,4751.3849,1.0531549,False,False
K01002.01,122515955,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,15,126.58781,292.95669,bootstrap,3842.1497,2.2492516,False,False
K01002.01,122515955,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,81","1800,200,600",52,-21.837763,589.64428,bootstrap,8360.0753,1.1953214,True,True
K06262.01,120762362,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,70,362.46342,2007.0892,bootstrap,45175.543,0.88164502,False,True
K06262.01,120762362,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,72,1868.2441,1832.3393,bootstrap,35018.252,0.046604477,False,False
K06262.01,120762362,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,75,405.86367,754.47076,bootstrap,20588.995,0.41425367,False,True
K06262.01,120762362,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,75,723.53821,736.97476,bootstrap,14209.642,0.26777087,False,False
K01030.01,122781795,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,3,350.75756,4212.8344,analytic,41104.731,0.02938637,False,True
K01030.01,122781795,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,3,-544.9558,3656.251,analytic,24026.677,0.65419043,False,False
K01030.01,122781795,sap,SPOC,SAP_FLUX,OK,1,74,120,3,-200.23442,1399.3957,analytic,13470.017,0.016941628,False,True
K01030.01,122781795,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,3,89.098717,1330.9114,analytic,8977.0681,0.29055782,False,False
K04333.01,137316266,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04333.01,137316266,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K04333.01,137316266,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04333.01,137316266,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K03835.01,137817355,pdc,SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,6,1564.5189,271.31424,analytic,4658.8231,1.0351466,False,False
K03835.01,137817355,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",6,1595.6261,281.05543,analytic,2671.7881,0.56137521,False,False
K03835.01,137817355,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",5,2163.3797,360.32251,analytic,2424.1396,1.022149,False,False
K03835.01,137817355,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,2,1668.8584,487.3463,analytic,3553.307,,False,False
K03835.01,137817355,sap,SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82",120,6,1351.2593,214.25495,analytic,3681.3607,0.5571508,False,False
K03835.01,137817355,sap,TESS-SPOC,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",6,1484.0503,198.99166,analytic,1990.9181,1.0147131,False,False
K03835.01,137817355,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",7,2065.918,285.92055,analytic,2465.1023,0.67364039,False,True
K01113.01,137348987,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,3,1963.7674,852.77998,analytic,12094.15,3.9571779,False,False
K01113.01,137348987,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,3,338.234,926.57038,analytic,10969.157,1.7890384,False,False
K01113.01,137348987,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",6,470.72192,1503.5156,analytic,16264.002,0.8117106,False,False
K01113.01,137348987,pdc,QLP,DET_FLUX,OK,2,"74,81",200,3,-4431.2163,2262.9193,analytic,21098.935,0.53287664,False,False
K01113.01,137348987,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,3,714.01352,209.45839,analytic,2578.4201,5.3437353,False,False
K01113.01,137348987,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,3,368.50705,192.43423,analytic,1755.3221,3.9928857,False,False
K01113.01,137348987,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,81","1800,200,600",9,-3267.9211,3069.5574,bootstrap,19452.484,1.0278826,False,True
K01113.02,137348987,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,1,-1232.2074,1327.7527,analytic,12803.423,,False,False
K01113.02,137348987,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,1,2536.7775,1190.723,analytic,8913.6262,,False,False
K01113.02,137348987,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",1,-10223.011,2268.4443,analytic,9611.4552,,False,False
K01113.02,137348987,pdc,QLP,DET_FLUX,OK,2,"74,81",200,1,588.83216,3514.4567,analytic,26308.851,,False,False
K01113.02,137348987,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,1,-168.44562,446.24475,analytic,4303.1056,,False,False
K01113.02,137348987,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,1,-25.618537,381.38946,analytic,2855.0411,,False,False
K01113.02,137348987,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,81","1800,200,600",2,-7311.3866,1924.5428,analytic,17821.231,2.5886947,False,True
K01103.01,138037141,pdc,SPOC,PDCSAP_FLUX,OK,5,"14,74,75,81,82",120,1,85411.433,6941.0337,analytic,86417.256,,False,True
K01103.01,138037141,pdc,TESS-SPOC,PDCSAP_FLUX,OK,5,"14,74,75,81,82","1800,200",1,63974.557,6770.3721,analytic,65235.932,,False,False
K01103.01,138037141,sap,SPOC,SAP_FLUX,OK,5,"14,74,75,81,82",120,2,8179.8286,338.29016,analytic,6638.2353,,False,True
K01103.01,138037141,sap,TESS-SPOC,SAP_FLUX,OK,5,"14,74,75,81,82","1800,200",2,8099.6795,390.16777,analytic,4407.1566,,False,False
K04958.01,138153893,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,6,"40,41,74,75,81,82",120,0,,,none,,,False,False
K04958.01,138153893,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,7,"40,41,54,74,75,81,82","200,600",0,,,none,,,False,False
K04958.01,138153893,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,False,False
K04958.01,138153893,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K04958.01,138153893,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,6,"40,41,74,75,81,82",120,0,,,none,,,False,False
K04958.01,138153893,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,7,"40,41,54,74,75,81,82","200,600",0,,,none,,,False,False
K04958.01,138153893,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,9,"14,40,41,54,55,74,75,81,82","1800,200,600",0,,,none,,,False,True
K01196.02,137892978,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,3,2816.835,1875.1787,analytic,25772.755,1.6711983,False,True
K01196.02,137892978,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,3,4285.574,1930.3158,analytic,19891.135,1.5826514,False,False
K01196.02,137892978,sap,SPOC,SAP_FLUX,OK,1,74,120,3,1588.6713,1000.214,analytic,13876.13,1.4128457,False,True
K01196.02,137892978,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,3,1544.5718,951.59113,analytic,10320.586,1.4012748,False,False
K01196.03,137892978,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,1167.5809,3936.3366,analytic,32224.957,,False,True
K01196.03,137892978,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,4221.1891,4494.6649,analytic,28563.242,,False,False
K01196.03,137892978,sap,SPOC,SAP_FLUX,OK,1,74,120,1,977.67,2069.2186,analytic,16939.731,,False,True
K01196.03,137892978,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,695.80877,2185.5137,analytic,13888.768,,False,False
K02288.01,122518874,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K02288.01,122518874,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K02288.01,122518874,sap,SPOC,SAP_FLUX,OK,1,74,120,1,6662.3198,3828.8479,analytic,28171.438,,False,True
K02288.01,122518874,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,4714.1004,4952.6302,analytic,28382.549,,False,False
K02043.01,137687477,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,2241.3815,1353.7969,analytic,15052.445,,False,True
K02043.01,137687477,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,2518.2141,1314.9421,analytic,11331.432,,False,False
K02043.01,137687477,sap,SPOC,SAP_FLUX,OK,1,74,120,1,945.41005,505.73894,analytic,5623.1534,,False,True
K02043.01,137687477,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,861.77306,467.24406,analytic,4026.4466,,False,False
K03418.01,120764338,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K03418.01,120764338,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K03418.01,120764338,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K03418.01,120764338,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K00975.01,121214185,pdc,SPOC,PDCSAP_FLUX,OK,7,"14,40,41,53,54,80,81",120,60,52.750997,11.819076,bootstrap,413.0325,0.72102406,False,True
K00975.01,121214185,pdc,TESS-SPOC,PDCSAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",63,60.479623,11.052903,bootstrap,203.55729,0.053527639,False,False
K00975.01,121214185,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,53,54","1800,600",47,5.1143343,27.29823,bootstrap,248.40507,1.5359162,False,False
K00975.01,121214185,pdc,QLP,DET_FLUX,OK,2,"80,81",200,18,28.711758,30.446719,bootstrap,355.64578,1.6585401,False,False
K00975.01,121214185,sap,SPOC,SAP_FLUX,OK,7,"14,40,41,53,54,80,81",120,65,56.40254,16.143481,bootstrap,536.58945,0.19534602,False,True
K00975.01,121214185,sap,TESS-SPOC,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",65,45.66059,12.403456,bootstrap,285.47311,0.18978476,False,False
K00975.01,121214185,sap,QLP,SAP_FLUX,OK,7,"14,40,41,53,54,80,81","1800,200,600",65,29.730631,20.61379,bootstrap,285.43975,0.030293056,False,False
K02261.01,121275496,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,13,-489.27776,515.90143,bootstrap,12549.506,0.97926048,False,True
K02261.01,121275496,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,14,-1083.9809,619.36812,bootstrap,9505.7931,0.69002846,False,False
K02261.01,121275496,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,14,-213.32458,194.80686,bootstrap,5314.4346,0.49070489,False,True
K02261.01,121275496,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,14,-57.473584,277.13738,bootstrap,3880.4022,1.6022893,False,False
K02261.02,121275496,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,8,518.28182,693.94754,bootstrap,11531.973,0.41049268,False,True
K02261.02,121275496,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,8,115.71482,528.64753,bootstrap,8824.6591,1.0467874,False,False
K02261.02,121275496,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,8,133.36744,287.98383,bootstrap,4828.7734,0.92139395,False,True
K02261.02,121275496,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,8,44.263802,249.99232,bootstrap,3680.0226,1.3519288,False,False
K04685.01,184167563,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,100,3238.8341,1857.6483,bootstrap,74961.587,0.66115856,False,True
K04685.01,184167563,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,100,3013.5535,2344.4974,bootstrap,58559.098,0.81829824,False,False
K04685.01,184167563,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,106,382.32161,204.9802,bootstrap,8500.4126,0.2470808,False,True
K04685.01,184167563,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,106,300.09383,208.10785,bootstrap,6607.6616,0.82962753,False,False
K00810.01,121085785,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,9,320.26303,700.71911,bootstrap,19694.87,0.13903929,False,True
K00810.01,121085785,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,11,86.918614,779.57814,bootstrap,15686.638,0.3030959,False,False
K00810.01,121085785,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,11,967.80655,717.57096,bootstrap,14653.471,0.81762244,False,True
K00810.01,121085785,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,11,240.34501,540.62911,bootstrap,10731.526,0.49023217,False,False
K07678.01,121988985,pdc,SPOC,PDCSAP_FLUX,OK,4,"40,41,80,81",120,8,-208.70921,145.9925,bootstrap,2654.0123,1.3366188,False,False
K07678.01,121988985,pdc,TESS-SPOC,PDCSAP_FLUX,OK,7,"14,40,41,54,55,80,81","1800,200,600",12,-299.14994,95.171478,bootstrap,1227.8,0.47294877,True,False
K07678.01,121988985,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",10,-266.10759,198.36429,bootstrap,1342.6976,2.0528999,True,False
K07678.01,121988985,pdc,QLP,DET_FLUX,OK,3,"75,80,81",200,6,70.641604,261.47591,analytic,2817.2444,0.77377153,False,False
K07678.01,121988985,sap,SPOC,SAP_FLUX,OK,4,"40,41,80,81",120,8,-171.48262,117.25306,bootstrap,2398.9498,1.1638201,False,False
K07678.01,121988985,sap,TESS-SPOC,SAP_FLUX,OK,7,"14,40,41,54,55,80,81","1800,200,600",14,-218.31016,78.263892,bootstrap,1014.0419,0.5082803,True,False
K07678.01,121988985,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,75,80,81","1800,200,600",16,-140.11198,131.76021,bootstrap,1624.1305,1.2544677,True,True
K01323.01,184299435,pdc,SPOC,PDCSAP_FLUX,OK,5,"41,54,55,74,75",120,32,11156.179,1643.8487,bootstrap,58040.569,0.49752634,False,True
K01323.01,184299435,pdc,TESS-SPOC,PDCSAP_FLUX,OK,5,"41,54,55,74,75","200,600",32,10103.367,1830.905,bootstrap,31962.566,0.76384555,False,False
K01323.01,184299435,sap,SPOC,SAP_FLUX,OK,5,"41,54,55,74,75",120,33,865.59197,145.10163,bootstrap,5336.1693,0.18413351,False,True
K01323.01,184299435,sap,TESS-SPOC,SAP_FLUX,OK,5,"41,54,55,74,75","200,600",33,797.01066,153.85771,bootstrap,2584.9409,0.58894112,False,False
K01344.01,120355363,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,80,81",120,16,154.07869,221.75835,bootstrap,5738.004,1.8338012,False,False
K01344.01,120355363,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,80,81",200,16,118.67426,214.09951,bootstrap,4532.236,1.1503089,False,False
K01344.01,120355363,pdc,QLP,KSPSAP_FLUX,OK,6,"14,26,40,41,53,54","1800,600",34,1192.1661,1244.9371,bootstrap,3469.1907,1.3419466,False,False
K01344.01,120355363,pdc,QLP,DET_FLUX,OK,3,"74,80,81",200,17,-78.185912,384.00567,bootstrap,7834.3938,0.37260907,False,False
K01344.01,120355363,sap,SPOC,SAP_FLUX,OK,3,"74,80,81",120,17,52.186776,176.55315,bootstrap,4464.8438,1.7046527,False,False
K01344.01,120355363,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,80,81",200,17,31.533591,145.34875,bootstrap,3516.6597,2.1939056,False,False
K01344.01,120355363,sap,QLP,SAP_FLUX,OK,9,"14,26,40,41,53,54,74,80,81","1800,200,600",51,706.52128,903.21189,bootstrap,4552.8808,1.263483,False,True
K02172.01,139034625,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,10,2356.6016,2510.5005,bootstrap,44007.695,2.9202892,False,True
K02172.01,139034625,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,10,2564.5603,3115.8724,bootstrap,35633.406,3.6287492,False,False
K02172.01,139034625,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,10,767.94557,652.94162,bootstrap,14077.667,2.5857566,False,True
K02172.01,139034625,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,10,801.61455,764.85458,bootstrap,9069.1049,3.4443883,False,False
K02172.02,139034625,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,2,2340.8205,3885.0423,analytic,38789.607,,False,True
K02172.02,139034625,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,2,2964.0478,4488.4803,analytic,36263.92,,False,False
K02172.02,139034625,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,2,-1982.8847,1270.2166,analytic,12741.149,,False,True
