kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_impact,koi_dor,koi_steff,koi_slogg,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_count,ra,dec,shard,lc_status,lc_route,not_measured_reason,n_products,product_authors,product_sectors,ld_band_ratio,ld_note,koi_depth_in_tess_band_ppm,koi_depth_in_tess_band_err_ppm,t0_btjd_nominal,t0_btjd_used,n_epochs_propagated,ephemeris_sigma_minutes,epoch_offset_minutes,epoch_offset_sigma,epoch_search_halfwidth_minutes,epoch_search_n_trials,epoch_search_snr_best,epoch_search_snr_nominal,depth_at_nominal_ephemeris_ppm,depth_at_best_offset_ppm,ephemeris_recovered,pdc_status,pdc_flux_column,pdc_primary_author,pdc_depth_ppm,pdc_depth_err_ppm,pdc_depth_err_method,pdc_total_err_ppm,pdc_depth_reduction_spread_ppm,pdc_depth_reduction_spread_status,pdc_n_members,pdc_n_members_measured,pdc_ensemble_members,pdc_n_transits,pdc_n_sectors,pdc_n_sectors_measured,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_smeared,pdc_depth_is_lower_bound,pdc_oot_scatter_ppm,pdc_odd_even_diff_ppm,pdc_odd_even_sigma,pdc_sector_scatter_chi2_per_dof,pdc_n_sectors_dropped_duplicate,pdc_flags,pdc_ln_ratio,pdc_sigma_ln,pdc_z,pdc_z_lin,pdc_z_method,pdc_ratio,pdc_measured_snr,pdc_expected_snr,pdc_sigma_ln_expected,pdc_detectable_ln_ratio,pdc_detectable_depth_change_ppm,pdc_comparison_status,pdc_z_pop,sap_status,sap_flux_column,sap_primary_author,sap_depth_ppm,sap_depth_err_ppm,sap_depth_err_method,sap_total_err_ppm,sap_depth_reduction_spread_ppm,sap_depth_reduction_spread_status,sap_n_members,sap_n_members_measured,sap_ensemble_members,sap_n_transits,sap_n_sectors,sap_n_sectors_measured,sap_sector_list,sap_authors,sap_exptimes_s,sap_smeared,sap_depth_is_lower_bound,sap_oot_scatter_ppm,sap_odd_even_diff_ppm,sap_odd_even_sigma,sap_sector_scatter_chi2_per_dof,sap_n_sectors_dropped_duplicate,sap_flags,sap_ln_ratio,sap_sigma_ln,sap_z,sap_z_lin,sap_z_method,sap_ratio,sap_measured_snr,sap_expected_snr,sap_sigma_ln_expected,sap_detectable_ln_ratio,sap_detectable_depth_change_ppm,sap_comparison_status,sap_z_pop,sap_vs_pdcsap_verdict,sap_vs_pdcsap_n_pairs,sap_vs_pdcsap_authors,sap_minus_pdcsap_ppm,sap_minus_pdcsap_err_ppm,sap_minus_pdcsap_z,sap_minus_pdcsap_fraction,background_direction,ingress_fraction_used,t14_tess_hours,t14_tess_err_hours,t14_factor,t14_factor_err,duration_fit_depth_ppm,duration_fit_chi2_per_dof,duration_fit_n_points,duration_fit_status,duration_at_grid_edge,t14_ratio_observed,t14_ratio_expected_fixed_b,z_duration,b_implied_by_duration,duration_verdict,class,class_provisional,vetoes,would_be_candidate_without_vetoes,flags_classify,population_offset_pdc,population_offset_sap,population_scale_pdc,population_scale_sap,elapsed_s,pdc_depth_err_analytic_ppm,pdc_depth_err_bootstrap_ppm,pdc_n_transits_seen,pdc_chi2_per_dof,pdc_n_members_unavailable,pdc_ensemble_incomplete,pdc_ensemble_unavailable_reasons,pdc_depth_reduction_spread_fraction,pdc_depth_reduction_p16_ppm,pdc_depth_reduction_p84_ppm,pdc_depth_reduction_min_ppm,pdc_depth_reduction_max_ppm,pdc_depth_reduction_median_ppm,pdc_depth_reduction_max_offset_from_primary_ppm,pdc_spread_percentile,sap_depth_err_analytic_ppm,sap_depth_err_bootstrap_ppm,sap_n_transits_seen,sap_chi2_per_dof,sap_n_members_unavailable,sap_ensemble_incomplete,sap_ensemble_unavailable_reasons,sap_depth_reduction_spread_fraction,sap_depth_reduction_p16_ppm,sap_depth_reduction_p84_ppm,sap_depth_reduction_min_ppm,sap_depth_reduction_max_ppm,sap_depth_reduction_median_ppm,sap_depth_reduction_max_offset_from_primary_ppm,sap_spread_percentile,epoch_offset_days,background_n_agree
K01007.01,Kepler-748 b,1725016,137545963,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,7.407425,355.49652,3.675,442,21,-21,0.01917,0.03,15.698,5922,4.474,15.242,0,0,0,0,1,292.26291,37.236992,8,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,75",0.96322089,,425.74363,20.227639,3336.6569,3336.6569,695,36.927044,0,,165.90613,14,1.4237092,1.3809879,2734.7181,2817.3737,False,OK,PDCSAP_FLUX,SPOC,2734.7181,1980.2621,analytic,2027.7646,436.33843,OK,2,2,SPOC/PDCSAP_FLUX=2735ppm;TESS-SPOC/PDCSAP_FLUX=1451ppm,7,2,2,"74,75",SPOC,120,False,False,36487.878,4742.2441,1.1453175,1.2782365,2,,5.4233916,4.7633764,1.1385604,1.1385604,linear,6.4233916,1.3809879,0.21499358,4.7633764,23.816882,9.390499e+12,OK,1.1385604,OK,SAP_FLUX,SPOC,305.70175,637.94578,bootstrap,637.94578,,TOO_FEW_MEMBERS,2,1,SPOC/SAP_FLUX=306ppm;TESS-SPOC/SAP_FLUX=OK,8,2,2,"74,75",SPOC,120,False,False,11823.089,102.5922,0.09183445,2.3105823,2,,-0.28195813,1.5000137,-0.18797038,-0.18797038,linear,0.71804187,0.47919708,0.66736649,1.5000137,7.5000683,769389.38,OK,-0.18797038,BACKGROUND_TEST_AGREES,1,SPOC,-2429.0163,2080.4838,-1.1675248,-0.88821453,PDC_DEEPER_THAN_SAP,0.02,3.9064896,3.85875,1.0629904,1.05,-872.24808,0.94584815,3306,OK,True,1.0629904,1.0289291,0.03291556,,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1980.2621,2790.9435,8,2.2035941,0,False,,0.15955518,1656.7055,2529.3823,1451.3697,2734.7181,2093.0439,1283.3483,84,545.80828,637.94578,8,1.4994856,1,True,OK:1,,,,,,,,84,0,3
K04926.01,,1865864,122673202,tic_kic_crossid,CANDIDATE,CANDIDATE,69.089357,135.4461,6.207,475.1,73.5,-73.5,0.019304,0.051,86.6,4848,4.581,15.572,0,0,0,0,1,290.87305,37.362179,8,OK,lightkurve,NO_USABLE_TRANSIT,4,"SPOC,TESS-SPOC","74,81",0.94990618,,451.30043,69.818104,3357.4159,3357.4159,78,269.34569,0,,864,20,,,,,False,NO_USABLE_TRANSIT,PDCSAP_FLUX,SPOC,,,none,,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT,0,2,0,"74,81",SPOC,120,False,False,,,,,2,,,,,,,,,,,,,NO_USABLE_TRANSIT,,NO_USABLE_TRANSIT,SAP_FLUX,SPOC,,,none,,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/SAP_FLUX=NO_USABLE_TRANSIT,0,2,0,"74,81",SPOC,120,False,False,,,,,2,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0.1,,,0,,2,True,NO_USABLE_TRANSIT:2,,,,,,,,84,,,0,,2,True,NO_USABLE_TRANSIT:2,,,,,,,,84,0,3
K00440.01,Kepler-156 c,2438264,122374620,tic_kic_crossid_confirms_name_planet,CONFIRMED,CANDIDATE,15.906889,177.9305,3.9879,924.7,13.4,-13.4,0.027043,0.014,31.3,5097,4.554,14.172,0,0,0,0,2,290.29651,37.749489,8,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,81",0.95278211,,881.03762,12.76728,3339.7383,3339.7383,335,12.457608,0,,97.191325,8,1.1632067,0.97330108,1243.8429,1525.5921,False,OK,PDCSAP_FLUX,SPOC,1243.8429,1277.9631,analytic,1286.0183,143.71293,OK,2,2,SPOC/PDCSAP_FLUX=1244ppm;TESS-SPOC/PDCSAP_FLUX=1667ppm,3,2,2,"74,81",SPOC,120,False,False,17833.05,-3876.5943,1.378865,0.027219576,2,,0.41179316,1.4605914,0.28193592,0.28193592,linear,1.4117932,0.97330108,0.68940771,1.4605914,7.3029568,1307180.8,OK,0.28193592,OK,SAP_FLUX,SPOC,666.90785,494.83383,analytic,495.96027,33.407745,OK,2,2,SPOC/SAP_FLUX=667ppm;TESS-SPOC/SAP_FLUX=569ppm,3,2,2,"74,81",SPOC,120,False,False,6377.6192,-1209.7999,1.1597731,0.035142049,2,,-0.24304271,0.5653294,-0.42991345,-0.42991345,linear,0.75695729,1.347741,1.7804717,0.5653294,2.826647,13998.576,OK,-0.42991345,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-866.95269,912.41914,-0.95016934,-0.59576785,PDC_DEEPER_THAN_SAP,0.026335962,1.8024487,3.6140147,0.45197942,0.90624506,-2302.6575,0.94611145,1793,OK,True,0.45197942,1.0049579,-0.39839435,0.91617334,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1277.9631,1109.2701,4,1.2287519,0,False,,0.11553946,1311.4725,1598.8984,1243.8429,1666.528,1455.1854,422.68509,84,494.83383,419.44691,4,1.1657195,0,False,,0.050093495,584.37106,651.18655,568.64977,666.90785,617.77881,98.258074,84,0,3
K00440.02,Kepler-156 b,2438264,122374620,tic_kic_crossid_confirms_name_planet,CONFIRMED,CANDIDATE,4.9734553,170.88579,1.6519,741.6,13.1,-13.1,0.028304,0.817,14.4,5097,4.554,14.172,0,0,0,0,2,290.29651,37.749489,8,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,81",1.017365,,754.47789,13.327482,3340.4033,3340.4033,1073,6.9210297,0,,45.541589,9,0.83907072,0.56168336,748.55638,1030.7925,False,OK,PDCSAP_FLUX,SPOC,748.55638,1227.3797,bootstrap,1236.7626,152.05524,OK,2,2,SPOC/PDCSAP_FLUX=749ppm;TESS-SPOC/PDCSAP_FLUX=1196ppm,9,2,2,"74,81",SPOC,120,False,False,19163.922,4527.7628,1.6984452,4.2154683,2,sector_scatter,-0.0078484765,1.6400872,-0.0047854019,-0.0047854019,linear,0.99215152,0.60988169,0.61470619,1.6400872,8.2004361,2747460.3,OK,-0.0047854019,OK,SAP_FLUX,SPOC,168.03554,558.64502,bootstrap,565.33677,86.726048,OK,2,2,SPOC/SAP_FLUX=168ppm;TESS-SPOC/SAP_FLUX=423ppm,9,2,2,"74,81",SPOC,120,False,False,8359.995,2088.4088,1.9672111,4.9613841,2,sector_scatter,-0.77728235,0.75118268,-1.0347448,-1.0347448,linear,0.22271765,0.30079126,1.3505497,0.75118268,3.7559134,31517.009,OK,-1.0347448,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-673.57564,968.41725,-0.6955428,-0.69285999,PDC_DEEPER_THAN_SAP,0.078798418,3.4382366,0.42110232,2.081383,0.25491998,1138.0848,1.0728559,2232,OK,False,2.081383,0.99970629,5.4996673,,duration_inconsistent,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1332.7017,1227.3797,9,0.82757736,0,False,,0.20313131,820.11179,1124.2223,748.55638,1195.7777,972.16703,447.22129,84,528.69655,558.64502,9,1.0501369,0,False,,0.5161173,208.8478,382.29989,168.03554,423.11215,295.57384,255.07661,84,0,3
K04943.01,,2555080,120762767,tic_kic_crossid,CANDIDATE,CANDIDATE,15.202443,136.9199,8.11,834,121,-121,0.02523,0.324,13.76,3984,1.461,13.297,0,0,0,0,1,286.0947,37.846722,8,OK,lightkurve,,11,"QLP,SPOC,TESS-SPOC","14,40,41,53,54,80,81",0.94807347,,790.69327,114.71689,3503.6092,3503.6092,364,396.92146,0,,864,22,1.6425431,-1.5683896,-951.32736,837.34635,False,OK,PDCSAP_FLUX,QLP,-951.32736,810.83435,bootstrap,893.91832,376.34774,OK,4,2,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=2497ppm;QLP/KSPSAP_FLUX=OK;QLP/DET_FLUX=1390ppm,10,7,6,"80,81,14,40,41,53,54","QLP,SPOC","120,1800,600",False,False,11855.054,1440.8389,1.0346695,1.8584178,4,,-2.203156,1.1409175,-1.9310388,-1.9310388,linear,-1.203156,-1.1732697,0.97516006,1.1409175,5.7045876,236608.34,OK,-1.9310388,OK,SAP_FLUX,QLP,1138.3338,985.07245,bootstrap,3775.5414,3644.7695,OK,3,3,SPOC/SAP_FLUX=943ppm;TESS-SPOC/SAP_FLUX=851ppm;QLP/SAP_FLUX=11571ppm,12,7,7,"80,81,14,40,41,53,54","QLP,SPOC","120,1800,600",False,False,12062.163,1113.0313,2.1885408,13.399689,4,sector_scatter,0.43966553,4.7774413,0.0920295,0.0920295,linear,1.4396655,1.1555839,0.80267525,4.7774413,23.887206,1.8710696e+13,OK,0.0920295,BACKGROUND_TEST_AGREES,1,TESS-SPOC,-1645.8273,715.87397,-2.2990462,-0.65924259,PDC_DEEPER_THAN_SAP,0.02741857,11.700296,0.90803624,1.4426999,0.11196501,-1191.6879,1.3035753,3052,OK,False,1.4426999,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.2,606.56316,810.83435,12,4.2515353,2,True,OK:2,0.19368516,1566.7424,2319.4379,1389.6376,2496.5427,1943.0902,553.45256,84,254.0816,985.07245,12,19.879992,0,False,,3.2018459,880.13181,8169.6709,850.71543,11570.626,942.64162,10432.292,84,0,3
K00488.01,Kepler-575 b,2557816,121022533,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,9.3789167,176.45197,3.3427,563.5,15.1,-15.1,0.023007,0.671,16.56,5684,4.493,14.72,0,0,0,0,1,286.9639,37.829708,8,OK,lightkurve,,6,"SPOC,TESS-SPOC","74,80,81",0.98875095,,557.16116,14.930139,3496.1182,3496.1182,585,18.504455,0,,105.65386,9,1.0447199,-0.50671244,-590.86269,1277.4674,False,OK,PDCSAP_FLUX,SPOC,-590.86269,1166.071,analytic,1166.071,,TOO_FEW_MEMBERS,2,1,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=1843ppm,6,3,3,"74,80,81",SPOC,120,False,False,23660.787,-1895.6556,0.66051148,1.1821653,3,,-2.0604879,2.0936479,-0.98416163,-0.98416163,linear,-1.0604879,-0.50671244,0.47781066,2.0936479,10.468239,19600499,OK,-0.98416163,OK,SAP_FLUX,SPOC,321.79122,383.12163,analytic,399.22777,112.25252,OK,2,2,SPOC/SAP_FLUX=322ppm;TESS-SPOC/SAP_FLUX=652ppm,7,3,3,"74,80,81",SPOC,120,False,False,6735.9242,-6.5483184,0.0083486924,0.88399699,3,,-0.42244499,0.71878117,-0.58772407,-0.58772407,linear,0.57755501,0.83991922,1.4542671,0.71878117,3.5939059,19710.065,OK,-0.58772407,BACKGROUND_TEST_AGREES,1,TESS-SPOC,-1191.285,1293.2858,-0.92113053,-0.64630273,PDC_DEEPER_THAN_SAP,0.040198714,1.33708,0.13445973,0.4,0.040224887,-1710.8884,0.95447453,3354,OK,True,0.4,,,0.97526148,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1166.071,1020.7183,8,0.86504371,1,True,OK:1,,,,,,,,84,383.12163,311.90431,8,0.82906943,0,False,,0.34883648,374.61593,599.12096,321.79122,651.94568,486.86845,330.15446,84,0,3
K01976.01,Kepler-1034 b,2693736,120762990,tic_kic_crossid_confirms_name_planet,CONFIRMED,CANDIDATE,12.124017,134.955,3.3091,788.4,22.9,-22.9,0.024936,0.029,28.683,5094,4.469,15.09,0,0,0,0,1,286.11536,37.966999,8,OK,lightkurve,,4,"SPOC,TESS-SPOC","80,81",0.95279125,,751.18062,21.81892,3508.6308,3508.6308,457,21.313823,0,,113.57797,9,2.5154027,0.80520627,1308.0181,3794.1988,False,OK,PDCSAP_FLUX,SPOC,1308.0181,1624.451,analytic,1630.8882,144.7601,OK,2,2,SPOC/PDCSAP_FLUX=1308ppm;TESS-SPOC/PDCSAP_FLUX=882ppm,5,2,2,"80,81",SPOC,120,False,False,24215.958,-3213.0998,0.9870567,0.057812356,2,,0.74128309,2.1718699,0.341311,0.341311,linear,1.7412831,0.80520627,0.46242123,2.1718699,10.859349,39074335,OK,0.341311,OK,SAP_FLUX,SPOC,789.6652,1015.4653,analytic,1030.0637,172.80428,OK,2,2,SPOC/SAP_FLUX=790ppm;TESS-SPOC/SAP_FLUX=281ppm,5,2,2,"80,81",SPOC,120,False,False,15433.958,-2000.0871,0.98118813,0.0085577451,2,,0.051232123,1.3724783,0.037328185,0.037328185,linear,1.0512321,0.77763876,0.7397403,1.3724783,6.8623914,717114.37,OK,0.037328185,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-560.47733,1340.0443,-0.41825285,-0.51178805,PDC_DEEPER_THAN_SAP,0.024349316,5.734214,0.84352567,1.7328621,0.2549109,2536.7814,0.99468946,2451,OK,False,1.7328621,1.0077846,3.4585626,,duration_inconsistent,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1624.451,896.5535,5,0.36932357,0,False,,0.11067132,950.37553,1239.8957,882.25313,1308.0181,1095.1356,425.76499,84,1015.4653,560.21547,5,0.35006221,0,False,,0.21883234,362.73698,708.34554,281.41732,789.6652,535.54126,508.24788,84,0,3
K03277.01,Kepler-1452 b,3120904,137635103,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,42.913663,139.88848,5.227,160.6,10.1,-10.1,0.011762,0.403,58.2,6049,3.8,13.062,0,0,0,0,1,292.42282,38.266331,8,OK,lightkurve,,14,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,81,82",0.97134077,,155.99733,9.8105418,3508.751,3508.751,129,62.141111,0,,264.82833,14,2.5309474,2.394164,700.95026,748.0693,False,OK,PDCSAP_FLUX,QLP,700.95026,204.75233,bootstrap,256.58093,154.62942,OK,4,4,SPOC/PDCSAP_FLUX=866ppm;TESS-SPOC/PDCSAP_FLUX=491ppm;QLP/KSPSAP_FLUX=372ppm;QLP/DET_FLUX=381ppm,8,8,8,"74,81,82,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,5321.168,520.10558,0.86474185,1.2537232,6,,1.5025981,0.3747608,4.0094857,2.1213733,ln,4.4933479,3.4234055,0.76188303,1.6467389,8.2336943,587286.25,OK,4.0094857,OK,SAP_FLUX,QLP,434.56676,154.18468,bootstrap,186.99684,105.80597,OK,3,3,SPOC/SAP_FLUX=527ppm;TESS-SPOC/SAP_FLUX=321ppm;QLP/SAP_FLUX=216ppm,8,8,8,"74,81,82,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,4095.957,173.6446,0.36386215,3.7246738,6,sector_scatter,1.0245107,0.43774263,2.3404408,1.4863665,ln,2.7857321,2.8184821,1.0117563,1.2014077,6.0070384,63222.335,OK,2.3404408,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-248.80625,302.03605,-0.82376344,-0.36674777,PDC_DEEPER_THAN_SAP,0.02,4.3517556,0.19642076,0.83255321,0.037578105,455.23025,0.99030754,2998,OK,False,0.83255321,1.0154548,-2.6667609,0.65321438,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.2,292.77454,204.75233,8,1.2537232,0,False,,0.2205997,376.64165,685.90048,372.28462,865.61311,436.28678,328.66564,84,228.95002,154.18468,8,3.7246738,0,False,,0.24347459,249.6543,461.26623,215.94153,527.13555,321.29394,218.62523,84,0,3
K03203.01,,3122872,137892347,tic_kic_crossid,CANDIDATE,CANDIDATE,96.81647,136.55813,10.227,164.7,7.3,-7.3,0.011823,0.034,73.14,6404,3.793,11.816,0,0,0,0,1,292.89218,38.270512,8,OK,lightkurve,,17,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75,81,82",0.96684844,,159.23994,7.0579936,3391.2804,3391.2804,56,72.824363,0,,371.87809,10,0.58182604,0.34786463,89.803183,175.00874,False,OK,PDCSAP_FLUX,QLP,89.803183,258.15554,analytic,258.15554,,TOO_FEW_MEMBERS,4,1,SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;QLP/KSPSAP_FLUX=90ppm;QLP/DET_FLUX=NO_USABLE_TRANSIT,1,9,1,"74,75,81,82,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,1386.2693,,,,8,,-0.43605113,1.6225497,-0.26874439,-0.26874439,linear,0.56394887,0.34786463,0.61683718,1.6225497,8.1127485,531182.48,OK,-0.26874439,OK,SAP_FLUX,QLP,141.33609,264.58151,analytic,264.58151,,TOO_FEW_MEMBERS,3,1,SPOC/SAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/SAP_FLUX=NO_USABLE_TRANSIT;QLP/SAP_FLUX=141ppm,1,9,1,"74,75,81,82,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,1420.7761,,,,8,,-0.11243317,1.6628703,-0.067613911,-0.067613911,linear,0.88756683,0.53418731,0.60185587,1.6628703,8.3143516,649864.21,OK,-0.067613911,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,4.2176731,10.73835,0.4124057,1.05,-337.79816,0.94711493,483,OK,True,0.4124057,0.99708659,-0.34667073,0.92187769,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,258.15554,,2,0,3,True,NO_USABLE_TRANSIT:3,,,,,,,,84,264.58151,,2,0,2,True,NO_USABLE_TRANSIT:2,,,,,,,,84,0,3
K02055.01,Kepler-1073 b,3128552,138568416,tic_kic_crossid_over_name_planet,CONFIRMED,CANDIDATE,8.6789031,133.03651,3.5317,540.6,15.2,-15.2,0.021018,0.203,18.79,5509,4.308,14.523,0,0,0,0,4,294.15271,38.23304,8,OK,lightkurve,,8,"SPOC,TESS-SPOC","74,75,81,82",0.95908335,,518.48046,14.578067,3364.3142,3364.3142,622,21.586241,0,,117.73422,9,0.68759319,-0.80447079,-742.03372,623.58055,False,OK,PDCSAP_FLUX,SPOC,-742.03372,1452.9897,bootstrap,1452.9897,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,11,4,4,"74,75,81,82",SPOC,120,False,False,21508.49,630.20237,0.33929949,1.6413151,4,,-2.4311701,2.8029872,-0.86734969,-0.86734969,linear,-1.4311701,-0.51069441,0.35683698,2.8029872,14.014936,6.329092e+08,OK,-0.86734969,OK,SAP_FLUX,SPOC,-310.55726,795.58219,bootstrap,795.58219,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,12,4,4,"74,75,81,82",SPOC,120,False,False,12359.496,311.4831,0.31402581,1.1053679,4,,-1.5989758,1.5355216,-1.0413242,-1.0413242,linear,-0.59897582,-0.3903522,0.65169943,1.5355216,7.6776078,1119113,OK,-1.0413242,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.021451535,1.5016652,0.069881252,0.42519615,0.01978686,-2720.3486,1.1361169,5825,OK,False,0.42519615,,,0.92814687,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.2,922.38741,1452.9897,11,2.376259,2,True,OK:2,,,,,,,,84,490.64502,795.58219,12,2.2207506,2,True,OK:2,,,,,,,,84,0,3
