kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_impact,koi_dor,koi_steff,koi_slogg,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_count,ra,dec,shard,lc_status,lc_route,not_measured_reason,n_products,product_authors,product_sectors,ld_band_ratio,ld_note,koi_depth_in_tess_band_ppm,koi_depth_in_tess_band_err_ppm,t0_btjd_nominal,t0_btjd_used,n_epochs_propagated,ephemeris_sigma_minutes,epoch_offset_minutes,epoch_offset_sigma,epoch_search_halfwidth_minutes,epoch_search_n_trials,epoch_search_snr_best,epoch_search_snr_nominal,depth_at_nominal_ephemeris_ppm,depth_at_best_offset_ppm,ephemeris_recovered,pdc_status,pdc_flux_column,pdc_primary_author,pdc_depth_ppm,pdc_depth_err_ppm,pdc_depth_err_method,pdc_total_err_ppm,pdc_depth_reduction_spread_ppm,pdc_depth_reduction_spread_status,pdc_n_members,pdc_n_members_measured,pdc_ensemble_members,pdc_n_transits,pdc_n_sectors,pdc_n_sectors_measured,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_smeared,pdc_depth_is_lower_bound,pdc_oot_scatter_ppm,pdc_odd_even_diff_ppm,pdc_odd_even_sigma,pdc_sector_scatter_chi2_per_dof,pdc_n_sectors_dropped_duplicate,pdc_flags,pdc_ln_ratio,pdc_sigma_ln,pdc_z,pdc_z_lin,pdc_z_method,pdc_ratio,pdc_measured_snr,pdc_expected_snr,pdc_sigma_ln_expected,pdc_detectable_ln_ratio,pdc_detectable_depth_change_ppm,pdc_comparison_status,pdc_z_pop,sap_status,sap_flux_column,sap_primary_author,sap_depth_ppm,sap_depth_err_ppm,sap_depth_err_method,sap_total_err_ppm,sap_depth_reduction_spread_ppm,sap_depth_reduction_spread_status,sap_n_members,sap_n_members_measured,sap_ensemble_members,sap_n_transits,sap_n_sectors,sap_n_sectors_measured,sap_sector_list,sap_authors,sap_exptimes_s,sap_smeared,sap_depth_is_lower_bound,sap_oot_scatter_ppm,sap_odd_even_diff_ppm,sap_odd_even_sigma,sap_sector_scatter_chi2_per_dof,sap_n_sectors_dropped_duplicate,sap_flags,sap_ln_ratio,sap_sigma_ln,sap_z,sap_z_lin,sap_z_method,sap_ratio,sap_measured_snr,sap_expected_snr,sap_sigma_ln_expected,sap_detectable_ln_ratio,sap_detectable_depth_change_ppm,sap_comparison_status,sap_z_pop,sap_vs_pdcsap_verdict,sap_vs_pdcsap_n_pairs,sap_vs_pdcsap_authors,sap_minus_pdcsap_ppm,sap_minus_pdcsap_err_ppm,sap_minus_pdcsap_z,sap_minus_pdcsap_fraction,background_direction,ingress_fraction_used,t14_tess_hours,t14_tess_err_hours,t14_factor,t14_factor_err,duration_fit_depth_ppm,duration_fit_chi2_per_dof,duration_fit_n_points,duration_fit_status,duration_at_grid_edge,t14_ratio_observed,t14_ratio_expected_fixed_b,z_duration,b_implied_by_duration,duration_verdict,class,class_provisional,vetoes,would_be_candidate_without_vetoes,flags_classify,population_offset_pdc,population_offset_sap,population_scale_pdc,population_scale_sap,elapsed_s,pdc_depth_err_analytic_ppm,pdc_depth_err_bootstrap_ppm,pdc_n_transits_seen,pdc_chi2_per_dof,pdc_n_members_unavailable,pdc_ensemble_incomplete,pdc_ensemble_unavailable_reasons,pdc_depth_reduction_spread_fraction,pdc_depth_reduction_p16_ppm,pdc_depth_reduction_p84_ppm,pdc_depth_reduction_min_ppm,pdc_depth_reduction_max_ppm,pdc_depth_reduction_median_ppm,pdc_depth_reduction_max_offset_from_primary_ppm,pdc_spread_percentile,sap_depth_err_analytic_ppm,sap_depth_err_bootstrap_ppm,sap_n_transits_seen,sap_chi2_per_dof,sap_n_members_unavailable,sap_ensemble_incomplete,sap_ensemble_unavailable_reasons,sap_depth_reduction_spread_fraction,sap_depth_reduction_p16_ppm,sap_depth_reduction_p84_ppm,sap_depth_reduction_min_ppm,sap_depth_reduction_max_ppm,sap_depth_reduction_median_ppm,sap_depth_reduction_max_offset_from_primary_ppm,sap_spread_percentile,epoch_offset_days,background_n_agree
K02009.01,,2449431,137817480,tic_kic_crossid,CANDIDATE,CANDIDATE,86.749081,170.29281,9.179,547.1,17.3,-17.3,0.021098,0.003,73.73,5579,4.419,13.82,0,0,0,0,1,292.77399,37.797691,7,OK,lightkurve,,17,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75,81,82",0.95835642,,524.3168,16.579566,3381.7358,3381.7358,62,49.563319,0,,286.37496,9,0.54598873,-0.68130686,-480.40657,373.98048,False,OK,PDCSAP_FLUX,QLP,-480.40657,705.12511,analytic,705.12511,,TOO_FEW_MEMBERS,4,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK;QLP/KSPSAP_FLUX=OK;QLP/DET_FLUX=OK,3,9,3,"74,75,81,82,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,7661.969,-607.88354,0.43099149,0.74076533,8,,-1.9162525,1.3461461,-1.42351,-1.42351,linear,-0.91625249,-0.68130686,0.74357982,1.3461461,6.7307307,438726.9,OK,-1.42351,OK,SAP_FLUX,QLP,-422.58853,596.61978,analytic,596.61978,,TOO_FEW_MEMBERS,3,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK;QLP/SAP_FLUX=OK,3,9,3,"74,75,81,82,14,40,41,54,55","QLP,SPOC","120,1800,600",False,False,7556.2756,-771.29258,0.62271263,0.94373934,8,,-1.8059794,1.1394363,-1.5849762,-1.5849762,linear,-0.80597939,-0.70830459,0.87881229,1.1394363,5.6971814,155735.82,OK,-1.5849762,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.020662254,10.371798,9.63795,1.1299485,1.05,394.21028,1.0393941,1927,OK,True,1.1299485,,,,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.2,705.12511,490.86725,3,0.74076533,4,True,OK:4,,,,,,,,84,596.61978,515.12025,3,0.94373934,3,True,OK:3,,,,,,,,84,0,3
K04969.01,,3242039,138038120,tic_kic_crossid,CANDIDATE,CANDIDATE,59.143821,180.56533,1.74,,,,,,,,,13.815,0,0,0,0,1,293.20349,38.341801,7,OK,lightkurve,,9,QLP,"14,40,41,54,55,74,75,81,82",0.96296296,teff_missing_default_used;logg_missing_4.5_used,,,3336.5092,3336.5092,90,0,0,,26.1,6,1.3634608,-0.19495971,-218.97947,1796.1111,False,OK,KSPSAP_FLUX,QLP,-218.97947,1123.2037,analytic,1123.2037,,TOO_FEW_MEMBERS,2,1,QLP/KSPSAP_FLUX=OK;QLP/DET_FLUX=2702ppm,3,9,3,"14,40,41,54,55,74,75,81,82",QLP,"1800,200,600",True,False,9546.0463,1058.9412,0.3680639,4.2057356,0,smeared;sector_scatter,,,,,,,,,,,,NO_REFERENCE_DEPTH,,OK,SAP_FLUX,QLP,-257.99429,1122.8612,analytic,1122.8612,,TOO_FEW_MEMBERS,1,0,QLP/SAP_FLUX=OK,3,9,3,"14,40,41,54,55,74,75,81,82",QLP,"1800,200,600",True,False,9643.7243,710.81364,0.25167124,3.902739,0,smeared;sector_scatter,,,,,,,,,,,,NO_REFERENCE_DEPTH,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.15,3.5126638,1.161456,2.0187723,0.66750347,1453.0936,0.72139233,366,OK,True,2.0187723,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0.1,1123.2037,2103.8737,3,4.2057356,1,True,OK:1,,,,,,,,84,1122.8612,2038.4487,3,3.902739,1,True,OK:1,,,,,,,,84,0,3
K01192.01,,3644071,122717210,tic_kic_crossid,CANDIDATE,CANDIDATE,1295.3622,176.10646,28.297,8708,82.9,-82.9,0.505204,1.3935,199,5609,4.346,14.215,0,0,0,0,2,291.03217,38.703911,7,QUERY_RETURNED_ZERO_ROWS,lightkurve,QUERY_RETURNED_ZERO_ROWS,0,,,1.276854,,11118.844,105.85119,,,0,,0,,36,0,,,,,False,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_USABLE_TRANSIT,,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0,,,0,,0,False,,,,,,,,,84,,,0,,0,False,,,,,,,,,84,0,3
K06355.01,,3748855,137402010,tic_kic_crossid,CANDIDATE,CANDIDATE,4.371989,131.90923,2.177,103.7,13.1,-13.1,0.009309,0.177,15.26,5823,4.489,14.701,0,0,0,0,2,291.93356,38.827202,7,OK,lightkurve,,10,"SPOC,TESS-SPOC","40,41,74,81,82",0.96438401,,100.00662,12.633431,3333.7117,3333.7117,1228,86.85289,0,,293.21367,24,2.4708731,0.0038852709,2.718249,1699.1111,False,OK,PDCSAP_FLUX,SPOC,2.718249,776.37595,bootstrap,776.37595,,TOO_FEW_MEMBERS,2,1,SPOC/PDCSAP_FLUX=3ppm;TESS-SPOC/PDCSAP_FLUX=OK,26,5,5,"40,41,74,81,82",SPOC,120,False,False,20601.552,-1754.8399,1.1082185,1.7125758,5,,-0.97281931,7.7644342,-0.12529172,-0.12529172,linear,0.02718069,0.0035012019,0.12881211,7.7644342,38.822171,7.249088e+18,OK,-0.12529172,OK,SAP_FLUX,SPOC,-168.8129,303.476,bootstrap,303.476,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,26,5,5,"40,41,74,81,82",SPOC,120,False,False,9682.681,-643.01518,1.0157677,1.0788442,5,,-2.6880173,3.0375989,-0.88491514,-0.88491514,linear,-1.6880173,-0.55626442,0.32953716,3.0375989,15.187995,3.9453985e+08,OK,-0.88491514,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,2.6148479,1.491301,1.2011244,0.68502573,-1010.9029,0.99764052,8656,OK,True,1.2011244,0.99204092,0.32214678,,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.3,699.62921,776.37595,30,1.0374726,1,True,OK:1,,,,,,,,84,340.86463,303.476,30,0.77005196,2,True,OK:2,,,,,,,,84,0,3
K06355.02,,3748855,137402010,tic_kic_crossid,CANDIDATE,CANDIDATE,6.7287661,134.0424,2.277,117.4,17.6,-17.6,0.010286,0.5757,18.76,5823,4.489,14.701,0,0,0,0,2,291.93356,38.827202,7,OK,lightkurve,,10,"SPOC,TESS-SPOC","40,41,74,81,82",0.98054891,,115.11644,17.257661,3329.869,3329.869,797,101.81634,0,,339.60403,26,1.1384632,-1.0002316,-749.17782,892.80868,False,OK,PDCSAP_FLUX,SPOC,-749.17782,1016.8862,bootstrap,1016.8862,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,20,5,5,"40,41,74,81,82",SPOC,120,False,False,20968.717,-2152.4128,1.1214776,2.5726329,5,,-7.5080001,8.8349578,-0.84980599,-0.84980599,linear,-6.5080001,-0.73673713,0.11320484,8.8349578,44.174789,1.7619944e+21,OK,-0.84980599,OK,SAP_FLUX,SPOC,-239.83103,479.61387,bootstrap,479.61387,,TOO_FEW_MEMBERS,2,1,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=24ppm,20,5,5,"40,41,74,81,82",SPOC,120,False,False,9270.9222,-428.93961,0.44840798,1.9030425,5,,-3.0833777,4.1693329,-0.73953742,-0.73953742,linear,-2.0833777,-0.50005024,0.240019,4.1693329,20.846665,1.3023533e+11,OK,-0.73953742,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,1.0610757,2.3767261,0.46599722,1.0437972,-997.48232,1.0599473,6817,OK,True,0.46599722,,,0.9332767,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.3,749.00435,1016.8862,20,1.745342,2,True,OK:2,,,,,,,,84,369.97661,479.61387,20,1.7773672,1,True,OK:1,,,,,,,,84,0,3
K05022.01,,3865815,139105140,tic_kic_crossid,CANDIDATE,CANDIDATE,117.26808,146.7201,2.2,,,,,,,,,12.501,0,0,0,0,1,295.35132,38.92704,7,OK,lightkurve,,10,"QLP,SPOC,TESS-SPOC","14,41,54,55,74,75,81,82",0.96296296,teff_missing_default_used;logg_missing_4.5_used,,,3374.0518,3374.0518,46,0,0,,33,7,1.9818773,0.6307333,327.60574,902.92843,False,OK,PDCSAP_FLUX,QLP,327.60574,519.40454,analytic,531.62242,113.31953,OK,4,3,SPOC/PDCSAP_FLUX=502ppm;TESS-SPOC/PDCSAP_FLUX=823ppm;QLP/KSPSAP_FLUX=490ppm;QLP/DET_FLUX=NO_USABLE_TRANSIT,2,8,2,"41,14,54,55,74,75,81,82","QLP,SPOC","120,1800,200,600",True,False,2912.6263,-339.2955,0.32649076,0.10659622,2,smeared,,,,,,,,,,,,NO_REFERENCE_DEPTH,,OK,SAP_FLUX,QLP,355.05647,457.10384,analytic,457.14134,5.855018,OK,3,3,SPOC/SAP_FLUX=493ppm;TESS-SPOC/SAP_FLUX=493ppm;QLP/SAP_FLUX=510ppm,2,8,2,"41,14,54,55,74,75,81,82","QLP,SPOC","120,1800,200,600",True,False,2475.1975,-348.15983,0.37254771,0.13879179,2,smeared,,,,,,,,,,,,NO_REFERENCE_DEPTH,,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-174.65535,660.84164,-0.26429229,-0.26362778,PDC_DEEPER_THAN_SAP,0.15,3.8122966,2.31,1.7328621,1.05,247.33006,1.1505988,395,OK,True,1.7328621,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0.1,519.40454,117.40689,2,0.10659622,1,True,NO_USABLE_TRANSIT:1,0.34590216,493.64386,720.28292,489.70226,822.995,502.01975,495.38926,84,457.10384,121.7782,2,0.13879179,0,False,,0.016490385,492.73828,504.44831,492.60389,509.82453,493.02385,154.76806,84,0,3
K05035.01,,4063943,138105200,tic_kic_crossid,CANDIDATE,CANDIDATE,115.23145,211.63536,2.01,,,,,,,,,15.879,0,0,0,0,1,293.29913,39.188389,7,QUERY_RETURNED_ZERO_ROWS,lightkurve,QUERY_RETURNED_ZERO_ROWS,0,,,0.96296296,teff_missing_default_used;logg_missing_4.5_used,,,,,0,,0,,36,0,,,,,False,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_REFERENCE_DEPTH,,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_REFERENCE_DEPTH,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0,,,0,,0,False,,,,,,,,,84,,,0,,0,False,,,,,,,,,84,0,3
K06399.01,,4274071,377906480,tic_kic_crossid,CANDIDATE,CANDIDATE,6.7689008,133.07724,3.616,123.1,13.2,-13.2,0.010077,0.15,14.29,5737,4.327,14.725,0,0,0,0,1,294.40472,39.351681,7,QUERY_RETURNED_ZERO_ROWS,lightkurve,QUERY_RETURNED_ZERO_ROWS,0,,,0.96268712,,118.50678,12.70747,,,0,,0,,36,0,,,,,False,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_USABLE_TRANSIT,,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0,,,0,,0,False,,,,,,,,,84,,,0,,0,False,,,,,,,,,84,0,3
K06513.01,,5087223,121460330,tic_kic_crossid,CANDIDATE,CANDIDATE,5.6224111,132.74702,1.185,464.1,65.9,-65.9,0.019835,0.4026,34,3894,4.71,15.627,0,0,0,0,1,287.97455,40.25523,7,OK,lightkurve,,10,"SPOC,TESS-SPOC","40,41,53,80,81",0.95131944,,441.50735,62.691951,2767.2861,2767.2861,854,48.252313,0,,162.53194,23,2.0653804,0.026144257,80.716348,6166.1437,False,OK,PDCSAP_FLUX,SPOC,80.716348,4293.9576,bootstrap,4656.4983,1801.3617,OK,2,2,SPOC/PDCSAP_FLUX=81ppm;TESS-SPOC/PDCSAP_FLUX=5379ppm,21,5,5,"40,41,53,80,81",SPOC,120,False,False,60843.143,5995.4445,0.74453648,3.1012379,5,sector_scatter,-0.81718006,10.547894,-0.077473293,-0.077473293,linear,0.18281994,0.018797658,0.10282061,10.547894,52.739468,3.5432195e+25,OK,-0.077473293,OK,SAP_FLUX,SPOC,-309.14417,1407.0387,bootstrap,1407.0387,,TOO_FEW_MEMBERS,2,1,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=1574ppm,22,5,5,"40,41,53,80,81",SPOC,120,False,False,21147.562,1780.3674,0.64578739,2.9085543,5,,-1.7002016,3.1904511,-0.53290321,-0.53290321,linear,-0.70020164,-0.21971263,0.3137848,3.1904511,15.952255,3.7403687e+09,OK,-0.53290321,BACKGROUND_TEST_AGREES,1,TESS-SPOC,-3804.478,3344.9023,-1.1373959,-0.70730469,PDC_DEEPER_THAN_SAP,0.023126554,2.8733842,0.087775488,2.4247968,0.074072142,3023.5812,1.0850624,3732,OK,True,2.4247968,0.9867944,6.1730476,,duration_inconsistent,not_measurable,not_measurable,,False,,0,0,1,1,0.3,3087.3453,4293.9576,24,1.4338981,0,False,,22.317185,928.41596,4531.1393,80.716348,5378.8389,2729.7776,5298.1226,84,1080.7531,1407.0387,25,1.2972176,1,True,OK:1,,,,,,,,84,0,3
K07715.01,,5091479,122064360,tic_kic_crossid,CANDIDATE,CANDIDATE,25.861606,140.2048,7.78,123,19.7,-19.7,0.011557,0.855,13.76,6067,4.524,15.183,0,0,0,0,1,289.44324,40.253529,7,OK,lightkurve,,4,"SPOC,TESS-SPOC","80,81",1.0208012,,125.55854,20.109783,3507.5885,3507.5885,214,267.29913,0,,864,22,1.8123524,0.18726659,348.28137,3136.8934,False,OK,PDCSAP_FLUX,SPOC,348.28137,1859.8159,analytic,1868.7817,182.83803,OK,2,2,SPOC/PDCSAP_FLUX=348ppm;TESS-SPOC/PDCSAP_FLUX=886ppm,2,2,2,"80,81",SPOC,120,False,False,28307.214,-8980.2887,2.3424052,5.4868623,2,sector_scatter,1.7738564,14.884693,0.11917319,0.11917319,linear,2.7738564,0.18726659,0.067511276,14.884693,74.423466,2.6335831e+34,OK,0.11917319,OK,SAP_FLUX,SPOC,231.09517,596.32614,analytic,603.56953,93.227219,OK,2,2,SPOC/SAP_FLUX=231ppm;TESS-SPOC/SAP_FLUX=505ppm,2,2,2,"80,81",SPOC,120,False,False,8878.953,-3037.1348,2.5450274,6.4771644,2,sector_scatter,0.84053718,4.8100039,0.17474771,0.17474771,linear,1.8405372,0.38753151,0.21055348,4.8100039,24.050019,3.4965273e+12,OK,0.17474771,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-263.10541,1304.8495,-0.20163659,-0.42631579,PDC_DEEPER_THAN_SAP,0.041250202,13.899791,1.6015143,1.7866055,0.20585016,2007.6666,1.0237371,2332,OK,False,1.7866055,1.0263909,3.0842015,0.3008073,tracks_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1859.8159,3154.3461,3,5.4868623,0,False,,0.52497219,434.3228,799.99887,348.28137,886.0403,617.16083,537.75893,84,596.32614,1051.0169,3,6.4771644,0,False,,0.40341484,274.9668,461.42124,231.09517,505.29287,368.19402,274.1977,84,0,3
