kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K06253.01,122784048,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,75,81",120,3,-2078.4383,4803.7292,analytic,87957.39,2.3448346,False,True
K06253.01,122784048,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,75,81",200,3,3440.0202,4801.7691,analytic,81491.917,1.6290571,False,False
K06253.01,122784048,sap,SPOC,SAP_FLUX,OK,3,"74,75,81",120,3,111.5522,1578.3413,analytic,27608.372,1.5751356,False,True
K06253.01,122784048,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,75,81",200,3,648.05812,1561.8447,analytic,22399.242,1.8043491,False,False
K04655.01,121083766,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,80,81",120,4,-2159.6244,1951.6031,analytic,39733.055,0.14510467,False,True
K04655.01,121083766,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,80,81",200,4,-2105.4076,2090.5998,analytic,31507.374,0.13298642,False,False
K04655.01,121083766,sap,SPOC,SAP_FLUX,OK,3,"74,80,81",120,4,-352.59343,563.99798,analytic,10202.029,0.11005677,False,True
K04655.01,121083766,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,80,81",200,4,-328.40241,563.6393,analytic,7931.1235,0.27761399,False,False
K02064.01,137486304,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,75",120,7,-351.48472,1606.1871,analytic,34136.045,0.81722247,False,True
K02064.01,137486304,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,75",200,7,1046.0176,1667.9147,analytic,28782.431,0.6133082,False,False
K02064.01,137486304,sap,SPOC,SAP_FLUX,OK,2,"74,75",120,9,-78.74103,268.9671,bootstrap,10999.863,0.56097,False,True
K02064.01,137486304,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,75",200,9,-102.30237,301.69735,bootstrap,7491.3448,1.3939487,False,False
K01031.01,138036531,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,5,-3047.7646,1869.2402,analytic,37610.754,0.28076993,False,True
K01031.01,138036531,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,5,-3818.5799,2204.6132,analytic,37423.589,0.46028791,False,False
K01031.01,138036531,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,6,-2405.5382,712.8201,analytic,17432.342,2.6740215,False,True
K01031.01,138036531,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,6,-3398.756,769.50988,analytic,16062.204,2.486778,False,False
K06291.01,137548150,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,11,-123.08715,441.67131,bootstrap,7195.4765,0.62748506,False,False
K06291.01,137548150,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,11,246.51911,511.22562,bootstrap,6211.3333,0.53600516,False,False
K06291.01,137548150,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",14,5189.5257,4598.5121,bootstrap,4616.0171,7.958001,True,False
K06291.01,137548150,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,12,1678.7219,743.79097,bootstrap,8322.0419,1.9927679,False,False
K06291.01,137548150,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,12,-11.766114,247.48906,bootstrap,4496.8464,0.65004866,False,False
K06291.01,137548150,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,12,110.29641,279.20027,bootstrap,3110.8602,0.81548994,False,False
K06291.01,137548150,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",26,3830.8134,2774.6549,bootstrap,6729.8338,0.98647998,True,True
K02807.01,122451569,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,13,-91.773073,501.16533,bootstrap,9691.6216,0.18709476,False,False
K02807.01,122451569,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,13,256.37332,767.28969,bootstrap,8448.4934,0.30545747,False,False
K02807.01,122451569,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",37,3183.6603,1804.208,bootstrap,7215.4875,1.4349015,True,False
K02807.01,122451569,pdc,QLP,DET_FLUX,OK,3,"74,75,81",200,23,200.56411,1270.0506,bootstrap,12790.163,1.0923125,False,False
K02807.01,122451569,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,15,315.64964,462.92568,bootstrap,7552.6183,0.41179165,False,False
K02807.01,122451569,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,15,286.17705,544.64985,bootstrap,5493.2936,0.70023686,False,False
K02807.01,122451569,sap,QLP,SAP_FLUX,OK,8,"14,40,41,54,55,74,75,81","1800,200,600",60,2315.7706,1466.5771,bootstrap,9122.3641,1.8172311,True,True
K00197.01,122607554,pdc,SPOC,PDCSAP_FLUX,OK,1,74,120,1,8858.6473,1401.1479,analytic,10498.185,,False,False
K00197.01,122607554,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,74,200,1,8905.6283,1326.8664,analytic,7680.904,,False,False
K00197.01,122607554,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",7,9252.107,966.37617,analytic,7894.6052,0.13763214,False,False
K00197.01,122607554,pdc,QLP,DET_FLUX,OK,2,"74,75",200,2,7207.5978,1995.7007,analytic,16354.151,,False,False
K00197.01,122607554,sap,SPOC,SAP_FLUX,OK,1,74,120,1,4473.1649,662.42409,analytic,4963.2525,,False,False
K00197.01,122607554,sap,TESS-SPOC,SAP_FLUX,OK,1,74,200,1,4158.321,679.23122,analytic,3931.9027,,False,False
K00197.01,122607554,sap,QLP,SAP_FLUX,OK,7,"14,40,41,54,55,74,75","1800,200,600",9,8940.5109,427.35506,bootstrap,8052.9379,0.51366744,False,True
K04389.01,138037563,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,4,-137.09322,2590.9556,analytic,38662.248,1.0387567,False,True
K04389.01,138037563,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,4,-1506.95,2558.5746,analytic,30280.025,0.90918619,False,False
K04389.01,138037563,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,4,-371.61846,560.35948,analytic,7874.7248,1.4705958,False,True
K04389.01,138037563,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,4,-347.55834,490.23521,analytic,5910.3786,0.80580704,False,False
K04961.01,138568145,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,True
K04961.01,138568145,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K04961.01,138568145,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,True
K04961.01,138568145,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K03483.01,121213409,pdc,SPOC,PDCSAP_FLUX,OK,3,"74,80,81",120,2,-1131.0374,1604.5677,analytic,25460.434,,False,True
K03483.01,121213409,pdc,TESS-SPOC,PDCSAP_FLUX,OK,3,"74,80,81",200,2,-1003.6257,1568.1935,analytic,19400.968,,False,False
K03483.01,121213409,sap,SPOC,SAP_FLUX,OK,3,"74,80,81",120,2,-725.11906,1053.8122,analytic,16798.595,,False,True
K03483.01,121213409,sap,TESS-SPOC,SAP_FLUX,OK,3,"74,80,81",200,2,-1158.2745,982.227,analytic,12052.488,,False,False
K02099.01,137549134,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K02099.01,137549134,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K02099.01,137549134,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K02099.01,137549134,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K04967.01,137634731,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04967.01,137634731,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K04967.01,137634731,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04967.01,137634731,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K06315.01,377871739,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,18,845.91864,1118.6836,bootstrap,20329.393,1.7325318,False,True
K06315.01,377871739,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,18,296.92506,1194.1849,bootstrap,17500.599,2.1669966,False,False
K06315.01,377871739,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,19,181.28018,273.8644,bootstrap,4919.1184,2.593671,False,True
K06315.01,377871739,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,19,170.47252,279.14878,bootstrap,3687.3936,2.5352921,False,False
K04977.01,120572117,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,2,15813.133,4973.1371,analytic,38520.706,0.49870496,False,True
K04977.01,120572117,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,2,12264.495,5339.2848,analytic,34307.921,0.60748598,False,False
K04977.01,120572117,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,2,3915.8792,1270.9002,analytic,10069.336,0.30625772,False,True
K04977.01,120572117,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,2,3182.0791,1372.3811,analytic,8405.4073,0.50041979,False,False
K04981.01,122684271,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04981.01,122684271,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K04981.01,122684271,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,120,0,,,none,,,False,True
K04981.01,122684271,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,1,74,200,0,,,none,,,False,False
K00069.01,137151335,pdc,SPOC,PDCSAP_FLUX,OK,7,"14,40,41,54,55,74,75",120,36,287.52559,22.377037,bootstrap,781.00457,0.1177479,False,True
K00069.01,137151335,pdc,TESS-SPOC,PDCSAP_FLUX,OK,7,"14,40,41,54,55,74,75","1800,200,600",36,265.84452,21.895488,bootstrap,356.18747,0.50477743,False,False
K00069.01,137151335,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",28,1252.1867,921.20868,bootstrap,404.71021,0.95293423,False,False
