kepoi_name,tic_id,family,author,flux_column,status,n_segments,segment_list,exptimes_s,n_transits,depth_ppm,depth_err_ppm,depth_err_method,oot_scatter_ppm,odd_even_sigma,smeared,is_primary_reduction
K06355.01,137402010,sap,SPOC,SAP_FLUX,OK,5,"40,41,74,81,82",120,26,-168.8129,303.476,bootstrap,9682.681,1.0157677,False,True
K06355.01,137402010,sap,TESS-SPOC,SAP_FLUX,OK,5,"40,41,74,81,82","200,600",26,-26.364791,291.52508,bootstrap,6239.5432,1.8086607,False,False
K06355.02,137402010,pdc,SPOC,PDCSAP_FLUX,OK,5,"40,41,74,81,82",120,20,-749.17782,1016.8862,bootstrap,20968.717,1.1214776,False,True
K06355.02,137402010,pdc,TESS-SPOC,PDCSAP_FLUX,OK,5,"40,41,74,81,82","200,600",20,-95.719041,1232.9835,bootstrap,15617.296,1.4993009,False,False
K06355.02,137402010,sap,SPOC,SAP_FLUX,OK,5,"40,41,74,81,82",120,20,-239.83103,479.61387,bootstrap,9270.9222,0.44840798,False,True
K06355.02,137402010,sap,TESS-SPOC,SAP_FLUX,OK,5,"40,41,74,81,82","200,600",20,24.116119,558.84391,bootstrap,6141.761,1.0038235,False,False
K05022.01,139105140,pdc,SPOC,PDCSAP_FLUX,OK,1,41,120,1,502.01975,745.09019,analytic,4175.6237,,False,False
K05022.01,139105140,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,41,600,1,822.995,732.56428,analytic,1751.1636,,False,False
K05022.01,139105140,pdc,QLP,KSPSAP_FLUX,OK,4,"14,41,54,55","1800,600",2,489.70226,330.73458,analytic,1269.123,0.50730432,True,False
K05022.01,139105140,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K05022.01,139105140,sap,SPOC,SAP_FLUX,OK,1,41,120,1,493.02385,588.29567,analytic,3296.9181,,False,False
K05022.01,139105140,sap,TESS-SPOC,SAP_FLUX,OK,1,41,600,1,492.60389,557.32583,analytic,1332.2635,,False,False
K05022.01,139105140,sap,QLP,SAP_FLUX,OK,8,"14,41,54,55,74,75,81,82","1800,200,600",2,509.82453,332.66119,analytic,1274.0465,0.56543609,True,True
K06513.01,121460330,pdc,SPOC,PDCSAP_FLUX,OK,5,"40,41,53,80,81",120,21,80.716348,4293.9576,bootstrap,60843.143,0.74453648,False,True
K06513.01,121460330,pdc,TESS-SPOC,PDCSAP_FLUX,OK,5,"40,41,53,80,81","200,600",21,5378.8389,3198.2914,bootstrap,29787.668,0.87417228,False,False
K06513.01,121460330,sap,SPOC,SAP_FLUX,OK,5,"40,41,53,80,81",120,22,-309.14417,1407.0387,bootstrap,21147.562,0.64578739,False,True
K06513.01,121460330,sap,TESS-SPOC,SAP_FLUX,OK,5,"40,41,53,80,81","200,600",22,1574.361,979.44036,bootstrap,10420.481,1.0865703,False,False
K07715.01,122064360,pdc,SPOC,PDCSAP_FLUX,OK,2,"80,81",120,2,348.28137,1859.8159,analytic,28307.214,2.3424052,False,True
K07715.01,122064360,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"80,81",200,2,886.0403,1670.7296,analytic,19590.673,3.1307184,False,False
K07715.01,122064360,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,2,231.09517,596.32614,analytic,8878.953,2.5450274,False,True
K07715.01,122064360,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,2,505.29287,532.89768,analytic,6129.4908,3.1451441,False,False
K01562.02,172372460,pdc,SPOC,PDCSAP_FLUX,OK,1,75,120,2,21892.778,5627.5164,analytic,65768.94,3.508898,False,True
K01562.02,172372460,pdc,TESS-SPOC,PDCSAP_FLUX,OK,1,75,200,2,8370.1292,5462.4379,analytic,52810.358,1.3706722,False,False
K01562.02,172372460,sap,SPOC,SAP_FLUX,OK,1,75,120,2,424.62427,414.53552,analytic,5088.0054,0.063499504,False,True
K01562.02,172372460,sap,TESS-SPOC,SAP_FLUX,OK,1,75,200,2,556.39898,419.18955,analytic,4064.9613,0.449889,False,False
K05162.01,120107520,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"40,41,53,54",120,0,,,none,,,False,False
K05162.01,120107520,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"40,41,53,54",600,0,,,none,,,False,False
K05162.01,120107520,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,6,"14,26,40,41,53,54","1800,600",0,,,none,,,False,False
K05162.01,120107520,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,3,"74,80,81",200,0,,,none,,,False,False
K05162.01,120107520,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"40,41,53,54",120,0,,,none,,,False,False
K05162.01,120107520,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"40,41,53,54",600,0,,,none,,,False,False
K05162.01,120107520,sap,QLP,SAP_FLUX,NO_USABLE_TRANSIT,9,"14,26,40,41,53,54,74,80,81","1800,200,600",0,,,none,,,False,True
K05164.01,121333400,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,80,81",120,1,19.905888,548.99161,analytic,3332.4767,,False,False
K05164.01,121333400,pdc,TESS-SPOC,PDCSAP_FLUX,OK,8,"14,41,53,55,74,75,80,81","1800,200,600",1,-171.07327,405.70702,analytic,1901.2378,,False,False
K05164.01,121333400,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,53,55","1800,600",0,,,none,,,False,False
K05164.01,121333400,pdc,QLP,DET_FLUX,OK,4,"74,75,80,81",200,1,247.16463,734.83648,analytic,3443.6153,,False,False
K05164.01,121333400,sap,SPOC,SAP_FLUX,OK,4,"74,75,80,81",120,1,37.791128,456.2975,analytic,2769.807,,False,False
K05164.01,121333400,sap,TESS-SPOC,SAP_FLUX,OK,8,"14,41,53,55,74,75,80,81","1800,200,600",1,-185.02971,388.19955,analytic,1819.1937,,False,False
K05164.01,121333400,sap,QLP,SAP_FLUX,OK,9,"14,40,41,53,55,74,75,80,81","1800,200,600",1,174.61248,755.05941,analytic,3538.3847,,False,True
K01546.01,170737690,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,110,17367.665,474.47291,bootstrap,23179.499,1.258527,False,True
K01546.01,170737690,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,110,19813.236,566.72818,bootstrap,20503.498,0.62911185,False,False
K01546.01,170737690,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,111,4032.8022,158.4795,bootstrap,6533.4216,0.77355587,False,True
K01546.01,170737690,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,111,4089.8693,162.12272,bootstrap,4848.1545,0.62142846,False,False
K03810.01,350987730,pdc,SPOC,PDCSAP_FLUX,OK,5,"53,54,74,80,81",120,112,39952.04,1408.6198,bootstrap,60744.107,1.0150599,False,True
K03810.01,350987730,pdc,TESS-SPOC,PDCSAP_FLUX,OK,5,"53,54,74,80,81","200,600",114,43527.976,2128.0936,bootstrap,40080.235,0.94833752,False,False
K03810.01,350987730,sap,SPOC,SAP_FLUX,OK,5,"53,54,74,80,81",120,123,7680.9398,335.23732,bootstrap,13658.502,0.67790091,False,True
K03810.01,350987730,sap,TESS-SPOC,SAP_FLUX,OK,5,"53,54,74,80,81","200,600",123,8265.6394,500.85269,bootstrap,8127.579,0.55254037,False,False
K04443.01,121660900,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,80,81",120,17,520.9007,436.49596,bootstrap,10481.939,1.0893944,False,False
K04443.01,121660900,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,80,81",200,17,872.31627,461.95532,bootstrap,8521.5173,1.6651732,False,False
K04443.01,121660900,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",23,-866.87484,718.13107,bootstrap,7245.6498,1.6952796,False,False
K04443.01,121660900,pdc,QLP,DET_FLUX,OK,5,"74,75,80,81,82",200,24,509.40913,818.70166,bootstrap,13346.613,1.9829041,False,False
K04443.01,121660900,sap,SPOC,SAP_FLUX,OK,4,"74,75,80,81",120,19,-109.10551,211.96829,bootstrap,4450.2308,0.12948777,False,False
K04443.01,121660900,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,80,81",200,19,-15.302874,212.48509,bootstrap,3435.5565,0.65177494,False,False
K04443.01,121660900,sap,QLP,SAP_FLUX,OK,10,"14,40,41,54,55,74,75,80,81,82","1800,200,600",47,-282.16447,578.66849,bootstrap,10815.941,0.23227058,False,True
K08109.01,399821650,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,False
K08109.01,399821650,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K08109.01,399821650,pdc,QLP,KSPSAP_FLUX,OK,6,"14,26,40,41,53,54","1800,600",1,762.48237,200.16638,analytic,304.07456,,False,False
K08109.01,399821650,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K08109.01,399821650,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,False
K08109.01,399821650,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K08109.01,399821650,sap,QLP,SAP_FLUX,OK,8,"14,26,40,41,53,54,80,81","1800,200,600",1,762.55459,200.4673,analytic,304.53169,,False,True
K03422.01,169817910,pdc,QLP,KSPSAP_FLUX,OK,5,"14,15,41,54,55","1800,600",3,922.25105,1826.6017,analytic,10395.25,1.1458043,False,True
K03422.01,169817910,pdc,QLP,DET_FLUX,OK,3,"74,81,82",200,2,10186.42,1209.0159,analytic,10668.009,8.4535005,False,False
K03422.01,169817910,sap,QLP,SAP_FLUX,OK,8,"14,15,41,54,55,74,81,82","1800,200,600",5,9231.6167,1007.4219,analytic,10466.754,10.475979,False,True
K04602.01,169177370,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,33,1482.0474,764.87787,bootstrap,23338.519,0.30310183,False,True
K04602.01,169177370,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,33,1474.2958,898.64698,bootstrap,18764.623,1.0594294,False,False
K04602.01,169177370,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,33,557.71912,320.10608,bootstrap,9636.1147,0.60929235,False,True
K04602.01,169177370,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,33,512.44091,352.36467,bootstrap,7379.1666,0.99393183,False,False
K04302.01,138296340,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,20,-304.8062,338.47966,bootstrap,8212.0523,0.14016622,False,False
K04302.01,138296340,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,20,-257.82879,334.25416,bootstrap,6632.3223,0.74131903,False,False
K04302.01,138296340,pdc,QLP,KSPSAP_FLUX,OK,6,"14,15,40,41,54,55","1800,600",27,3834.7658,4082.2602,bootstrap,4324.0934,1.0039952,False,False
K04302.01,138296340,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,19,-493.74214,527.90938,bootstrap,9217.7566,0.54265472,False,False
K04302.01,138296340,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,20,-272.85669,228.1853,bootstrap,6073.3792,0.14107806,False,False
K04302.01,138296340,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,20,-158.48711,204.51465,bootstrap,4208.4031,0.53003089,False,False
K04302.01,138296340,sap,QLP,SAP_FLUX,OK,10,"14,15,40,41,54,55,74,75,81,82","1800,200,600",46,2186.7619,2554.1851,bootstrap,6770.1596,0.93060847,False,True
K05291.01,159309390,pdc,SPOC,PDCSAP_FLUX,OK,5,"74,75,80,81,82",120,1,1102.4169,1108.7491,analytic,6354.0227,,False,False
K05291.01,159309390,pdc,TESS-SPOC,PDCSAP_FLUX,OK,5,"74,75,80,81,82",200,1,1565.0355,1078.7252,analytic,4760.8655,,False,False
K05291.01,159309390,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,5,"14,40,41,54,55","1800,600",0,,,none,,,True,False
K05291.01,159309390,pdc,QLP,DET_FLUX,OK,5,"74,75,80,81,82",200,1,3326.6029,1433.7373,analytic,6327.6822,,False,False
K05291.01,159309390,sap,SPOC,SAP_FLUX,OK,5,"74,75,80,81,82",120,1,1068.3108,1004.4692,analytic,5756.4153,,False,False
K05291.01,159309390,sap,TESS-SPOC,SAP_FLUX,OK,5,"74,75,80,81,82",200,1,1381.244,959.05514,analytic,4232.7115,,False,False
K05291.01,159309390,sap,QLP,SAP_FLUX,OK,10,"14,40,41,54,55,74,75,80,81,82","1800,200,600",1,3399.0533,1423.6486,analytic,6283.1567,,True,True
K03117.01,137409130,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,16,-184.3188,193.17675,bootstrap,5552.9262,1.6733484,False,False
K03117.01,137409130,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,16,-7.9245053,174.07648,bootstrap,4072.4491,0.93302133,False,False
K03117.01,137409130,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",22,-1204.0633,707.15829,bootstrap,4412.4349,0.083251788,True,False
K03117.01,137409130,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,16,40.821109,428.40205,bootstrap,7356.2359,0.29623986,False,False
K03117.01,137409130,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,16,-178.7788,204.71664,bootstrap,4159.4854,2.0510746,False,False
K03117.01,137409130,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,16,-54.643925,153.38285,bootstrap,2810.8086,1.0367979,False,False
K03117.01,137409130,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",38,-808.62676,499.49339,bootstrap,5454.9842,0.48729006,True,True
K01242.01,63122153,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,False
K01242.01,63122153,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K01242.01,63122153,pdc,QLP,KSPSAP_FLUX,OK,4,"40,41,54,55",600,2,5352.8154,1081.6472,analytic,5886.5273,,False,False
K01242.01,63122153,pdc,QLP,DET_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K01242.01,63122153,sap,SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",120,0,,,none,,,False,False
K01242.01,63122153,sap,TESS-SPOC,SAP_FLUX,NO_USABLE_TRANSIT,4,"74,75,81,82",200,0,,,none,,,False,False
K01242.01,63122153,sap,QLP,SAP_FLUX,OK,8,"40,41,54,55,74,75,81,82","200,600",2,5429.5964,1089.408,analytic,5986.127,,False,True
K02921.01,164674750,pdc,SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",120,0,,,none,,,False,True
K02921.01,164674750,pdc,TESS-SPOC,PDCSAP_FLUX,NO_USABLE_TRANSIT,2,"80,81",200,0,,,none,,,False,False
K02921.01,164674750,sap,SPOC,SAP_FLUX,OK,2,"80,81",120,1,1739.5678,1807.8837,analytic,11200.423,,False,True
K02921.01,164674750,sap,TESS-SPOC,SAP_FLUX,OK,2,"80,81",200,1,673.07084,1934.6761,analytic,9242.4948,,False,False
K06793.01,159767670,pdc,SPOC,PDCSAP_FLUX,OK,2,"81,82",120,12,-495.51508,1274.8047,bootstrap,17586.846,1.2646784,False,True
K06793.01,159767670,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"81,82",200,12,423.39373,2142.7401,bootstrap,14757.977,1.7769506,False,False
K06793.01,159767670,sap,SPOC,SAP_FLUX,OK,2,"81,82",120,13,-301.08881,720.83104,bootstrap,9125.6327,1.1772383,False,True
K06793.01,159767670,sap,TESS-SPOC,SAP_FLUX,OK,2,"81,82",200,13,221.84431,1041.8061,bootstrap,7133.2869,2.011535,False,False
K00870.01,63122956,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,16,1208.4514,949.38263,bootstrap,21302.064,0.44830692,False,True
K00870.01,63122956,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,16,1031.0796,1188.8444,bootstrap,16722.203,1.0655975,False,False
K00870.01,63122956,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,17,571.20954,408.22691,bootstrap,9612.5346,0.37189882,False,True
K00870.01,63122956,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,17,287.91926,495.01627,bootstrap,7843.3967,0.68221972,False,False
K00870.02,63122956,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,10,348.12729,768.11157,bootstrap,20287.731,1.0794476,False,True
K00870.02,63122956,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,10,947.77537,883.43681,bootstrap,15702.362,0.95008072,False,False
K00870.02,63122956,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,10,283.70784,308.51563,bootstrap,8773.4904,1.240666,False,True
K00870.02,63122956,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,10,315.78523,387.2948,bootstrap,6962.1226,1.2990957,False,False
K00670.01,63006978,pdc,SPOC,PDCSAP_FLUX,OK,2,"74,81",120,5,-946.03628,736.03523,analytic,11389.92,1.089583,False,False
K00670.01,63006978,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"74,81",200,6,-1164.265,663.28362,analytic,9193.002,0.35510314,False,False
K00670.01,63006978,pdc,QLP,KSPSAP_FLUX,OK,5,"14,40,41,54,55","1800,600",12,-4949.8226,4159.834,bootstrap,14691.437,3.319927,False,False
K00670.01,63006978,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,12,-844.14337,1470.6229,bootstrap,19703.208,0.53823932,False,False
K00670.01,63006978,sap,SPOC,SAP_FLUX,OK,2,"74,81",120,6,-438.8132,315.77865,analytic,5679.2689,0.64721657,False,False
K00670.01,63006978,sap,TESS-SPOC,SAP_FLUX,OK,2,"74,81",200,6,-369.60646,299.51773,analytic,4044.3872,0.076186823,False,False
K00670.01,63006978,sap,QLP,SAP_FLUX,OK,9,"14,40,41,54,55,74,75,81,82","1800,200,600",24,-3283.8263,2724.3845,bootstrap,17109.153,0.94201315,False,True
K02516.01,271671390,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,35,365.90533,179.60028,bootstrap,5933.984,0.56327958,False,False
K02516.01,271671390,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,36,273.91748,191.15325,bootstrap,5399.3243,0.48077178,False,False
K02516.01,271671390,pdc,QLP,KSPSAP_FLUX,OK,6,"14,15,40,41,54,55","1800,600",56,411.27969,242.57516,bootstrap,3963.4955,1.2043135,False,False
K02516.01,271671390,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,36,539.71321,246.55953,bootstrap,6636.705,0.75067548,False,False
K02516.01,271671390,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,36,304.01655,136.60843,bootstrap,4824.3678,0.93625771,False,False
K02516.01,271671390,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,36,216.93808,127.65797,bootstrap,3734.4314,1.167815,False,False
K02516.01,271671390,sap,QLP,SAP_FLUX,OK,10,"14,15,40,41,54,55,74,75,81,82","1800,200,600",92,503.84311,190.00421,bootstrap,5206.6847,1.3751152,False,True
K06862.01,352008080,pdc,SPOC,PDCSAP_FLUX,OK,7,"40,41,53,54,55,80,81",120,18,3230.5841,665.84747,bootstrap,19559.63,0.24004847,False,True
K06862.01,352008080,pdc,TESS-SPOC,PDCSAP_FLUX,OK,7,"40,41,53,54,55,80,81","200,600",18,3925.6025,852.13032,bootstrap,9923.3939,0.99213898,False,False
K06862.01,352008080,sap,SPOC,SAP_FLUX,OK,7,"40,41,53,54,55,80,81",120,19,2134.1979,544.67247,bootstrap,15367.489,0.81720933,False,True
K06862.01,352008080,sap,TESS-SPOC,SAP_FLUX,OK,7,"40,41,53,54,55,80,81","200,600",19,2655.306,617.39189,bootstrap,6790.8968,1.1825902,False,False
K04260.04,158218730,pdc,SPOC,PDCSAP_FLUX,OK,9,"40,41,53,55,74,75,80,81,82",120,4,-60.007847,60.509707,analytic,1767.8159,2.1904963,False,False
K04260.04,158218730,pdc,TESS-SPOC,PDCSAP_FLUX,OK,11,"14,26,40,41,53,55,74,75,80,81,82","1800,200,600",4,39.213679,60.567625,analytic,1069.2694,0.19584789,False,False
K04260.04,158218730,pdc,QLP,KSPSAP_FLUX,OK,6,"14,26,40,41,53,55","1800,600",2,-262.37004,130.83963,analytic,2751.515,,False,False
K04260.04,158218730,pdc,QLP,DET_FLUX,OK,5,"74,75,80,81,82",200,2,-373.07958,111.03381,analytic,1776.4283,,False,False
K04260.04,158218730,sap,SPOC,SAP_FLUX,OK,9,"40,41,53,55,74,75,80,81,82",120,4,28.318719,60.290257,analytic,1729.2608,2.2761591,False,False
K04260.04,158218730,sap,TESS-SPOC,SAP_FLUX,OK,11,"14,26,40,41,53,55,74,75,80,81,82","1800,200,600",4,4.1228034,58.402785,analytic,999.83879,2.4804178,False,False
K04260.04,158218730,sap,QLP,SAP_FLUX,OK,11,"14,26,40,41,53,55,74,75,80,81,82","1800,200,600",4,-273.83115,82.983852,analytic,1778.9077,2.0224108,False,True
K02598.01,63211984,pdc,SPOC,PDCSAP_FLUX,OK,2,"81,82",120,2,-2623.1483,1566.0142,analytic,18517.402,0.73208162,False,True
K02598.01,63211984,pdc,TESS-SPOC,PDCSAP_FLUX,OK,2,"81,82",200,2,-2637.0494,1672.3504,analytic,15247.128,0.27731531,False,False
K02598.01,63211984,sap,SPOC,SAP_FLUX,OK,2,"81,82",120,2,-62.268341,639.28994,analytic,7601.9545,1.2705259,False,True
K02598.01,63211984,sap,TESS-SPOC,SAP_FLUX,OK,2,"81,82",200,2,-845.39102,665.0441,analytic,6114.9069,0.83173553,False,False
K06878.01,63368247,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,42,1750.5045,1037.7671,bootstrap,16312.083,0.59617233,False,True
K06878.01,63368247,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,42,2234.1576,1057.3524,bootstrap,12020.201,0.76978553,False,False
K06878.01,63368247,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,42,1214.3627,790.42041,bootstrap,12212.465,0.63136391,False,True
K06878.01,63368247,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,42,1313.0917,653.40598,bootstrap,8223.3145,0.81210915,False,False
K05393.01,271762320,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,1,-713.99076,745.03709,analytic,5745.7946,,False,False
K05393.01,271762320,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,1,2.8793246,893.35095,analytic,5331.1515,,False,False
K05393.01,271762320,pdc,QLP,KSPSAP_FLUX,NO_USABLE_TRANSIT,4,"14,15,54,55","1800,600",0,,,none,,,False,False
K05393.01,271762320,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,1,1905.4938,1077.5597,analytic,6430.4334,,False,False
K05393.01,271762320,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,1,-709.12426,683.51212,analytic,5271.3084,,False,False
K05393.01,271762320,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,1,-78.351965,739.83373,analytic,4415.0238,,False,False
K05393.01,271762320,sap,QLP,SAP_FLUX,OK,8,"14,15,54,55,74,75,81,82","1800,200,600",1,1981.6362,1120.7483,analytic,6688.1653,,False,True
K04160.01,63373449,pdc,SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",120,32,97.719689,188.60726,bootstrap,5581.9217,2.0909755,False,False
K04160.01,63373449,pdc,TESS-SPOC,PDCSAP_FLUX,OK,4,"74,75,81,82",200,32,11.918687,247.7227,bootstrap,4688.6695,1.5312181,False,False
K04160.01,63373449,pdc,QLP,KSPSAP_FLUX,OK,6,"14,15,40,41,54,55","1800,600",50,-86.318839,402.01951,bootstrap,3193.4199,2.3166425,True,False
K04160.01,63373449,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,34,597.78661,505.54543,bootstrap,6835.38,1.1346534,False,False
K04160.01,63373449,sap,SPOC,SAP_FLUX,OK,4,"74,75,81,82",120,34,67.708815,152.33924,bootstrap,4901.6173,2.3691736,False,False
K04160.01,63373449,sap,TESS-SPOC,SAP_FLUX,OK,4,"74,75,81,82",200,34,83.412929,182.33274,bootstrap,3556.5098,1.3234131,False,False
K04160.01,63373449,sap,QLP,SAP_FLUX,OK,10,"14,15,40,41,54,55,74,75,81,82","1800,200,600",84,124.58413,305.36926,bootstrap,4603.9211,1.1138275,True,True
K05407.01,272706770,pdc,QLP,KSPSAP_FLUX,OK,5,"14,15,41,54,55","1800,600",2,1342.6023,2019.7648,analytic,4414.9547,0.069362322,True,True
K05407.01,272706770,pdc,QLP,DET_FLUX,OK,4,"74,75,81,82",200,2,484.73915,1728.4658,analytic,9596.9107,2.1382591,False,False
K05407.01,272706770,sap,QLP,SAP_FLUX,OK,9,"14,15,41,54,55,74,75,81,82","1800,200,600",4,656.6812,1271.9115,analytic,6640.1187,1.5250685,True,True
