kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_impact,koi_dor,koi_steff,koi_slogg,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_count,ra,dec,shard,lc_status,lc_route,not_measured_reason,n_products,product_authors,product_sectors,ld_band_ratio,ld_note,koi_depth_in_tess_band_ppm,koi_depth_in_tess_band_err_ppm,t0_btjd_nominal,t0_btjd_used,n_epochs_propagated,ephemeris_sigma_minutes,epoch_offset_minutes,epoch_offset_sigma,epoch_search_halfwidth_minutes,epoch_search_n_trials,epoch_search_snr_best,epoch_search_snr_nominal,depth_at_nominal_ephemeris_ppm,depth_at_best_offset_ppm,ephemeris_recovered,pdc_status,pdc_flux_column,pdc_primary_author,pdc_depth_ppm,pdc_depth_err_ppm,pdc_depth_err_method,pdc_total_err_ppm,pdc_depth_reduction_spread_ppm,pdc_depth_reduction_spread_status,pdc_n_members,pdc_n_members_measured,pdc_ensemble_members,pdc_n_transits,pdc_n_sectors,pdc_n_sectors_measured,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_smeared,pdc_depth_is_lower_bound,pdc_oot_scatter_ppm,pdc_odd_even_diff_ppm,pdc_odd_even_sigma,pdc_sector_scatter_chi2_per_dof,pdc_n_sectors_dropped_duplicate,pdc_flags,pdc_ln_ratio,pdc_sigma_ln,pdc_z,pdc_z_lin,pdc_z_method,pdc_ratio,pdc_measured_snr,pdc_expected_snr,pdc_sigma_ln_expected,pdc_detectable_ln_ratio,pdc_detectable_depth_change_ppm,pdc_comparison_status,pdc_z_pop,sap_status,sap_flux_column,sap_primary_author,sap_depth_ppm,sap_depth_err_ppm,sap_depth_err_method,sap_total_err_ppm,sap_depth_reduction_spread_ppm,sap_depth_reduction_spread_status,sap_n_members,sap_n_members_measured,sap_ensemble_members,sap_n_transits,sap_n_sectors,sap_n_sectors_measured,sap_sector_list,sap_authors,sap_exptimes_s,sap_smeared,sap_depth_is_lower_bound,sap_oot_scatter_ppm,sap_odd_even_diff_ppm,sap_odd_even_sigma,sap_sector_scatter_chi2_per_dof,sap_n_sectors_dropped_duplicate,sap_flags,sap_ln_ratio,sap_sigma_ln,sap_z,sap_z_lin,sap_z_method,sap_ratio,sap_measured_snr,sap_expected_snr,sap_sigma_ln_expected,sap_detectable_ln_ratio,sap_detectable_depth_change_ppm,sap_comparison_status,sap_z_pop,sap_vs_pdcsap_verdict,sap_vs_pdcsap_n_pairs,sap_vs_pdcsap_authors,sap_minus_pdcsap_ppm,sap_minus_pdcsap_err_ppm,sap_minus_pdcsap_z,sap_minus_pdcsap_fraction,background_direction,ingress_fraction_used,t14_tess_hours,t14_tess_err_hours,t14_factor,t14_factor_err,duration_fit_depth_ppm,duration_fit_chi2_per_dof,duration_fit_n_points,duration_fit_status,duration_at_grid_edge,t14_ratio_observed,t14_ratio_expected_fixed_b,z_duration,b_implied_by_duration,duration_verdict,class,class_provisional,vetoes,would_be_candidate_without_vetoes,flags_classify,population_offset_pdc,population_offset_sap,population_scale_pdc,population_scale_sap,elapsed_s,pdc_depth_err_analytic_ppm,pdc_depth_err_bootstrap_ppm,pdc_n_transits_seen,pdc_chi2_per_dof,pdc_n_members_unavailable,pdc_ensemble_incomplete,pdc_ensemble_unavailable_reasons,pdc_depth_reduction_spread_fraction,pdc_depth_reduction_p16_ppm,pdc_depth_reduction_p84_ppm,pdc_depth_reduction_min_ppm,pdc_depth_reduction_max_ppm,pdc_depth_reduction_median_ppm,pdc_depth_reduction_max_offset_from_primary_ppm,pdc_spread_percentile,sap_depth_err_analytic_ppm,sap_depth_err_bootstrap_ppm,sap_n_transits_seen,sap_chi2_per_dof,sap_n_members_unavailable,sap_ensemble_incomplete,sap_ensemble_unavailable_reasons,sap_depth_reduction_spread_fraction,sap_depth_reduction_p16_ppm,sap_depth_reduction_p84_ppm,sap_depth_reduction_min_ppm,sap_depth_reduction_max_ppm,sap_depth_reduction_median_ppm,sap_depth_reduction_max_offset_from_primary_ppm,sap_spread_percentile,epoch_offset_days,background_n_agree
K06256.01,,1871483,137487738,tic_kic_crossid,CANDIDATE,CANDIDATE,14.137062,136.69826,2.264,393,58.6,-58.6,0.017714,0.2133,47.5,4861,4.574,15.729,0,0,0,0,1,292.13239,37.388481,11,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,75",0.95301672,,374.53557,55.84678,3341.7818,3341.7818,380,87.571014,0,,296.67304,24,2.3554881,-0.2836507,-2230.4303,12315.609,False,OK,PDCSAP_FLUX,SPOC,-2230.4303,7863.299,analytic,7863.299,,TOO_FEW_MEMBERS,2,1,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=4166ppm,2,2,2,"74,75",SPOC,120,False,False,73019.369,-9862.6574,0.50968423,0.25977801,2,,-6.9551895,20.995388,-0.33127225,-0.33127225,linear,-5.9551895,-0.2836507,0.047630845,20.995388,104.97694,1.4601536e+48,OK,-0.33127225,OK,SAP_FLUX,SPOC,-3437.9571,2217.3954,analytic,2217.3954,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,4,2,2,"74,75",SPOC,120,False,False,28425.443,-12096.451,2.5986374,1.6409355,2,,-10.179254,5.9224752,-1.7187499,-1.7187499,linear,-9.1792539,-1.5504484,0.16890789,5.9224752,29.612376,2.7163427e+15,OK,-1.7187499,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.02,1.0877383,2.3772,0.48044977,1.05,4161.1018,1.2805974,600,OK,True,0.48044977,,,0.89842172,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,7863.299,3700.7685,3,0.25977801,1,True,OK:1,,,,,,,,84,2217.3954,3632.874,4,3.339904,2,True,OK:2,,,,,,,,84,0,3
K01032.01,,2162635,137347517,tic_kic_crossid,CANDIDATE,CANDIDATE,1500.1407,176.08226,25.727,4129.9,76.6,-76.6,0.07359,0.9131,251.5,5009,3.755,13.862,0,0,0,0,1,291.97754,37.532551,11,OK,lightkurve,NO_USABLE_TRANSIT,16,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75,81",1.0598045,,4376.8866,81.181025,4009.6451,4009.6451,4,5.8176,0,,403.3578,4,,,,,False,NO_USABLE_TRANSIT,PDCSAP_FLUX,QLP,,,none,,,TOO_FEW_MEMBERS,4,0,SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;QLP/KSPSAP_FLUX=NO_USABLE_TRANSIT;QLP/DET_FLUX=NO_USABLE_TRANSIT,0,8,0,"14,40,74,75,41,54,55,81","QLP,SPOC","120,200,600",False,False,,,,,8,,,,,,,,,,,,,NO_USABLE_TRANSIT,,NO_USABLE_TRANSIT,SAP_FLUX,QLP,,,none,,,TOO_FEW_MEMBERS,3,0,SPOC/SAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/SAP_FLUX=NO_USABLE_TRANSIT;QLP/SAP_FLUX=NO_USABLE_TRANSIT,0,8,0,"14,40,74,75,41,54,55,81","QLP,SPOC","120,200,600",False,False,,,,,8,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.36144536,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0.1,,,0,,4,True,NO_USABLE_TRANSIT:4,,,,,,,,84,,,0,,3,True,NO_USABLE_TRANSIT:3,,,,,,,,84,0,3
K02280.01,Kepler-1172 b,2439243,122507231,tic_kic_crossid_after_name_planet,CONFIRMED,CANDIDATE,26.020333,154.5286,4.965,1164.4,55.7,-55.7,0.033353,0.704,30.3,5624,4.218,15.889,0,0,0,0,1,290.47452,37.766602,11,OK,lightkurve,,4,"SPOC,TESS-SPOC","74,81",0.99277834,,1155.9911,55.297754,3347.7172,3347.7172,206,56.165453,0,,242.97136,14,1.933308,0.30549556,1836.656,11464.137,False,OK,PDCSAP_FLUX,SPOC,1836.656,6012.0548,analytic,6451.069,2339.1213,OK,2,2,SPOC/PDCSAP_FLUX=1837ppm;TESS-SPOC/PDCSAP_FLUX=8716ppm,2,2,2,"74,81",SPOC,120,False,False,74751.895,,,6.7202021,2,sector_scatter,0.58881503,5.5809814,0.10550385,0.10550385,linear,1.588815,0.30549556,0.19227887,5.5809814,27.904907,1.5202034e+15,OK,0.10550385,OK,SAP_FLUX,SPOC,599.15059,563.31243,analytic,568.71459,78.200963,OK,2,2,SPOC/SAP_FLUX=599ppm;TESS-SPOC/SAP_FLUX=829ppm,2,2,2,"74,81",SPOC,120,False,False,6698.9443,,,6.6999501,2,sector_scatter,-0.48169966,0.496814,-0.96957747,-0.96957747,linear,0.51830034,1.0636204,2.0521314,0.496814,2.48407,12704.301,OK,-0.96957747,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-4026.0873,4601.2735,-0.87499413,-0.7630165,PDC_DEEPER_THAN_SAP,0.062151639,4.8156464,5.21325,0.9699187,1.05,6662.5394,0.89940507,1489,OK,True,0.9699187,1.0156367,-0.042484748,0.72768359,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,6012.0548,11769.608,2,6.7202021,0,False,,1.2735761,2937.419,7615.6616,1836.656,8716.4245,5276.5403,6879.7685,84,563.31243,1009.1847,2,6.6999501,0,False,,0.13051971,635.95104,792.35297,599.15059,829.15342,714.152,230.00283,84,0,3
K07634.01,,2569995,122306130,tic_kic_crossid,CANDIDATE,CANDIDATE,80.84069,177.3473,8.567,9326,497,-497,0.08665,0.003,78.34,5511,4.069,17.187,0,0,0,0,1,290.22925,37.840961,11,QUERY_RETURNED_ZERO_ROWS,lightkurve,QUERY_RETURNED_ZERO_ROWS,0,,,0.95692546,,8924.2869,475.59196,,,0,,0,,36,0,,,,,False,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_USABLE_TRANSIT,,FLUX_COLUMN_NOT_PRESENT,,,,,,,,ENSEMBLE_NOT_ATTEMPTED,0,0,,0,0,0,,,,False,False,,,,,0,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0,,,0,,0,False,,,,,,,,,84,,,0,,0,False,,,,,,,,,84,0,3
K04091.01,Kepler-1550 b,3103227,121395435,tic_kic_crossid_after_name_planet,CONFIRMED,CANDIDATE,225.58524,272.79566,11.166,754.9,46.5,-46.5,0.024932,0.066,157.86,5929,4.243,14.9,0,0,0,0,1,287.76456,38.294701,11,OK,lightkurve,,6,"SPOC,TESS-SPOC","74,80,81",0.96338356,,727.25825,44.797335,3519.8414,3519.8414,24,124.42288,0,,540.75865,14,2.6933734,1.80268,3421.3295,4936.1275,False,OK,PDCSAP_FLUX,SPOC,3421.3295,1897.9128,analytic,1897.9128,,TOO_FEW_MEMBERS,2,1,SPOC/PDCSAP_FLUX=3421ppm;TESS-SPOC/PDCSAP_FLUX=OK,1,3,1,"74,80,81",SPOC,120,False,False,19060.955,,,,3,,3.7044218,2.6108878,1.4188361,1.4188361,linear,4.7044218,1.80268,0.38318844,2.6108878,13.054439,3.3974921e+08,OK,1.4188361,OK,SAP_FLUX,SPOC,323.5155,694.79188,analytic,711.1802,151.79437,OK,2,2,SPOC/SAP_FLUX=324ppm;TESS-SPOC/SAP_FLUX=770ppm,1,3,1,"74,80,81",SPOC,120,False,False,6977.8741,,,,3,,-0.55515733,0.98110525,-0.56584891,-0.56584891,linear,0.44484267,0.46562936,1.0467282,0.98110525,4.9055262,97477.297,OK,-0.56584891,BACKGROUND_TEST_AGREES,1,SPOC,-3097.814,2021.091,-1.5327435,-0.90544159,PDC_DEEPER_THAN_SAP,0.024429407,27.915,11.7243,2.5,1.05,-731.57063,1.0433597,1033,OK,True,2.5,1.0285529,2.0929518,,fixed_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,1897.9128,,1,0,1,True,OK:1,,,,,,,,84,694.79188,,1,0,0,False,,0.46920279,394.94814,698.53689,323.5155,769.96954,546.74252,446.45404,84,0,3
K01117.01,Kepler-774 b,3114811,122780849,tic_kic_crossid_after_name_planet,CONFIRMED,CANDIDATE,11.089566,141.76142,6.2877,148.1,4.4,-4.4,0.011202,0.02,13.634,6353,3.698,12.808,0,0,0,0,1,291.03192,38.21196,11,OK,lightkurve,,10,"QLP,SPOC,TESS-SPOC","14,40,41,54,55,74,75",0.96638324,,143.12136,4.2520863,3319.9322,3319.8667,482,30.904377,-94.353226,3.05307,187.02863,9,4.3080849,1.6003471,239.87573,603.04896,True,OK,PDCSAP_FLUX,QLP,603.04896,280.66813,bootstrap,505.25151,420.12437,OK,4,3,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=519ppm;QLP/KSPSAP_FLUX=531ppm;QLP/DET_FLUX=1754ppm,15,7,7,"74,41,14,40,54,55,75","QLP,SPOC,TESS-SPOC","120,1800,200,600",False,False,2724.8507,-654.10161,1.8319232,5.9911976,3,sector_scatter,1.4383055,0.83984462,1.7125852,0.91017086,ln,4.2135498,2.1486193,0.50993092,3.5307104,17.653552,6.6457612e+09,OK,1.7125852,OK,SAP_FLUX,QLP,394.99081,135.88692,bootstrap,184.12593,124.24615,OK,3,3,SPOC/SAP_FLUX=88ppm;TESS-SPOC/SAP_FLUX=309ppm;QLP/SAP_FLUX=454ppm,15,7,7,"74,41,14,40,54,55,75","QLP,SPOC,TESS-SPOC","120,1800,200,600",False,False,2725.4028,-147.16394,0.49346544,0.67659341,3,,1.0151696,0.46976672,2.1610079,1.3665237,ln,2.7598313,2.9067611,1.0532387,1.2878161,6.4390807,89426.691,OK,2.1610079,BACKGROUND_TEST_AGREES,1,TESS-SPOC,-210.06554,274.51976,-0.765211,-0.4049122,PDC_DEEPER_THAN_SAP,0.02,15.71925,0.23642773,2.5,0.037601624,-479.70771,3.2098408,4403,OK,True,2.5,1.011688,16.62322,,duration_inconsistent,not_measurable,not_measurable,,False,,0,0,1,1,0.2,139.98075,280.66813,17,7.1455334,1,True,OK:1,0.6966671,522.7979,1363.0466,518.79282,1754.4527,531.30869,1151.4038,84,133.178,135.88692,17,1.0335315,0,False,,0.31455453,158.95851,407.45081,88.479097,453.90894,308.72728,306.51171,84,-0.065523074,3
K03072.01,,3219643,120971695,tic_kic_crossid,CANDIDATE,CANDIDATE,24.336703,154.3759,2.539,551.1,53.1,-53.1,0.022134,0.577,61.8,5141,4.505,15.581,0,0,0,0,1,286.76147,38.34351,11,OK,lightkurve,,4,"SPOC,TESS-SPOC","80,81",0.97683321,,538.33278,51.869843,3511.8075,3511.8075,227,96.197802,0,,326.67841,24,1.9901449,1.5290578,8181.6086,11671.705,False,OK,PDCSAP_FLUX,SPOC,8181.6086,5350.7516,analytic,5354.3619,196.59362,OK,2,2,SPOC/PDCSAP_FLUX=8182ppm;TESS-SPOC/PDCSAP_FLUX=8760ppm,2,2,2,"80,81",SPOC,120,False,False,45544.574,-7306.9636,0.67825633,0.46003165,2,,14.19805,9.9467857,1.4274008,1.4274008,linear,15.19805,1.5290578,0.10060882,9.9467857,49.733929,2.1390531e+24,OK,1.4274008,OK,SAP_FLUX,SPOC,1872.6378,1283.3726,analytic,1283.9783,39.433489,OK,2,2,SPOC/SAP_FLUX=1873ppm;TESS-SPOC/SAP_FLUX=1989ppm,2,2,2,"80,81",SPOC,120,False,False,10885.624,-1730.5673,0.67277097,0.45262078,2,,2.4785878,2.3875705,1.0381213,1.0381213,linear,3.4785878,1.4591536,0.41946724,2.3875705,11.937853,82336337,OK,1.0381213,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-6534.4633,3937.9263,-1.6593666,-0.77141799,PDC_DEEPER_THAN_SAP,0.032126673,1.0156,0.031986515,0.4,0.012598076,11512.82,1.0597768,760,OK,True,0.4,1.090889,-6.0689624,0.9648136,tracks_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,5350.7516,2536.762,2,0.46003165,0,False,,0.024028725,8274.1232,8667.3105,8181.6086,8759.8251,8470.7168,578.21654,84,1283.3726,599.39243,2,0.45262078,0,False,,0.021057723,1891.1948,1970.0617,1872.6378,1988.6187,1930.6282,115.98085,84,0,3
K02314.01,Kepler-1187 b,3219995,121021644,tic_kic_crossid_after_name_planet,CONFIRMED,CANDIDATE,18.870587,143.95639,3.4701,588,23.6,-23.6,0.025771,0.878,22,6103,4.496,14.562,0,0,0,0,1,286.892,38.31855,11,OK,lightkurve,,4,"SPOC,TESS-SPOC","80,81",1.0276246,,604.24329,24.251942,3506.0384,3505.9902,293,28.717347,-69.436701,2.4179358,138.20354,10,3.1060247,0.20568785,440.65562,6400.8083,True,OK,PDCSAP_FLUX,SPOC,6400.8083,2060.7718,analytic,2072.4238,219.4531,OK,2,2,SPOC/PDCSAP_FLUX=6401ppm;TESS-SPOC/PDCSAP_FLUX=5755ppm,3,2,2,"80,81",SPOC,120,False,False,21748.569,-1511.6739,0.36676855,0.080465414,2,,2.3602026,0.33006266,7.1507713,2.7965093,ln,10.593098,3.1060247,0.29321212,3.4303829,17.151914,1.699001e+10,OK,7.1507713,OK,SAP_FLUX,SPOC,4073.5958,1540.8535,analytic,1546.6513,133.79384,OK,2,2,SPOC/SAP_FLUX=4074ppm;TESS-SPOC/SAP_FLUX=3680ppm,3,2,2,"80,81",SPOC,120,False,False,16649.087,-1741.0448,0.56414737,0.31589194,2,,1.9083045,0.3850528,4.9559553,2.2424347,ln,6.7416484,2.6437268,0.39214843,2.5604529,12.802265,2.1936306e+08,OK,4.9559553,BACKGROUND_TEST_AGREES,2,"SPOC,TESS-SPOC",-2211.6911,1893.4321,-1.1680858,-0.36387971,PDC_DEEPER_THAN_SAP,0.10201347,2.2627504,0.29800991,0.65207066,0.085879343,5695.0728,0.97442003,1552,OK,False,0.65207066,1.1982741,-4.2627828,0.9657065,tracks_b,not_measurable,not_measurable,,False,,0,0,1,1,0.1,2060.7718,629.08192,3,0.086780364,0,False,,0.034285218,5858.63,6297.5362,5755.358,6400.8083,6078.0831,645.45031,84,1540.8535,694.93727,3,0.23941442,0,False,,0.032844163,3743.0463,4010.634,3680.0845,4073.5958,3876.8401,393.5113,84,-0.048219931,3
K01096.01,,3230491,122304930,tic_kic_crossid,CANDIDATE,CANDIDATE,1500,315.33083,7.109,9592,207,-207,0.118113,0.9243,1014,5606,4.597,14.709,0,0,0,0,1,290.18304,38.321941,11,OK,lightkurve,NO_USABLE_TRANSIT,8,"SPOC,TESS-SPOC","40,74,75,81",1.0565829,,10134.743,218.71266,2648.3308,2648.3308,3,2.0448,0,,112.7694,4,,,,,False,NO_USABLE_TRANSIT,PDCSAP_FLUX,SPOC,,,none,,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/PDCSAP_FLUX=NO_USABLE_TRANSIT,0,4,0,"40,74,75,81",SPOC,120,False,False,,,,,4,,,,,,,,,,,,,NO_USABLE_TRANSIT,,NO_USABLE_TRANSIT,SAP_FLUX,SPOC,,,none,,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=NO_USABLE_TRANSIT;TESS-SPOC/SAP_FLUX=NO_USABLE_TRANSIT,0,4,0,"40,74,75,81",SPOC,120,False,False,,,,,4,,,,,,,,,,,,,NO_USABLE_TRANSIT,,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.5,,,,,,,0,too_few_points,False,,,,,inconclusive,not_measured,not_measured,,False,,0,0,1,1,0.1,,,0,,2,True,NO_USABLE_TRANSIT:2,,,,,,,,84,,,0,,2,True,NO_USABLE_TRANSIT:2,,,,,,,,84,0,3
K03057.01,Kepler-405 c,3234843,137150544,tic_kic_crossid_after_name_planet,CONFIRMED,CANDIDATE,29.72722,134.6581,3.45,1010.2,55.5,-55.5,0.031506,0.744,47.1,5815,4.54,15.855,0,0,0,0,2,291.40945,38.340019,11,OK,lightkurve,,2,"SPOC,TESS-SPOC",74,0.99851792,,1008.7028,55.417744,3318.5577,3318.5577,180,52.860173,0,,210.33052,13,1.8516455,-2.3338816,-21743.44,14187.306,False,OK,PDCSAP_FLUX,SPOC,-21743.44,9316.4283,analytic,9316.4283,,TOO_FEW_MEMBERS,2,0,SPOC/PDCSAP_FLUX=OK;TESS-SPOC/PDCSAP_FLUX=OK,1,1,1,74,SPOC,120,False,False,64945.299,,,,1,,-22.555844,9.2363475,-2.442074,-2.442074,linear,-21.555844,-2.3338816,0.10827141,9.2363475,46.181738,1.1487804e+23,OK,-2.442074,OK,SAP_FLUX,SPOC,-7829.6989,3672.935,analytic,3672.935,,TOO_FEW_MEMBERS,2,0,SPOC/SAP_FLUX=OK;TESS-SPOC/SAP_FLUX=OK,1,1,1,74,SPOC,120,False,False,25604.218,,,,1,,-8.7621465,3.6420036,-2.4058588,-2.4058588,linear,-7.7621465,-2.1317282,0.27463127,3.6420036,18.210018,8.1709701e+10,OK,-2.4058588,BACKGROUND_TEST_UNAVAILABLE,0,,,,,,,0.066087287,1.38,0.043463362,0.4,0.012598076,-37672.134,0.98816699,516,OK,True,0.4,,,0.99112544,inconclusive,not_measurable,not_measurable,,False,,0,0,1,1,0.1,9316.4283,,1,0,2,True,OK:2,,,,,,,,84,3672.935,,1,0,2,True,OK:2,,,,,,,,84,0,3
