oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
483104300001038,45044322,2458204.9458479909,58204.443229199998,17.8858261,0.0291226003,0,zg,250.7147367,1.5984308,0.545000017,0.00200000009,20180327443229,483,0x4,0x3,20.2999992,26.0866375,0.0311495643,-0.0542720407,1.29579785e-05,30,1.26800001,1
483104300001038,45047071,2458204.9733386408,58204.470717600001,18.0331402,0.0313568227,0,zg,250.7147525,1.5984029,0.419,-0.0199999996,20180327470694,483,0x4,0x3,21.0699997,26.093729,0.0214012004,-0.0454545245,6.18135027e-06,30,1.18900001,1
483104300001038,45344766,2458207.9505222491,58207.447661999999,18.0870628,0.0322517827,0,zg,250.71472170000001,1.5984147,0.615999997,-0.0399999991,20180330447616,483,0x4,0x3,20.2600002,26.0950851,0.0330126658,-0.0345203318,1.44353762e-05,30,1.22599995,1
483104300001038,45348431,2458207.98718026,58207.484317100003,17.8787975,0.0290232822,0,zg,250.71473779999999,1.5984396999999999,0.89200002,-0.0780000016,20180330484248,483,0x4,0x3,19.9799995,26.1157112,0.0367781781,-0.0324823931,1.92375464e-05,30,1.15499997,1
483104300001038,45642980,2458210.9328960096,58210.429803200001,18.044693,0.0315449275,0,zg,250.714699,1.5983784999999999,0.800000012,-0.0890000015,20180402429734,483,0x4,0x3,19.5499992,26.0853825,0.0400626101,-0.0246310476,2.98615105e-05,30,1.25699997,1
483104300001038,45646064,2458210.9637432876,58210.460648100001,17.8574753,0.0287258308,0,zg,250.7146927,1.5984223,0.656000018,-0.0130000003,20180402460637,483,0x4,0x3,19.6599998,26.0841846,0.0408219844,-0.0200981312,2.63667662e-05,30,1.176,1
483104300001038,47446127,2458228.9655895932,58228.461273100002,17.8654308,0.0288361385,0,zg,250.7146937,1.5984107999999999,1.35000002,-0.0209999997,20180420461262,483,0x4,0x3,20.5900002,26.0811768,0.0283582192,-0.0253433343,1.03689681e-05,30,1.14400005,1
483104300001038,47741821,2458231.9226998654,58231.418217600003,17.9857807,0.0306058321,0,zg,250.71471589999999,1.5984106,0.990999997,0.0299999993,20180423418137,483,0x4,0x3,21.1599998,26.0811176,0.0229902975,-0.0355278291,6.85777422e-06,30,1.15499997,1
483104300001038,47747820,2458231.9826915083,58231.478206,19.3026924,0.0687746331,0,zg,250.7147234,1.5984244000000001,0.768999994,-0.0500000007,20180423478148,483,0x4,0x3,20.9699993,26.068306,0.0247405786,-0.0246570371,7.84348322e-06,30,1.16999996,1
483104300001038,48035642,2458234.8610596699,58234.356423600002,17.9208374,0.0296268947,0,zg,250.7147397,1.5984299,1.09899998,-0.155000001,20180426356343,483,0x4,0x3,19.8500004,25.7718086,0.040144518,-0.0149568319,2.39438159e-05,30,1.28699994,1
