oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
505303100000105,67231221,2458426.8180716275,58426.312210600001,15.2655563,0.0104445377,0,zi,43.249034700000003,9.7366465000000009,1.01400006,0.0329999998,20181104312211,505,0x3,0x1,20.7199993,25.342556,0.0241825022,0.187100381,2.96705493e-05,30,1.08700001,2
505303100000105,135049858,2459105.0021693502,59104.498588000002,15.4693956,0.0104992557,0,zi,43.249043499999999,9.7366732999999996,1.02499998,0.0260000005,20200912498588,505,0x3,0x1,20.3999996,25.161396,0.0294070747,0.190125912,4.3813372e-05,30,1.09099996,2
505303100000105,137635405,2459130.8592630494,59130.354050900001,15.3540936,0.0104569215,0,zi,43.249037800000004,9.7366604999999993,0.686999977,-0.00999999978,20201008354028,505,0x3,0x1,20.8299999,25.6450939,0.0227994919,0.182618693,2.55942487e-05,30,1.11199999,2
505303100000105,138137062,2459135.8760473919,59135.370625000003,15.5969296,0.0105842464,0,zi,43.249053400000001,9.7366513999999995,1.01499999,-0.057,20201013370625,505,0x3,0x1,20.9599991,25.6079292,0.0209461898,0.186925054,2.15774307e-05,30,1.079,2
505303100000105,172441553,2459478.919752107,59478.415532400002,15.7343721,0.0107261688,0,zi,43.249041800000001,9.7366650999999997,1.59599996,0.0280000009,20210921415231,505,0x3,0x1,20.1000004,25.6383724,0.0241704006,0.174111739,2.93739104e-05,30,1.09000003,2
505303100000105,173142715,2459485.9318250958,59485.427152800003,15.4152555,0.0104755191,32768,zi,43.249047099999999,9.7366712999999994,0.749000013,-0.00200000009,20210928427153,505,0x3,0x1,18.9500008,25.0622559,0.0463826992,0.176890612,0.000117334283,30,1.074,2
505303100000105,175133050,2459505.8360928157,59505.330509300002,15.3958225,0.0104686841,0,zi,43.249042199999998,9.7366679999999999,0.552999973,0.0109999999,20211018330440,505,0x3,0x1,20.0900002,25.6388226,0.0255203266,0.189245507,3.08556337e-05,30,1.10500002,2
505303100000105,175833260,2459512.8383611422,59512.332604199997,15.935955,0.0110430215,0,zi,43.2490649,9.7366527000000005,2.046,-0.0839999989,20211025332604,505,0x3,0x1,20.6900005,25.6509552,0.0217716116,0.179287478,2.35584102e-05,30,1.08099997,2
505303100000105,176828004,2459522.7859079735,59522.280046300002,15.239625,0.0104439976,0,zi,43.249040399999998,9.7366539000000003,1.84500003,-0.050999999,20211104280046,505,0x3,0x1,20.9799995,25.647625,0.0184750836,0.189659834,1.73122953e-05,30,1.11199999,2
505303100000105,177028037,2459524.7862325525,59524.280370400003,15.8712053,0.0109259691,0,zi,43.249065799999997,9.7366522,2.70099998,-0.0649999976,20211106280359,505,0x3,0x1,20.7900009,25.6712055,0.0210725814,0.182043076,2.26788288e-05,30,1.10300004,2
505303100000105,177226930,2459526.7751613306,59526.269305599999,15.5092297,0.0105212936,0,zi,43.249055900000002,9.7366542999999997,1.35599995,0.0170000009,20211108269294,505,0x3,0x1,20.8299999,25.6552296,0.0192758124,0.186775312,1.80172374e-05,30,1.11199999,2
505303100000105,177726427,2459531.7700802023,59531.264270799998,15.4746504,0.010501937,0,zi,43.249051700000003,9.7366563999999993,0.61500001,0.0179999992,20211113264271,505,0x3,0x1,20.4699993,25.6016502,0.0238994993,0.184553996,2.80480635e-05,30,1.09800005,2
505303100000105,177828599,2459532.791790037,59532.285995400001,15.2622862,0.0104443971,0,zi,43.2490332,9.7366588000000007,0.31400001,-0.00100000005,20211114285961,505,0x3,0x1,20.3500004,25.6772861,0.0236360766,0.187177539,2.81837238e-05,30,1.07599998,2
505303100000105,179625689,2459550.7621465162,59550.2568981,15.2458334,0.0104440013,0,zi,43.249052300000002,9.7366717000000005,1.48399997,0.00300000003,20211202256887,505,0x3,0x1,20.7600002,25.5288334,0.0256771129,0.180925459,3.38866885e-05,30,1.07500005,2
505303100000105,206543140,2459819.9336580974,59819.431400499998,15.4901667,0.0105102528,0,zi,43.2490697,9.7366685000000004,1.28499997,-0.0659999996,20220828431400,505,0x3,0x1,20.7299995,25.6101665,0.0199013967,0.180912867,2.08736528e-05,30,1.204,2
505303100000105,206741201,2459821.9144499889,59821.412013900001,15.9249468,0.0110220416,0,zi,43.249070799999998,9.7366589999999995,2.29299998,0.00899999961,20220830412002,505,0x3,0x1,20.9400005,25.6169472,0.0261652209,0.179897696,3.50826922e-05,30,1.26100004,2
505303100000105,206842817,2459822.9306979929,59822.428171300002,15.1533756,0.0104516642,0,zi,43.249062299999999,9.7366487999999993,1.21200001,0.00499999989,20220831428171,505,0x3,0x1,20.8799992,25.6193752,0.0247569736,0.174463704,3.17466802e-05,30,1.18700004,2
505303100000105,207536746,2459829.8705902784,59829.367465299998,15.4030333,0.0104711168,0,zi,43.2490691,9.7366487999999993,1.31900001,-0.0419999994,20220907367465,505,0x3,0x1,20.3500004,25.5810337,0.0240975823,0.190921023,3.15879879e-05,30,1.38600004,2
505303100000105,208845614,2459842.9602813623,59842.456145800003,15.3541584,0.0104569383,0,zi,43.249049800000002,9.7366609000000004,0.773000002,0.0469999984,20220920456146,505,0x3,0x1,20.7299995,25.6561584,0.0194433276,0.182036966,1.92173793e-05,30,1.07500005,2
505303100000105,208942620,2459843.9304069253,59843.426203700001,15.5918198,0.0105800154,0,zi,43.249060399999998,9.7366528999999993,2.13599992,0.0189999994,20220921426192,505,0x3,0x1,20.75,25.6708202,0.0215615407,0.177092835,2.33095998e-05,30,1.08099997,2
505303100000105,209037119,2459844.875460159,59844.371192099999,15.3340015,0.0104526412,0,zi,43.249044400000002,9.7366501999999997,0.670000017,-0.0219999999,20220922371181,505,0x3,0x1,20.75,25.6500015,0.0208111797,0.184329331,2.2095368e-05,30,1.17700005,2
505303100000105,209235344,2459846.8578496869,59846.353449100003,16.9293289,0.0154793235,0,zi,43.249053699999997,9.7366565999999999,0.321999997,-0.0109999999,20220924353438,505,0x3,0x1,20.8600006,25.6143303,0.0236941893,0.188961208,3.05382637e-05,30,1.22000003,2
505303100000105,209338782,2459847.8922919375,59847.387824099998,15.5704718,0.0105631016,0,zi,43.249049900000003,9.7366504000000003,2.36599994,-0.0120000001,20220925387812,505,0x3,0x1,20.6800003,25.6354713,0.0219063703,0.178513765,2.43837312e-05,30,1.11600006,2
505303100000105,209439090,2459848.8954345435,59848.390902799998,15.5089302,0.0105211157,0,zi,43.249053199999999,9.7366463999999997,1.89100003,0.0260000005,20220926390903,505,0x3,0x1,20.7099991,25.6299305,0.0231578387,0.185893789,2.80443855e-05,30,1.10599995,2
505303100000105,209534651,2459849.8511075997,59849.346516199999,15.341897,0.0104542188,0,zi,43.249048299999998,9.7366551999999995,1.61500001,0,20220927346505,505,0x3,0x1,20.75,25.6428967,0.022460293,0.179928154,2.57455213e-05,30,1.21500003,2
505303100000105,209633356,2459850.8382165781,59850.333564799999,15.2662086,0.0104445666,0,zi,43.249068100000002,9.7366647999999998,1.30499995,0.0719999969,20220928333553,505,0x3,0x1,20.7700005,25.6032085,0.0248082653,0.174884886,3.2685406e-05,30,1.25800002,2
