oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
655112100006298,45014144,2458204.6382053182,58204.1414468,18.5698547,0.0357041918,32768,zg,52.028341099999999,34.447532199999998,0.685000002,0.118000001,20180327141424,655,0xc,0x1,19.0300007,26.2578182,0.0436336584,-0.154710189,0.000144260397,30,1.62100005,1
655112100006298,56846653,2458322.9640551717,58322.466539399997,18.5092468,0.0343552455,0,zg,52.028451099999998,34.447277300000003,1.01999998,0.0399999991,20180723466539,655,0xc,0x1,21.2700005,26.2082977,0.0284975301,-0.0400046855,7.9317615e-06,30,1.62100005,1
655112100006298,57143250,2458325.9302668199,58325.432500000003,18.5037785,0.0342370085,0,zg,52.028467999999997,34.447263900000003,0.94599998,-0.144999996,20180726432465,655,0xc,0x1,19.4799995,26.0432873,0.0426173098,-0.00509583438,5.82317844e-05,30,1.95500004,1
655112100006298,57748423,2458331.9825330367,58331.484236099997,18.4641933,0.0333977751,0,zg,52.028483999999999,34.4472916,1.11300004,-0.0529999994,20180801484213,655,0xc,0x1,20.6499996,26.1916161,0.0348134674,-0.0186532587,1.53610999e-05,30,1.29900002,1
655112100006298,58049082,2458334.989389699,58334.490821799998,18.5068264,0.0343028195,0,zg,52.028474600000003,34.447285299999997,1.09800005,-0.123000003,20180804490752,655,0xc,0x1,20.7900009,26.2464943,0.0331726111,-0.0348858163,1.30360377e-05,30,1.22599995,1
655112100006298,58342594,2458337.9247855083,58337.425949099998,18.4097214,0.0322896317,0,zg,52.028472700000002,34.447273799999998,1.23599994,-0.0189999994,20180807425880,655,0xc,0x1,20.9899998,26.1628723,0.0327943601,-0.0300064012,1.05829322e-05,30,1.61899996,1
655112100006298,58649105,2458340.9901736723,58340.491053199999,18.4841423,0.0338170789,0,zg,52.028438000000001,34.447298199999999,0.963999987,-0.0189999994,20180810491042,655,0xc,0x1,21.2399998,25.9912148,0.0326416977,-0.0392043889,1.04848914e-05,30,1.15900004,1
655112100006298,58944569,2458343.9450913216,58343.445694399998,18.4706898,0.0335335247,0,zg,52.028456900000002,34.447258699999999,1.08399999,-0.023,20180813445694,655,0xc,0x1,21.7399998,26.1780376,0.027665494,-0.0475881249,7.44776889e-06,30,1.33399999,1
655112100006298,59248368,2458346.9833638044,58346.483680600002,18.5190868,0.0345694162,0,zg,52.028426000000003,34.4472795,0.398999989,-0.0529999994,20180816483669,655,0xc,0x1,21.6399994,26.1462574,0.0278884023,-0.0392565168,7.66475023e-06,30,1.13,1
655112100006298,59544366,2458349.9436322632,58349.443669,18.4425735,0.0329515897,0,zg,52.028443799999998,34.447268999999999,1.11800003,-0.050999999,20180819443657,655,0xc,0x1,21.7700005,26.2277241,0.0269439667,-0.044691585,7.24599977e-06,30,1.25600004,1
