oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
608102100000182,45013910,2458204.6363040931,58204.139108800002,15.8986607,0.014731844,0,zg,62.4552817,24.0937944,1.38999999,0.0469999984,20180327139086,608,0x2,0x1,19.25,26.276844,0.0397436842,-0.0973834619,0.000135667942,30,1.51900005,1
608102100000182,56047422,2458314.9704522258,58314.474224500002,15.7284412,0.0145497052,0,zg,62.455489100000001,24.093526799999999,1.37399995,-0.0930000022,20180715474213,608,0x2,0x1,20.4400005,25.5031872,0.0443959199,-0.00748646026,4.49538857e-05,30,2.25,1
608102100000182,56846608,2458322.9629280092,58322.466088000001,15.7720947,0.0145914145,0,zg,62.455484499999997,24.0935308,0.907000005,-0.0289999992,20180723466007,608,0x2,0x1,20.8600006,26.0945568,0.0338781811,-0.0310026724,1.71282536e-05,30,1.98099995,1
608102100000182,57144591,2458325.942998535,58325.445914399999,15.793067,0.0146126393,0,zg,62.455496599999996,24.093534900000002,0.379000008,-0.00100000005,20180726445833,608,0x2,0x1,19.1599998,25.8973961,0.0429560132,-0.0454021022,0.000110986308,30,2.21700001,1
608102100000182,57748468,2458331.9822894367,58331.4846875,15.7894135,0.0146088852,0,zg,62.4555036,24.093532100000001,0.601000011,-0.0280000009,20180801484687,608,0x2,0x1,20.4699993,26.1326904,0.035608232,-0.0160593465,2.98951072e-05,30,1.46300006,1
608102100000182,58049127,2458334.9891430824,58334.4912731,15.7422304,0.0145625239,0,zg,62.455484300000002,24.093537099999999,1.08399999,-0.0599999987,20180804491273,608,0x2,0x1,20.3700008,26.1825676,0.0391565524,-0.00213207863,3.53677206e-05,30,1.35599995,1
608102100000182,58444302,2458338.9412520132,58338.443020799998,15.6872187,0.0145132877,0,zg,62.455500899999997,24.093518299999999,1.36000001,-0.0560000017,20180808443009,608,0x2,0x1,20.7900009,26.0710812,0.0362657011,-0.00599090848,2.04831231e-05,30,1.68700004,1
608102100000182,58648966,2458340.9880863097,58340.489664399996,15.7681084,0.0145874675,0,zg,62.4554866,24.093543199999999,0.897000015,0.0410000011,20180810489653,608,0x2,0x1,21.1000004,25.9218864,0.0328432098,-0.0487460755,1.61012995e-05,30,1.26999998,3
608102100000182,58844261,2458342.941221457,58342.442615699998,15.759551,0.0145790912,0,zg,62.455501599999998,24.0935369,0.47299999,0.00499999989,20180812442604,608,0x2,0x1,20.8400002,25.918993,0.0365038514,-0.00973752141,2.08776346e-05,30,1.57500005,1
608102100000182,58844353,2458342.9421359436,58342.443530099998,15.7638655,0.0145832989,0,zg,62.455507400000002,24.0935366,0.734000027,-0.050999999,20180812443519,608,0x2,0x1,21,25.9213219,0.0342844091,-0.00878152158,1.77209567e-05,30,1.56599998,3
608102100000182,58944524,2458343.9439439452,58343.445243100003,15.7956285,0.0146152871,0,zg,62.455477999999999,24.093526900000001,0.970000029,0.0240000002,20180813445231,608,0x2,0x1,21.5499992,26.1106033,0.0285595432,-0.0399159156,1.01755877e-05,30,1.52400005,3
608102100000182,59049837,2458344.9971808149,58344.498379600001,15.7848206,0.0146041997,0,zg,62.4554744,24.0935208,1.27499998,-0.0390000008,20180814498322,608,0x2,0x1,21.3400002,26.2071362,0.0291352309,-0.0311154332,1.17400687e-05,30,1.18200004,3
608102100000182,59145318,2458345.9520754018,58345.453182899997,15.7288857,0.0145501141,32768,zg,62.455496799999999,24.093546799999999,0.750999987,-0.00300000003,20180815453171,608,0x2,0x1,20.8400002,26.0687771,0.0380757004,0.00533249415,2.16073822e-05,30,1.41400003,1
608102100000182,59449428,2458348.9934678734,58348.494282400003,15.732048,0.0145530282,0,zg,62.455492800000002,24.0935299,1.14600003,-0.0419999994,20180818494271,608,0x2,0x1,21.3400002,26.1895409,0.029500246,-0.0105113015,1.13688238e-05,30,1.15699995,1
608102100000182,59746510,2458351.9645782644,58351.465104199997,15.7426538,0.0145629235,0,zg,62.455500800000003,24.093537000000001,1.22399998,-0.0719999969,20180821465093,608,0x2,0x1,21.4400005,26.1906128,0.0293363761,-0.0057500531,1.1457334e-05,30,1.24399996,1
608102100000182,60645559,2458360.9559452636,58360.4555903,15.722681,0.014544446,32768,zg,62.455529599999998,24.093581700000001,1.11500001,0.0270000007,20180830455405,608,0x2,0x1,19.7900009,26.2769127,0.0397098586,0.0089821592,5.37096203e-05,30,1.17400002,1
608102100000182,61147652,2458365.9773743595,58365.476527799998,15.7367887,0.0145574268,0,zg,62.455491299999998,24.093546199999999,0.644999981,-0.0579999983,20180904476516,608,0x2,0x1,21.0100002,26.2678547,0.0308778211,-0.013406531,1.40008333e-05,30,1.07299995,1
608102100000182,61448711,2458368.98825741,58368.487118099998,15.7926779,0.0146122407,0,zg,62.4554665,24.0935348,0.703000009,-0.00400000019,20180907487118,608,0x2,0x1,21.8899994,26.3295021,0.0243097059,-0.0706972107,7.09843198e-06,30,1.03999996,1
608102100000182,61748847,2458371.9899008726,58371.488472199999,15.8547115,0.0146796657,0,zg,62.455451799999999,24.0935734,0.850000024,0.00600000005,20180910488472,608,0x2,0x1,21.5799999,26.3718967,0.0252415091,-0.106975526,7.72143085e-06,30,1.028,1
608102100000182,62044722,2458374.9489328768,58374.447222199997,15.8673782,0.0146943219,0,zg,62.4554446,24.093577799999998,1.21599996,-0.0149999997,20180913447211,608,0x2,0x1,21.4400005,26.3506126,0.026404582,-0.0905782953,8.71402517e-06,30,1.08399999,1
608102100000182,62348958,2458377.9915798223,58377.489583299997,15.8434153,0.0146668544,0,zg,62.455467200000001,24.093546400000001,1.49699998,0.0209999997,20180916489572,608,0x2,0x1,21.9799995,26.3116646,0.0254219547,-0.0698919073,7.84461463e-06,30,1.01300001,1
608102100000182,64338116,2458397.8848785521,58397.381169,15.86619,0.0146929342,0,zg,62.455476699999998,24.093518499999998,0.764999986,-0.00499999989,20181006381157,608,0x2,0x1,21.7700005,26.2934132,0.0253865253,-0.0913712531,7.85636348e-06,30,1.09099996,1
608102100000182,66942868,2458423.9339858643,58423.428680600002,15.8209772,0.0146421166,0,zg,62.455473499999997,24.093512,0.901000023,-0.00400000019,20181101428681,608,0x2,0x1,20.6599998,26.3349628,0.0355420001,-0.0713361651,2.1858028e-05,30,1.04400003,1
608102100000182,67135438,2458425.8597717746,58425.354386600004,15.8198891,0.0146409413,0,zg,62.455476400000002,24.0935135,0.791999996,0.0410000011,20181103354387,608,0x2,0x1,21.9500008,26.3118935,0.0247041415,-0.0595292561,7.36505763e-06,30,1.01800001,1
608102100000182,67139047,2458425.8958611186,58425.390474500004,15.8293133,0.0146511989,0,zg,62.455476699999998,24.093514500000001,0.759000003,-0.0170000009,20181103390451,608,0x2,0x1,21.8099995,26.3173981,0.0258288011,-0.0635940731,8.17254113e-06,30,1.01300001,1
608102100000182,67233350,2458426.838930456,58426.333506900002,15.7945681,0.014614189,0,zg,62.455486299999997,24.093518799999998,0.639999986,-0.00100000005,20181104333495,608,0x2,0x1,21.8299999,26.1565647,0.0270964764,-0.0647897646,9.15404325e-06,30,1.03600001,1
608102100000182,67330454,2458427.8100087033,58427.304548599997,15.7882214,0.0146076661,32768,zg,62.455488600000002,24.093528800000001,0.537,-0.00700000022,20181105304549,608,0x2,0x1,19.7700005,25.4792156,0.0444895178,-0.04618413,7.61111587e-05,30,1.08299994,1
608102100000182,67430809,2458428.8135865927,58428.308090300001,15.7632256,0.0145826722,0,zg,62.4554939,24.093535299999999,1.08200002,-0.0399999991,20181106308079,608,0x2,0x1,21.2099991,26.2902908,0.0306870919,-0.0215192623,1.16656847e-05,30,1.06900001,1
608102100000182,67630184,2458430.8074036185,58430.301840300002,15.8218994,0.014643115,0,zg,62.455478200000002,24.093520099999999,0.656000018,-0.0149999997,20181108301840,608,0x2,0x1,21.7399998,26.3252487,0.0266823284,-0.077679947,8.67015115e-06,30,1.07099998,1
608102100000182,67742130,2458431.9269059896,58431.421307899996,15.825407,0.0146469278,0,zg,62.455477399999999,24.093512100000002,0.439999998,0.00700000022,20181109421296,608,0x2,0x1,20.4899998,26.2663383,0.0350101776,-0.0691621676,2.49562399e-05,30,1.07000005,1
608102100000182,68041126,2458434.9169423115,58434.411261599998,15.7756186,0.0145949265,0,zg,62.455469899999997,24.093530699999999,0.888999999,-0.00899999961,20181112411204,608,0x2,0x1,20.4899998,26.2903252,0.0353866108,-0.0299853999,2.37886634e-05,30,1.06599998,1
608102100000182,68341167,2458437.9174266621,58437.411678199998,15.8033876,0.0146233765,0,zg,62.455478800000002,24.0935223,0.885999978,-0.00499999989,20181115411667,608,0x2,0x1,21.1900005,26.3271275,0.0301287901,-0.0640197098,1.17324507e-05,30,1.08399999,1
608102100000182,68640361,2458440.9094118304,58440.403611100002,15.7691336,0.0145884799,32768,zg,62.455471799999998,24.093520600000002,0.662999988,0.0240000002,20181118403600,608,0x2,0x1,19.9899998,24.6248169,0.0488675535,-0.0550793558,8.54345562e-05,30,1.08399999,1
608102100000182,68922121,2458443.7270511459,58443.2212153,15.7976952,0.0146174282,0,zg,62.455482199999999,24.0935159,1.30400002,0.0289999992,20181121221204,608,0x2,0x1,20.2600002,26.2606392,0.0397453718,-0.0291093644,4.10561006e-05,30,1.21000004,1
608102100000182,69642056,2458450.9264302347,58450.420567100002,15.8361912,0.0146587873,0,zg,62.455452200000003,24.0935311,0.42899999,0.00100000005,20181128420556,608,0x2,0x1,20.25,26.1710777,0.0378205702,-0.072952278,3.73987677e-05,30,1.23500001,1
608102100000182,70834707,2458462.8527807868,58462.347071800003,15.8694296,0.0146967256,0,zg,62.455444,24.093529100000001,0.621999979,0.00899999961,20181210347049,608,0x2,0x1,20.9899998,26.1511803,0.0325954929,-0.094758071,1.54228783e-05,30,1.09300005,1
608102100000182,71122006,2458465.7257043472,58465.220069399998,15.8136234,0.0146342134,0,zg,62.455494399999999,24.093525199999998,1.13499999,-0.00800000038,20181213220069,608,0x2,0x1,20.7800007,26.3313274,0.033460144,-0.0674369708,1.61225344e-05,30,1.046,1
608102100000182,71710998,2458471.6154280272,58471.1099884,15.7932882,0.0146128703,0,zg,62.455481800000001,24.093525,0.84799999,-0.0309999995,20181219109977,608,0x2,0x1,18.9899998,25.8881474,0.0422392301,-0.0352519937,0.000138016694,30,1.40799999,1
608102100000182,72111192,2458475.617195907,58475.111921299998,15.8890104,0.0147200655,32768,zg,62.455306800000002,24.0936281,1.25199997,0.0549999997,20181223111910,608,0x2,0x1,19.3799992,26.3452663,0.0416410938,-0.12711291,9.33776391e-05,30,1.32299995,1
608102100000182,72626663,2458480.7716568969,58480.266631899998,15.815835,0.0146365799,0,zg,62.455446000000002,24.093529499999999,0.326999992,-0.00100000005,20181228266609,608,0x2,0x1,20.8999996,26.3114071,0.0332730711,-0.0710246414,1.48720874e-05,30,1.03499997,1
608102100000182,72914224,2458483.6471135272,58483.142245399999,15.824544,0.0146459872,0,zg,62.455480700000003,24.093516699999999,0.802999973,-0.00100000005,20181231142234,608,0x2,0x1,21.2000008,26.304163,0.0304390769,-0.0661577508,1.15664761e-05,30,1.10599995,1
608102100000182,73320062,2458487.7052512211,58487.200624999998,15.8839197,0.0147139253,0,zg,62.4554714,24.093524599999999,0.595000029,0,20190104200613,608,0x2,0x1,21.4799995,26.3627415,0.0271105058,-0.0978484154,9.16741374e-06,30,1.01100004,1
608102100000182,73418068,2458488.6852472038,58488.180682899998,15.7816944,0.0146010332,32768,zg,62.4554689,24.093517899999998,0.675000012,-0.00999999978,20190105180671,608,0x2,0x1,19,23.9543476,0.0615362674,-0.0511597469,0.00033031049,30,1.01900005,1
608102100000182,73718431,2458491.6886835201,58491.1843171,15.8214407,0.0146426195,0,zg,62.455478100000001,24.093519100000002,0.566999972,0.0120000001,20190108184317,608,0x2,0x1,21.3199997,26.3172169,0.0283276681,-0.0619687922,1.00935958e-05,30,1.00999999,1
608102100000182,73820809,2458492.7123865392,58492.208090300002,15.930234,0.0147716831,32768,zg,62.455383699999999,24.0935934,0.889999986,-0.0149999997,20190109208090,608,0x2,0x1,18.6499996,24.1538296,0.051429864,-0.105093516,0.000341401552,30,1.01100004,1
608102100000182,73919246,2458493.6966927997,58493.192465300002,15.8243208,0.014645745,0,zg,62.455482000000003,24.093517800000001,0.533999979,-0.0199999996,20190110192454,608,0x2,0x1,21.6299992,26.3181515,0.0266463868,-0.0707688257,8.88167142e-06,30,1.00800002,1
608102100000182,74017556,2458494.6797247208,58494.175567099999,15.8292847,0.0146511672,0,zg,62.455464599999999,24.093521299999999,0.237000003,0.0160000008,20190111175567,608,0x2,0x1,21.4899998,26.297102,0.0270478614,-0.0574710295,9.07787398e-06,30,1.00999999,1
608102100000182,74116645,2458495.6705442807,58495.166458300002,15.7968054,0.0146165062,0,zg,62.455486200000003,24.093523999999999,0.430000007,0.0140000004,20190112166447,608,0x2,0x1,21.2000008,26.1414661,0.0308882426,-0.0671256632,1.24846865e-05,30,1.01300001,1
608102100000182,74919119,2458503.6946561099,58503.191192099999,15.7847195,0.0146040991,0,zg,62.455464999999997,24.093527699999999,1.08299994,-0.0670000017,20190120191181,608,0x2,0x1,20.0900002,26.3094177,0.0434863567,-0.0257482175,5.47924028e-05,30,1.01900005,1
608102100000182,75119370,2458505.6970018237,58505.193703700003,15.8305883,0.0146525977,0,zg,62.455473300000001,24.093547699999998,0.902999997,-0.00400000019,20190122193692,608,0x2,0x1,19.5,26.3303623,0.0405101664,-0.0693299398,6.85297127e-05,30,1.02699995,1
608102100000182,75316979,2458507.6729223304,58507.169791699998,15.8538589,0.0146786915,0,zg,62.4554732,24.093518400000001,0.36500001,-0.0289999992,20190124169792,608,0x2,0x1,21.5599995,26.3427677,0.02982568,-0.092183888,1.09560397e-05,30,1.01199996,1
