oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
297115100000479,56646118,2458320.9625652479,58320.461180600003,14.5768127,0.0120880436,0,zg,22.618592100000001,-13.421187,0.864000022,-0.0160000008,20180721461181,297,0xf,0x1,21.2299995,25.7004299,0.0351968072,-0.038866207,3.67677494e-05,30,2.04299998,1
297115100000479,56944021,2458323.9418673478,58323.440219900003,14.5850916,0.0120875649,0,zg,22.618608200000001,-13.421187700000001,0.35800001,0.00600000005,20180724440220,297,0xf,0x1,21.4500008,26.0790195,0.0297953784,-0.0506326631,2.53701619e-05,30,2.21499991,1
297115100000479,57346300,2458327.9650056516,58327.463009300001,14.6029339,0.0120867612,32768,zg,22.618519800000001,-13.4210522,1.65199995,-0.00999999978,20180728462975,297,0xf,0x1,18.5499992,25.2787113,0.0435494669,-0.0489423275,0.000487173791,30,1.84300005,1
297115100000479,57646087,2458330.9631306389,58330.460879600003,14.5807047,0.0120878099,0,zg,22.618606199999999,-13.4211846,0.479000002,0.00800000038,20180731460868,297,0xf,0x1,19.4400005,26.0537128,0.0423362963,-0.0398551784,0.000144767109,30,1.79900002,1
297115100000479,57943966,2458333.9421633338,58333.439664400001,14.5465612,0.0120903384,0,zg,22.618598500000001,-13.4211794,0.681999981,-0.0130000003,20180803439606,297,0xf,0x1,20.2700005,26.0823669,0.0363818258,-0.0466506407,5.70024058e-05,30,1.903,1
297115100000479,58248407,2458336.9868204561,58336.484074100001,14.5582895,0.0120893475,0,zg,22.618596199999999,-13.4211805,0.643999994,0.00100000005,20180806484063,297,0xf,0x1,21.0799999,26.2164803,0.033279147,-0.0401789695,3.23407585e-05,30,1.62800002,1
297115100000479,58443922,2458338.9421262322,58338.439224499998,14.5777302,0.0120879868,0,zg,22.618594099999999,-13.4211835,0.662999988,-0.0240000002,20180808439213,297,0xf,0x1,21.1800003,26.1125298,0.0364063419,-0.0475629754,3.72042923e-05,30,1.80299997,3
297115100000479,58841894,2458342.9221555088,58342.418946799997,14.5602121,0.0120891957,0,zg,22.618591200000001,-13.4211793,0.219999999,-0.0149999997,20180812418935,297,0xf,0x1,21.2299995,25.9623203,0.0366147012,-0.0422018953,3.79799603e-05,30,1.88100004,3
297115100000479,58841987,2458342.92308148,58342.419872699997,14.5618086,0.0120890746,0,zg,22.618583000000001,-13.421174600000001,0.653999984,0.0250000004,20180812419861,297,0xf,0x1,21.3400002,25.9499397,0.0359251499,-0.0237522405,3.60136401e-05,30,1.87300003,1
297115100000479,58943623,2458343.9395234375,58343.436238399998,14.5755444,0.0120881218,0,zg,22.618595899999999,-13.421187400000001,0.665000021,-0.0439999998,20180813436238,297,0xf,0x1,21.7800007,26.0830517,0.0276049357,-0.0371120051,2.0719699e-05,30,1.74399996,3
297115100000479,59039920,2458344.9025578098,58344.399201400003,14.5776825,0.0120879896,0,zg,22.618578899999999,-13.4211756,0.700999975,-0.0209999997,20180814399190,297,0xf,0x1,21.4799995,26.033987,0.0339674428,-0.0323835053,3.24363682e-05,30,2.01900005,3
297115100000479,59141811,2458345.921544434,58345.418113400003,14.5629063,0.0120889908,0,zg,22.618610499999999,-13.421180100000001,0.629000008,-0.0329999998,20180815418102,297,0xf,0x1,21.3899994,26.0146351,0.036642313,-0.0270583499,3.68779001e-05,30,1.82799995,1
297115100000479,59143519,2458345.9386290847,58345.435196799997,14.5707626,0.012088432,0,zg,22.6186142,-13.4211747,0.314999998,0.0160000008,20180815435197,297,0xf,0x1,21.4699993,26.0385456,0.0309702475,-0.0339689329,2.62811591e-05,30,1.72500002,3
297115100000479,59247663,2458346.9801394381,58346.476631899997,14.5601559,0.0120892003,0,zg,22.618590900000001,-13.421182200000001,0.731000006,-0.0289999992,20180816476632,297,0xf,0x1,21.3999996,26.0397205,0.0304905083,-0.0411124974,2.58179116e-05,30,1.60399997,3
297115100000479,59347893,2458347.98251417,58347.478935200001,14.5593138,0.0120892664,0,zg,22.6185872,-13.421175,0.566999972,0.00400000019,20180817478924,297,0xf,0x1,21.9099998,26.1564922,0.0269417129,-0.0597923584,2.00656741e-05,30,1.60099995,3
