oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
510104400004458,59048506,2458344.9828523775,58344.485069399998,20.2686558,0.128304109,0,zg,76.632484000000005,8.4256588000000008,0.490999997,-0.0379999988,20180814485058,510,0x4,0x4,21.2099991,25.9840164,0.0277593229,-0.0161406361,6.98454778e-06,30,1.86300004,1
510104400004458,59348922,2458347.9872705471,58347.489224500001,20.5201263,0.150992393,0,zg,76.632502900000006,8.4256706999999995,0.493999988,-0.0960000008,20180817489213,510,0x4,0x4,21.5200005,26.0187912,0.024699023,-0.0269505996,5.4041966e-06,30,1.699,1
510104400004458,59646724,2458350.9655575464,58350.467245400003,20.4678841,0.146409422,0,zg,76.632445700000005,8.4256746000000007,1.42799997,-0.381000012,20180820467234,510,0x4,0x4,21.5300007,25.9183483,0.0284318849,-0.0317800008,7.11825987e-06,30,1.88999999,1
510104400004458,60851152,2458363.0109567973,58362.511527800001,20.2296104,0.124944746,0,zg,76.632474700000003,8.4257422999999996,1.12,-0.0659999996,20180901511447,510,0x4,0x4,20.5200005,26.2264881,0.0339684933,-0.0238920674,1.18332928e-05,30,1.22899997,1
510104400004458,61247843,2458366.9782435182,58366.478437500002,20.5083885,0.150113463,0,zg,76.632502299999999,8.4257033999999997,1.02699995,-0.145999998,20180905478426,510,0x4,0x4,21.5,26.1929321,0.0248242766,-0.0447921716,5.42776934e-06,30,1.33500004,1
510104400004458,61548320,2458369.9832989196,58369.483205999997,20.5030251,0.149711728,0,zg,76.632453699999999,8.4256688999999998,1.34300005,-0.0320000015,20180908483206,510,0x4,0x4,21.5699997,26.1983147,0.0229335725,-0.0650713816,4.59950706e-06,30,1.26800001,1
510104400004458,61846393,2458372.9643129404,58372.463935200001,20.5885239,0.156114459,0,zg,76.632454600000003,8.4257218999999992,0.899999976,-0.115999997,20180911463924,510,0x4,0x4,21.4200001,26.2284889,0.0232068785,-0.065228723,4.79909568e-06,30,1.32500005,1
510104400004458,62147878,2458375.9794499711,58375.478784699997,20.4660568,0.146236762,0,zg,76.632454800000005,8.4256773999999997,0.836000025,0.0599999987,20180914478785,510,0x4,0x4,21.7199993,26.2185993,0.0225598291,-0.0422762632,4.46647527e-06,30,1.21800005,1
510104400004458,62448379,2458378.984746791,58378.483796300003,20.4667282,0.146300107,0,zg,76.632441999999998,8.4256340000000005,0.74000001,-0.0309999995,20180917483796,510,0x4,0x4,21.6700001,26.2402916,0.0226379354,-0.0551512428,4.51368578e-06,30,1.17299998,1
510104400004458,62846275,2458382.9640793605,58382.462754599997,20.388443,0.139007211,0,zg,76.6324003,8.4256530000000005,0.538999975,0.0689999983,20180921462743,510,0x4,0x4,21.6200008,26.2345448,0.0222828761,-0.0770738199,4.42325654e-06,30,1.20700002,1
510104400004458,63642085,2458390.9229120146,58390.420856500001,20.1659393,0.119610175,0,zg,76.632470999999995,8.4256563,0.335999995,-0.0820000023,20180929420845,510,0x4,0x4,20.4300003,26.1879501,0.0321240909,-0.0397993922,1.13869128e-05,30,1.29299998,1
510104400004458,64346479,2458397.9674656396,58397.464791699997,20.5641117,0.154286385,0,zg,76.632429700000003,8.4256644000000005,0.859000027,-0.0260000005,20181006464757,510,0x4,0x4,21.9099998,26.1863651,0.0239293389,-0.058786802,5.02092871e-06,30,1.10099995,1
510104400004458,66844357,2458422.9480881263,58422.443576400001,20.3874493,0.138916045,0,zg,76.632323299999996,8.4256186,1.31299996,-0.409000009,20181031443565,510,0x4,0x4,20.7700005,26.2237988,0.0298189912,-0.0581434183,8.51048571e-06,30,1.08599997,1
510104400004458,67239561,2458426.9003495299,58426.395613399996,20.5946445,0.156572819,0,zg,76.6325413,8.4256651999999992,0.809000015,-0.00400000019,20181104395602,510,0x4,0x4,21.4599991,26.2666931,0.0277689248,-0.102088712,6.83310873e-06,30,1.097,1
