oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
577110300003649,44833559,2458202.8410406122,58202.335590299997,21.0919418,0.221049428,0,zg,195.17140169999999,19.201104600000001,0.352999985,-0.160999998,20180325335579,577,0xa,0x3,21.0200005,26.244875,0.0341045819,0.00408574892,3.74422198e-05,30,1.04200006,1
577110300003649,47633460,2458230.8395668147,58230.334606500001,21.2226276,0.231863737,0,zg,195.17144239999999,19.200923400000001,0.927999973,-0.187999994,20180422334595,577,0xa,0x3,21.7099991,26.2538052,0.0248751789,-0.0659724846,1.90913852e-05,30,1.08200002,1
577110300003649,50418674,2458258.6901545296,58258.186747699998,20.9266281,0.207369447,0,zg,195.1713407,19.201049000000001,0.546000004,-0.00499999989,20180520186748,577,0xa,0x3,21.7199993,26.2178936,0.0261410568,-0.0744235292,2.08417132e-05,30,1.03900003,1
577110300003649,52022883,2458274.730993575,58274.228831,21.3560429,0.242904067,0,zg,195.17092160000001,19.200889700000001,0.916000009,-0.118000001,20180605228808,577,0xa,0x3,21.9400005,26.2441959,0.0258144904,-0.0493338816,2.07685589e-05,30,1.11500001,1
577110300003649,52321510,2458277.7170163146,58277.215104199997,21.1427097,0.225250483,0,zg,195.17123570000001,19.200893499999999,0.879000008,0.111000001,20180608215093,577,0xa,0x3,21.6499996,26.1607609,0.0251951553,-0.0324346535,1.88231297e-05,30,1.102,1
577110300003649,53221498,2458286.7161213281,58286.214988400003,20.9756317,0.211424589,0,zg,195.17125379999999,19.201010100000001,0.648000002,-0.215000004,20180617214977,577,0xa,0x3,21.5,26.2348232,0.026087271,-0.0413099527,2.08018046e-05,30,1.17299998,1
577110300003649,54117415,2458295.6744909286,58295.174155100001,20.5883675,0.179378033,0,zg,195.17136120000001,19.200736299999999,0.243000001,-0.213,20180626174155,577,0xa,0x3,20.4599991,26.2505455,0.0326942205,-0.0576265231,4.57710885e-05,30,1.12300003,1
577110300003649,71154909,2458466.0479403888,58465.549097199997,21.4909363,0.254066586,0,zg,195.17122259999999,19.200750800000002,0.713999987,-0.57099998,20181213549086,577,0xa,0x3,21.6000004,26.2767982,0.0298768077,-0.0952836424,2.65512572e-05,30,1.18400002,3
577110300003649,73255821,2458487.0589896324,58486.558217600003,21.0298576,0.215911865,0,zg,195.17164310000001,19.200844199999999,1.35399997,-0.147,20190103558125,577,0xa,0x3,21.4799995,26.2709064,0.02996023,-0.0530975871,2.6583275e-05,30,1.046,1
577110300003649,73351951,2458488.0203743172,58487.519513899999,21.2801819,0.236626387,0,zg,195.17127199999999,19.200928600000001,0.592000008,-0.256999999,20190104519502,577,0xa,0x3,21.6499996,26.2493267,0.0251864661,-0.0443107001,1.91981526e-05,30,1.097,3
