oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
286113100007012,50448004,2458258.9828185956,58258.480046299999,15.0810604,0.0174835455,0,zg,305.43923599999999,-21.154014499999999,2.2579999,0.0480000004,20180520479896,286,0xd,0x1,20.5200005,25.9698715,0.0336804576,-0.0345918164,1.43395555e-05,30,1.89400005,1
286113100007012,51448059,2458268.9842051743,58268.480590300001,15.0147686,0.0175220724,0,zg,305.43926549999998,-21.1539544,0.884000003,-0.0160000008,20180530480567,286,0xd,0x1,19.2000008,26.0200024,0.0406525508,-0.036030367,3.76328062e-05,30,1.86800003,1
286113100007012,52041780,2458274.9218713995,58274.417800900002,15.0513315,0.0174999163,0,zg,305.43924700000002,-21.153960600000001,1.17200005,0.0329999998,20180605417350,286,0xd,0x1,20.2999992,25.9999371,0.0309552122,-0.0476383902,1.22652427e-05,30,1.96000004,1
286113100007012,52344003,2458277.9443225749,58277.440034699997,15.0635366,0.0174930152,0,zg,305.4392593,-21.153961599999999,1.671,0.00999999978,20180608439595,286,0xd,0x1,20.5799999,25.9262085,0.0261766929,-0.0503970496,8.89390503e-06,30,1.87699997,1
286113100007012,52641740,2458280.9218990547,58280.417407399997,15.0243635,0.0175160449,0,zg,305.43926290000002,-21.153967399999999,1.07500005,-0.0320000015,20180611417292,286,0xd,0x1,21.1200008,26.0115223,0.0243644994,-0.0375638343,7.59967043e-06,30,1.90499997,1
286113100007012,52941729,2458283.9219777151,58283.417291700003,15.0076571,0.0175266322,0,zg,305.43926169999997,-21.153964999999999,0.888000011,-0.0170000009,20180614417176,286,0xd,0x1,20.9799995,26.0228348,0.024633551,-0.0422103442,7.87537192e-06,30,1.88800001,1
286113100007012,53241797,2458286.922843378,58286.4179745,15.0018759,0.017530404,0,zg,305.43926169999997,-21.153979199999998,1.00300002,-0.0250000004,20180617417361,286,0xd,0x1,21.25,26.0387993,0.0224441178,-0.0458141193,6.54245378e-06,30,1.87600005,1
286113100007012,53539653,2458289.9015779062,58289.396539399997,15.0094404,0.0175254829,0,zg,305.43927539999999,-21.1539897,0.995999992,0.0120000001,20180620396470,286,0xd,0x1,19.9899998,26.0189648,0.039494019,-0.0309705026,2.03787131e-05,30,1.89900005,1
286113100007012,53941078,2458293.9160347329,58293.410787000001,15.0281172,0.0175137296,0,zg,305.43925780000001,-21.153962199999999,0.764999986,-0.00800000038,20180624410625,286,0xd,0x1,20.2299995,26.0301323,0.031391561,-0.0351529196,1.27101275e-05,30,1.87800002,1
286113100007012,54746097,2458301.9665694335,58301.460972200002,15.0421591,0.0175052676,0,zg,305.43924989999999,-21.153982899999999,1.13600004,0.0179999992,20180702460961,286,0xd,0x1,19.6100006,25.9469604,0.0421080329,-0.0395743661,2.78987118e-05,30,2.2349999,1
