n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate
652,0.28079599693533586,12,0.018404907975460124,0.9888512195454998,0.22870537809523314,0.035591818373882186,0.6593224544878353,1,0.0,0.2566895884653758,623209300002604,175.9556629,26.82868655,,,,unknown,0.004777191194802837,1.0299458799751857,0.03542948657993407,0.10664445865774173,False,False,False
627,0.24208871078977323,13,0.02073365231259968,0.8372538661595105,0.2620147575371429,0.03565167475364368,0.659304497573907,1,0.0,0.24208871078977323,623210200008284,173.6597076,27.1248638,,,,unknown,0.0015794361461876972,0.4221508574625228,0.011731144860348614,0.020529503505610072,False,False,False
543,0.20350113733631936,11,0.020257826887661142,0.8069904503388148,1.5804698808755229,0.03578013522097022,0.6592659594337089,1,0.0,0.20350113733631936,623209300000178,175.8028347,27.0766431,,,,unknown,0.00516065251028836,1.51993306565882,0.03825204401908299,0.06694107703339522,False,False,False
818,0.3198622255106284,8,0.009779951100244499,0.9427187615991723,0.24947907909349906,0.03634723186002172,0.6590958304419935,1,0.0,0.2519380999787628,623210300002660,174.49953355000002,26.88225635,,,,unknown,0.0029805067669703427,0.7738065492852937,0.020919136205625844,0.036608488359845225,False,False,False
588,0.33166261972622846,3,0.00510204081632653,0.8998419691809031,39.02579503403189,0.0369457846561313,0.6589162646031607,1,0.0,0.33166261972622846,623209300033526,176.27842425,26.823197800000003,,,,unknown,0.0014899065668911382,0.39730265059843384,0.01052020722452219,0.01841036264291383,False,False,False
707,0.44273822235335736,8,0.011315417256011316,0.7669932616478149,0.3003662184708161,0.03813956979326345,0.6585581290620209,1,0.0,0.44273822235335736,623210300013339,174.469299,26.824105,,,,unknown,0.0002555394730709594,0.11369127311959393,0.0017921513450119629,0.0031362648537709347,False,False,False
813,0.2461369382553833,10,0.012300123001230012,0.880903072556936,0.20121393807449697,0.03847955838051866,0.6584561324858444,1,0.0,0.24222131702456673,623210300002867,173.8935168,26.8666662,,,,unknown,2.3816978282604512e-05,0.007374149883308829,0.00017634253482507422,0.00030859943594387985,False,False,False
734,0.30413591215980396,16,0.021798365122615803,1.0067343994994788,0.2794309022848976,0.02853785985335884,0.6579281965685584,1,0.0,0.19827301053879287,623210200007701,173.939933,27.18030225,,,,unknown,-0.0014491303927817061,0.3182973474547641,-0.010725518304796238,0.0,False,False,False
621,0.2739271458411525,7,0.011272141706924315,0.9010206685817382,0.10423673518778702,0.04027081703363441,0.6579187548899097,1,0.0,0.2737396075430353,623209300000605,176.1506358,27.0331367,,,,unknown,-0.0006069929807476131,0.13754092368807916,-0.004263553089882616,0.0,False,False,False
834,0.23678275280545757,107,0.12829736211031176,0.82377179669653,0.997225015163674,0.11075820923494621,0.6572588846889924,20,0.026028360370650767,0.2141596291299538,623210300013283,173.9433416,26.8314087,,,,unknown,0.005498249670453707,1.5270817633428926,0.038560365738012504,0.06748064004152188,False,False,False
767,0.42837698799316437,85,0.11082138200782268,0.7537961071475475,0.9348507497328699,0.042536682951968365,0.6572389951144095,9,0.05433751243298964,0.2900618018037181,623210300021485,173.9498847,26.8250825,,,,unknown,0.0027681151043093123,1.1075728152804603,0.019398294331476874,0.033947015080084526,False,False,False
608,0.36830356783026474,93,0.15296052631578946,0.8169536878419146,27.23522598385052,0.057766225480674865,0.6569917861902297,18,0.03570230586471308,0.22619326746032042,623210400023155,175.17689654999998,26.8034848,,,,unknown,0.004466671350407244,0.909979799208523,0.033169335053151665,0.058046336343015405,False,False,False
