star_id,ra,dec,teff,logg,fe_h,snr,flag_sp,age,ruwe,vsini,chi2_sp,survey,Rb,Sr,Y,Zr,Ru,Ba,La,Ce,Nd,Sm,Eu,n_measured,chi2_null,chi2_s,a_s,chi2_r,a_r,chi2_sr,a_sr_s,a_sr_r,chi2_f,a_f,chi2_natural,fission_lr,enrich_lr,natural_class,classification,fission_lr_raw,lr_noba,flagged_core,n_flagged,lr_without_Rb,lr_without_Sr,lr_without_Y,lr_without_Zr,lr_without_Ru,lr_without_Ba,lr_without_La,lr_without_Ce,lr_without_Nd,lr_without_Sm,lr_without_Eu,lr_loo_min,lr_loo_driver,sample,peer_Rb,peer_Sr,peer_Y,peer_Zr,peer_Ru,peer_Ba,peer_La,peer_Ce,peer_Nd,peer_Sm,peer_Eu,veto_low_snr_or_flagged,veto_s_process_star,veto_r_process_star,veto_young_ba_enhancement,veto_nlte_saturated_lines,veto_single_element_driver,veto_teff_peer_residual,first_veto,vet_pass,veto_reasons
170206004701012,152.33424377441406,-35.893917083740234,5370.649,4.213426,-0.080895476,51.20842,16,13.177155,1.057996,23.345583,1.3804129,GALAH,,,0.1894364,-0.0021781106,,-0.18869352,0.09927828,0.9518983,0.8163157,-0.41379058,,7,450.48877022557815,286.91702147131684,1.6841385467228842,254.89929295049257,5.609191683194433,253.84591917559968,0.19213719613353528,5.010160689929131,165.43898001051292,4.755528375723968,253.84591917559968,44.20346958254338,142.52489510753261,R_PROCESS,FISSION,48.41123788331201,7.422272264744066,False,0,44.20346958254338,44.20346958254338,49.44118223037884,44.19537812565615,44.20346958254338,7.422272264744066,50.1202626801402,29.337463600718664,7.5273881805711085,36.88880985317962,44.20346958254338,7.422272264744066,Ba,dwarf,,,0.28222125360445394,0.24968139409377993,,-0.12533772991724065,0.03013183117423402,0.9598935672820709,0.8280542769205113,-0.37284772196101,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;nlte_saturated_lines;single_element_driver
181224002601229,63.2083740234375,-75.6247787475586,4813.5986,4.5519805,-0.07130376,52.261726,0,4.0317774,1.2871244,4.1966877,1.448289,GALAH,0.067733355,0.5498247,-0.17418265,-0.22227581,,-0.23014197,0.72758275,0.72018737,0.34052387,-0.16771622,,8,267.2403497884505,265.4190156664779,0.11172296557723865,260.88899650869143,0.6452904470266889,260.8889965021671,0.0,0.6452907693097988,172.91223159207485,2.74051725411064,260.8889965021671,43.988382455046136,47.16405909818782,R_PROCESS,FISSION,35.71722296203416,47.00437438389838,True,1,24.846562911674212,44.55728651757725,38.55056445204798,47.2578924741437,43.988382455046136,47.00437438389838,30.967713009307843,7.322407920595566,54.00141714243102,43.988382455046136,43.988382455046136,7.322407920595566,Ce,dwarf,-0.32870071261896855,0.3224954099496784,-0.27681795045506735,-0.3601978173873971,,-0.18992418581146472,0.7157830959873995,0.7070426430891866,0.2276418361472018,0.02705983837272502,,True,False,False,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;single_element_driver
170114003601067,104.79312133789062,-59.230220794677734,5881.9106,4.4471893,-0.22550356,114.74282,76,5.075582,0.89806944,16.092037,3.1374,GALAH,,,0.08717707,0.61579806,,-0.4086043,1.0119507,1.0705705,0.96290076,,,6,470.3752184347983,355.92302379462535,1.508175795500866,234.2589669057857,6.444283696037296,234.25896670137675,0.0,6.444297933912256,146.46435732184332,5.003511101672089,234.25896670137675,43.89730468976671,161.9554305564775,R_PROCESS,FISSION,62.35379822644421,-2.707429124741389,False,0,43.89730468976671,43.89730468976671,42.91389181448663,48.010874597150874,43.89730468976671,-2.707429124741389,42.37146834407672,39.376700913543004,27.569502652956388,43.89730468976671,43.89730468976671,-2.707429124741389,Ba,dwarf,,,0.08555365952438604,0.7699996826553733,,-0.5576963135511825,0.8392861256345955,0.5512418275371107,0.8226999439694751,,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;nlte_saturated_lines;single_element_driver
150411005101219,249.31912231445312,-27.750333786010742,5392.559,4.061353,-0.20170748,108.92721,72,2.4503791,0.86017215,11.421502,2.514445,GALAH,,,0.044071633,-0.14193535,,-0.21174929,0.71434575,0.48507577,0.7879308,-0.3219957,,7,322.5691190651204,245.80888667560572,1.119569323001027,181.4010956379184,3.974212258881527,181.4010956478389,0.0,3.974211786564994,94.24555028158184,3.4147499693403938,181.4010956379184,43.57777267816827,114.16178439176927,R_PROCESS,FISSION,42.97987229654214,26.947119147457265,False,0,43.57777267816827,43.57777267816827,44.48151742561096,42.82959327759005,43.57777267816827,26.947119147457265,41.325833115954744,42.72810626095722,5.698680747155649,33.42051407003769,43.57777267816827,5.698680747155649,Nd,dwarf,,,0.1332711100365082,0.0815542315730724,,-0.19299774874990783,0.6074782852031877,0.42087176796242487,0.8225705788725278,-0.408280830355447,,True,False,False,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;single_element_driver
160426004501169,166.1443328857422,-24.662221908569336,4518.1753,4.629791,-0.4126699,77.56912,8,3.6602938,1.348746,7.2172403,2.1184056,GALAH,0.14495304,0.09530933,0.36043105,0.11515957,,-0.20475182,-0.17300211,0.07649801,0.9297737,0.5953183,,9,434.29910294684606,417.75459187657424,0.36246249972580524,303.8999832060763,2.817761203533554,303.8999768577018,0.0,2.817950448318013,217.21789091012465,2.8844878013193362,303.8999768577018,43.341042973788575,108.5406060183607,R_PROCESS,FISSION,19.557767458797358,35.12906128785016,False,0,36.581416259179036,42.916516598621286,44.20270878535598,36.82112058229697,43.341042973788575,35.12906128785016,55.20114668063613,51.1588265402101,-0.7514837987405372,44.896630099912116,43.341042973788575,-0.7514837987405372,Nd,dwarf,-0.13875033179446278,0.02465981905752801,0.12479763732115909,-0.3255734007015408,,-0.10587183459543059,-0.11447930459451272,-0.14995542515567112,1.0534556048528378,0.6483804204005675,,True,False,False,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;single_element_driver
170507011101335,289.8228759765625,-19.4239444732666,6111.276,4.177218,-0.21462148,89.88832,72,6.843515,0.7743551,19.67897,1.4176683,GALAH,,,-0.19216917,,,0.011528216,,,1.1608353,,,3,404.16732396585064,295.11856471970407,2.565149712699086,120.11692372295295,11.572963782277595,120.11692372780779,0.0,11.572962610366538,33.64859620670852,9.732028064950516,120.11692372295295,43.234163758122214,185.25936387957105,R_PROCESS,INSUFFICIENT,42.64357083481497,19.525588756935267,False,0,43.234163758122214,43.234163758122214,34.934740589516224,43.234163758122214,43.234163758122214,19.525588756935267,43.234163758122214,43.234163758122214,0.0,43.234163758122214,43.234163758122214,0.0,Nd,dwarf,,,-0.07438178672561202,,,-0.07943072614220888,,,1.1685947682619728,,,True,False,False,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;single_element_driver
170122002601003,78.19983673095703,16.30699920654297,4546.0845,4.620361,-0.035864234,71.90659,8,3.1718419,0.91265064,6.3552294,2.3104784,GALAH,-0.19939849,0.38578373,0.18794887,0.06781502,-0.2816288,-0.12762114,0.64741457,0.26556477,0.5515185,0.37393716,0.56489426,11,325.0160791756026,286.1349970174864,0.5643051854745333,260.9332574474604,1.4618905422025026,259.64661075701747,0.16050008977366859,1.211052261140402,173.32870562774988,2.4141968618668344,259.64661075701747,43.15895256463379,75.84368677392636,R_PROCESS,FISSION,22.609285932704168,44.33334678350971,False,0,29.457571683026103,42.078013080714996,44.317877335803516,36.37566754102216,43.975659223460525,44.33334678350971,36.19902810832778,41.937825595242785,5.659514460476871,46.46724125646182,46.62986913702859,5.659514460476871,Nd,dwarf,-0.24284441838650528,-0.018063549050641226,0.19548388804238004,-0.35789186974453574,-0.48542656346710983,0.20095471618961325,0.47297470860381696,0.29488580765278427,0.8555560732727165,0.04010854175404366,0.5722706575874896,True,False,True,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;r_process_star;single_element_driver
161120002401203,46.664066314697266,-55.131988525390625,5479.2363,4.4504566,-0.61627614,77.65496,4,11.886177,1.1834834,5.4140563,1.14789,GALAH,,,-0.04621626,-0.6274869,,-0.09184404,,,1.3376256,,,3,355.954797160024,272.89928196522226,1.8564249709937732,119.45806785213146,10.743117522718594,119.45806785220788,0.0,10.743117506555128,33.47227861251078,10.40692417706655,119.45806785213146,42.99289461981034,161.2412592737566,R_PROCESS,INSUFFICIENT,54.725564782834425,18.996331404361356,True,1,42.99289461981034,42.99289461981034,38.210720979786686,42.99289461981034,42.99289461981034,18.996331404361356,42.99289461981034,42.99289461981034,-0.03192098570783486,42.99289461981034,42.99289461981034,-0.03192098570783486,Nd,dwarf,,,0.07411260300298994,-0.8301074715237844,,-0.07235692582856201,,,1.2375784476920342,,,True,False,False,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;single_element_driver
190211003801122,185.1037139892578,-40.29347229003906,4856.066,4.563626,-0.3677254,51.286644,0,3.7077088,0.9497835,3.4994617,0.9963243,GALAH,0.30870676,,0.23007394,0.18337587,,-0.17069751,0.11216731,1.5648332,-0.6413537,0.37037534,,7,324.3207587491585,241.3001251876003,1.3462616777501923,227.18677666054379,5.870506664344657,226.77974789015718,0.16972900617796866,5.146769778984402,140.92838308739402,9.493427010817124,226.77974789015718,42.92568240138158,91.69618783088222,R_PROCESS,FISSION,47.12475927797024,32.352420816205786,True,1,41.646221714099795,42.92568240138158,41.70309114590425,43.23658423916696,42.92568240138158,32.352420816205786,51.85236710682799,-0.6357570600014251,42.92568240138158,44.62040442328002,42.92568240138158,-0.6357570600014251,Ce,dwarf,0.2393302913903118,,0.16109846384876347,0.05196454828680849,,-0.05911851697210746,0.14312150385447403,1.374109637408438,-0.5760385265607495,0.387564422608209,,True,False,False,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;single_element_driver
140304001501101,107.08096313476562,-59.83702850341797,4527.205,4.4884877,0.35926396,71.2598,28,14.138932,1.015768,24.200699,3.0611475,GALAH,-0.34406012,0.26630348,-0.5840919,0.59098506,0.7423704,0.4508637,0.4696814,1.1147609,0.024528913,0.3932648,-0.55328935,10,626.1073495863884,513.740423003615,1.1331904299916324,519.9749216217281,2.376164239989854,502.35037478664884,0.7107883028978447,1.0555085419021661,425.6981721839532,4.702467265175395,502.35037478664884,38.32610130134782,100.2045887012176,S_PLUS_R,FISSION,44.019907398419804,46.06152416526227,True,1,-28.050053773036723,51.48596820101179,-20.51079091025335,38.554104676522115,17.348789507839854,46.06152416526227,46.16101627213976,25.54198653664369,44.06328946550033,53.518149385593375,38.32610130134782,-28.050053773036723,Rb,dwarf,-0.5022380030622677,0.46926324737468683,-0.39030056901688065,0.2409758165073601,0.8729565655352607,0.9432811060638162,0.24809501359524855,0.8603846732000542,0.4416146544855132,0.18566422902882262,-0.22982921666299927,True,False,False,False,False,True,False,low_snr_or_flagged,False,low_snr_or_flagged;single_element_driver
