star_id,ra,dec,teff,logg,fe_h,snr,flag_sp,age,ruwe,vsini,chi2_sp,survey,Rb,Sr,Y,Zr,Ru,Ba,La,Ce,Nd,Sm,Eu,n_measured,chi2_null,chi2_s,a_s,chi2_r,a_r,chi2_sr,a_sr_s,a_sr_r,chi2_f,a_f,chi2_natural,fission_lr,enrich_lr,natural_class,classification,fission_lr_raw,lr_noba,flagged_core,n_flagged,lr_without_Rb,lr_without_Sr,lr_without_Y,lr_without_Zr,lr_without_Ru,lr_without_Ba,lr_without_La,lr_without_Ce,lr_without_Nd,lr_without_Sm,lr_without_Eu,lr_loo_min,lr_loo_driver,sample,peer_Rb,peer_Sr,peer_Y,peer_Zr,peer_Ru,peer_Ba,peer_La,peer_Ce,peer_Nd,peer_Sm,peer_Eu,veto_low_snr_or_flagged,veto_s_process_star,veto_r_process_star,veto_young_ba_enhancement,veto_nlte_saturated_lines,veto_single_element_driver,veto_teff_peer_residual,first_veto,vet_pass,veto_reasons,vet_pass_screen,first_veto_screen,veto_reasons_screen,sig_Rb,sig_Sr,sig_Y,sig_Zr,sig_Ru,sig_Ba,sig_La,sig_Ce,sig_Nd,sig_Sm,sig_Eu,fission_lr_screen,enrich_lr_screen,lr_noba_screen,lr_loo_min_screen,lr_loo_driver_screen,chi2_f_screen,chi2_natural_screen,a_f_screen,chi2_best,reduced_chi2_best,reduced_chi2_f,z_Rb,z_Sr,z_Y,z_Zr,z_Ru,z_Ba,z_La,z_Ce,z_Nd,z_Sm,z_Eu,veto_unexplained_by_all_templates,n_heavy_coherent,veto_heavy_peak_incoherent,veto_la_cn_blend,below_threshold_after_refit
140312002701171,142.0279541015625,-34.90516662597656,4559.753,4.6000285,-0.05654014,44.39717,8,3.348869,1.0231178,6.8172655,1.4035681,GALAH,0.084603764,0.39056125,0.038591128,0.73636127,0.09802135,-0.14241448,-0.12994626,0.1495116,0.6513685,-0.51819444,,10,41.60043411804981,185.4617724377079,0.5693560238422931,139.95553517560816,2.7109234660451382,139.9555351855388,0.0,2.710923047571772,34.72670949528866,1.0136471160362572,41.085991402936244,3.1796409538237924,3.436862311380576,R_PROCESS,NORMAL,11.70977525866472,3.181795336802768,True,1,3.141196707365477,3.2033155449380573,1.6668314368127248,2.972809521950028,3.2763511970675907,3.181795336802768,4.71797105335,3.1178917471717327,0.0,3.538474475252702,3.1796409538237924,0.0,Nd,dwarf,-0.0659239676765977,0.1323279263669532,-0.115019399953297,0.4517690036984316,-0.0314265863285931,0.0155984812576767,-0.2458412443869592,0.1341080964960422,0.8622887507845357,-0.6516878514185847,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,29.271537541940877,66.26463785603477,25.918217945809594,-0.4711731441091835,Nd,81.41246009172642,139.95553517560816,3.1076798524891043,34.72670949528866,3.8585232772542954,3.8585232772542954,-0.16508126754945007,0.3813254365045033,-1.191238841382708,1.9517819047802731,-0.10151866507618601,0.1382987021259223,-1.113727187954433,0.47528192978539063,5.120652866086144,-2.912468217215079,,True,1,True,False,True
150603001801062,221.81871032714844,-21.82713890075684,6246.4204,4.3735847,0.11692819,43.441822,16,1.3870949,1.1280496,1.8553778,1.0491679,GALAH,,,-0.061569143,,,-0.68294424,,,0.7656241,,,3,75.6328800183629,243.1890300207945,0.0,218.4139413908712,1.9122070920715195,218.41394139208552,0.0,1.9122070055300515,65.70629185631086,1.570059510032733,75.6024459742498,4.948077058969474,4.963294081026021,R_PROCESS,INSUFFICIENT,26.12035714121066,3.007348749452789,False,0,4.948077058969474,4.948077058969474,5.110101076607023,4.948077058969474,4.948077058969474,3.007348749452789,4.948077058969474,4.948077058969474,0.0,4.948077058969474,4.948077058969474,0.0,Nd,dwarf,,,-0.0591912455689345,,,-0.8103619837212296,,,0.8186747907215548,,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,29.138060568953904,41.525604883915534,9.710482092924188,0.0,Nd,160.1378202529634,218.4139413908712,2.723461764318025,65.70629185631086,32.85314592815543,32.85314592815543,,,-0.6130349386292004,,,-7.1848027221033615,,,4.8616538365908895,,,True,1,True,False,True
201006003601165,38.22191619873047,-58.29605484008789,5306.524,4.3814883,-0.061389215,80.11539,4,13.492783,1.870014,23.705202,1.6036801,GALAH,,,-0.30493894,-0.29225,,0.017972127,-0.55831116,0.81000936,-0.5870289,,,6,34.753078572465455,145.19203332223665,0.5440071611679247,107.3576850546152,5.138403225272817,107.35768505638832,0.0,5.138403040913113,34.753078572465455,0.0,34.753078572465455,0.0,0.0,R_PROCESS,NORMAL,26.157150266582946,0.0,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rb,dwarf,,,-0.2406570960264131,-0.0338231709397507,,0.1019650129496304,-0.5926529109019119,0.8371065269484665,-0.5758031032978075,,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,28.98705464319375,57.43659298950937,24.691418867158443,0.0,Ce,49.383575768227686,107.3576850546152,7.490961309180831,34.753078572465455,6.950615714493091,6.950615714493091,,,-2.492449798533433,-0.14612656570516414,,0.9040385868493903,-2.6848776393795717,2.966723232670408,-3.4193740884600343,,,True,1,True,False,True
170203001601184,73.56929016113281,24.204833984375,5979.251,4.30255,-0.011989579,46.697445,16,6.5583587,1.2906798,7.296316,1.0423925,GALAH,,,-0.10155454,-0.49606574,,0.15350443,,,1.0434916,,,4,41.30535371914291,196.45696889579955,0.9542944303212256,70.95642162501547,7.83705260233096,70.95642162531415,0.0,7.83705256112991,8.826039636953892,5.296626759076316,22.10692334010983,6.640441851577969,16.239657041094507,R_PROCESS,INSUFFICIENT,29.297814217071863,5.677418348674244,True,1,6.640441851577969,6.640441851577969,5.684092477675492,6.385381916681478,6.640441851577969,5.677418348674244,6.640441851577969,6.640441851577969,-0.005023441023914277,6.640441851577969,6.640441851577969,-0.005023441023914277,Nd,dwarf,,,-0.038731669245605,-0.2996606887412275,,0.1046418425242565,,,1.0463185242239847,,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,28.983111060199715,111.61215252096328,20.75335262410367,0.0296270878788444,Nd,12.990199504616037,70.95642162501547,7.626675897921607,8.826039636953892,2.942013212317964,2.942013212317964,,,-0.40113814552751204,-1.2946269112556028,,0.9277717984273368,,,6.213503243585001,,,False,1,True,False,True
160425001901015,194.9998779296875,-33.259803771972656,5415.65,4.5031986,-0.09953908,80.94668,0,5.9368396,0.95864534,3.586068,0.9474604,GALAH,,,-0.18115692,0.11578992,,-0.19458947,-0.020689938,1.1598566,0.05307039,,,6,21.77009784572613,231.13139624685311,0.5784007781046636,203.74224247661616,4.286201529421854,203.74224246374143,0.0,4.2862027348102245,21.519452885207766,0.18894069482603765,21.77009784572613,0.12532248025918236,0.12532248025918236,R_PROCESS,NORMAL,33.0058270301093,0.07475028655444582,True,1,0.12532248025918236,0.12532248025918236,0.10813962634042795,0.0714810696423811,0.12532248025918236,0.07475028655444582,0.279205311320899,0.0,0.49953490516845456,0.12532248025918236,0.12532248025918236,0.0,Ce,dwarf,,,-0.1568678124486869,0.3470474512362142,,-0.1724038181619172,-0.0825695489023523,1.0709692277691216,-0.0003861584970828,,,False,False,False,False,True,True,False,unexplained_by_all_templates,False,unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,28.942987712086108,53.62617656021402,17.230135275180047,0.0,Ce,145.85626703956925,203.74224246374143,5.861694655064395,21.519452885207766,4.303890577041553,4.303890577041553,,,-1.6246566338156,1.499352389999546,,-1.528560627119538,-0.37406234148789125,3.795537589558582,-0.002293180344810802,,,True,1,True,False,True
191114001601055,10.982583045959473,-69.80689239501953,5231.7695,4.496261,0.071055494,147.82182,8,8.533841,0.93716145,3.389159,5.209611,GALAH,-0.4834298,,-0.17048904,-0.39955798,,-0.014058899,0.56515545,0.57403296,0.32921305,0.27920464,,8,22.191319251774523,219.4309411096507,0.7530575016877368,145.51584338981644,2.843378166864225,145.51584337683565,0.0,2.843378481032304,8.588109994443375,1.9575751143694553,14.432334800898694,2.9221124032276595,6.801604628665574,R_PROCESS,NORMAL,27.20415474147471,2.943507808752318,False,0,1.9067962423727858,2.9221124032276595,2.340995115771516,2.8217488504069936,2.9221124032276595,2.943507808752318,2.2003348857287337,2.2212570388319626,2.9208484037876654,2.923666105474913,2.9221124032276595,1.9067962423727858,Rb,dwarf,-0.4430503619760006,,-0.1359395707619328,-0.1573317820428652,,0.0983644739051533,0.5111819571401995,0.6688062682835146,0.3651893991022208,0.3220497726675604,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,False,low_snr_or_flagged,low_snr_or_flagged,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,28.58329839343389,100.60274878343648,27.298369828322976,18.593002754830835,Ce,88.34924658996788,145.51584337683565,2.426952352925627,8.588109994443375,1.2268728563490536,1.2268728563490536,-1.1094495358962526,,-1.407905943156206,-0.6797219878393447,,0.8721156150818774,2.3157922303821437,2.370263557142768,2.1686565451256032,1.4392776007928858,,False,3,False,False,True
230507000101071,209.178955078125,-17.83161163330078,5448.5,4.5206304,-0.11204108,95.1546,0,5.8686953,0.9723971,5.429759,1.0277543,GALAH,,,-0.038270734,-0.4007944,,-0.18324552,-0.48361117,1.3691925,-0.14649336,,,6,29.80538987577607,341.3660910070011,0.8656216369233444,333.14897201518767,4.332845892775284,333.229464372312,0.0137384016537587,4.268855330571773,29.80538987577607,0.0,29.80538987577607,0.0,0.0,R_PROCESS,NORMAL,38.695694755780806,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rb,dwarf,,,-0.0062535787675636,-0.2186811924569633,,-0.1911163602605182,-0.5206131512772055,1.2067182668609544,-0.2489254748437518,,,False,False,False,False,True,True,False,unexplained_by_all_templates,False,unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,28.22259375945751,57.3376867707386,11.21501112407077,0.0,Ce,276.70378449627265,333.14897201518767,5.295964310420456,29.80538987577607,5.961077975155214,5.961077975155214,,,-0.06476738644604994,-0.9447704266098482,,-1.6944691051926564,-2.3585180852379986,4.276635054602259,-1.4782298215543086,,,True,1,True,False,True
140711002401089,284.711181640625,-62.32330703735352,5741.3,4.2349653,0.05894782,45.233364,92,10.559079,1.0683379,11.330069,1.5100758,GALAH,,,0.08032832,0.20755391,,-0.49363074,0.35326105,0.9514906,0.671369,0.26606503,,7,55.60821031495684,205.49931637483863,1.7648412990801066,147.6749023520759,7.033719998728044,147.67490235157436,0.0,7.033720066291679,34.32734577680412,2.5698058877430663,45.48210656384873,5.577380393522304,10.64043226907636,R_PROCESS,NORMAL,27.926954669563138,0.42923892520239004,True,3,5.577380393522304,5.577380393522304,5.874519587597398,5.668961138669614,5.577380393522304,0.42923892520239004,5.98409670139943,4.187046014658376,1.8542494976310593,5.50530319284228,5.577380393522304,0.42923892520239004,Ba,dwarf,,,0.162572754708041,0.5821180916365938,,-0.4250354649883578,0.2380771015600946,0.9920340822609458,0.7104263477093804,0.21516837844994,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver,False,low_snr_or_flagged,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,27.725619299050717,98.72304719684882,-0.6772899625095619,-0.6772899625095619,Ba,92.22366375347292,147.67490235157436,5.547723872481277,34.32734577680412,5.721224296134021,5.721224296134021,,,1.683741873435592,2.514930303761947,,-3.7684343875753052,1.0785535254593404,3.5157897647423257,4.2188265940281955,0.9616123151920474,,True,2,False,False,True
150704002301186,29.20604133605957,-79.0761947631836,5428.0356,4.50587,-0.12637976,54.66705,0,6.9929795,1.1199758,4.588513,0.80856586,GALAH,,,-0.0966397,-0.34956637,,-0.20835152,-0.1342604,1.1875607,-0.29801035,,,6,23.37444004726362,135.52532602140445,0.3685986088391176,120.21709599876286,3.665741548491434,120.21709598732728,0.0,3.6657431462197234,23.37444004726362,0.0,23.37444004726362,0.0,0.0,R_PROCESS,NORMAL,32.04127687630897,0.0,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038451009331167185,0.0,0.0,0.0,Rb,dwarf,,,-0.0645510045172845,-0.1590154874438809,,-0.2036284117262988,-0.1758701470115309,1.0350865952263202,-0.3804489282840857,,,False,False,False,False,True,True,False,unexplained_by_all_templates,False,unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,27.250376290319103,38.60659201860965,19.631783487925016,0.0,Ce,65.71634340668906,120.21709598732728,7.283786543570378,23.37444004726362,4.674888009452724,4.674888009452724,,,-0.6685451659675063,-0.686996116227482,,-1.8054030127997573,-0.7967392321199751,3.668368781065159,-2.259274394157205,,,True,1,True,False,True
200810000101055,324.4662780761719,-25.088777542114254,5776.974,4.171884,-0.066683374,46.59901,92,11.14589,1.0648032,16.599861,1.8044207,GALAH,,,0.16631679,0.5109634,,-0.5109595,0.36053202,1.1472415,0.79460686,0.47888947,,7,75.27183550013407,203.03481936367257,1.980848941519987,147.38689973453393,7.901165938644419,147.38689973449513,0.0,7.901165945415011,47.3673529089944,3.2062709148168076,60.04544553455861,6.339046312782106,13.952241295569838,R_PROCESS,UNEXPLAINED_BY_ALL_TEMPLATES,30.352318223824,-1.962283358793183,True,2,6.339046312782106,6.339046312782106,7.044400053146816,6.541026311427039,6.339046312782106,-1.962283358793183,7.10992276668625,4.890516508292652,1.8228730983545312,6.27481632814176,6.339046312782106,-1.962283358793183,Ba,dwarf,,,0.2699142139513227,0.70194050996094,,-0.4919843476302352,0.2187513317305607,1.0014347051536534,0.8106645491497112,0.3523560126722931,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver,False,low_snr_or_flagged,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,27.16644705478188,97.5868780915759,-3.221547579621678,-3.221547579621678,Ba,93.05400562493138,147.38689973449513,6.36600336420128,47.3673529089944,7.894558818165733,7.894558818165733,,,2.7954614232960218,3.0326002323269976,,-4.362014199942974,0.9910025722375824,3.5491057710564013,4.814085471091996,1.5747196849209544,,True,2,False,False,True
210711003101073,304.138671875,-38.68466567993164,5806.987,4.4188247,-0.16969264,63.82947,120,7.1616416,0.91846484,32.694324,1.5158609,GALAH,,,-0.03379758,-0.55816746,,-0.28303906,1.1921529,1.2562646,0.5657505,,,6,56.18657450361359,163.07795599464217,0.6451183233838017,140.7742001387935,4.042076671533545,140.77420014902452,0.0,4.042075540597497,36.86933226296422,2.6144017052420154,48.558050846740315,5.844359291888047,9.658621120324685,R_PROCESS,NORMAL,46.31400050537571,2.0215576744871075,True,1,5.844359291888047,5.844359291888047,5.933101603378031,5.655914939239349,5.844359291888047,2.0215576744871075,2.627120605657023,4.673363519467635,5.80037070947288,5.844359291888047,5.844359291888047,2.0215576744871075,Ba,dwarf,,,0.0866005380236062,-0.5102033612728154,,-0.3502458315537615,1.127719478950017,0.8182376063597377,0.4250288182758684,,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver,False,low_snr_or_flagged,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,26.988145084904964,48.28427587570295,5.032658109014196,5.032658109014196,Ba,86.79790996898357,140.7742001387935,5.341284423017117,36.86933226296422,7.373866452592845,7.373866452592845,,,0.896908909455693,-2.20423641316278,,-3.1053371881997087,5.108873603468728,2.8998513791082856,2.524009543779107,,,True,3,False,False,True
190205002701265,201.6349639892578,-10.224055290222168,6081.995,4.148178,-0.22758329,77.735245,84,7.3119087,1.0462701,19.96713,1.1888576,GALAH,,,-0.06043438,,,0.38254505,,,1.3343633,,,3,69.45632086014247,211.23354835725124,5.291522741112129,62.19861600326075,20.602507199641234,62.19861600326549,0.0,20.60250719607317,5.314994730786561,12.041445410723899,22.957421782923745,8.821213526068593,32.07066306467795,R_PROCESS,INSUFFICIENT,24.705232247734628,7.7692271773777435,False,0,8.821213526068593,8.821213526068593,6.2194615202405945,8.821213526068593,8.821213526068593,7.7692271773777435,8.821213526068593,8.821213526068593,0.06403730313507805,8.821213526068593,8.821213526068593,0.06403730313507805,Nd,dwarf,,,-0.0207842624215566,,,0.2848300312235241,,,1.3369339986693318,,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,26.365583554001773,186.31822336494665,18.531316413406625,0.0750548291249428,Nd,9.46744889525721,62.19861600326075,16.76870669302198,5.314994730786561,2.6574973653932803,2.6574973653932803,,,-0.21525951879511201,,,2.525349935931292,,,7.939306764497917,,,False,1,True,False,True
170203002501278,158.40711975097656,13.598361015319824,4548.239,4.655036,-0.48438662,59.343903,8,3.9264848,1.0583652,7.8741226,3.8983028,GALAH,0.32754534,0.1263798,0.27628914,-0.4210648,,0.1465058,1.5469711,-0.015673026,0.57425493,0.58425605,,9,111.84057121048042,797.2936226529849,0.148761364202609,695.2738203267722,2.6384863301576003,695.2738203367481,0.0,2.6384860311364378,72.07816117481195,4.49618644461021,79.54132722304797,3.7315830241180095,19.881205017834233,R_PROCESS,UNEXPLAINED_BY_ALL_TEMPLATES,11.54772856323629,3.678006606629914,False,0,1.9592218604951839,3.6281380957781337,3.4771721078748072,2.515586674708093,3.7315830241180095,3.678006606629914,-0.039063807505826276,5.898139747026047,6.081475267144654,4.263600343188976,3.7315830241180095,-0.039063807505826276,La,dwarf,-0.322625151437001,0.040563795729613,0.0588926586113636,-1.0225243649203222,,0.1897889240301333,1.717751724833336,-0.4732371347281194,0.4420090882713561,0.954452822351378,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,26.34554997954848,78.91530385414285,27.81106069528579,3.751372098044527,La,642.5827203676753,695.2738203267722,2.846377924506963,72.07816117481195,9.009770146851494,9.009770146851494,-0.8078908296877271,0.11689147965623281,0.6099425178590244,-4.417621696730307,,1.6826998370963275,7.781878923014393,-1.6771624123852014,2.6248459145890024,4.265559813457563,,True,2,False,False,True
170508002101185,154.3924560546875,-31.464445114135746,5680.657,4.053776,-0.58325833,126.4242,76,13.536139,18.110582,16.834627,2.4175694,GALAH,,,-0.51609665,-0.27833137,,-0.15407638,1.1978861,1.4141672,-0.871349,,,6,96.96970428970037,337.0941848665665,0.41776034394224,258.63227435292384,4.05512190625874,258.6322743646365,0.0,4.05512122115269,96.96970428970037,0.0,96.96970428970037,0.0,0.0,R_PROCESS,NORMAL,110.9200615507977,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14279162708133,0.0,0.0,0.0,Rb,dwarf,,,-0.0588928523402747,-1.317666812167478,,-0.149396453760183,1.127624259042172,0.1576552410760601,-1.010753799444738,,,True,False,False,False,True,True,False,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,26.185169801520203,72.78362863222671,15.079311036555737,0.6927289139470716,La,206.26193474988344,258.63227435292384,3.8898914135502727,96.96970428970037,19.393940857940073,19.393940857940073,,,-0.609944524280582,-5.69272840647283,,-1.3245735476381921,5.108442231586984,0.5587335080967478,-6.002304141536271,,,True,1,True,False,True
160401002601192,132.9337158203125,22.33102798461914,4996.826,4.674478,-0.34268144,56.90644,0,2.571756,1.049472,4.583208,1.0013279,GALAH,0.1091817,,-0.08378295,0.0020928744,,-0.33398053,-0.6852922,0.8402225,0.84897345,-0.4231609,,8,37.86660036151925,150.4898650834444,0.0,108.06481419294336,2.2455208290534654,108.06481418485,0.0,2.245521273208674,35.637455657926054,0.495870109231949,37.86660036151925,1.1145723517965962,1.1145723517965962,R_PROCESS,NORMAL,38.67373268551414,1.528077568411053,True,2,1.114378599953163,1.1145723517965962,1.2537621450172765,1.2333198296708474,1.1145723517965962,1.528077568411053,3.627825569039711,0.7957727593218529,0.0,1.5573980468531872,1.1145723517965962,0.0,Nd,dwarf,0.0129449122407329,,-0.1530725818945016,-0.2318668478188455,,-0.3207073043714554,-0.6377862723452856,0.38474558201658,0.6666807129053489,-0.1382883522008272,,False,False,False,False,True,True,False,unexplained_by_all_templates,False,unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent,False,low_snr_or_flagged,low_snr_or_flagged;nlte_saturated_lines;single_element_driver,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,25.831160162790457,47.04368561208764,15.658765659286855,0.0,Nd,56.40249385926909,108.06481418485,2.4686129702715505,35.637455657926054,5.091065093989436,5.091065093989436,0.032415562902704025,,-1.5853499946748666,-1.0017365383335508,,-2.843443744566295,-2.889343947905653,1.3635464783637437,3.9590456215474408,-0.618026605405074,,True,1,True,False,True
170417004501362,197.5415802001953,-38.0131950378418,4505.5986,4.5852327,0.19349615,43.18324,8,3.020298,1.1747099,6.7847877,1.4174192,GALAH,-0.13100505,0.13411088,0.4719186,0.15826006,0.22341505,-0.074831955,-0.06295793,-0.18482259,0.73490256,-0.021138202,0.06800937,11,84.08141788481811,266.155159519089,1.3018977338859088,286.6968135325705,2.370781558801405,258.25488722974586,0.9849879719302832,0.8500255630523409,63.71598575797306,2.419268534548014,53.6309184804815,-5.04253363874578,15.225249702168306,S_PLUS_R,UNEXPLAINED_BY_ALL_TEMPLATES,2.741639240895921,-3.6219694098361863,True,1,-5.617131805907956,-5.446693563673822,3.751448185567533,-7.14959001494449,-5.102355389785821,-3.6219694098361863,-2.5561384716026865,-5.072239845824036,-7.74221320898439,-3.137595296696766,-5.32773833255667,-7.74221320898439,Nd,dwarf,-0.2472239676549205,0.0227644676494598,0.4931514753565524,-0.2579406555911827,0.292724844306858,0.2759172438629388,-0.2839603743445262,-0.2968109767666007,1.1080574624978077,-0.3384697430788086,0.3471512021049845,True,False,False,False,True,True,True,low_snr_or_flagged,False,low_snr_or_flagged;unexplained_by_all_templates;nlte_saturated_lines;single_element_driver;heavy_peak_incoherent;teff_peer_residual,False,low_snr_or_flagged,low_snr_or_flagged;single_element_driver;teff_peer_residual,0.39934250963302165,0.3470209791929012,0.0965544406021805,0.23146490014686893,0.3095646136107937,0.11278834159610647,0.22073740054644114,0.2821653593196727,0.1683942991909168,0.22375792723387478,0.32526598346583985,25.5442192586396,77.92467742542121,28.56260357954632,-12.788824650962674,Nd,207.16644871246663,258.25488722974586,3.742492679812361,53.6309184804815,5.36309184804815,6.3715985757973055,-0.6190775128901467,0.06559968709213267,5.107496582041359,-1.1143834569626512,0.9456017627224416,2.4463276962701936,-1.286417134756389,-1.051904377923073,6.580136428737109,-1.5126603435373958,1.0672840682752893,True,1,True,False,True
