spec_id,wavelength,significance,ra,dec,redshift,simbad_id,simbad_otype,simbad_sptype,n_lines_in_spectrum,search_mode,data_release,route,identifier,n_exposures_in_file,n_tested,n_present,frac_present,combined_sig,combined_sig_raw,null_exposure_bias_sig,null_exposure_scatter,null_calibrated,stack_sig,stack_ew_A,stack_over_coadd_F,coadd_sig_cal,mean_F,chi2_p,dominant_frac,max_exposure_sig,ratio_to_coadd,coadd_recovered,on_sky_line,sky_corr,n_cosmic_flagged,persistence_class,basis,coadd_ew_A,coadd_sig,mean_exposure_ew_A,n_other_epochs,self_found,other_releases,other_best_sig,second_epoch,error,other_best_err_rel,known_line_match,known_line_label,known_line_wave_vac,known_line_dv_kms,known_line_frame,nearest_any_label,nearest_any_dv_kms,z0_star_label,z0_star_dv_kms,telluric_band,oh_gap_A,oh_density_per_100A,band_blue_label,band_blue_dA,band_red_label,band_red_dA,between_band_heads,n_other_candidates_within_3A,nearest_other_candidate_dA,plate_n_other_candidates,plate_other_fibre_same_wavelength,simbad_id_3as,simbad_otype_3as,simbad_sptype_3as,nist_context,verdict
003d883c-88e8-11ef-847b-525400f334e1,7159.200000000318,8.576013644802117,184.16292796503947,-0.6270586195025074,0.0012733078721071,Gaia DR3 3698099848403791744,PM*,,25,absorption,DESI-DR1,desi_cframe,TARGETID 39627769696489720 (sv3/bright/hpx26276),4,4,3,0.75,5.660290606655692,5.909539890133972,0.018545551428870263,1.029775549326093,True,,,,2.5100704215559086,7.956622623144187,0.17799244975871237,0.45460061227602544,3.934033010373505,1.1384865899492305,False,False,-0.7573779061526743,0,persistent,individual exposures are low S/N (max 3.9 sigma) but every one is consistent with the 5.7-sigma mean (chi2 p=0.18),0.477334965014716,4.530571352632744,0.7479370994893153,4,True,"DESI-DR1,DESI-EDR",6.184180675699352,confirmed,,,True,Ca I,7150.12,-1.0,star,Ca I,-1.0,[Fe II],86.6,H2O 7200,81.59,0.0,TiO head 7136.5,22.7,CN head 7270.2,111.0,True,0,10.4,0,0,,,,,KILLED_known_line_rest_frame
03cc30bd-5e26-11f0-b12e-525400f334e1,6156.019686448958,10.896539047023818,298.47303,18.784259,-3.20113540510647e-05,,,,119,emission,SDSS-DR17,sdss_full_spec,2333-53682-0170,9,9,0,0.0,5.369960656472909,4.604410995688077,-0.2628047170684648,1.0,True,1.6238860731969078,0.407557117729196,0.9770198501780012,1.7200403172422207,81.34441496009286,0.9999999967384183,0.11826594885306099,2.1120204962772293,0.9651026871019222,False,False,0.1439344887498857,0,persistent,individual exposures are low S/N (max 2.1 sigma) but every one is consistent with the 5.4-sigma mean (chi2 p=1),0.4170226885433044,1.6940944259659558,0.4303920506945329,0,True,,,none,,,True,city Na (HPS),6155.93,4.2,obs,city Na (HPS),4.2,Na I,4.2,,19.22,3.33,YO head 6133.5,22.5,TiO head 6160.0,4.0,True,0,12.78,20,0,NGC  6838  1030,RG*,,,KILLED_known_line_rest_frame
0065c2b0-886b-11ef-b36c-525400f334e1,6173.600000000094,8.879766118661301,60.32886578597027,-7.104326201672315,0.0003842657414124,,,,13,absorption,DESI-DR1,desi_cframe,TARGETID 39627616944131278 (main/bright/hpx22714),2,2,2,1.0,5.362454944164057,6.2497539791593235,0.29224906965730546,1.0716435922409695,True,,,,5.771275038568115,13.008001999365797,0.690828597777692,0.5401276602738078,4.586642814251763,0.9683665425529564,True,True,,0,persistent_2exp,"both exposures show it (4.6, 2.8 sigma); only 2 exposures",0.8129142937819832,6.0210269218757775,0.7943573363948833,0,True,,,none,,,True,Ca I,6170.75,23.4,star,Ca I,23.4,Ca I,138.6,,21.81,3.33,TiO head 6162.6,11.0,TiO head 6191.8,18.2,True,2,0.0,0,0,,,,,KILLED_known_line_rest_frame
06b0cf99-5e33-11f0-816d-525400f334e1,6351.846583394707,8.579089525909875,38.358356,24.28471,-2.582430897746235e-05,,,,98,emission,SDSS-DR17,sdss_full_spec,3241-54884-0611,14,14,0,0.0,5.301837233778363,7.010573661010271,-0.12107907928343971,1.403814989679714,True,1.9518123224603798,0.296639831312963,0.9541082230442851,2.066110617536818,34.82113464351544,0.9996366213814625,0.11306800157221164,2.1579064400765327,1.0118653654985377,False,False,-0.01569488142780867,0,ambiguous,"n=14, present 0, combined 5.3 sigma, dominant 11%, chi2 p=1",0.31133177931464495,2.610498844184486,0.3076425605274604,0,True,,,none,,,True,Si II,6348.87,148.5,star,Si II,148.5,Si II,140.8,,13.81,5.0,CN head 6333.6,18.3,ZrO head 6379.6,27.8,True,0,49.753,7,0,,,,,KILLED_known_line_rest_frame
009be8b3-890c-11ef-b58d-525400f334e1,6450.400000000157,9.969320296777342,245.8780888043984,42.55386409953003,-0.0001246394595347,,,,24,absorption,DESI-DR1,desi_cframe,TARGETID 39633123255782422 (sv3/bright/hpx9815),1,1,1,1.0,5.113556159888512,5.845437319292556,-0.06312095329245336,1.1194180061127865,True,,,,5.278240633172903,24.35809476043066,,1.0,5.113556159888512,1.0000000303481387,True,False,,0,single_exposure_only,only one testable exposure (5.1 sigma): persistence undecidable,0.6184315812992272,5.845437319292556,0.6184315812992272,3,True,"DESI-DR1,DESI-EDR",5.658820340226822,confirmed,,,True,Ca I,6451.59,-18.1,star,Ca I,-18.1,Ca I,-55.4,,1.08,4.17,CaH head 6383.0,67.4,ZrO head 6475.0,24.6,True,1,1.6,0,0,,,,,KILLED_known_line_rest_frame
002da2a0-886b-11ef-b9e0-525400f334e1,6401.600000000146,8.055279551751248,60.005427165482814,-7.130044423469573,-2.5207695878711856e-06,,,,24,absorption,DESI-DR1,desi_cframe,TARGETID 39627610942081275 (main/bright/hpx22714),2,2,2,1.0,4.986541075325521,5.498769248154142,-0.07303593620754438,1.1050485148719085,True,,,,4.941387159239452,12.666486582914763,0.8724652320685706,0.5178718598392218,4.268936248443755,0.9779082362721353,True,False,,0,persistent_2exp,"both exposures show it (4.3, 2.6 sigma); only 2 exposures",0.5586050138652875,4.833183624776523,0.5404052110874071,0,True,,,none,,,True,Fe I,6401.77,-7.2,star,Fe I,-7.2,Fe I,-7.9,,13.43,2.5,CaH head 6383.7,17.9,ZrO head 6475.8,74.2,True,1,1.643,0,0,,,,,KILLED_known_line_rest_frame
005fb0c4-8843-11ef-9e0b-525400f334e1,3776.00000000004,12.555863109709676,199.61081648912204,17.944841923064203,0.0011425276125834,,,,22,absorption,DESI-DR1,desi_cframe,TARGETID 39628216222093287 (sv1/other/hpx27984),8,8,0,0.0,4.861578876008732,7.444393083450515,-0.03205734413285202,1.5417464983524796,True,,,,2.3507068575011534,13.841111378876516,0.9996470320742565,0.16925513540057588,2.154278078290694,0.91658354879431,False,False,0.09574023711031751,0,persistent,individual exposures are low S/N (max 2.2 sigma) but every one is consistent with the 4.9-sigma mean (chi2 p=1),1.1532727155107536,3.6501468517782474,1.136398814394969,1,True,DESI-EDR,4.1020242546214165,confirmed,,,True,H Balmer,3771.7,-0.8,star,H Balmer,-0.8,H Balmer,341.7,,1464.16,0.0,CN head 3595.1,180.9,CN head 3888.9,112.9,False,2,0.8,0,0,,,,,KILLED_known_line_rest_frame
07912693-5e32-11f0-af82-525400f334e1,6942.246017141189,12.523544912160167,19.960469,24.903417,-4.432609784998931e-05,,,,6,emission,SDSS-DR17,sdss_full_spec,2060-53388-0009,1,1,1,1.0,4.7858837260779845,6.964327970307074,0.21106185900642346,1.3670535136758997,True,9.024766234005396,3.1573111963252214,1.0071802239835415,7.915133128690854,34.6386155896512,,1.0,4.7858837260779845,0.9771632830013912,True,False,,0,single_exposure_only,only one testable exposure (4.8 sigma): persistence undecidable,3.132408984270056,8.187533494423521,3.0625199717855485,1,True,SDSS-DR17,-0.1919472040690851,not_seen,,,True,sky OH,6941.41,35.9,obs,sky OH,35.9,CaH head,-417.1,O2 B,0.83,5.83,CN head 6927.6,14.6,CaH head 6951.6,9.4,True,0,25.623,0,0,,,,,KILLED_known_line_rest_frame
0037901f-88ab-11ef-866f-525400f334e1,6102.400000000078,8.675762458301264,188.53900033015304,62.4922930388755,-0.0003719277723957,,,,21,absorption,DESI-DR1,desi_cframe,TARGETID 39633416332774414 (sv3/bright/hpx11252),1,1,1,1.0,4.769378669085296,4.422672646698101,-0.5003066541553176,1.0,True,,,,4.922979159743565,17.03836403814682,,1.0,4.769378669085296,1.0000000247503686,True,False,,0,single_exposure_only,only one testable exposure (4.8 sigma): persistence undecidable,0.5181853013082703,4.422672628558793,0.5181853013932026,3,True,"DESI-DR1,DESI-EDR",5.108056005932999,confirmed,,,True,Ca I,6104.41,12.8,star,Ca I,12.8,Ca I,-98.7,,3.09,3.33,YO head 5971.4,131.0,C2 Swan 6121.5,19.1,True,1,0.0,0,0,,,,,KILLED_known_line_rest_frame
009ee047-87a7-11ef-84ec-525400f334e1,8814.400000000294,9.648684259410729,227.2768529830284,-3.728067741016356,0.0005984821454836,,,,20,absorption,DESI-DR1,desi_cframe,TARGETID 39627697961309117 (main/bright/hpx45022),1,1,1,1.0,4.5832295132687175,6.0387762082146805,-0.23092645575403264,1.3235183121972727,True,,,,4.737150452125795,12.24752631469152,,1.0,4.5832295132687175,1.0000001683028967,True,True,,0,single_exposure_only,only one testable exposure (4.6 sigma): persistence undecidable,0.4815432484198092,6.0387742076416435,0.481543385787187,0,True,,,none,,,True,Mg I,8809.18,-1.7,star,Mg I,-1.7,Mg I,177.7,,15.12,5.83,VO head 8631.5,182.9,TiO head 8867.1,52.7,False,0,4.0,0,0,,,,,KILLED_known_line_rest_frame
003d883c-88e8-11ef-847b-525400f334e1,8702.400000000269,9.176546215592817,184.16292796503947,-0.6270586195025074,0.0012733078721071,Gaia DR3 3698099848403791744,PM*,,25,absorption,DESI-DR1,desi_cframe,TARGETID 39627769696489720 (sv3/bright/hpx26276),4,4,2,0.5,4.555002138250875,4.147526216341547,-0.23532997411357387,1.0,True,,,,2.8044187332718926,6.719478712525819,0.7952629556439726,0.33734171186260237,3.214922638701237,0.9903939546793703,False,False,0.8202549778753571,0,partial,present in 2/4 exposures; combined 4.6 sigma; dominant share 34%,0.37125530101789445,3.2943005364643265,0.26867113386590746,4,True,"DESI-DR1,DESI-EDR",4.130180309723557,confirmed,,,True,Fe I,8691.02,10.9,star,Fe I,10.9,N I,-111.6,,45.02,0.83,VO head 8637.4,65.0,TiO head 8873.1,170.7,False,0,7.2,0,0,,,,,KILLED_known_line_rest_frame
041ad37c-5e2b-11f0-91dd-525400f334e1,8855.233145028547,8.411647242544397,191.96953,34.829397,-4.64535150968004e-05,2MASS J12475262+3449468,LM*,M9V,2,emission,SDSS-DR17,sdss_full_spec,1987-53765-0371,3,3,2,0.6666666666666666,4.520809129641345,4.429396908238727,-0.082136202870015,1.0,True,2.623236251346167,1.6955877044945116,1.0043864961083495,2.5439100866443707,39.811523211084896,0.8914125756375062,0.36972298809672355,2.714035322883224,1.1384701016412733,False,False,0.9122991697778632,0,persistent,individual exposures are low S/N (max 2.7 sigma) but every one is consistent with the 4.5-sigma mean (chi2 p=0.89),1.6803600662848892,3.129911346887532,2.076649841969508,0,True,,,none,,,True,sky OH,8852.03,108.5,obs,sky OH,108.5,TiO head,-223.3,,3.2,4.17,VO head 8626.0,229.3,TiO head 8861.4,6.2,False,0,4.079,0,0,2MASS J12475262+3449468,LM*,M9V,,KILLED_known_line_rest_frame
00111325-886f-11ef-9e3e-525400f334e1,4537.600000000213,8.451438084996846,68.21444048586103,-7.028105276192151,0.0003942483609002,,,,21,absorption,DESI-DR1,desi_cframe,TARGETID 39627617074157990 (main/bright/hpx22726),1,1,1,1.0,4.520209952362374,6.267023474982179,-0.3010383984819622,1.4077074966815648,True,,,,4.66578775967496,25.883197679638847,,1.0,4.520209952362374,1.0000000240729,True,False,,0,single_exposure_only,only one testable exposure (4.5 sigma): persistence undecidable,2.21387572773008,6.267023469292228,2.213875719632652,0,True,,,none,,,True,Ti I,4536.05,-15.8,star,Ti I,-15.8,Ti I,102.3,,702.56,0.0,C2 Swan 4385.5,152.1,C2 Swan 4740.3,202.7,False,0,22.769,0,0,,,,,KILLED_known_line_rest_frame
006b5efd-8920-11ef-9c06-525400f334e1,6143.200000000087,8.410542724967144,207.98449589684708,-0.4487752848681699,0.0007415802341894,,,,21,absorption,DESI-DR1,desi_cframe,TARGETID 39627776134747348 (main/bright/hpx25999),1,1,1,1.0,4.447543969796048,6.618116968292813,0.3354733355348597,1.3685351959347225,True,,,,4.590777806762474,27.569179825778303,,1.0,4.4475439697960475,0.9999999821195789,True,True,,0,single_exposure_only,only one testable exposure (4.4 sigma): persistence undecidable,0.3536111698274891,6.618116582588259,0.35361114790001763,1,True,DESI-DR1,3.5220354415696002,not_seen,,,True,Fe I,6138.32,16.1,star,Fe I,16.1,Ba II,-10.2,,6.4,2.5,YO head 6138.2,5.0,TiO head 6164.8,21.6,True,0,8.0,0,0,,,,,KILLED_known_line_rest_frame
002b831d-8883-11ef-ba87-525400f334e1,6465.60000000016,8.43966647889163,67.95599950839643,-0.9585343060522804,0.0001155578042838,,,,20,absorption,DESI-DR1,desi_cframe,TARGETID 39627761706340676 (main/bright/hpx22781),1,1,1,1.0,4.349536189720012,6.372394152013675,-0.13075407635483025,1.4484866594578356,True,,,,4.489618401927459,9.695289311429274,,1.0,4.349536189720012,0.9999999759652342,True,True,,0,single_exposure_only,only one testable exposure (4.3 sigma): persistence undecidable,0.6506131167737093,6.3723939798983045,0.6506131104099598,0,True,,,none,,,True,Ca I,6464.36,23.0,star,Ca I,23.0,Ca I,57.7,H2O 6500,1.69,5.0,CaH head 6384.5,81.1,ZrO head 6476.5,10.9,True,0,13.281,0,0,,,,,KILLED_known_line_rest_frame
00661fc1-8818-11ef-b8a8-525400f334e1,3704.800000000024,8.63455809408401,141.70867326150494,-3.0481613285130496,-9.794463142646138e-05,,,,25,absorption,DESI-DR1,desi_cframe,TARGETID 39627714625277815 (main/dark/hpx27268),4,4,0,0.0,4.0144667741032425,4.626553585402631,-0.39767400288411775,1.3296332549814984,True,,,,2.2143911883298433,23.042253409503235,0.9881417463753617,0.2628068518557798,2.192822595790041,0.9683254791752295,False,False,0.7032500509959235,0,persistent,individual exposures are low S/N (max 2.2 sigma) but every one is consistent with the 4.0-sigma mean (chi2 p=0.99),0.4940524338648095,3.3780231586520046,0.46139760248950645,0,True,,,none,,,True,H Balmer,3704.91,20.1,star,H Balmer,20.1,H Balmer,-9.2,,1535.36,0.0,CN head 3590.7,114.1,CN head 3884.1,179.3,False,0,21.6,0,0,,,,,KILLED_known_line_rest_frame
006c62c3-878e-11ef-b7e4-525400f334e1,8685.600000000264,9.02342721131605,249.9188358225333,74.19039688558277,-0.0006229065286107,,,,12,absorption,DESI-DR1,desi_cframe,TARGETID 39633521769187145 (sv1/backup/hpx11759),1,1,1,1.0,3.9960526805510814,3.9408688851594404,-0.1838790110367976,1.0,True,,,,4.124748620011808,4.6863472685955925,,1.0,3.9960526805510814,0.9999999169929524,True,False,,0,single_exposure_only,only one testable exposure (4.0 sigma): persistence undecidable,0.4662431214569114,3.9408695372502693,0.4662430867604295,1,True,DESI-EDR,4.1600554691474265,confirmed,,,True,Fe I,8691.02,-0.1,star,Fe I,-0.1,N I,-6.4,,28.22,0.83,VO head 8621.0,64.6,TiO head 8856.3,170.7,False,0,4.0,0,0,,,,,KILLED_known_line_rest_frame
00607aa3-878e-11ef-afea-525400f334e1,7148.800000000316,9.023724878466076,249.68684505972507,74.23311718090352,-0.0001740590071793,,,,19,absorption,DESI-DR1,desi_cframe,TARGETID 39633521769186280 (sv1/backup/hpx11759),1,1,1,1.0,3.9140204041579763,5.25448183795527,0.2878820631374976,1.227695585885449,True,,,,4.045476676625521,6.226492224567979,,1.0,3.9140204041579767,0.9999997422526518,True,False,,0,single_exposure_only,only one testable exposure (3.9 sigma): persistence undecidable,0.5962008988810769,5.254481866158341,0.5962008988810763,1,True,DESI-EDR,5.739683988916552,confirmed,,,True,Ca I,7150.12,-3.2,star,Ca I,-3.2,Ca I,-55.4,H2O 7200,91.99,0.0,TiO head 7126.2,22.6,CN head 7259.7,110.9,True,1,0.0,0,0,,,,,KILLED_known_line_rest_frame
00748d19-89c6-11ef-81d6-525400f334e1,3775.20000000004,18.089436013771525,64.60720218536896,-11.46775888071702,0.0010140340866452,,,,25,absorption,DESI-DR1,desi_cframe,TARGETID 39627509653834493 (main/dark/hpx22672),3,3,1,0.3333333333333333,3.8806347216073394,8.34175646483951,-0.16122435870899574,2.1911194424650344,True,,,,2.6872753733184123,54.3881388201572,0.9263133299294547,0.3603461571932003,2.723483532707989,0.9436785459820501,False,False,0.995295801423531,0,partial,present in 1/3 exposures; combined 3.9 sigma; dominant share 36%,0.9753352090919647,5.954710647195682,0.9396737552215931,1,True,DESI-DR1,6.336560334781785,confirmed,,,True,H Balmer,3771.7,-25.9,star,H Balmer,-25.9,H Balmer,278.1,,1464.96,0.0,CN head 3594.7,180.5,CN head 3888.4,113.2,False,2,0.8,0,0,,,,,KILLED_known_line_rest_frame
003f7606-892f-11ef-98bb-525400f334e1,4734.400000000258,9.7435891787888,209.3519630754632,1.815809825236253,-0.0005487994022477,,,,18,absorption,DESI-DR1,desi_cframe,TARGETID 39627830518090115 (main/bright/hpx26036),1,1,1,1.0,3.4336552640836384,6.456971042801622,0.20513999623917514,1.7639421496383263,True,,,,3.544238390944172,60.28286410668259,,1.0,3.4336552640836384,0.9999999073359744,True,False,,0,single_exposure_only,only one testable exposure (3.4 sigma): persistence undecidable,0.7697815712349664,6.456971482405945,0.7697815004973017,0,True,,,none,,,True,C2 Swan,4738.43,-90.2,star,C2 Swan,-90.2,C2 Swan,-254.7,,505.76,0.0,C2 Swan 4381.3,353.1,C2 Swan 4735.8,1.4,False,0,18.952,0,0,,,,,KILLED_known_line_rest_frame
0009f447-883f-11ef-9a1b-525400f334e1,7148.800000000316,8.284051734451547,143.16131581682495,48.10245067606642,-0.0001550117692376,,,,24,absorption,DESI-DR1,desi_cframe,TARGETID 39633215840846385 (main/bright/hpx5865),1,1,1,1.0,3.4208485203889607,3.9773413678879552,-0.30640661295304616,1.213176151777174,True,,,,3.531019162431463,12.448525297287077,,1.0,3.420848520388961,0.9999999924009692,True,False,,0,single_exposure_only,only one testable exposure (3.4 sigma): persistence undecidable,0.5236351644244515,3.9773413678879552,0.5236351644244515,0,True,,,none,,,True,Ca I,7150.12,-8.9,star,Ca I,-8.9,Ca I,-55.4,H2O 7200,91.99,0.0,TiO head 7126.4,22.4,CN head 7259.9,111.1,True,1,0.0,0,0,,,,,KILLED_known_line_rest_frame
003f7606-892f-11ef-98bb-525400f334e1,4932.800000000303,8.45996952075036,209.3519630754632,1.815809825236253,-0.0005487994022477,,,,18,absorption,DESI-DR1,desi_cframe,TARGETID 39627830518090115 (main/bright/hpx26036),1,1,1,1.0,3.419310354821691,3.9565120919560512,-0.00932250607089714,1.123646933826516,True,,,,3.5294310710640677,38.23161214335704,,1.0,3.419310354821691,1.0000000798228976,True,False,,0,single_exposure_only,only one testable exposure (3.4 sigma): persistence undecidable,0.446884459774412,3.956511775391668,0.4468844955300754,0,True,,,none,,,True,Ba II,4935.46,3.1,star,Ba II,3.1,Ba II,-161.4,,307.36,0.0,MgH head 4778.7,154.1,TiO head 4953.3,20.5,False,0,5.602,0,0,,,,,KILLED_known_line_rest_frame
0003b5cc-8663-11ef-8b5d-525400f334e1,5477.600000000427,8.125712538570204,278.48696838469954,53.7795913206148,-0.0001121730311864,,,,23,absorption,DESI-DR1,desi_cframe,TARGETID 39633305196299247 (main/bright/hpx15247),1,1,1,1.0,3.367822339088095,3.873278926488334,-0.2924740850919506,1.1983347098992536,True,,,,3.476284902116931,22.946172154031537,,1.0,3.367822339088095,1.0000000563905054,True,False,,0,single_exposure_only,only one testable exposure (3.4 sigma): persistence undecidable,0.5781365144553517,3.873278663182985,0.5781365559008337,0,True,,,none,,,True,Ni I,5478.42,-11.4,star,Ni I,-11.4,Ni I,-45.0,,6.32,3.33,TiO head 5449.0,28.6,ZrO head 5551.9,74.3,True,0,8.7,0,0,,,,,KILLED_known_line_rest_frame
002f81a8-8635-11ef-8f0e-525400f334e1,6260.000000000114,8.133663694027655,340.32634973254625,31.09577781183925,-6.763594331117925e-05,,,,25,absorption,DESI-DR1,desi_cframe,TARGETID 39628503892625902 (main/bright/hpx13420),1,1,1,1.0,3.3588117198846508,4.248661718509489,0.00785248057490703,1.2197971565571182,True,,,,3.4766459763671915,16.93229886339451,,1.0,3.3588117198846508,1.0000000781239409,True,True,,0,single_exposure_only,only one testable exposure (3.4 sigma): persistence undecidable,0.5164793779406489,4.24865550114495,0.5164794152202336,0,True,,,none,,,True,Ti I,6259.83,28.4,star,sky OH,17.7,Ti I,8.1,,0.37,7.5,ZrO head 6230.3,29.7,CN head 6333.3,73.3,True,0,59.881,0,0,,,,,KILLED_known_line_rest_frame
00111325-886f-11ef-9e3e-525400f334e1,6173.600000000094,8.285697950267272,68.21444048586103,-7.028105276192151,0.0003942483609002,,,,21,absorption,DESI-DR1,desi_cframe,TARGETID 39627617074157990 (main/bright/hpx22726),1,1,1,1.0,3.309374107326742,5.271173650475095,0.016435473707770862,1.5382928176564625,True,,,,3.4159531461797044,15.81170131911586,,1.0,3.3093741073267418,0.9999999997138529,True,True,,0,single_exposure_only,only one testable exposure (3.3 sigma): persistence undecidable,0.7478021797886147,5.271169228200425,0.7478021750715997,0,True,,,none,,,True,Ca I,6170.75,20.4,star,Ca I,20.4,Ca I,138.6,,21.81,3.33,TiO head 6162.6,11.0,TiO head 6191.9,18.3,True,1,0.0,0,0,,,,,KILLED_known_line_rest_frame
00007ec6-878f-11ef-9fce-525400f334e1,3824.800000000051,8.057879972654877,219.05264588239623,37.86239272310119,-0.0006042093926166,,,,20,absorption,DESI-DR1,desi_cframe,TARGETID 39633034982461076 (main/bright/hpx10563),1,1,1,1.0,3.234172330535252,2.9618175613946085,-0.5404030333699248,1.0461763054607298,True,,,,3.347639113127387,66.7149068476908,,1.0,3.234172330535252,0.9999999962905142,True,False,,0,single_exposure_only,only one testable exposure (3.2 sigma): persistence undecidable,1.7503615070025658,2.961817577243514,1.7503614813759538,0,True,,,none,,,True,Fe I,3826.97,11.5,star,Fe I,11.5,Fe I,-56.8,,1415.36,0.0,CN head 3588.9,235.9,CN head 3882.2,57.4,False,0,6.975,0,0,,,,,KILLED_known_line_rest_frame
0424817f-5e30-11f0-b116-525400f334e1,8776.068411366194,9.279606410794475,76.616013,-3.3408487,4.78760885016527e-05,RX J0506.5-0320,X,,63,emission,SDSS-DR17,sdss_full_spec,3209-54906-0633,9,9,0,0.0,3.123116694824808,4.3062019226948145,0.1561994099426345,1.2264120744467906,True,0.5960938975054975,0.1354047417307352,1.0561387051873696,0.47173634915427504,22.120962655383487,0.972372205678046,0.17848120704637002,1.8943523224926015,2.299199275079087,False,True,0.54856980500077,0,ambiguous,"n=9, present 0, combined 3.1 sigma, dominant 18%, chi2 p=0.97",0.12818952855300153,0.9678428845393666,0.27155952096808733,0,True,,,none,,,True,sky OH,8780.81,-161.9,obs,sky OH,-161.9,Si I,741.6,,4.74,4.17,VO head 8626.8,149.3,TiO head 8862.3,86.2,True,0,21.532,0,0,Gaia DR2 3213009822334672000,*,,,KILLED_known_line_rest_frame
00672210-86bc-11ef-b991-525400f334e1,8712.000000000271,8.180729536428647,258.4843677346121,17.58908988636385,-0.0001513131447842,Gaia DR3 4548157890137143040,PM*,,21,absorption,DESI-DR1,desi_cframe,TARGETID 39628205639868765 (main/bright/hpx32316),1,1,1,1.0,2.9454254297330476,3.339185029247483,0.29890044946090133,1.0,True,,,,3.040285027171212,5.785970065935353,,1.0,2.945425429733047,0.9999998455603454,True,False,,0,single_exposure_only,only one testable exposure (2.9 sigma): persistence undecidable,0.5614404424842051,3.3391854665473115,0.561440366299954,0,True,,,none,,,True,N I,8714.09,-26.6,star,sky O2 (0-1) band,-3.2,N I,-72.0,,51.81,2.5,VO head 8625.1,86.9,TiO head 8860.5,148.5,True,1,1.6,0,0,Gaia DR3 4548157890137143040,PM*,,,KILLED_known_line_rest_frame
002356d7-8758-11ef-a33e-525400f334e1,4893.600000000294,8.385629953121727,135.1336074981021,0.2476128709756629,0.0001179426992342,,,,22,absorption,DESI-DR1,desi_cframe,TARGETID 39627793033595852 (main/bright/hpx4096),1,1,1,1.0,2.939241991433836,4.170290422239619,-0.07178701651793513,1.3982249388495323,True,,,,3.0339054361054134,32.52671492196525,,1.0,2.939241991433836,0.9999999750212252,True,False,,0,single_exposure_only,only one testable exposure (2.9 sigma): persistence undecidable,0.607222996988687,4.170290422239619,0.607222996988687,0,True,,,none,,,True,Fe I,4892.86,10.2,star,Fe I,10.2,Fe I,45.6,,346.56,0.0,MgH head 4781.9,111.7,TiO head 4956.6,63.0,True,2,0.806,0,0,,,,,KILLED_known_line_rest_frame
00401146-88cd-11ef-9fe1-525400f334e1,6452.000000000157,9.349479665650474,97.9670439265972,60.84698265612638,6.869938056734512e-05,,,,17,absorption,DESI-DR1,desi_cframe,TARGETID 39633395390614726 (main/bright/hpx7152),1,1,1,1.0,2.9167030326944956,4.48370546443387,-0.21541816445684053,1.560840239915548,True,,,,3.0106375146717017,11.332627286832533,,1.0,2.9167030326944956,0.9999999994957159,True,False,,0,single_exposure_only,only one testable exposure (2.9 sigma): persistence undecidable,0.7596264185349089,4.483705275963338,0.7596264395480893,0,True,,,none,,,True,Ca I,6451.59,-1.7,star,Ca I,-1.7,Ca I,18.9,H2O 6500,0.52,4.17,CaH head 6384.2,67.8,ZrO head 6476.2,24.2,True,1,1.6,0,0,,,,,KILLED_known_line_rest_frame
006cd6a0-870a-11ef-8f83-525400f334e1,5616.000000000458,8.688818106765144,266.3090034207083,27.8181225643374,-0.0001746296738519,,,,25,absorption,DESI-DR1,desi_cframe,TARGETID 39628434330098134 (main/bright/hpx32647),1,1,1,1.0,2.8964472777601338,2.8357210007434186,-0.16709748189407553,1.0,True,,,,2.928457355359803,17.241598298777927,,1.0,2.8964472777601338,1.025392644904856,False,False,,0,single_exposure_only,only one testable exposure (2.9 sigma): persistence undecidable,0.5513462216459377,2.8357207608222375,0.5513462936949579,0,True,,,none,,,True,Fe I,5617.2,-11.6,star,Fe I,-11.6,Fe I,-64.0,,47.15,1.67,TiO head 5599.0,17.0,C2 Swan 5636.1,20.1,True,1,1.6,0,0,,,,,KILLED_known_line_rest_frame
009c5e2c-882b-11ef-afca-525400f334e1,5617.600000000459,8.288381937901228,128.96823850848511,-1.2245049238045629,0.0001521398664187,,,,19,absorption,DESI-DR1,desi_cframe,TARGETID 39627756689953300 (main/bright/hpx21838),1,1,1,1.0,2.8534053806943724,3.3887014969890354,-0.3942238707066995,1.2787947505498625,True,,,,3.182892247166599,14.726748961210006,,1.0,2.8534053806943724,1.0230225164749984,True,False,,0,single_exposure_only,only one testable exposure (2.9 sigma): persistence undecidable,0.522446987098868,3.388701496989035,0.522446987098868,0,True,,,none,,,True,Fe I,5617.2,-24.2,star,Fe I,-24.2,Fe I,21.4,,48.75,0.83,TiO head 5600.8,16.8,C2 Swan 5637.9,20.3,True,1,1.6,0,0,,,,,KILLED_known_line_rest_frame
