target_id,night,mjd,polarity,bands,dflux_njy,dflux_err_njy,strongest_band,a,a_err,sep_arcsec,sep_sigma,grey_z,grey_tested,colour_temp_k,verdict,alert_ids,per_band,reasons
6005127482622145664,n61233,61234.05029235984,flash,"[""g""]",1132.688720703125,264.895263671875,g,0.030429411424575295,0.007116415754095566,0.02114721034218656,0.4224736530787337,,False,,kept,"[""170661828898586834""]","{""g"": {""mjd"": 61234.05029235984, ""dflux_njy"": 1132.688720703125, ""dflux_err_njy"": 264.895263671875, ""a"": 0.030429411424575295, ""a_err"": 0.007116415754095566, ""baseline_source"": ""rubin_template"", ""snr"": 15.354398727416992, ""reliability"": 0.5347609519958496}}","[""greyness_untested_single_band"", ""colour_temperature_untestable""]"
4116218419363068032,n61233,61234.23831845888,flash,"[""z""]",1106.59228515625,1349.143310546875,z,0.003160096394624286,0.0038527507937509316,0.04303677590402996,0.8603542018110927,,False,,kept,"[""170661882128499052""]","{""z"": {""mjd"": 61234.23831845888, ""dflux_njy"": 1106.59228515625, ""dflux_err_njy"": 1349.143310546875, ""a"": 0.003160096394624286, ""a_err"": 0.0038527507937509316, ""baseline_source"": ""rubin_template"", ""snr"": 20.823745727539062, ""reliability"": 0.5662306547164917}}","[""greyness_untested_single_band"", ""colour_temperature_untestable""]"
6868071968128681216,n61233,61234.27342248488,flash,"[""r""]",3074.49169921875,2193.4365234375,r,0.009924560304092802,0.0070805070476123635,0.044249767772173126,0.8847483784205877,,False,,kept,"[""170661891519545459""]","{""r"": {""mjd"": 61234.27342248488, ""dflux_njy"": 3074.49169921875, ""dflux_err_njy"": 2193.4365234375, ""a"": 0.009924560304092802, ""a_err"": 0.0070805070476123635, ""baseline_source"": ""rubin_template"", ""snr"": 14.467018127441406, ""reliability"": 0.9981514811515808}}","[""greyness_untested_single_band"", ""colour_temperature_untestable""]"
4083308322658549120,n61233,61234.27388656413,flash,"[""r""]",1125090.125,2675.218994140625,r,0.7974413221014156,0.001955985044511829,0.08182905299453763,1.636427825899444,,False,,kept,"[""170661891659530777""]","{""r"": {""mjd"": 61234.27388656413, ""dflux_njy"": 1125090.125, ""dflux_err_njy"": 2675.218994140625, ""a"": 0.7974413221014156, ""a_err"": 0.001955985044511829, ""baseline_source"": ""rubin_template"", ""snr"": 422.5064392089844, ""reliability"": 1.0}}","[""greyness_untested_single_band"", ""colour_temperature_untestable""]"
6876277589050815744,n61233,61234.276669124505,flash,"[""r""]",2134.93701171875,779.584228515625,r,0.014252440739901243,0.005204408989810705,0.01731383372529612,0.34611974332083806,,False,,kept,"[""170661892402970984""]","{""r"": {""mjd"": 61234.276669124505, ""dflux_njy"": 2134.93701171875, ""dflux_err_njy"": 779.584228515625, ""a"": 0.014252440739901243, ""a_err"": 0.005204408989810705, ""baseline_source"": ""rubin_template"", ""snr"": 13.08536434173584, ""reliability"": 0.6343989372253418}}","[""greyness_untested_single_band"", ""colour_temperature_untestable""]"
4074571809416771968,n61233,61234.287686234675,flash,"[""r""]",2781.353271484375,755.5061645507812,r,0.020356040153314173,0.0055294279516304385,0.033304881528596106,0.665659694090613,,False,,kept,"[""170661895626293599""]","{""r"": {""mjd"": 61234.287686234675, ""dflux_njy"": 2781.353271484375, ""dflux_err_njy"": 755.5061645507812, ""a"": 0.020356040153314173, ""a_err"": 0.0055294279516304385, ""baseline_source"": ""rubin_template"", ""snr"": 23.648059844970703, ""reliability"": 0.5133564472198486}}","[""greyness_untested_single_band"", ""colour_temperature_untestable""]"
6867560935741822208,n61234,61235.24238965365,dip,"[""r""]",-13086.642578125,461.30450439453125,r,-0.06997264446755483,0.0024675822021562113,0.012421162106313239,0.24836108236842802,,False,,kept,"[""170666260437139812""]","{""r"": {""mjd"": 61235.24238965365, ""dflux_njy"": -13086.642578125, ""dflux_err_njy"": 461.30450439453125, ""a"": -0.06997264446755483, ""a_err"": 0.0024675822021562113, ""baseline_source"": ""rubin_template"", ""snr"": 28.174650192260742, ""reliability"": 0.5098186135292053}}","[""greyness_untested_single_band""]"
2629051152347876096,n61220,61221.32806833762,dip,"[""i""]",-78507.7109375,1004.2959594726562,i,-0.09228781617778765,0.0011817370579450695,0.01550581173307864,0.3098188797000741,,False,,kept,"[""170604720080552032""]","{""i"": {""mjd"": 61221.32806833762, ""dflux_njy"": -78507.7109375, ""dflux_err_njy"": 1004.2959594726562, ""a"": -0.09228781617778765, ""a_err"": 0.0011817370579450695, ""baseline_source"": ""rubin_template"", ""snr"": 76.11005401611328, ""reliability"": 0.7230703234672546}}","[""greyness_untested_single_band""]"
2614752832557710336,n61220,61221.35063255884,dip,"[""i""]",-41753.74609375,918.0538940429688,i,-0.053929313207234014,0.0011859659048018378,0.035120969742563124,0.7017545437556701,,False,,kept,"[""170604725720318147""]","{""i"": {""mjd"": 61221.35063255884, ""dflux_njy"": -41753.74609375, ""dflux_err_njy"": 918.0538940429688, ""a"": -0.053929313207234014, ""a_err"": 0.0011859659048018378, ""baseline_source"": ""rubin_template"", ""snr"": 52.83732604980469, ""reliability"": 0.5449376702308655}}","[""greyness_untested_single_band""]"
4979845293578294528,n61220,61221.41449132937,flash,"[""g""]",1507.7412109375,435.8575439453125,g,0.015171669663016567,0.00438586551731634,0.049880849016489814,0.9974975738486392,,False,,kept,"[""170604740492656646""]","{""g"": {""mjd"": 61221.41449132937, ""dflux_njy"": 1507.7412109375, ""dflux_err_njy"": 435.8575439453125, ""a"": 0.015171669663016567, ""a_err"": 0.00438586551731634, ""baseline_source"": ""rubin_template"", ""snr"": 33.95949172973633, ""reliability"": 0.6912506222724915}}","[""greyness_untested_single_band"", ""colour_temperature_untestable""]"
