source_id,ra,dec,ccd,sep_arcsec,g_n_epochs,g_n_seasons,g_baseline_yr,g_mag_med,g_slope_var_yr,g_slope_sigma,g_v_first,g_v_last,g_amp_first_mmag,g_amp_last_mmag,g_amp_growth,g_monotonic_frac,g_rank_rho,g_rank_p,g_slope_sigma_loo_min,g_frac_seasons_positive,g_score,r_n_epochs,r_n_seasons,r_baseline_yr,r_mag_med,r_slope_var_yr,r_slope_sigma,r_v_first,r_v_last,r_amp_first_mmag,r_amp_last_mmag,r_amp_growth,r_monotonic_frac,r_rank_rho,r_rank_p,r_slope_sigma_loo_min,r_frac_seasons_positive,r_score,is_candidate,n_bands_candidate,g_n_per_season,g_v_exc,r_n_per_season,r_v_exc
530101100000460_530201100000641,225.5238396,9.6630424,530_0x1_0x1,0.019849333475553368,525,8,6.9325837834360025,18.95004275,-9.05066149789963e-06,0.058034113355117996,0.00012762677615430686,6.488230702459927e-05,11.297202138330837,8.054955432812728,0.7130044531541725,0.42857142857142855,-0.023809523809523808,1.0,-0.6674962587820671,0.625,0.0,806,8,6.96109078316221,17.552224625,5.0355282787735856e-05,1.4852437071692426,-7.653794192972198e-05,0.00027398975296751276,0.0,16.552635831417085,inf,0.8571428571428571,0.9285714285714286,0.0011160714285714285,1.0321704323744438,0.75,0.42241212493677177,False,0,"45,43,72,114,74,49,93,31","-0.00074468,4.37095e-05,0.000488661,0.00125709,-0.000837246,0.0007007,1.95288e-05,-0.000369162","40,59,147,146,149,127,110,28","-5.74087e-05,-2.57997e-05,5.10432e-05,6.15591e-05,9.07125e-05,0.000237124,0.000283111,0.000141446"
530101100001488_530201100002167,225.15763264999998,9.5013185,530_0x1_0x1,0.018518412006837737,494,8,6.9051699749486755,19.519923675,0.0001428242451995982,0.39955997452758424,-0.0019871507750483025,-0.0010009250854013294,0.0,0.0,inf,0.5714285714285714,0.38095238095238093,0.17993551587301587,0.02157641256571295,0.0,0.15892857142857142,773,8,6.962404238466814,19.1738968,0.0005959580576979957,2.1320430968992254,-0.0034233306269074518,0.0007259702799575236,0.0,26.943835657855463,inf,0.5714285714285714,0.9285714285714286,0.0011160714285714285,1.7165230793256676,0.25,0.386697839222486,False,0,"42,41,67,103,73,48,90,30","-0.000824365,-0.00241844,-0.00350858,-0.000582241,-0.000557234,-0.00191076,-0.00155435,-0.000566661","41,57,142,136,137,124,108,27","-0.00249087,-0.00370401,-0.00201394,-0.00130407,-0.00153675,0.000159864,-1.91836e-05,0.000975315"
530101100017454_530201100016085,225.1321498,9.6411006,530_0x1_0x1,0.8208492625168319,107,7,5.9194427017111515,20.160238300000003,-0.00026401916367045457,0.02872721746540676,0.053395519482631,0.05183267317113004,231.07470541500427,227.66790105574842,0.9852566971658048,0.5,0.32142857142857145,0.2488095238095238,-1.777821855699798,1.0,0.0,305,7,5.941186275154001,19.0932484,0.05380562419133961,3.692578304325154,0.043606710934872,0.36327594690655296,208.82219933443858,602.7237733046151,2.8863012420404814,0.5,0.8928571428571429,0.006150793650793651,2.999965343260089,1.0,0.36588630400120564,False,1,"11,9,15,18,20,11,17","0.0323354,0.307137,0.232371,0.100181,0.328158,1.13894,0.0385978","21,23,48,61,49,45,51","0.0861625,0.0630403,0.297045,0.228162,0.298459,0.367848,0.318336"
531104200005655_531204200009962,225.5238242,9.6630364,531_0x4_0x2,0.06176192198358633,511,8,6.898221395071871,18.9425745,-1.0225961747306063e-05,0.056083047565413345,-0.00029335870499538056,-0.0003638996531058338,0.0,0.0,inf,0.42857142857142855,0.21428571428571427,0.3095486111111111,-0.2287749536402631,0.25,0.0,787,8,6.894298267488017,17.5571089,5.732915650811338e-05,1.226113971378641,-0.00034616667062256515,4.907763376787029e-05,0.0,7.005543074442572,inf,0.7142857142857143,0.8809523809523809,0.003621031746031746,0.8400006853891954,0.25,0.344921942178568,False,0,"44,46,60,112,64,65,89,27","-7.48925e-05,-0.000751606,-0.000672907,-0.000315818,0.000919868,0.000257491,-0.00101732,-7.08889e-05","59,82,117,125,153,116,100,33","-0.000187533,-0.000427178,-0.00014667,-0.000258281,-9.50701e-05,-4.12233e-05,6.70497e-06,0.000135832"
530101100006027_530201100001522,225.4885682,9.5655812,530_0x1_0x1,0.05194881341958086,449,8,6.901037911704326,19.780923825,0.0003644579011456574,0.6373462941722638,-0.0031232672893186306,-0.0006081294962922614,0.0,0.0,inf,0.5714285714285714,0.23809523809523808,0.2910714285714286,0.2173480083586624,0.125,0.15892857142857142,716,8,6.943558128678997,19.4963913,0.0008549592748216114,1.8093720509328717,-0.004261236721948873,0.0016752227004282272,0.0,40.92948448769209,inf,0.8571428571428571,0.8571428571428571,0.005357142857142857,1.4297360118856801,0.25,0.3429339805762866,False,0,"35,37,60,94,67,44,83,28","-0.000509927,-0.00557651,-0.00210937,-0.00205519,-0.000605341,-0.00172528,-0.0024433,0.00235074","37,53,128,124,131,109,106,27","-0.00497328,-0.00306727,-0.00269441,-0.00109977,-0.000495542,0.00177538,-0.00159752,0.00568023"
530101200010029_530201200008609,224.64882575000001,9.575746500000001,530_0x1_0x2,0.014394431206784465,78,6,5.852644862012336,21.1676421,-0.012024576207477967,1.3282871383538453,0.05799263455219076,-0.012382939606380948,240.8165994116493,0.0,0.0,1.0,-1.0,1.0,-1.3282909840852917,0.8333333333333334,0.0,135,7,5.9616164728268215,20.8909016,0.010224916027472311,1.7618391924930215,-0.02329373682324296,0.03766329099940696,0.0,194.07032488097443,inf,0.6666666666666666,0.9285714285714286,0.003373015873015873,1.3850305446860651,0.42857142857142855,0.34256452175784596,False,0,"8,8,17,14,10,10","0.118757,0.0430611,0.029305,0.0175288,0.0104357,-0.0109323","9,12,19,31,22,23,18","-0.0105908,-0.0177572,-0.00399531,-0.000657658,0.0332018,0.0313317,0.0502626"
531104200005741_531204200010138,225.38793070000003,9.64335105,531_0x4_0x2,0.07038125289503232,92,4,6.486874952498283,19.8573818,0.0009266199672144605,0.6316834193015206,-0.0011418757895501,0.004868992066258164,0.0,69.77816324795432,inf,0.6666666666666666,0.8,0.16666666666666666,0.3568920984039867,0.5,0.17083333333333334,153,5,6.433595362080751,19.4400234,0.004658169980945783,1.997067691272115,-0.0015672711052199127,0.028401509679976657,0.0,168.52747455526844,inf,1.0,1.0,0.008333333333333333,0.8709094300951947,0.8,0.3259044787055562,False,0,"33,20,12,13","-0.00185075,-0.000330507,0.00506415,0.00369643","54,40,23,9,18","-0.00257876,0.00682474,0.0128577,0.0136912,0.0258149"
531104200000312_531204200000681,225.5079419,9.686422,531_0x4_0x2,0.06960454384843731,524,8,6.921611687884999,15.028250674999999,7.8461839350882e-06,0.42793172151220044,-1.6655285954075467e-05,3.765295247632653e-05,0.0,6.136200165927325,inf,0.5714285714285714,-0.09523809523809523,1.0,0.0,0.375,0.15892857142857142,787,8,6.877871194250509,14.620835575000001,2.9184726357572675e-05,2.180537379424421,-4.2060704462379165e-05,0.00015866808426445353,0.0,12.596352022091695,inf,0.7142857142857143,0.8571428571428571,0.005357142857142857,1.736320479122166,0.75,0.32507683771914375,False,0,"48,44,62,116,67,67,91,28","-0.000137937,0.000148234,0.000177028,-1.57489e-05,-4.87133e-06,-1.01658e-05,0.000129218,-5.43945e-05","59,80,117,126,154,118,100,33","-1.60808e-05,3.58875e-05,-3.46301e-05,3.61041e-05,0.000183483,0.000206553,8.27045e-05,0.00050673"
530101100001346_530201100001978,225.39620115000002,9.5207667,530_0x1_0x1,0.03163760585650632,466,8,6.9038278418891315,19.686765675,0.0005314402461064785,1.1666044979156382,-0.003233169248968357,0.0004358027184019615,0.0,20.87588844581139,inf,0.5714285714285714,0.38095238095238093,0.17993551587301587,0.22552044439748517,0.25,0.15892857142857142,787,8,6.956962443258043,18.8653364,0.00013519000166534864,0.7654391154846263,-0.0012842849280220777,-0.000343773163732255,0.0,0.0,inf,0.7142857142857143,0.8571428571428571,0.005357142857142857,0.477714127803104,0.0,0.32507683771914375,False,0,"36,41,63,96,66,48,88,28","-0.00669197,0.000212307,-0.000448919,-0.00197913,-0.00144166,-0.000870214,-0.00104393,0.00226223","41,57,140,143,142,125,110,28","-0.00168295,-0.00113759,-0.000701938,-0.00104114,-0.000649265,-0.000407455,-0.000673193,-0.000558393"
530101100005680_530201100008844,225.2239109,9.626432600000001,530_0x1_0x1,0.06209955285481473,162,8,6.905158535523611,21.0843172,0.00026291656429490337,0.07712995529920429,-0.0038714974276190276,-0.0020560168695475333,0.0,0.0,inf,0.7142857142857143,-0.023809523809523808,1.0,0.0,0.375,0.17678571428571427,442,8,7.000760593292255,20.380744,0.003099629206329595,1.8063215346912143,-0.011361569484001728,0.010338192517488248,0.0,101.67690257619105,inf,0.8571428571428571,0.8095238095238095,0.010887896825396825,1.4370126001730945,0.5,0.30699939084898104,False,0,"11,13,28,32,24,17,26,11","-0.0277742,-0.00392143,0.00148713,0.0112057,0.0185791,-0.0150937,-0.00607783,-0.00924164","28,32,64,84,72,65,75,22","-0.0133379,-0.0111966,-0.00558417,-0.00207985,0.00896399,0.0230608,0.00244125,0.00273132"
