sector,author,exptime_s,n_cadences,n_in_transit,n_out_of_transit,n_transits_covered,shape,status,reject_reason,diff_x_px,diff_y_px,diff_x_err_px,diff_y_err_px,diff_peak,diff_n_pixels,oot_x_px,oot_y_px,oot_x_err_px,oot_y_err_px,oot_n_pixels,offset_x_px,offset_y_px,offset_px,offset_err_px,offset_err_stat_px,centroid_sys_floor_arcsec,offset_debiased_px,offset_debiased_arcsec,offset_arcsec,offset_err_arcsec,offset_sigma,centroid_err_method,offset_ra_arcsec,offset_dec_arcsec,offset_pa_deg,offset_from_target_px,offset_from_target_arcsec,pixel_scale_arcsec,kepoi_name,tic_id
41,NASA/Ames,120.00003308057785,18322,554,2818,13,11x11,OK,,5.387275694105412,5.3631412827665725,0.2637518412700256,0.43001442137822976,0.5973222868416244,13,7.378798188921724,5.647606410271384,0.00020021409294823975,0.0005253463805527914,13,-1.9915224948163122,-0.2844651275048111,2.0117361298454917,0.7026972978149632,0.7010819628690399,1.0,1.8202532293987983,38.225317817374766,42.24645872675532,14.756643254114225,2.8628772817271164,bootstrap,-36.608393281960986,-19.31177414045635,242.1931927953521,0.703731427457205,14.778359976601305,21.0,K00897.01,268924036.0
54,NASA/Ames,120.00224590301514,17897,511,2619,12,11x11,OK,,5.877288661209738,5.339211097882386,0.33461650730519854,0.6081128877131112,0.7341474631928193,15,5.564877736713189,5.799122913657242,0.00035231155793691093,0.0005193544871868654,11,0.3124109244965485,-0.4599118157748556,0.5559851293282159,0.5544542882529203,0.5524056336297697,1.0,0.0,0.0,11.675687715892533,11.643540053311327,1.002760986987979,bootstrap,7.315469321819339,-8.667231199981984,139.8328469723615,2.123022798037766,44.583478758793085,21.0,K00897.01,268924036.0
55,NASA/Ames,119.99902725219727,18882,598,2937,14,11x11,OK,,4.492054746493439,4.946736114385343,0.4973968366191769,0.5469028197749842,0.8255378593417078,15,6.348550823192628,6.170013855718947,0.00033135040800666925,0.00045255269543124406,6,-1.8564960766991891,-1.2232777413336038,2.223282733986329,0.4406374284244661,0.43805681096449284,1.0,2.1377515239920877,44.892782003833844,46.68893741371291,9.253385996913789,5.0456057306249535,bootstrap,-20.648978239132298,-41.73096322471679,206.33166442360516,0.20379195558560592,4.279631067297724,21.0,K00897.01,268924036.0
74,NASA/Ames,119.99765932559967,18603,512,2663,12,11x11,OK,,5.227863132021526,4.460895615028675,0.3917539567305353,0.3207082076281628,0.6606113006886583,15,2.7238413847289196,5.288548045051769,0.0002034026816387298,0.00042948031460175354,14,2.5040217472926067,-0.8276524300230941,2.6372587009691433,0.5782806508677714,0.5763166989354969,1.0,2.5412464024517614,53.36617445148699,55.38243272035201,12.143893668223198,4.560516934142025,bootstrap,-50.794319881119364,14.401787062496396,285.83689347255813,0.5582309506833018,11.722849964349336,21.0,K00897.01,268924036.0
75,NASA/Ames,120.00031471252441,19473,554,2813,13,11x11,OK,,3.7853810360083466,4.540487342328569,0.9080920389039939,1.2839315839761167,0.9084149198511504,6,3.366900752839724,4.481522008643415,0.0003826928056198402,0.0005320237171911045,13,0.4184802831686225,0.05896533368515389,0.42261407688042296,0.6683552882194496,0.6666567464555941,1.0,0.0,0.0,8.874895614488882,14.03546105260844,0.6323194928348659,bootstrap,-7.216365360860732,-5.266491528342954,233.8793757716221,0.9626787179200832,20.216253076321745,21.0,K00897.01,268924036.0
81,NASA/Ames,120.001320540905,18409,468,2577,11,11x11,OK,,4.099478493488318,4.0746859405405305,0.48136502461891334,0.5224166745362286,0.5144307106161321,23,6.015942618865471,6.540375899661056,0.0003292956444071925,0.0004918441855574133,8,-1.9164641253771526,-2.4656899591205255,3.1228931647376914,0.5959669190747222,0.5940614403706669,1.0,3.0093022898392467,63.19534808662418,65.58075645949152,12.515305300569167,5.24004448029798,bootstrap,-28.110049267770748,-58.56180716932613,205.64802901532968,0.6785112237765931,14.248735699308455,21.0,K00897.01,268924036.0
82,NASA/Ames,119.99882608652115,18138,555,2727,13,11x11,OK,,5.71158783721225,5.522058275747212,0.6335448461080493,0.330724864734015,0.6066722272672322,14,6.708229896419581,6.342500406601228,0.00042535180803298837,0.00031243921362311965,6,-0.9966420592073302,-0.8204421308540155,1.2908991766444446,0.4730378316868256,0.4706349078753386,1.0,1.1215002041030275,23.551504286163578,27.108882709533336,9.933794465423338,2.7289554665029065,bootstrap,-7.3265307958367005,-25.71129888883945,195.90696040881463,1.3038662989488525,27.381192277925905,21.0,K00897.01,268924036.0
41,NASA/Ames,600.000125169754,3658,100,562,13,11x11,OK,,5.420347268199961,5.359772668657148,0.7928675120099639,1.2682614704726842,0.6085774844566814,11,6.237389766903496,6.092131025240744,0.0004235173594582751,0.0005316560096472148,13,-0.8170424987035343,-0.732358356583596,1.0972270535971762,0.6665716730548555,0.6648685746995447,1.0,0.5953494702721219,12.50233887571456,23.0417681255407,13.998005134151967,1.6460751303286778,bootstrap,-11.06227400668897,-19.462628668352977,209.6158288284825,0.7346413055749675,15.427467417074318,21.0,K00897.01,268924036.0
