n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
941,0.33850915187961006,54,0.057385759829968117,1.2043612046552121,0.16659727690990994,0.028280289139353473,0.8237775855375068,6,0.0,0.2798619473210432,582201200001805,233.6433392,16.7530492,,,,unknown,-0.0010090781679980378,0.31469906934810526,-0.007056024015599187,0.0,False,False,False,0.8780487804878049,
1008,0.21872409252380587,58,0.057539682539682536,1.1977486892349163,0.9978490224814678,0.027466285505520858,0.8097807372546196,8,0.0,0.19389222127302097,583204100009694,236.000628,16.74568035,,,,unknown,0.011214418631551811,1.9262382697045197,0.0800388620153759,0.1400680085269078,False,False,False,0.6829268292682927,
943,0.42232162277192,59,0.06256627783669141,1.1790892814344494,47.54314724288132,0.022262169206771067,0.7885561060776523,5,0.0018368666821277733,0.3151361041452778,582201200001672,233.6412214,16.7663755,,,,unknown,1.995864107396712e-05,0.0071214233896170764,0.00013931578043198506,0.00024380261575597382,False,False,False,0.9090909090909091,
1015,0.2657696439974284,42,0.041379310344827586,1.1207867029859089,0.99719337173505,0.032145622026296464,0.7876035155712656,5,0.0,0.2657696439974284,583204200001487,234.6034767,16.7773361,,,,unknown,0.00725858415453793,1.6091122371541768,0.05174849228926937,0.09055986150622139,False,False,False,0.5909090909090909,
974,0.3757159948019301,42,0.043121149897330596,1.0005287460597065,0.21522103416250762,0.02394517778915319,0.7828481714268364,5,0.0,0.32663048961807917,583204200001636,234.67799215000002,16.76117575,,,,unknown,0.00919310161014573,2.144127028029668,0.06554017810550411,0.2039810259703465,False,False,False,0.7954545454545454,
1007,0.203912743377476,48,0.047666335650446874,0.9539492408561355,0.7454364292663295,0.024591594602335964,0.7826225216192992,5,0.0,0.20084689350454443,583204100001679,235.9671032,16.7745381,,,,unknown,0.009111792573208146,1.8914709872641782,0.06503212242187305,0.11380621423827782,False,False,False,0.803921568627451,
996,0.21652035115800294,31,0.03112449799196787,0.9814799846386003,0.11856405404341387,0.03719538115941342,0.778841385652176,5,0.0,0.20496530776359445,583204200001984,234.8219513,16.72204,,,,unknown,0.008567366065119852,1.7208640361158876,0.0610791512616093,0.10688851470781627,False,False,False,0.8717948717948718,
1011,0.2030496237521887,47,0.04648862512363996,0.9782992172201302,0.49940417147058996,0.042869682119904814,0.7771390953640286,5,0.0,0.2030496237521887,583204100002231,235.5922684,16.7124122,,,,unknown,0.004315526402779881,0.8812030396307163,0.030800508142120063,0.0539008892487101,False,False,False,0.5555555555555556,
1011,0.2398585061779318,59,0.058358061325420374,0.9330622518857699,0.49942243169210837,0.07391890065231244,0.7699470075390106,8,0.009292440755098564,0.2398585061779318,583204200001362,234.9619101,16.7946451,,,,unknown,0.004941399437006024,1.444576060006567,0.03522862933320697,0.10629295847596931,False,False,False,0.7,
1013,0.18319157621888005,49,0.04837117472852912,1.2048974883491137,1.0001872240552383,0.08874084035618336,0.76757250329022,10,0.0,0.18319157621888005,583204100001930,235.9960082,16.7499225,,,,unknown,0.008965466481048089,1.5838046674896922,0.06398777288665128,0.11197860255163972,False,False,False,0.3333333333333333,
