source_id,ra,dec,ccd,sep_arcsec,g_n_epochs,g_n_seasons,g_baseline_yr,g_mag_med,g_slope_var_yr,g_slope_sigma,g_v_first,g_v_last,g_amp_first_mmag,g_amp_last_mmag,g_amp_growth,g_monotonic_frac,g_rank_rho,g_rank_p,g_slope_sigma_loo_min,g_frac_seasons_positive,g_score,r_n_epochs,r_n_seasons,r_baseline_yr,r_mag_med,r_slope_var_yr,r_slope_sigma,r_v_first,r_v_last,r_amp_first_mmag,r_amp_last_mmag,r_amp_growth,r_monotonic_frac,r_rank_rho,r_rank_p,r_slope_sigma_loo_min,r_frac_seasons_positive,r_score,is_candidate,n_bands_candidate,g_n_per_season,g_v_exc,r_n_per_season,r_v_exc
583109300002357_583209300003571,240.1575101,19.52358515,583_0x9_0x3,0.044101729613792,652,8,6.915695775496242,19.38264465,-0.00014745275388027592,0.5059582538289372,-0.000408071483896027,-0.0014278098709911383,0.0,0.0,inf,0.42857142857142855,-0.3333333333333333,1.0,-0.840308290868027,0.125,0.0,1004,8,7.116983056262844,18.957845225,0.00012448221418496269,1.0307741484933282,-0.0009611152886606918,-7.517747950023005e-05,0.0,0.0,inf,0.7142857142857143,0.8333333333333334,0.007688492063492063,0.5759010403017754,0.125,0.30677091107275384,False,0,"39,48,106,89,97,94,147,31","0.00226483,-0.00101629,-0.00162854,-0.000228385,-1.09362e-05,-0.00215378,-0.00107371,-0.00076909","112,75,189,103,187,150,151,35","-0.0011134,-0.000814602,-0.000636408,-0.000443973,-0.000101766,-0.000336891,-0.000542472,0.000276177"
583109300002111_583209300010635,240.1682963,19.563233,583_0x9_0x3,0.01647186181190548,691,8,6.932304484599581,14.65827225,-6.816227602296727e-06,0.5195463186736147,7.845278901752695e-05,3.12006238420739e-05,8.857357902756721,5.585751860051958,0.6306340921725061,0.5714285714285714,-0.2619047619047619,1.0,-1.1106105690232204,0.875,0.0,1024,8,7.155178657357981,13.762994775,2.135438553737004e-05,3.0077056378402585,-0.00010246758601494234,5.032685762304172e-05,0.0,7.094142486801468,inf,0.7142857142857143,0.7857142857142857,0.013963293650793651,1.3670392489604903,0.375,0.2769224111794415,False,0,"43,52,115,98,100,97,154,32","0.000159794,0.000194858,4.55688e-06,-3.12245e-06,5.86176e-05,4.89646e-05,4.43528e-05,0.00015283","112,78,199,101,190,153,152,35","-0.000145915,-9.93399e-05,-7.11673e-06,3.00178e-05,-2.89545e-05,9.37984e-06,-1.43888e-06,6.68227e-05"
583109300002698_583209300004048,240.1573827,19.4704687,583_0x9_0x3,0.008431119663585113,691,8,6.932304484599581,17.334677725,2.1346198431506405e-06,0.10344248497393817,-4.3173785523330317e-05,-2.837595081174188e-05,0.0,0.0,inf,0.5714285714285714,0.09523809523809523,0.4200644841269841,0.0,0.5,0.15892857142857142,1023,8,7.1212031649555145,16.77914905,1.0131568827736561e-05,1.03047375336177,-7.001669363595387e-05,2.132266366088365e-06,0.0,1.4602281897321272,inf,0.7142857142857143,0.6190476190476191,0.05749007936507936,0.4467899235149332,0.25,0.20483320833020163,False,0,"43,52,115,97,100,97,154,32","-3.32729e-05,0.00027304,-0.000129119,-0.000138056,3.26914e-06,4.49134e-05,-5.80275e-05,3.46379e-05","113,78,199,103,190,153,152,35","-8.89269e-05,-8.53112e-05,-3.26796e-05,4.55835e-05,-4.04605e-05,-3.82284e-05,-3.92367e-05,0.000262991"
583109300007198_583209300010706,240.1281672,19.5550224,583_0x9_0x3,0.07366644250892061,63,4,3.812687371526346,21.378643975,-0.0194548391918774,1.027895599694992,0.05574745609256368,-0.018427763609383113,236.1089919773571,0.0,0.0,1.0,-1.0,1.0,-1.02936351393126,0.5,0.0,257,8,6.925681278028753,21.12892295,0.0050304216432517975,1.2974823713954402,-0.01341451528779398,0.021424581707465633,0.0,146.37138281599186,inf,0.5714285714285714,0.6428571428571429,0.04809027777777778,0.8589102624033974,0.75,0.19602188810376048,False,0,"12,8,10,14","0.0543361,0.0239045,-0.000477157,-0.0179128","20,17,49,43,29,32,55,12","-0.013931,0.00535436,-0.0237598,0.0456973,0.0694328,0.0238369,0.00537556,0.0582128"
583109300002510_583209300003771,240.1390761,19.5016289,583_0x9_0x3,0.013843249391137428,691,8,6.932304484599581,15.5960462,9.714906353580933e-07,0.07570926311396449,8.642302616450832e-06,1.537697150469024e-05,2.9397793482591226,3.9213481743770515,1.3338920067926847,0.42857142857142855,0.16666666666666666,0.35166170634920635,0.0,0.75,0.0029904711875898236,1022,8,7.116983056262844,15.062775625,8.963936473909463e-06,1.2388714170433734,-4.1725234923796024e-05,2.2070949078434133e-05,0.0,4.697972869061095,inf,0.5714285714285714,0.6190476190476191,0.05749007936507936,0.8039067025683879,0.5,0.18697606547305878,False,0,"43,52,115,98,100,97,154,32","-6.36344e-05,0.000204982,-5.15658e-05,6.2797e-05,3.31731e-05,1.42443e-05,1.14236e-06,4.88705e-05","112,78,199,103,190,153,152,35","-3.62638e-05,1.68129e-05,-5.35827e-05,2.53913e-05,-2.69558e-05,5.53068e-05,-1.75483e-05,8.6106e-05"
583109300002377_583209300003601,240.1156636,19.5206246,583_0x9_0x3,0.053617930321714524,353,8,6.952853259000675,19.979649074999998,-0.00036108881857790004,0.4990062753041495,0.0017709227851670562,-0.0007396747838709999,42.082333409247354,0.0,0.0,0.2857142857142857,-0.2857142857142857,1.0,-0.9191629546369695,0.5,0.0,735,8,7.136150578507884,18.5100088,9.374470212461586e-05,1.3803316296119574,-5.6715854746682614e-05,0.000612260455551944,0.0,24.743897339585452,inf,0.5714285714285714,0.6190476190476191,0.05749007936507936,0.3240766761019257,0.875,0.18697606547305878,False,0,"36,45,76,21,14,12,123,26","-0.000990783,0.000353965,0.0107371,0.0141885,0.0120092,-0.00209603,-0.00108582,-0.000780487","114,75,175,45,81,60,149,35","-0.000255124,0.000498097,0.000161474,0.000521132,0.000950781,0.000666126,0.000270998,0.000795873"
583109300002398_583209300003626,240.1505373,19.5170711,583_0x9_0x3,0.02759870390932106,685,8,6.93641557043119,18.8746853,-0.00020266528717967252,1.4060487417289604,0.0007506544918191295,-0.0006551161617598596,27.39807460058333,0.0,0.0,0.42857142857142855,-0.42857142857142855,1.0,-1.8087089881586955,0.625,0.0,1021,8,7.116983056262844,18.245117174999997,3.990685297549854e-08,0.0009229118542834939,-9.574862141062924e-05,-9.546460501417384e-05,0.0,0.0,inf,0.7142857142857143,0.14285714285714285,0.3760168650793651,0.0,0.125,0.17678571428571427,False,0,"40,51,115,98,97,97,153,32","0.00100326,0.000325021,0.00101656,0.00184127,-0.00104072,-0.000259698,-0.000564108,0.000516668","112,78,197,103,190,153,152,35","-0.000183566,-0.000102697,-4.79648e-05,0.000354199,-0.000367161,-0.000102697,-1.40583e-05,-0.000151809"
583109300002630_583209300003949,240.1190025,19.4807245,583_0x9_0x3,0.009205047640231482,520,8,6.932304484599581,16.7318449,-2.0365538841451387e-05,1.2979514470607474,0.0001301667981348744,-1.1013318107005998e-05,11.409066488318595,0.0,0.0,0.42857142857142855,-0.3333333333333333,1.0,-2.1265896245217317,0.875,0.0,834,8,7.136150578507884,16.268589975,8.413161948420598e-06,1.0596221447077665,-2.255832533855178e-05,3.7479265166750385e-05,0.0,6.122031130821729,inf,0.7142857142857143,0.5,0.10808531746031746,0.5809535146375905,0.875,0.17678571428571427,False,0,"43,52,112,63,40,24,154,32","0.000103906,0.000306785,9.41637e-06,9.09698e-05,0.000367368,0.000239236,-1.57865e-05,5.2571e-05","114,78,194,79,107,74,152,35","8.47668e-06,-6.73509e-05,1.645e-06,8.47668e-06,1.46375e-05,0.00012092,6.78895e-07,7.9931e-05"
583109300011483_583209300010584,240.13703744999998,19.5705613,583_0x9_0x3,0.12558484980958529,100,7,5.971410183436005,21.342046699999997,0.0024528030027729767,0.31916942153856626,-0.014045268645230416,0.0006014241834905489,0.0,24.523951221011448,inf,0.3333333333333333,-0.03571428571428571,1.0,0.0,0.5714285714285714,0.15,570,8,7.088412775359344,20.483474725,0.00019783500610530725,0.11692481773415486,-6.526870382619242e-05,0.0013370674808639612,0.0,36.565933337793545,inf,0.7142857142857143,-0.2619047619047619,1.0,0.0,0.625,0.17678571428571427,False,0,"12,10,15,12,19,14,17","0.177621,0.00146836,-0.0295328,-0.00237514,-0.0195787,0.0409759,0.00261144","53,35,103,62,92,92,108,25","0.0142686,0.0302787,-0.00752457,-0.000616379,0.00538238,-0.00579572,0.00460214,0.00993786"
583109300002471_583209300003717,240.1684598,19.50670485,583_0x9_0x3,0.039948206266625534,688,8,6.944634145379853,18.750681874999998,8.557809161806616e-05,0.7912721646208486,-0.0007767980653031268,-0.0001824895281558592,0.0,0.0,inf,0.42857142857142855,0.3333333333333333,0.21393849206349205,0.269374876502601,0.375,0.15,1020,8,7.108798672826855,18.25970745,6.075695573649892e-06,0.12605029209989496,-0.00012579916644149346,-8.260826981103112e-05,0.0,0.0,inf,0.7142857142857143,0.30952380952380953,0.2309027777777778,0.0,0.375,0.17678571428571427,False,0,"40,52,115,98,99,97,152,32","-0.00126696,0.000979948,-0.000658306,-0.000723454,-0.000972296,0.000234392,-0.00040294,8.39278e-05","110,78,199,103,190,153,152,35","0.000235441,-0.000393679,-0.000164926,0.000197193,-0.000352114,-6.63026e-05,-3.92775e-05,0.000241566"
