n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,amplitude_scale,amplitude_scaled,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,energies_json,t_peaks_json
11,0,,0.006594,0.82,5277.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:178894533,tess:178894533,178894533,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.79,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,,
4,0,,0.0249,0.88,5405.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:178938417,tess:178938417,178938417,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.23,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,,
5,0,,0.003799,1.09,5948.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:178946024,tess:178946024,178946024,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.97,tu2022_stars,tu2022_stars,tu2022_stars,4.4,False,False,,bolometric,False,,
1,0,,0.02188,1.29,5393.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:178953404,tess:178953404,178953404,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.6,tu2022_stars,tu2022_stars,tu2022_stars,4.19,False,False,,bolometric,False,,
7,0,,0.004048,0.96,5818.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:178969455,tess:178969455,178969455,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,6.92,tu2022_stars,tu2022_stars,tu2022_stars,4.5,False,False,,bolometric,False,,
18,16,2.249999993031374e+35,0.034474,1.01,5785.0,3000.0,3.0,True,3954.444145,6.840833589969394e+20,2.052250076990818e+21,6.407169136020996e+36,3.3292627428826645e+37,-1.4544836718535024,-2.1701655539329963,0,0,[],tess_tu2022:tess:178969585,tess:178969585,178969585,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,2.41,tu2022_stars,tu2022_stars,tu2022_stars,4.44,False,False,GM42,bolometric,False,,
13,0,,0.007572,0.9,5461.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:178993867,tess:178993867,178993867,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.97,tu2022_stars,tu2022_stars,tu2022_stars,4.51,False,False,,bolometric,False,,
12,0,,0.007814,0.95,5729.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:178996794,tess:178996794,178996794,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,11.95,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,,
15,0,,0.010027,1.25,5974.61,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:179015210,tess:179015210,179015210,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.2,tu2022_stars,tu2022_stars,tu2022_stars,4.28,False,False,,bolometric,False,,
2,0,,0.002622,1.32,5623.9,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:179034979,tess:179034979,179034979,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.71,tu2022_stars,tu2022_stars,tu2022_stars,4.2,False,False,,bolometric,False,,
1,0,,0.002311,1.15,5915.6,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:179049541,tess:179049541,179049541,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,8.52,tu2022_stars,tu2022_stars,tu2022_stars,4.35,False,False,,bolometric,False,,
11,6,1.2700000123523868e+35,0.027069,0.78,5189.0,3000.0,3.0,True,3740.9981882,3.431037862860824e+20,1.029311358858247e+21,2.275835752793236e+36,1.1825589460558942e+37,-1.2533371906143955,-1.9690190726938894,0,0,[],tess_tu2022:tess:179050471,tess:179050471,179050471,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.85,tu2022_stars,tu2022_stars,tu2022_stars,4.59,False,False,GM21,bolometric,False,,
2,1,8.41000012624696e+34,0.091806,1.36,5109.0,3000.0,3.0,True,3710.4116602,3.577017981038899e+21,1.0731053943116695e+22,7.660980107773556e+37,3.980762034731486e+38,-2.959488332350311,-3.675170214429805,0,0,[],tess_tu2022:tess:179130687,tess:179130687,179130687,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.42,tu2022_stars,tu2022_stars,tu2022_stars,4.11,False,False,,bolometric,False,,
21,18,3.040000045164013e+35,0.026805,1.18,5397.0,3000.0,3.0,True,3818.3785977999996,7.572425507346359e+20,2.271727652203908e+21,7.461998618962025e+36,3.877368220215308e+37,-1.3899815742663861,-2.10566345634588,0,0,[],tess_tu2022:tess:179441174,tess:179441174,179441174,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,2.01,tu2022_stars,tu2022_stars,tu2022_stars,4.27,False,False,GM21,bolometric,False,,
2,2,7.090000012813446e+34,0.003065,0.97,5848.0,3000.0,3.0,True,3975.5200768,5.575828551275811e+19,1.6727485653827433e+20,1.4909626592328131e+35,7.747269233937705e+35,-0.32282053083030604,-1.0385024129098,0,0,[],tess_tu2022:tess:179951420,tess:179951420,179951420,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.38,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,"[7.090000012813446e+34, 2.4000000486867475e+34]",
2,0,,0.017543,1.52,5551.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:179985566,tess:179985566,179985566,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.48,tu2022_stars,tu2022_stars,tu2022_stars,4.06,False,False,,bolometric,False,,
1,1,1.4000000077682687e+34,0.01187,1.00117,5812.0,3000.0,3.0,True,3963.5114848,2.3083400827309513e+20,6.925020248192856e+20,1.2558921302497153e+36,6.525806935255253e+36,-1.9528243009555482,-2.668506183035042,0,0,[],tess_tu2022:tess:180443507,tess:180443507,180443507,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,6.54,tu2022_stars,gunther2020_stars,gunther2020_stars,4.45824,False,False,,bolometric,False,,
1,0,,0.00797,1.5,5900.73,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:180654297,tess:180654297,180654297,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.96,tu2022_stars,tu2022_stars,tu2022_stars,4.11,False,False,,bolometric,False,,
1,0,,0.002867,1.19,5706.52,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:180669384,tess:180669384,180669384,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,11.9,tu2022_stars,tu2022_stars,tu2022_stars,4.3,False,False,,bolometric,False,,
1,0,,0.004988,0.94,5809.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:180675706,tess:180675706,180675706,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,2.97,tu2022_stars,tu2022_stars,tu2022_stars,4.51,False,False,,bolometric,False,,
1,0,,0.004908,0.87,5413.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:180759551,tess:180759551,180759551,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.92,tu2022_stars,tu2022_stars,tu2022_stars,4.54,False,False,,bolometric,False,,
2,0,,0.019784,0.88,5691.16,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18112867,tess:18112867,18112867,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.03,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,,
1,0,,0.003424,0.88,5531.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:181571106,tess:181571106,181571106,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,10.06,tu2022_stars,tu2022_stars,tu2022_stars,4.54,False,False,,bolometric,False,,
1,0,,0.007096,1.38,5956.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18181738,tess:18181738,18181738,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,7.8,tu2022_stars,tu2022_stars,tu2022_stars,4.19,False,False,,bolometric,False,,
4,3,1.9600000108755762e+34,0.002936,0.94,5456.0,3000.0,3.0,True,3839.7638911999998,5.226835014828278e+19,1.5680505044484837e+20,1.3531964115798578e+35,7.031414812428601e+35,-0.8391047636846309,-1.5547866457641248,0,0,[],tess_tu2022:tess:181861059,tess:181861059,181861059,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.75,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,,bolometric,False,"[1.349999980963544e+34, 1.7600000274506812e+34, 1.9600000108755762e+34, NaN]",
1,0,,0.005268,0.96,5481.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:181878236,tess:181878236,181878236,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.26,tu2022_stars,tu2022_stars,tu2022_stars,4.46,False,False,,bolometric,False,,
7,0,,0.011628,1.58,5950.8,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:182078288,tess:182078288,182078288,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,37.86,tu2022_stars,tu2022_stars,tu2022_stars,4.08,False,False,GB42,bolometric,False,,
1,0,,0.005343,0.92,5751.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18251910,tess:18251910,18251910,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.49,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,,
1,0,,0.002444,1.67,5833.76,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18277396,tess:18277396,18277396,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.92,tu2022_stars,tu2022_stars,tu2022_stars,4.01,False,False,,bolometric,False,,
2,1,2.459999981817214e+35,0.039386,0.9,5917.0,3000.0,3.0,True,3998.2771738,6.12864394274882e+20,1.8385931828246458e+21,5.433119232165047e+36,2.8231315661068394e+37,-1.3441141320262844,-2.0597960141057783,0,0,[],tess_tu2022:tess:182989736,tess:182989736,182989736,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.7,tu2022_stars,tu2022_stars,tu2022_stars,4.57,False,False,,bolometric,False,,
1,0,,0.001382,1.12,5855.86,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:183495016,tess:183495016,183495016,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.82,tu2022_stars,tu2022_stars,tu2022_stars,4.37,False,False,GM42,bolometric,False,,
7,0,,0.003896,1.0,5589.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:183532609,tess:183532609,183532609,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,7.48,tu2022_stars,tu2022_stars,tu2022_stars,4.44,False,False,GM21,bolometric,False,,
2,0,,0.007307,0.99,5951.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:183536423,tess:183536423,183536423,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.89,tu2022_stars,tu2022_stars,tu2022_stars,4.48,False,False,,bolometric,False,,
10,0,,0.004108,0.64,5203.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:183537452,tess:183537452,183537452,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.96,tu2022_stars,tu2022_stars,tu2022_stars,4.78,False,False,,bolometric,False,,
1,0,,0.002043,0.91,5635.92,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:1851563,tess:1851563,1851563,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.32,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,GM42,bolometric,False,,
2,0,,0.006777,0.8,5320.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:185195391,tess:185195391,185195391,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.42,tu2022_stars,tu2022_stars,tu2022_stars,4.59,False,False,,bolometric,False,,
2,0,,0.008677,0.84,5416.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:185220522,tess:185220522,185220522,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.97,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,,
6,0,,3.917774,0.49,5209.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:185221943,tess:185221943,185221943,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.19,tu2022_stars,tu2022_stars,tu2022_stars,5.0,False,False,,bolometric,False,,
1,0,,0.004022,0.92,5799.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:185249195,tess:185249195,185249195,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,7.48,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,,
1,0,,0.004042,1.42,5813.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:186302615,tess:186302615,186302615,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,7.69,tu2022_stars,tu2022_stars,tu2022_stars,4.15,False,False,,bolometric,False,,
2,0,,0.005996,0.83,5272.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:186476428,tess:186476428,186476428,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.99,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,,
2,0,,0.017837,0.94,5848.41,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:187030871,tess:187030871,187030871,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.36,tu2022_stars,tu2022_stars,tu2022_stars,4.51,False,False,,bolometric,False,,
1,0,,0.00278,0.99,5598.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18781339,tess:18781339,18781339,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.98,tu2022_stars,tu2022_stars,tu2022_stars,4.44,False,False,,bolometric,False,,
1,0,,0.011025,0.79,5105.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:188043641,tess:188043641,188043641,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.44,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,,
1,0,,0.001944,1.64,5891.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:188540010,tess:188540010,188540010,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.3,tu2022_stars,tu2022_stars,tu2022_stars,4.04,False,False,,bolometric,False,,
5,2,1.2999999541588192e+35,0.062955,0.66,5202.55,3000.0,3.0,True,3746.1334012105,5.702824428976308e+20,1.7108473286928923e+21,4.876830390806182e+36,2.534075405031687e+37,-1.5741943147200246,-2.2898761967995185,0,0,[],tess_tu2022:tess:188575453,tess:188575453,188575453,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.32,tu2022_stars,tu2022_stars,tu2022_stars,4.74,False,False,GM21,bolometric,False,,
2,0,,0.098816,0.64,5962.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:188627070,tess:188627070,188627070,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,2.76,tu2022_stars,tu2022_stars,tu2022_stars,4.86,False,False,,bolometric,False,,
1,0,,0.006115,0.79,5180.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:189012354,tess:189012354,189012354,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.71,tu2022_stars,tu2022_stars,tu2022_stars,4.59,False,False,,bolometric,False,,
1,0,,0.003922,0.7,5105.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18907397,tess:18907397,18907397,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,13.17,tu2022_stars,tu2022_stars,tu2022_stars,4.68,False,False,GM42,bolometric,False,,
12,0,,0.010297,0.83,5486.26,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18914916,tess:18914916,18914916,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,2.82,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,,
2,0,,0.00746,0.85,5263.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:189315969,tess:189315969,189315969,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.15,tu2022_stars,tu2022_stars,tu2022_stars,4.54,False,False,"HB, GB21, GM21, GM42",bolometric,False,,
2,0,,0.003878,1.23,5353.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:189358566,tess:189358566,189358566,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.14,tu2022_stars,tu2022_stars,tu2022_stars,4.22,False,False,,bolometric,False,,
5,4,2.2799999348378065e+35,0.034639,1.32,5865.0,3000.0,3.0,True,3981.1585450000002,1.1650659490787738e+21,3.495197847236322e+21,1.424060413647555e+37,7.399634968455354e+37,-1.7955935794015403,-2.511275461481034,0,0,[],tess_tu2022:tess:189570671,tess:189570671,189570671,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.01,tu2022_stars,tu2022_stars,tu2022_stars,4.22,False,False,,bolometric,False,,
2,2,3.9399998839202375e+35,0.012359,0.9,5853.62,3000.0,3.0,True,3977.38637766248,1.934516168348658e+20,5.803548505045974e+20,9.635210242455367e+35,5.006602104462221e+36,-0.3883649864677281,-1.104046868547222,0,0,[],tess_tu2022:tess:189719361,tess:189719361,189719361,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.8,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,"[3.9399998839202375e+35, 2.249999993031374e+35]",
3,0,,0.004663,1.19,5728.31,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:18999145,tess:18999145,18999145,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.33,tu2022_stars,tu2022_stars,tu2022_stars,4.29,False,False,GM21,bolometric,False,,
1,0,,0.003494,0.87,5684.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:19012692,tess:19012692,19012692,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.63,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,,
1,1,1.8599999572661267e+35,0.026268,1.08,5663.66,3000.0,3.0,True,3913.0504634775198,6.033562613293402e+20,1.8100687839880206e+21,5.30717472305397e+36,2.757688879492429e+37,-1.4553504514880444,-2.1710323335675383,0,0,[],tess_tu2022:tess:19025611,tess:19025611,19025611,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.05,tu2022_stars,tu2022_stars,tu2022_stars,4.37,False,False,,bolometric,False,,
4,0,,0.005167,1.19,5527.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:190271688,tess:190271688,190271688,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,11.12,tu2022_stars,tu2022_stars,tu2022_stars,4.27,False,False,GM42,bolometric,False,,
1,0,,0.012885,0.95,5697.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:191408320,tess:191408320,191408320,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.43,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,,
1,0,,0.007635,0.97,5525.7,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:191881874,tess:191881874,191881874,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.2,tu2022_stars,tu2022_stars,tu2022_stars,4.45,False,False,,bolometric,False,,
1,0,,0.001097,0.81,5417.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:19193730,tess:19193730,19193730,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.48,tu2022_stars,tu2022_stars,tu2022_stars,4.59,False,False,,bolometric,False,,
3,0,,0.004618,1.19,5937.05,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:192071095,tess:192071095,192071095,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.06,tu2022_stars,tu2022_stars,tu2022_stars,4.32,False,False,,bolometric,False,,
57,0,,0.060525,1.03,5761.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:192087959,tess:192087959,192087959,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.25,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,,bolometric,False,,
17,14,3.979999806328814e+35,0.045909,0.82,5171.0,3000.0,3.0,True,3734.1561722,6.446912074452618e+20,1.9340736223357855e+21,5.861790200164427e+36,3.0458755349982385e+37,-1.1681472195691,-1.883829101648594,0,0,[],tess_tu2022:tess:192848409,tess:192848409,192848409,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.78,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,,
1,1,3.759999985493635e+34,0.003371,0.83,5474.0,3000.0,3.0,True,3846.2385992,4.669144714794239e+19,1.4007434144382714e+20,1.1425064265918957e+35,5.936637536493373e+35,-0.48267080840053467,-1.1983526904800286,0,0,[],tess_tu2022:tess:193065612,tess:193065612,193065612,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,6.86,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,[3.759999985493635e+34],
1,0,,0.005746,1.19,5719.8,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:193319349,tess:193319349,193319349,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.16,tu2022_stars,tu2022_stars,tu2022_stars,4.3,False,False,,bolometric,False,,
1,0,,0.012224,1.02,5913.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:193578494,tess:193578494,193578494,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.6,tu2022_stars,tu2022_stars,tu2022_stars,4.45,False,False,,bolometric,False,,
1,0,,0.002855,0.85,5385.85,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:193972656,tess:193972656,193972656,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,3.38,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,,
1,0,,0.004059,1.05,5558.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:193990956,tess:193990956,193990956,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,8.58,tu2022_stars,tu2022_stars,tu2022_stars,4.38,False,False,,bolometric,False,,
1,0,,0.003692,0.97,5661.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:194464502,tess:194464502,194464502,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,0.44,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,,bolometric,False,,
2,1,1.7300000113678464e+36,0.04278,1.25,5232.0,3000.0,3.0,True,3757.2491007999997,1.3846254536024877e+21,4.153876360807464e+21,1.845020161335032e+37,9.587005981263609e+37,-1.0279550102625095,-1.7436368923420034,0,0,[],tess_tu2022:tess:194744695,tess:194744695,194744695,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,2.94,tu2022_stars,tu2022_stars,tu2022_stars,4.19,False,False,GM42,bolometric,False,,
1,0,,0.003654,0.76,5336.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:196523880,tess:196523880,196523880,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.71,tu2022_stars,tu2022_stars,tu2022_stars,4.64,False,False,,bolometric,False,,
6,0,,0.075988,1.54,5927.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:19751568,tess:19751568,19751568,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,6.03,tu2022_stars,tu2022_stars,tu2022_stars,4.1,False,False,GB42,bolometric,False,,
4,0,,0.008159,1.18,5706.9,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197684312,tess:197684312,197684312,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,8.2,tu2022_stars,tu2022_stars,tu2022_stars,4.3,False,False,GB21,bolometric,False,,
2,0,,0.001354,1.48,5823.51,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197763087,tess:197763087,197763087,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,1.96,tu2022_stars,tu2022_stars,tu2022_stars,4.12,False,False,,bolometric,False,,
2,0,,0.001763,1.59,5615.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197805226,tess:197805226,197805226,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,10.17,tu2022_stars,tu2022_stars,tu2022_stars,4.03,False,False,,bolometric,False,,
1,0,,0.002211,1.17,5762.2,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197807302,tess:197807302,197807302,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.26,tu2022_stars,tu2022_stars,tu2022_stars,4.32,False,False,,bolometric,False,,
1,0,,0.002216,1.14,5948.6,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197881872,tess:197881872,197881872,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,4.94,tu2022_stars,tu2022_stars,tu2022_stars,4.36,False,False,,bolometric,False,,
1,0,,0.007245,0.77,5488.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197886395,tess:197886395,197886395,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,11.62,tu2022_stars,tu2022_stars,tu2022_stars,4.65,False,False,,bolometric,False,,
1,0,,0.002993,0.88,5551.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197889083,tess:197889083,197889083,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,6.48,tu2022_stars,tu2022_stars,tu2022_stars,4.54,False,False,,bolometric,False,,
1,0,,0.004972,1.1,5475.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197889420,tess:197889420,197889420,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,9.74,tu2022_stars,tu2022_stars,tu2022_stars,4.34,False,False,,bolometric,False,,
1,0,,0.024398,0.83,5294.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197959361,tess:197959361,197959361,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,6.93,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,,
1,0,,0.017796,0.83,5599.5,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197959754,tess:197959754,197959754,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,5.58,tu2022_stars,tu2022_stars,tu2022_stars,4.6,False,False,GM21,bolometric,False,,
1,0,,0.005462,1.05,5353.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:197959959,tess:197959959,197959959,tess_tu2022,tess,tu2022_stars,fraction,True,1.0,False,6.97,tu2022_stars,tu2022_stars,tu2022_stars,4.36,False,False,GB42,bolometric,False,,
