n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,amplitude_scale,amplitude_scaled,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,energies_json,t_peaks_json
3,3,1.0254157883552309e+37,,1.0,5780.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10000509,kepler:10000509,10000509,kepler_yang2019,kepler,,,True,1.0,False,0.95,yang2019_stars,yang2019_stars,,4.44,True,True,,bolometric,True,,
38,38,1.663412650370156e+35,7.231968999999999,0.9,5145.0,3000.0,3.0,True,3724.232305,1.227783936541937e+23,3.683351809625811e+23,1.540584664284128e+40,8.005112735704653e+40,-4.966685570371915,-5.682367452451409,0,0,[],kepler_yang2019:kepler:10000785,kepler:10000785,10000785,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,2.5,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.62,False,True,,bolometric,True,,
31,31,8.629785477669702e+33,,1.0,5115.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10000941,kepler:10000941,10000941,kepler_yang2019,kepler,,,True,1.0,False,13.28,yang2019_stars,yang2019_stars,,4.48,True,True,,bolometric,True,,
9,9,2.3977284699638355e+34,,1.0,6103.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10001584,kepler:10001584,10001584,kepler_yang2019,kepler,,,True,1.0,False,,,yang2019_stars,,4.38,True,True,,bolometric,True,,
21,21,5.133339643802892e+34,0.13713799999999998,1.0,6123.0,3000.0,3.0,True,4064.1905818,2.5874611145054927e+21,7.762383343516475e+21,4.7131731765441205e+37,2.4490366219935634e+38,-2.962913397373846,-3.67859527945334,0,0,[],kepler_yang2019:kepler:10002787,kepler:10002787,10002787,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.16,yang2019_stars,yang2019_stars,,3.95,True,True,,bolometric,True,,
45,45,7.836100548778139e+34,3.236008,1.0,4524.0,3000.0,3.0,True,3472.8205792,7.537977807272768e+22,2.2613933421818304e+23,7.411138534587859e+39,3.850940545151318e+40,-4.97578493150246,-5.691466813581954,0,0,[],kepler_yang2019:kepler:10002792,kepler:10002792,10002792,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.16,yang2019_stars,yang2019_stars,,4.61,True,True,,bolometric,True,,
54,53,3.5107507718483085e+35,7.698989,1.0,4633.0,3000.0,3.0,True,3518.9471338,1.754610583251804e+23,5.263831749755413e+23,2.631926558903034e+40,1.3675891565429935e+41,-4.874873766587754,-5.590555648667248,0,0,[],kepler_yang2019:kepler:10004510,kepler:10004510,10004510,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.37,yang2019_stars,yang2019_stars,,4.6,True,True,,bolometric,True,,
11,11,5.552646171195662e+34,1.1175599999999999,1.0,6472.0,3000.0,3.0,True,4168.9251328,2.052676077208358e+22,6.158028231625073e+22,1.0531331441637789e+39,5.472240338479271e+39,-4.277983281081248,-4.993665163160742,0,0,[],kepler_yang2019:kepler:10004751,kepler:10004751,10004751,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,7.31,yang2019_stars,yang2019_stars,,4.3,True,True,,bolometric,True,,
9,9,1.1371035097106448e+34,0.06566,1.0,5516.0,3000.0,3.0,True,3861.2560352,1.3138514936995177e+21,3.941554481098553e+21,1.7053835459554276e+37,8.861432843960322e+37,-3.1760220684659544,-3.8917039505454483,0,0,[],kepler_yang2019:kepler:10006542,kepler:10006542,10006542,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,30.9,yang2019_stars,yang2019_stars,,4.51,True,True,,bolometric,True,,
17,16,1.2150663676334206e+34,0.504625,1.0,5180.0,3000.0,3.0,True,3737.5800799999997,1.0525979324021805e+22,3.1577937972065422e+22,3.867198090849222e+38,2.0094550728852655e+39,-4.50279641866198,-5.218478300741474,0,0,[],kepler_yang2019:kepler:10007265,kepler:10007265,10007265,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,21.76,yang2019_stars,yang2019_stars,,4.54,True,True,,bolometric,True,,
5,5,1.4381361395680805e+34,0.071198,1.0,6045.0,3000.0,3.0,True,4039.590505,1.352246297095183e+21,4.05673889128555e+21,1.7806819278288154e+37,9.25269471335762e+37,-3.092786351060468,-3.808468233139962,0,0,[],kepler_yang2019:kepler:10015467,kepler:10015467,10015467,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,31.22,yang2019_stars,yang2019_stars,,4.39,True,True,,bolometric,True,,
8,8,1.6221835759309632e+34,0.7827879999999999,1.0,4965.0,3000.0,3.0,True,3654.201145,1.6845269933803314e+22,5.0535809801409935e+22,7.829240098187735e+38,4.06819249041501e+39,-4.683619611715777,-5.399301493795271,0,0,[],kepler_yang2019:kepler:10026782,kepler:10026782,10026782,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,10.92,yang2019_stars,yang2019_stars,,4.66,True,True,,bolometric,True,,
2,2,1.2761449317491556e+34,1.4321089999999999,1.0,4835.0,3000.0,3.0,True,3602.1803449999998,3.1471655303709104e+22,9.441496591112732e+22,1.9993187029151212e+39,1.038876472191509e+40,-5.194982028677934,-5.910663910757428,0,0,[],kepler_yang2019:kepler:10030731,kepler:10030731,10030731,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,10.36,yang2019_stars,yang2019_stars,,4.6,True,True,,bolometric,True,,
13,13,2.4350057999520134e+34,3.9385969999999997,1.0,4556.0,3000.0,3.0,True,3486.4505312,9.114240669204808e+22,2.734272200761442e+23,9.853338170774669e+39,5.119944700781853e+40,-5.607083388217632,-6.3227652702971255,0,0,[],kepler_yang2019:kepler:10054414,kepler:10054414,10054414,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,4.51,yang2019_stars,yang2019_stars,,4.6,True,True,,bolometric,True,,
48,47,5.806307069668662e+33,1.9476769999999999,1.0,3985.0,3000.0,3.0,True,3232.222945,5.22129419793607e+22,1.566388259380821e+23,4.2723802285725103e+39,2.2199938875420958e+40,-5.866769896600701,-6.582451778680195,0,0,[],kepler_yang2019:kepler:10055337,kepler:10055337,10055337,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,8.9,yang2019_stars,yang2019_stars,,4.68,True,True,,bolometric,True,,
136,134,1.037050726325758e+35,0.9674429999999999,1.0,5232.0,3000.0,3.0,True,3757.2491007999997,2.0039961891867996e+22,6.011988567560399e+22,1.0158930442761312e+39,5.278735103226235e+39,-3.991047986761089,-4.706729868840583,0,0,[],kepler_yang2019:kepler:10056727,kepler:10056727,10056727,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,3.33,yang2019_stars,yang2019_stars,,4.52,True,True,,bolometric,True,,
42,41,7.246027868251467e+34,3.442764,1.0,5169.0,3000.0,3.0,True,3733.3945162,7.192041248469636e+22,2.1576123745408903e+23,6.906863991592655e+39,3.5889118063219364e+40,-4.979180904061394,-5.694862786140888,0,0,[],kepler_yang2019:kepler:10062987,kepler:10062987,10062987,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,2.05,yang2019_stars,yang2019_stars,,4.62,True,True,,bolometric,True,,
6,6,7.789328145536733e+34,16.395909,1.0,4047.0,3000.0,3.0,True,3260.9571178,4.309852591220737e+23,1.2929557773662209e+24,1.0132025503303067e+41,5.264754886591361e+41,-6.114196274281738,-6.829878156361232,0,0,[],kepler_yang2019:kepler:10063343,kepler:10063343,10063343,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,0.34,yang2019_stars,yang2019_stars,,4.64,True,True,,bolometric,True,,
6,6,7.596263129545558e+33,0.20718599999999998,1.292,5775.0,3000.0,3.0,True,3951.072625,6.734209398392801e+21,2.0202628195178403e+22,1.9789397613665898e+38,1.0282872635415489e+39,-4.415832574547849,-5.131514456627343,0,0,[],kepler_yang2019:kepler:10064358,kepler:10064358,10064358,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,16.533,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.49,False,True,-,bolometric,True,,
329,302,5.016490567732252e+33,2.698603,1.0,3411.0,3000.0,3.0,True,2953.1308282,9.36459257539539e+22,2.809377772618617e+23,1.0262093817346045e+40,5.332340365104539e+40,-6.310835980712021,-7.026517862791515,0,0,[],kepler_yang2019:kepler:10065745,kepler:10065745,10065745,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,2.08,yang2019_stars,yang2019_stars,,4.99,True,True,,bolometric,True,,
309,275,9.134820124571984e+33,2.25929,1.0,3407.0,3000.0,3.0,True,2951.1031658,7.859735981269444e+22,2.3579207943808332e+23,7.890682818394095e+39,4.100119064360806e+40,-5.936414586407089,-6.652096468486583,0,0,[],kepler_yang2019:kepler:10067340,kepler:10067340,10067340,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,5.64,yang2019_stars,yang2019_stars,,4.92,True,True,,bolometric,True,,
58,54,5.503006173234578e+33,,1.0,5780.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10068482,kepler:10068482,10068482,kepler_yang2019,kepler,,,True,1.0,False,20.69,yang2019_stars,yang2019_stars,,4.44,True,True,,bolometric,True,,
33,33,6.549377145933693e+34,0.680712,1.0,4600.0,3000.0,3.0,True,3505.072,1.5613781403531362e+22,4.68413442105941e+22,6.98658250495099e+38,3.630334760954087e+39,-4.0280647920287365,-4.74374667410823,0,0,[],kepler_yang2019:kepler:10069378,kepler:10069378,10069378,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,26.77,yang2019_stars,yang2019_stars,,4.62,True,True,,bolometric,True,,
227,214,3.509134383585536e+35,9.786223999999999,1.0,4607.0,3000.0,3.0,True,3508.0217258,2.2416144351227814e+23,6.724843305368345e+23,3.800528745673469e+40,1.9748126649397393e+41,-5.034644021709951,-5.750325903789445,0,0,[],kepler_yang2019:kepler:10070247,kepler:10070247,10070247,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,7.43,yang2019_stars,yang2019_stars,,4.6,True,True,,bolometric,True,,
9,9,1.1473607789425273e+34,0.13125499999999998,1.0,5734.0,3000.0,3.0,True,3937.1745352,2.566188885668005e+21,7.698566657004014e+21,4.655170363125544e+37,2.4188974760466898e+38,-3.60823557928331,-4.323917461362804,0,0,[],kepler_yang2019:kepler:10070331,kepler:10070331,10070331,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,3.87,yang2019_stars,yang2019_stars,,4.47,True,True,,bolometric,True,,
103,102,5.177260290506447e+34,6.156909,1.0,5207.0,3000.0,3.0,True,3747.8170058,1.2796047174303401e+23,3.8388141522910204e+23,1.6391413208996831e+40,8.517228145751438e+40,-5.500516398500984,-6.216198280580478,0,0,[],kepler_yang2019:kepler:10071383,kepler:10071383,10071383,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.52,yang2019_stars,yang2019_stars,,4.66,True,True,,bolometric,True,,
41,41,3.9039118250766315e+35,0.21109,1.0,6645.0,3000.0,3.0,True,4217.609305,3.831480470364973e+21,1.1494441411094916e+22,8.492832799457164e+37,4.413005372654167e+38,-2.337552574103846,-3.0532344561833398,0,0,[],kepler_yang2019:kepler:10079317,kepler:10079317,10079317,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,2.59,yang2019_stars,yang2019_stars,,3.95,True,True,,bolometric,True,,
18,18,2.4355665453133824e+34,0.629872,1.0,5792.0,3000.0,3.0,True,3956.7999487999996,1.2244176009492246e+22,3.6732528028476735e+22,4.851734148940072e+38,2.521035015234345e+39,-4.29929699565465,-5.014978877734137,0,0,[],kepler_yang2019:kepler:10080239,kepler:10080239,10080239,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,16.13,yang2019_stars,yang2019_stars,,4.55,True,True,,bolometric,True,,
108,105,4.738053933388285e+35,2.855194,1.0,5043.0,3000.0,3.0,True,3684.8328057999997,6.072276389641483e+22,1.821682916892445e+23,5.3583360393511525e+39,2.784273079255075e+40,-4.053429946200076,-4.76911182827957,0,0,[],kepler_yang2019:kepler:10080792,kepler:10080792,10080792,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,12.81,yang2019_stars,yang2019_stars,,3.83,True,True,,bolometric,True,,
95,86,6.53130552647469e+33,1.3352009999999999,1.0,3606.0,3000.0,3.0,True,3050.5901512,4.161897436478763e+22,1.248569230943629e+23,3.0404629105745776e+39,1.5798708718931747e+40,-5.667939709991401,-6.383621592070895,0,0,[],kepler_yang2019:kepler:10081040,kepler:10081040,10081040,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,5.97,yang2019_stars,yang2019_stars,,4.86,True,True,,bolometric,True,,
3,3,4.060691533656371e+33,0.8793949999999999,1.0,4248.0,3000.0,3.0,True,3352.2189568,2.184108477431384e+22,6.552325432294154e+22,1.1558832132093145e+39,6.006145358683508e+39,-5.454313956557733,-6.169995838637227,0,0,[],kepler_yang2019:kepler:10081256,kepler:10081256,10081256,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,15.64,yang2019_stars,yang2019_stars,,4.63,True,True,,bolometric,True,,
4,3,5.938817778927752e+34,1.8682869999999998,0.8,5769.0,3000.0,3.0,True,3949.0462761999997,2.3296019811096643e+22,6.988805943328994e+22,1.2732838780244063e+39,6.616177107589815e+39,-4.331225240193454,-5.046907122272948,0,0,[],kepler_yang2019:kepler:10081606,kepler:10081606,10081606,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,7.5,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.48,False,True,,bolometric,True,,
87,83,9.801668268662898e+32,0.8817429999999999,1.0,3439.0,3000.0,3.0,True,2967.2923882,3.007829459572911e+22,9.023488378718732e+22,1.868024047460084e+39,9.706537679883961e+39,-6.280082462692782,-6.995764344772276,0,0,[],kepler_yang2019:kepler:10081899,kepler:10081899,10081899,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,28.71,yang2019_stars,yang2019_stars,,4.94,True,True,,bolometric,True,,
29,29,2.336684081672735e+34,4.967409,1.0,5041.0,3000.0,3.0,True,3684.0528201999996,1.0567542556293796e+23,3.170262766888139e+23,1.2301658253153712e+40,6.392129133543371e+40,-5.721363657915241,-6.437045539994735,0,0,[],kepler_yang2019:kepler:10081993,kepler:10081993,10081993,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,7.01,yang2019_stars,yang2019_stars,,4.59,True,True,,bolometric,True,,
14,14,1.202818225355647e+36,,1.0,5780.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10082605,kepler:10082605,10082605,kepler_yang2019,kepler,,,True,1.0,False,,,yang2019_stars,,4.44,True,True,,bolometric,True,,
5,5,1.2017108988505153e+34,0.319803,1.0,4792.0,3000.0,3.0,True,3584.7071487999997,7.079657771156499e+21,2.1238973313469496e+22,2.133148286015472e+38,1.1084163634371792e+39,-4.249221046522955,-4.964902928602449,0,0,[],kepler_yang2019:kepler:10082618,kepler:10082618,10082618,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,30.58,yang2019_stars,yang2019_stars,,4.57,True,True,,bolometric,True,,
19,19,4.175418393198103e+34,1.451871,1.0,6014.0,3000.0,3.0,True,4029.6925831999997,2.764948850130613e+22,8.294846550391838e+22,1.6463922081690124e+39,8.554904861202734e+39,-4.595833302050764,-5.311515184130258,0,0,[],kepler_yang2019:kepler:10082757,kepler:10082757,10082757,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,12.27,yang2019_stars,yang2019_stars,,4.34,True,True,,bolometric,True,,
15,15,1.533910428264367e+36,,1.0,9643.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10082844,kepler:10082844,10082844,kepler_yang2019,kepler,,,True,1.0,False,2.08,yang2019_stars,yang2019_stars,,4.14,True,True,,bolometric,True,,
76,74,3.9003178447506326e+33,2.147788,1.0,4033.0,3000.0,3.0,True,3254.4928138,5.67025965786898e+22,1.701077897360694e+23,4.8351179198175815e+39,2.5124009693132376e+40,-6.09330707020839,-6.8089889522878835,0,0,[],kepler_yang2019:kepler:10087130,kepler:10087130,10087130,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,12.3,yang2019_stars,yang2019_stars,,4.65,True,True,,bolometric,True,,
45,45,1.4648730866134256e+33,1.066953,1.0,3526.0,3000.0,3.0,True,3010.9361992,3.4643896142553024e+22,1.0393168842765908e+23,2.309100002341636e+39,1.1998435571439381e+40,-6.197642741719555,-6.913324623799049,0,0,[],kepler_yang2019:kepler:10091786,kepler:10091786,10091786,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,13.63,yang2019_stars,yang2019_stars,,4.93,True,True,,bolometric,True,,
25,25,2.543899793129819e+34,0.343686,1.0,5806.0,3000.0,3.0,True,3961.5010312,6.671869312679003e+21,2.001560793803701e+22,1.951524221828819e+38,1.0140417313226491e+39,-3.8848739460048165,-4.60055582808431,0,0,[],kepler_yang2019:kepler:10094911,kepler:10094911,10094911,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,2.03,yang2019_stars,yang2019_stars,,4.55,True,True,,bolometric,True,,
3,3,1.6466450767206352e+35,,1.0,5780.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10096255,kepler:10096255,10096255,kepler_yang2019,kepler,,,True,1.0,False,0.95,yang2019_stars,yang2019_stars,,4.44,True,True,,bolometric,True,,
44,43,3.4562090257012804e+33,4.138884,1.0,3553.0,3000.0,3.0,True,3024.3706377999997,1.3249010208560073e+23,3.974703062568021e+23,1.7269421987094056e+40,8.973454889698192e+40,-6.698677801839807,-7.414359683919301,0,0,[],kepler_yang2019:kepler:10096977,kepler:10096977,10096977,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,11.25,yang2019_stars,yang2019_stars,,4.91,True,True,,bolometric,True,,
151,139,9.468910246508343e+35,,1.1,5490.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10120296,kepler:10120296,10120296,kepler_yang2019,kepler,,,True,1.0,False,3.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.36,False,True,,bolometric,True,,
31,29,2.4991941751958085e+34,,1.0,3838.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10121738,kepler:10121738,10121738,kepler_yang2019,kepler,,,True,1.0,False,2.85,yang2019_stars,yang2019_stars,,4.65,True,True,,bolometric,True,,
38,37,6.608455958120239e+32,2.5422569999999998,1.0,3439.0,3000.0,3.0,True,2967.2923882,8.672227053013689e+22,2.6016681159041073e+23,9.145313751718875e+39,4.752044420740633e+40,-7.141098609572175,-7.856780491651669,0,0,[],kepler_yang2019:kepler:10128760,kepler:10128760,10128760,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,16.72,yang2019_stars,yang2019_stars,,4.9,True,True,,bolometric,True,,
1,1,1.2776149939707972e+34,,1.0,6112.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10129829,kepler:10129829,10129829,kepler_yang2019,kepler,,,True,1.0,False,,,yang2019_stars,,4.34,True,True,,bolometric,True,,
8,8,3.7705091583339255e+32,0.45439599999999997,1.0,3319.0,3000.0,3.0,True,2906.2047562,1.676433560533839e+22,5.0293006816015175e+22,7.772883693206772e+38,4.0389088433873244e+39,-6.314182169342381,-7.029864051421875,0,0,[],kepler_yang2019:kepler:10131950,kepler:10131950,10131950,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,2.08,yang2019_stars,yang2019_stars,,5.04,True,True,,bolometric,True,,
4,4,4.428942071986323e+34,,1.0,6792.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10134076,kepler:10134076,10134076,kepler_yang2019,kepler,,,True,1.0,False,,,yang2019_stars,,4.23,True,True,,bolometric,True,,
74,71,1.0774571314563733e+36,,1.0,5930.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10134084,kepler:10134084,10134084,kepler_yang2019,kepler,,,True,1.0,False,0.55,yang2019_stars,yang2019_stars,,4.43,True,True,,bolometric,True,,
93,91,1.381338129687378e+34,8.290875,1.0,4404.0,3000.0,3.0,True,3421.0552672,1.9825440813431206e+23,5.947632244029362e+23,3.16109049230044e+40,1.642550801996183e+41,-6.359536928533096,-7.07521881061259,0,0,[],kepler_yang2019:kepler:10134498,kepler:10134498,10134498,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,10.84,yang2019_stars,yang2019_stars,,4.62,True,True,,bolometric,True,,
185,179,1.0327614057614044e+35,0.622892,1.0,5008.0,3000.0,3.0,True,3671.1417088,1.3316639214881141e+22,3.9949917644643426e+22,5.502937752365786e+38,2.859410333395927e+39,-3.7265946002258445,-4.4422764823053384,0,0,[],kepler_yang2019:kepler:10139305,kepler:10139305,10139305,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.35,yang2019_stars,yang2019_stars,,4.66,True,True,,bolometric,True,,
7,7,1.6390794298229318e+35,0.08617198799999999,1.0,5938.0,3000.0,3.0,True,4005.1355848000003,1.652230223817764e+21,4.956690671453292e+21,2.4049635208194604e+37,1.2496557025227111e+38,-2.1665084932558116,-2.8821903753353055,0,0,[],kepler_yang2019:kepler:10141717,kepler:10141717,10141717,kepler_yang2019,kepler,santos2021,ppm,False,2.828,True,6.6,yang2019_stars,yang2019_stars,,4.09,True,True,,bolometric,True,,
271,250,3.23817264731326e+33,1.393402,1.0,3373.0,3000.0,3.0,True,2933.8217818000003,4.954414702107944e+22,1.4863244106323832e+23,3.9490368233567615e+39,2.051979725704294e+40,-6.086191183396224,-6.801873065475718,0,0,[],kepler_yang2019:kepler:10146539,kepler:10146539,10146539,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,5.17,yang2019_stars,yang2019_stars,,4.95,True,True,,bolometric,True,,
6,6,1.1137815001346589e+37,,1.0,11043.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10149211,kepler:10149211,10149211,kepler_yang2019,kepler,,,True,1.0,False,0.61,yang2019_stars,yang2019_stars,,3.88,True,True,,bolometric,True,,
5,5,1.3807021464219947e+34,1.706472,1.0,4858.0,3000.0,3.0,True,3611.4721288,3.735725647701526e+22,1.1207176943104577e+23,2.5856224555511496e+39,1.3435288386616776e+40,-5.272465110861049,-5.988146992940543,0,0,[],kepler_yang2019:kepler:10154475,kepler:10154475,10154475,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,14.62,yang2019_stars,yang2019_stars,,3.94,True,True,,bolometric,True,,
8,8,1.4424474490886337e+34,1.198173,1.0,5402.0,3000.0,3.0,True,3820.2005768,2.429485292864361e+22,7.288455878593083e+22,1.3560448737790421e+39,7.046215856185879e+39,-4.973174061295175,-5.688855943374669,0,0,[],kepler_yang2019:kepler:10154592,kepler:10154592,10154592,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,11.61,yang2019_stars,yang2019_stars,,4.45,True,True,,bolometric,True,,
8,8,1.3576880641391016e+35,,1.0,4718.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10155403,kepler:10155403,10155403,kepler_yang2019,kepler,,,True,1.0,False,5.96,yang2019_stars,yang2019_stars,,4.66,True,True,,bolometric,True,,
13,13,1.3592520604236776e+35,1.605469,1.0,5955.0,3000.0,3.0,True,4010.6645049999997,3.0735350745414324e+22,9.220605223624296e+22,1.9295672088271194e+39,1.0026325326922309e+40,-4.152159910098099,-4.867841792177593,0,0,[],kepler_yang2019:kepler:10158429,kepler:10158429,10158429,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,3.44,yang2019_stars,yang2019_stars,,4.53,True,True,,bolometric,True,,
20,20,2.623010324308751e+34,0.083187,1.0,6026.0,3000.0,3.0,True,4033.5321992,1.5825563196017363e+21,4.747668958805209e+21,2.2544541722030196e+37,1.1714487508773794e+38,-2.934241411538075,-3.6499232936175687,0,0,[],kepler_yang2019:kepler:10158680,kepler:10158680,10158680,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,4.12,yang2019_stars,yang2019_stars,,4.35,True,True,,bolometric,True,,
27,27,3.4609872548535347e+34,2.189013,1.0,4530.0,3000.0,3.0,True,3475.3817799999997,5.092734708902414e+22,1.527820412670724e+23,4.11556277073854e+39,2.1385091461974279e+40,-5.075229229952932,-5.7909111120324255,0,0,[],kepler_yang2019:kepler:10161873,kepler:10161873,10161873,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.14,yang2019_stars,yang2019_stars,,4.69,True,True,,bolometric,True,,
15,15,6.134794223881254e+34,3.039733,1.0,4776.0,3000.0,3.0,True,3578.1716992,6.747984931322109e+22,2.0243954793966327e+23,6.277168777654202e+39,3.261712575174631e+40,-5.009963805919867,-5.725645687999361,0,0,[],kepler_yang2019:kepler:10162509,kepler:10162509,10162509,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,0.97,yang2019_stars,yang2019_stars,,4.64,True,True,,bolometric,True,,
38,38,9.090755973601888e+34,1.325458,1.0,6269.0,3000.0,3.0,True,4109.0660762,2.471595006105642e+22,7.414785018316926e+22,1.3914532301903775e+39,7.230203073136699e+39,-4.184868613320731,-4.900550495400225,0,0,[],kepler_yang2019:kepler:10164895,kepler:10164895,10164895,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.59,yang2019_stars,yang2019_stars,,4.09,True,True,,bolometric,True,,
180,164,1.923977549331676e+35,,1.0,4090.0,3000.0,3.0,False,,,,,,,,0,0,[],kepler_yang2019:kepler:10165244,kepler:10165244,10165244,kepler_yang2019,kepler,,,True,1.0,False,1.76,yang2019_stars,yang2019_stars,,4.61,True,True,,bolometric,True,,
11,11,2.3377604122746898e+33,0.35037399999999996,1.0,3661.0,3000.0,3.0,True,3077.5864282000002,1.0642128529867739e+22,3.192638558960322e+22,3.931383399018838e+38,2.042806737340037e+39,-5.225745399444314,-5.941427281523808,0,0,[],kepler_yang2019:kepler:10165815,kepler:10165815,10165815,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,19.87,yang2019_stars,yang2019_stars,,4.81,True,True,,bolometric,True,,
125,123,6.435762368376397e+33,0.8881899999999999,1.0,3787.0,3000.0,3.0,True,3138.6159898,2.556898494072314e+22,7.670695482216942e+22,1.4641072150461442e+39,7.607724252564282e+39,-5.35697288081937,-6.072654762898864,0,0,[],kepler_yang2019:kepler:10188460,kepler:10188460,10188460,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,13.8,yang2019_stars,yang2019_stars,,4.74,True,True,,bolometric,True,,
15,15,1.902830044319979e+35,0.42098199999999997,1.0,5796.0,3000.0,3.0,True,3958.1445472,8.180339833476943e+21,2.4541019500430827e+22,2.6494740393699718e+38,1.3767070948570602e+39,-3.143759668476271,-3.859441550555765,0,0,[],kepler_yang2019:kepler:10188944,kepler:10188944,10188944,kepler_yang2019,kepler,mcquillan2014,ppm,False,1.0,False,1.12,yang2019_stars,yang2019_stars,,3.98,True,True,,bolometric,True,,
