n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate
952,0.21767072136486598,39,0.04096638655462185,0.9905155602307154,0.9975795828381212,0.05982675679305823,0.7505183824668263,5,0.007177863498418751,0.21767072136486598,718204300006382,205.8224704,36.8406599,,,,unknown,-0.0030467060637980924,0.6830676951373741,-0.021621137900709516,0.0,False,False,False
892,0.3026194479134574,23,0.0257847533632287,0.9752257999962091,0.5059119303452091,0.025843678669985222,0.7222468963990045,3,0.0,0.3026194479134574,717201400007273,204.3892314,36.81369255,,,,unknown,0.0021827407017880776,0.5551909401768897,0.015537618241031718,0.027190831921805502,False,False,False
798,0.24584203879627708,15,0.018796992481203006,0.9205396240756067,0.3097823534559093,0.030676484058379385,0.7044800595650276,3,0.0,0.19280132563935648,674214100001439,205.86356705,36.858179,,,,unknown,0.005838220891285368,1.5979411837933597,0.04141520042582727,0.07247660074519771,False,False,False
956,0.19303444022929517,33,0.034518828451882845,0.9896035007041921,1.0026165265990146,0.03679573551662814,0.7031726771980806,3,0.0,0.19303444022929517,718204300006350,205.7737281,36.84477755,,,,unknown,-0.0062672894199562856,1.3089699703411937,-0.044475882443990256,0.0,False,False,False
875,0.4125505683013998,65,0.07428571428571429,1.2949313824819169,0.49939297331590216,0.2679910949948115,0.6996640356102565,13,0.01706864913721454,0.4125505683013998,718204300005611,205.5277527,36.9541529,19.491682052612305,0.6304073333740234,-0.010354611149929133,unknown,0.038456570147442214,8.860553421699068,0.2729624874161434,0.75,True,False,False
945,0.264246284383289,35,0.037037037037037035,0.9723766702350645,0.9975795828381212,0.11234251038715125,0.6930222406221015,5,0.0,0.17208455606099127,718204300006530,205.8589521,36.818588,,,,unknown,-0.002558430361276853,0.5823508393302097,-0.018155996204392292,0.0,False,False,False
933,0.31825712462126277,22,0.023579849946409433,0.8996988766637978,0.3586095137863413,0.023639835909753652,0.6929080492270739,2,0.0,0.26164678884537884,718204400006859,206.0442848,36.9822677,,,,unknown,-0.008481534389323522,1.3658788531727408,-0.06018990666563018,0.0,False,False,False
845,0.38174134039082663,71,0.08402366863905325,0.8434148205669997,0.10451697843257998,0.03815928159163416,0.6927335846929521,6,0.03860621027651924,0.37603480106008247,717201400006842,204.3810898,36.8681428,,,,unknown,-0.00398250313044884,1.1081869152888693,-0.02828442990722721,0.0,False,False,False
954,0.1692803566387595,49,0.051362683438155136,1.0059751325701451,0.9975795828381212,0.10977660925080918,0.6905432847941244,7,0.009083682922009907,0.1692803566387595,718204300006471,205.8149257,36.8265035,,,,unknown,2.0827046422472727e-05,0.005011078783627295,0.0001477971356261532,0.00025864498734576806,False,False,False
931,0.257129760853265,24,0.02577873254564984,0.9345770849802224,0.9979537260313098,0.03406218676051303,0.6897813439718461,2,0.0,0.21219632936117339,718204400007395,206.0441866,36.9273235,,,,unknown,-0.009972241429396523,1.4136044318864405,-0.07078279055593668,0.0,False,False,False
519,0.29845291569440924,9,0.017341040462427744,0.8340951808917936,0.5697777103088978,0.04250912016598751,0.6872472639502037,2,0.0,0.29845291569440924,674214200001854,204.7932579,36.8575319,,,,unknown,-0.002760326447663853,0.8285362893836321,-0.01958122104001398,0.0,False,False,False
