kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_dor,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra_kepler,dec_kepler,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname,koi_count,tic_id_ps,tic_route,toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_rade,st_teff,st_logg,st_rad,st_tmag,ra_tess,dec_tess,join_route,period_ratio,period_alias,join_sep_arcsec,tic_id,ps_pl_ratror,ps_pl_trandep_ppm,ps_refname,ps_n_refs,ps_trandep_ppm_min,ps_trandep_ppm_max,planet_key,ra,dec,depth_kepler_ppm,depth_kepler_err_ppm,depth_tess_ppm,depth_tess_err_ppm,k_kepler,b_kepler,a_rs_kepler,ld_band_ratio,u1_kepler,u2_kepler,u1_tess,u2_tess,ld_factor_kepler,ld_factor_tess,ld_note,n_gaia_neighbours,target_g,target_g_source,contam_weighted,contam_max,contam_applied,ln_ratio_raw,ln_ratio_corr,sigma_ln_ratio,depth_ratio_corr,t14_ratio_observed,t14_ratio_expected_fixed_b,z_duration,b_implied_by_duration,duration_verdict,neighbours_status,class,z_ratio,population_offset,vetoes,first_veto,flags,would_be_candidate_without_vetoes
8255887,K00908.01,Kepler-720 b,CONFIRMED,CANDIDATE,4.708326451,7.3e-07,7912.7,14.4,-14.4,0.080242,0.000163,-0.000115,0.061,0.063,-0.061,3.16114,0.00526,-0.00526,,12.288,5560.0,4.246,1.21,15.113,298.63565,44.17094,0,0,0,0,q1_q17_dr25_tce,1,268159158.0,name_planet,6090.01,268159158,KP,4.7082414,10708.303583,1697.5685,-1697.5685,3.7013817,0.5247506,-0.5247506,15.2797869,5490.0,4.3011,1.14715,14.5892,298.635648,44.170939,name_planet,0.999981936044392,1,0.0053236056004959,268159158.0,0.084004,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.0,7912.700000000001,10708.3036,K00908.01,298.63565,44.17094,7912.7,14.4,10708.303583,1697.5685,0.080242,0.061,12.288,0.9581460374784808,0.44,0.244,0.334,0.242,1.229507511346138,1.1780477500463304,,7,15.153035,gaia_nearest,0.1541825533547559,0.2086460102146457,0.1541825533547559,0.3025504126900242,0.5127572121303603,0.1662363202223911,1.669889091804819,1.1709009091656808,1.0218349681767238,0.9057735214088136,,fixed_b,OK,CONSISTENT,1.712200353117066,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
9166862,K00931.01,Kepler-731 b,CONFIRMED,CANDIDATE,3.855603916,3.68e-07,16652.7,18.2,-18.2,0.119176,0.000279,-0.000403,0.348,0.027,-0.039,3.2179,0.0101,-0.0101,,9.763,6033.0,4.46,1.046,15.272,296.39316,45.568562,0,0,0,0,q1_q17_dr25_tce,1,272366748.0,name_planet,5824.01,272366748,KP,3.8555897,16813.9237374,1257.0226,-1257.0226,3.2379644,0.374469,-0.374469,13.9654622,5741.0,4.40631,1.05268,14.8018,296.393195,45.568533,name_planet,0.9999963128992734,1,0.1366622543812595,272366748.0,0.120248,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.0,15955.0,17515.0,K00931.01,296.39316,45.568562,16652.7,18.2,16813.9237374,1257.0226,0.119176,0.348,9.763,0.969159326940797,0.36604,0.27198,0.2767,0.26198,1.1722213131929078,1.1360692189196957,,9,15.274719,gaia_nearest,1.2958612275865766,1.4793903843129792,1.2958612275865766,0.0096349716003072,6.948716507102462,0.0899465038311485,1041.8117117640809,1.0062352465893905,4.7453124352917255,-12.30570252518108,0.3270325062505052,tracks_b,OK,DEEPER_TESS,74.71762542070502,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
11449844,K00125.01,Kepler-468 b,CONFIRMED,FALSE POSITIVE,38.47876629,4.731e-06,23530.0,25.4,-25.4,0.138123,9.7e-05,-7e-05,0.003,0.034,-0.003,5.04169,0.00343,-0.00343,,66.3614,5510.0,4.539,0.879,13.779,288.90222,49.370491,0,1,0,0,q1_q17_dr25_tce,1,299087490.0,name_planet,5982.01,299087490,KP,38.4787613,23972.8957136,947.60205,-947.60205,5.1869737,0.2324348,-0.2324348,12.5609376,5439.49,4.59877,0.810043,13.2147,288.902283,49.370408,name_planet,0.9999998703180876,1,0.3332962605638582,299087490.0,0.14003,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.0,23530.000000000004,24179.9,K00125.01,288.90222,49.370491,23530.0,25.4,23972.8957136,947.60205,0.138123,0.003,66.3614,0.9569043737177256,0.4483333333333333,0.2406666666666666,0.339,0.2403333333333333,1.2338883798211246,1.1807131873303125,,0,13.716863,gaia_nearest,0.0,0.0,0.0,0.018647644151105,0.062699459642904,0.0637466293689929,1.0647068037789196,1.0288164682874197,1.0038652869707425,0.3656427331832778,,fixed_b,OK,CONSISTENT,-2.595084131338599,0.2281273259447006,fpflag_ss;koi_false_positive,fpflag_ss,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
8359498,K00127.01,Kepler-77 b,CONFIRMED,CANDIDATE,3.578780566,1.83e-07,11382.2,7.2,-7.2,0.096067,0.000203,-7.4e-05,0.079,0.045,-0.054,2.91089,0.00147,-0.00147,,10.2873,5524.0,4.421,0.994,13.938,289.60797,44.345421,0,0,0,0,q1_q17_dr25_tce,1,159098316.0,name_planet,4475.01,159098316,KP,3.578757,11391.7385882,315.12952,-315.12952,3.1806502,0.120195,-0.120195,12.1416042,5482.59,4.36922,1.06062,13.4231,289.607943,44.345435,name_planet,0.9999934150754524,1,0.0858955693783694,159098316.0,0.09924,9849.0,<a refstr=GANDOLFI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...557A..74G/abstract target=ref> Gandolfi et al. 2013 </a>,15.0,9849.0,11781.0,K00127.01,289.60797,44.345421,11382.2,7.2,11391.7385882,315.12952,0.096067,0.079,10.2873,0.957523807812,0.446,0.2415999999999999,0.3376,0.2408,1.2312227339825907,1.1789250805077114,,5,13.90493,gaia_nearest,0.0335557355423262,0.0493490438730769,0.0335557355423262,0.0008376758127126,0.0783740188903669,0.0571457873114519,1.0815270945958528,1.0926727564421876,1.0035345054602685,1.3577496517227956,,fixed_b,OK,CONSISTENT,-2.6205484970949633,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
11359879,K00128.01,Kepler-15 b,CONFIRMED,CANDIDATE,4.942783419,2.47e-07,11144.7,6.7,-6.7,0.099444,0.000194,-0.000211,0.566,0.009,-0.009,3.25346,0.00605,-0.00605,,10.97,5514.0,4.459,0.978,13.758,296.20059,49.140121,0,0,0,0,q1_q17_dr25_tce,1,27774415.0,name_planet,4456.01,27774415,KP,4.9427985,11349.4838661,295.01813,-295.01813,3.3153828,0.1043896,-0.1043896,15.3204961,5550.93,4.18442,1.32567,13.2394,296.200551,49.14003,name_planet,1.0000030511148723,1,0.3402390710120497,27774415.0,0.0996,11265.0,<a refstr=ENDL_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197...13E/abstract target=ref> Endl et al. 2011 </a>,15.0,10876.999999999998,11498.1,K00128.01,296.20059,49.140121,11144.7,6.7,11349.4838661,295.01813,0.099444,0.566,10.97,0.9770564238206764,0.4476666666666666,0.2409333333333333,0.3386,0.2404666666666666,1.1274835940174834,1.1016150882872058,,5,13.701518,gaia_nearest,0.1407096589012001,0.1746968391225081,0.1407096589012001,0.0182082199658637,0.1930675116091704,0.0563564356286085,1.2129646799523566,1.0190329065056891,1.0124833034406298,0.1090715991735738,0.5349913048621914,fixed_b,OK,CONSISTENT,-0.622108441466667,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
3749365,K01176.01,Kepler-785 b,CONFIRMED,CANDIDATE,1.97376085,9.9e-08,30222.4,31.3,-31.3,0.159864,0.0049,-0.002692,0.337,0.225,-0.165,1.82542,0.00776,-0.00776,,9.2,3807.0,4.762,0.503,15.715,292.0683,38.84227,0,0,0,0,q1_q17_dr25_tce,1,137402055.0,name_planet,4570.01,137402055,KP,1.9737719,32350.4373939,4230.6934,-4230.6934,2.1771701,0.2039277,-0.2039277,14.2783974,4664.23,4.61963,0.697971,15.0523,292.068311,38.8422,name_planet,1.0000055984492753,1,0.2538825966669651,137402055.0,0.167411,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.0,27998.0,33473.0,K01176.01,292.0683,38.84227,30222.4,31.3,32350.4373939,4230.6934,0.159864,0.337,9.2,0.943999546334739,0.5614,0.19474,0.35438,0.27018,1.238444363394186,1.1690909172049262,,14,15.750964,gaia_nearest,2.6838391800707746,3.952838195706295,2.6838391800707746,0.0680441702370583,7.0334290426335535,0.140013207678208,1133.9121845645311,1.1926954344753538,6.330834658097689,-15.708597660171366,,duration_inconsistent,OK,DEEPER_TESS,48.604712580612116,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
9818381,K00135.01,Kepler-43 b,CONFIRMED,CANDIDATE,3.024092505,2.25e-07,7765.0,8.6,-8.6,0.081878,0.000278,-0.000412,0.424,0.031,-0.046,2.8021,0.0103,-0.0103,,8.238,6063.0,4.261,1.358,13.958,285.24084,46.668251,0,0,0,0,q1_q17_dr25_tce,1,164892194.0,name_planet,2178.01,164892194,KP,3.024111,7558.6411086,241.25273,-241.25273,2.7209657,0.1321569,-0.1321569,12.0899079,6041.0,4.22,1.36388,13.4633,285.240829,46.668241,name_planet,1.000006115884342,1,0.0452767361896082,164892194.0,0.08628,,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,16.0,7558.6411,8004.799999999999,K00135.01,285.24084,46.668251,7765.0,8.6,7558.6411086,241.25273,0.081878,0.424,8.238,0.9723333677181796,0.36244,0.27378,0.2737,0.26378,1.1557362606539026,1.1237609305156249,,2,13.876887,gaia_nearest,0.0710726545160822,0.10094992922545,0.0710726545160822,-0.0269350301054164,0.0748462827698912,0.0593291814264019,1.0777184742525825,0.971045180400414,1.0034255994280488,-0.4699188733770572,0.4861230113644154,fixed_b,OK,CONSISTENT,-2.583569155845428,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
10272640,K01074.01,Kepler-762 b,CONFIRMED,CANDIDATE,3.770551475,4.869e-06,12440.0,144.0,-144.0,0.102677,0.001103,-0.000637,0.053,0.212,-0.053,3.8077,0.038,-0.038,,8.357,6322.0,4.426,1.075,15.439,291.27563,47.329491,0,0,0,0,q1_q17_dr25_tce,1,159725995.0,name_planet,4595.01,159725995,KP,3.7705865,12789.7368577,980.5863,-980.5863,3.9149764,0.3688026,-0.3688026,15.822462,5897.0,4.18651,1.38188,14.9767,291.275663,47.329511,name_planet,1.0000092890921215,1,0.1080573919495034,159725995.0,0.108472,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.0,12440.0,14018.0,K01074.01,291.27563,47.329491,12440.0,144.0,12789.7368577,980.5863,0.102677,0.053,8.357,0.9662154879232048,0.33136,0.28932,0.2478,0.27932,1.1880447223135335,1.1479072110447592,,4,15.416137,gaia_nearest,0.7752448938170576,1.1194943827132344,0.7752448938170576,0.0277259540023925,1.554838237762998,0.0922618484724802,4.73432062891893,1.0281735430837513,1.1104862904488972,-0.7189790415196116,,fixed_b,OK,DEEPER_TESS,14.379843172273182,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,True
8644288,K00137.02,Kepler-18 d,CONFIRMED,CANDIDATE,14.85890852,3.808e-06,3269.0,7.7,-7.7,0.05159,7.5e-05,-0.00057,0.255,0.052,-0.225,3.5252,0.0133,-0.0133,,32.86,5356.0,4.338,1.055,13.549,298.07944,44.746319,0,0,0,0,q1_q17_dr25_tce,3,273690178.0,name_planet,7396.01,273690178,KP,14.8589888,4164.2633575,454.09158,-454.09158,2.8916037,0.5474579,-0.5474579,6.3961703,5359.0,4.44804,0.951815,12.9879,298.079445,44.746248,name_planet,1.000005402819453,1,0.2559209540046451,273690178.0,0.05782,3265.0,<a refstr=COCHRAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197....7C/abstract target=ref> Cochran et al. 2011 </a>,18.0,3249.0,4164.2634,K00137.02,298.07944,44.746319,3269.0,7.7,4164.2633575,454.09158,0.05159,0.255,32.86,0.9590144436892384,0.47304,0.22848,0.35728,0.23424,1.223654743983365,1.1735025735689042,,7,13.526981,gaia_nearest,0.0402187367366062,0.0511521294011465,0.0402187367366062,0.2420552672883051,0.3249542815515341,0.1199847202753222,1.3839673716934,0.820266566435947,1.0091963251639755,-1.058339615299046,0.6368213312803527,fixed_b,OK,CONSISTENT,0.8069940521147204,0.2281273259447006,ttv_system;neighbour_can_supply_change,ttv_system,multi_sector_scatter:not_checked,False
7778437,K00131.01,Kepler-471 b,CONFIRMED,CANDIDATE,5.014234733,8.59e-07,6536.0,9.5,-9.5,0.074468,7.1e-05,-9e-05,0.066,0.029,-0.066,4.589,0.00525,-0.00525,,8.9737,6490.0,4.32,1.307,13.797,299.09753,43.497589,0,0,0,0,q1_q17_dr25_tce,1,268604331.0,name_planet,4466.01,268604331,KP,5.0141991,6026.126007,358.0255,-358.0255,4.5606871,0.335103,-0.335103,13.4911728,6669.0,4.12805,1.69675,13.3926,299.097517,43.497585,name_planet,0.9999928936314516,1,0.0368830215180689,268604331.0,0.075863,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.0,6026.126,6788.6,K00131.01,299.09753,43.497589,6536.0,9.5,6026.126007,358.0255,0.074468,0.066,8.9737,0.9677035498087035,0.3112,0.2994,0.231,0.2894,1.18071762826592,1.142584640194644,,9,13.777428,gaia_nearest,0.1595237134800325,0.1834469641261309,0.1595237134800325,-0.08122100651395,0.1253950223644731,0.0776654623307445,1.1335961604694524,0.9938302680322508,1.004523234455087,-0.1204048241342405,0.1360299662245403,fixed_b,OK,CONSISTENT,-1.3227540337393968,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
8191672,K00018.01,Kepler-5 b,CONFIRMED,CANDIDATE,3.548465446,1.83e-07,7251.5,3.3,-3.3,0.078272,4.6e-05,-4.7e-05,0.075,0.013,-0.053,4.56904,0.00118,-0.00118,,6.4128,6290.0,4.074,1.746,13.369,299.40701,44.035053,0,1,0,0,q1_q17_dr25_tce,1,268823307.0,name_planet,2182.01,268823307,KP,3.5484481,7022.0056891,158.92531,-158.92531,4.5123025,0.1264555,-0.1264555,15.2165016,6295.0,4.03,1.78185,12.7655,299.407034,44.035039,name_planet,0.9999951116897532,1,0.0799722988523339,268823307.0,0.079965,,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,17.0,7000.0,7453.999999999999,K00018.01,299.40701,44.035053,7251.5,3.3,7022.0056891,158.92531,0.078272,0.075,6.4128,0.9660570189039396,0.3352,0.2874,0.251,0.2774,1.1888306382777163,1.148478182396239,,9,13.215354,gaia_nearest,0.0309159698388392,0.0423541456293173,0.0309159698388392,-0.0321594560899711,0.0337769170597512,0.0548856597448509,1.0343538342937664,0.9875821835659132,1.001254276104544,-0.2398698351254972,0.1848852035084842,fixed_b,OK,SHALLOWER_TESS,-3.541005242324383,0.2281273259447006,fpflag_ss;neighbour_can_supply_change,fpflag_ss,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
7832356,K01456.01,Kepler-855 b,CONFIRMED,CANDIDATE,7.886632468,3.478e-06,6331.2,18.3,-18.3,0.07252,0.000238,-0.000112,0.048,0.1,-0.048,5.2147,0.0118,-0.0118,,12.3949,5847.0,4.304,1.135,15.014,295.095,43.537579,0,0,0,0,q1_q17_dr25_tce,1,271431851.0,name_planet,6081.01,271431851,KP,7.8864218,6241.5672443,916.1197,-916.1197,4.9429378,0.9122589,-0.9122589,12.4048291,5597.0,4.04717,1.56051,14.4952,295.094957,43.537565,name_planet,0.9999732879653191,1,0.1230202206910062,271431851.0,0.074484,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.0,6241.5672,6712.0,K01456.01,295.095,43.537579,6331.2,18.3,6241.5672443,916.1197,0.07252,0.048,12.3949,0.9631475649876604,0.39295,0.26235,0.30295,0.25235,1.211143590030635,1.1665099995884196,,12,15.00728,gaia_nearest,2.7836843841555083,4.452783575304077,2.7836843841555083,-0.0142584798578036,6.9310454433771085,0.1550867438826438,1023.563498144882,0.94788536253284,3.132810120661086,-6.251565236847399,0.3447329712143901,tracks_b,OK,DEEPER_TESS,43.22044521422537,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
9643874,K01457.01,Kepler-856 b,CONFIRMED,CANDIDATE,8.027681123,1.97e-06,8725.4,23.9,-23.9,0.087025,0.000503,-0.001815,0.495,0.046,-0.148,3.0942,0.0307,-0.0307,,19.19,5569.0,4.546,0.887,15.57,289.60382,46.314949,0,0,0,0,q1_q17_dr25_tce,1,159054620.0,name_planet,5992.01,159054620,KP,8.0276821,11271.5765812,1293.0641,-1293.0641,2.9574257,0.5107079,-0.5107079,11.980977,5368.0,4.30215,1.12772,15.0277,289.603838,46.31491,name_planet,1.0000001217038874,1,0.147339861774263,159054620.0,0.091828,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.0,8642.0,11271.5766,K01457.01,289.60382,46.314949,8725.4,23.9,11271.5765812,1293.0641,0.087025,0.495,19.19,0.9722971818639602,0.4385,0.2445999999999999,0.3331,0.2423,1.1540322156905916,1.122062271096184,,7,15.544095,gaia_nearest,1.660668820347514,2.2782173389297644,1.660668820347514,0.2560458978123782,7.191894955387579,0.12517169788913,1328.6184944485667,0.9557965548445478,4.312684861103633,-8.3684807118383,0.5709611951731811,tracks_b,OK,DEEPER_TESS,55.633723492438286,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked,False
7303287,K01353.01,Kepler-289 c,CONFIRMED,CANDIDATE,125.86540191,5.732e-05,12389.5,24.5,-24.5,0.101632,0.000117,-0.000187,0.101,0.014,-0.101,9.0191,0.015,-0.015,,116.95,5933.0,4.342,1.115,13.956,297.46533,42.882839,0,0,0,0,q1_q17_dr25_tce,3,273234825.0,name_planet,7395.01,273234825,KP,125.8659048,11477.528288,1313.0186,-1313.0186,9.1490581,1.0929377,-1.0929377,11.5595833,5968.88,4.42517,1.0645,13.5102,297.465335,42.882852,name_planet,1.00000399545858,1,0.0486947462053065,273234825.0,0.10297,,<a refstr=GREKLEK_MCKEON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...48G/abstract target=ref>Greklek-McKeon et al. 2023</a>,16.0,11477.5283,12714.9,K01353.01,297.46533,42.882839,12389.5,24.5,11477.528288,1313.0186,0.101632,0.101,116.95,0.9636458767745713,0.38005,0.26665,0.29005,0.25665,1.2041014791660507,1.160327425616527,,6,13.952133,gaia_nearest,0.0402262491799193,0.0542826727533493,0.0402262491799193,-0.0764582779152326,0.0016308202146348,0.1248641598069402,1.0016321507250974,1.014409209344613,1.000075897179873,0.109878189208984,,fixed_b,OK,CONSISTENT,-1.8139432971019493,0.2281273259447006,ttv_system;neighbour_can_supply_change,ttv_system,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
10874614,K00017.01,Kepler-6 b,CONFIRMED,CANDIDATE,3.234699282,1.19e-07,10558.7,4.2,-4.2,0.092633,3.2e-05,-8.2e-05,0.079,0.003,-0.058,3.59385,0.00078,-0.00078,,7.52,5640.0,4.236,1.291,13.303,296.83725,48.239944,0,0,0,0,q1_q17_dr25_tce,1,27916356.0,name_planet,3534.01,27916356,KP,3.2346944,10156.5613928,132.62682,-132.62682,3.5710893,0.0646744,-0.0646744,13.3160023,5613.0,4.2,1.3147399,12.6877,296.837248,48.239969,name_planet,0.999998490740692,1,0.0901875982673032,27916356.0,0.09424,,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,18.0,10156.5614,10814.1,K00017.01,296.83725,48.239944,10558.7,4.2,10156.5613928,132.62682,0.092633,0.079,7.52,0.9599365957161828,0.4266666666666667,0.2493333333333333,0.326,0.2446666666666666,1.223519821119379,1.1745014518766097,,3,13.158453,gaia_nearest,0.033644253810524,0.0364166561147246,0.033644253810524,-0.0388302253651863,0.0362810627516655,0.0516785822899517,1.0369472527854775,0.993666764055261,1.0015712510653392,-0.1489939155115949,0.1457262559598807,fixed_b,OK,SHALLOWER_TESS,-3.7122973327063846,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
5357901,K00188.01,Kepler-425 b,CONFIRMED,CANDIDATE,3.797018259,1.87e-07,14431.2,11.6,-11.6,0.108759,0.000367,-0.000764,0.321,0.036,-0.072,2.2608,0.00854,-0.00854,,13.635,5167.0,4.527,0.848,14.741,290.35803,40.567741,0,0,0,0,q1_q17_dr25_tce,1,122441491.0,name_planet,4473.01,122441491,KP,3.7970076,16421.7314916,743.4276,-743.4276,2.5256778,0.1460445,-0.1460445,11.7557579,5211.36,4.54655,0.832631,14.148,290.357978,40.567697,name_planet,0.999997192797276,1,0.2128776685489236,122441491.0,0.1168,,<a refstr=H_EACUTE_BRARD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A..93H/abstract target=ref>H&eacute;brard et al. 2014</a>,13.0,14431.2,16421.7315,K00188.01,290.35803,40.567741,14431.2,11.6,16421.7314916,743.4276,0.108759,0.321,13.635,0.959820821774438,0.5032800000000001,0.21336,0.37996,0.22668,1.2210278635380825,1.1719679673906087,,7,14.718189,gaia_nearest,0.1686164977214266,0.2626113665653197,0.1686164977214266,0.1292130192118168,0.3548857707998424,0.0674544751273591,1.4260177521103308,1.117161093418259,1.0208133988139885,1.1784011981596616,,fixed_b,OK,CONSISTENT,1.8791702791521598,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked,False
10905746,K01725.01,Kepler-1651 b,CONFIRMED,CANDIDATE,9.8786461,1.742e-05,1472.7,35.3,-35.3,0.034764,0.00109,-0.000531,0.019,0.423,-0.019,1.8915,0.042,-0.042,,41.282,3609.0,4.843,0.422,13.496,283.62885,48.391003,0,0,0,0,q1_q17_dr25_tce,1,48353358.0,name_planet,6004.01,48353358,KP,9.8786838,1728.7453821,162.31392,-162.31392,1.8852042,0.2545868,-0.2545868,2.1083189,3759.27,4.86726,0.460619,12.1042,283.62826,48.390808,name_planet,1.0000038163124398,1,1.575475484237742,48353358.0,0.03355,,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..267M/abstract target=ref>Mann et al. 2017</a>,8.0,1472.7,1984.0,K01725.01,283.62885,48.391003,1472.7,35.3,1728.7453821,162.31392,0.034764,0.019,41.282,0.925943683274722,0.5218,0.23038,0.28706,0.32166,1.269447610155376,1.175436995871562,,4,13.496,kepmag,1.7528589801837675,1.8247380080114912,1.7528589801837675,0.160298482006841,7.144995624372299,0.1090416977210156,1267.7457780156187,0.9966715305313244,2.163726619769302,-5.320085552362095,0.0864555735743976,tracks_b,OK,DEEPER_TESS,63.43324107191071,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
9631995,K00022.01,Kepler-422 b,CONFIRMED,CANDIDATE,7.891448838,5.06e-07,10344.6,6.9,-6.9,0.093464,0.000135,-0.000212,0.306,0.022,-0.028,4.2854,0.00697,-0.00697,,14.784,5972.0,4.313,1.237,13.435,282.62967,46.32336,0,0,0,0,q1_q17_dr25_tce,1,123495874.0,name_planet,2176.01,123495874,KP,7.8914271,9822.0002486,213.92288,-213.92288,4.2653156,0.1118379,-0.1118379,12.9299942,5883.0,4.25,1.27992,12.9934,282.629633,46.323281,name_planet,0.9999972453727514,1,0.2989288687750397,123495874.0,0.0957,,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,15.0,9822.0002,10638.0,K00022.01,282.62967,46.32336,10344.6,6.9,9822.0002486,213.92288,0.093464,0.306,14.784,0.9675306884235688,0.3742,0.2686,0.2842,0.2586,1.181736483700065,1.1433663136095713,,2,13.411342,gaia_nearest,0.2745755869032779,0.3779355180437481,0.2745755869032779,-0.0518398515001437,0.3021666818111325,0.0545418375449513,1.3527866928544483,0.995313296308396,1.0151421971775618,-0.3492550562272346,0.3223996691071129,fixed_b,OK,CONSISTENT,1.3574782075395146,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
9651668,K00183.01,Kepler-423 b,CONFIRMED,CANDIDATE,2.684328541,8.2e-08,18136.5,7.4,-7.4,0.121923,4.6e-05,-8.5e-05,0.076,0.008,-0.053,2.69382,0.00073,-0.00073,,8.546,5561.0,4.411,0.956,14.29,292.85574,46.391178,0,0,0,0,q1_q17_dr25_tce,1,63452790.0,name_planet,4434.01,63452790,KP,2.6843081,18209.9206621,663.26434,-663.26434,2.7683352,0.119685,-0.119685,13.9748499,5616.02,4.4174,1.01895,13.814,292.855719,46.391188,name_planet,0.9999923850602904,1,0.0632889913386838,63452790.0,0.12599,15872.0,<a refstr=GANDOLFI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..11G/abstract target=ref>Gandolfi et al. 2015</a>,14.0,15872.0,18795.0,K00183.01,292.85574,46.391178,18136.5,7.4,18209.9206621,663.26434,0.121923,0.076,8.546,0.958271694903076,0.4398333333333333,0.2440666666666666,0.3339,0.2420333333333333,1.2288817841776494,1.1776026301594322,,6,14.26866,gaia_nearest,4.209943750111574,7.023763775382381,4.209943750111574,0.0040400545983401,6.954419268429794,0.0618612884390546,1047.7698881859424,1.0276615364055506,4.698633764657199,-22.995236196353787,,duration_inconsistent,OK,DEEPER_TESS,108.73184364906656,0.2281273259447006,neighbour_can_supply_change,neighbour_can_supply_change,multi_sector_scatter:not_checked;within_han2025_deficit_band,False
