source_id,ra,dec,dist_pc,phot_g_mean_mag,bp_rp,radial_velocity,sep_now_pc,v_rel_kms,t_enc_myr,d_min_pc,transfer_score,comoving
291512216497803264,27.2587767832399,25.20527338242641,22.07427231131201,13.868724,3.1814318,5.6532116,15.20046779488311,51.0661612208018,-0.2910090889107469,0.2604617473263952,0.001472277334546,False
3118434397663311360,96.3200054103708,-0.9468533456659972,32.88355974251282,5.735034,0.73482513,47.333424,34.919825943595896,28.733024249417024,-1.1876771423975574,1.1579593964668262,0.001046029638179,False
5111556203786114176,58.92823247602941,-12.484602156853084,41.58706191775883,14.090287,2.8997154,44.93726,33.064875080505935,39.00412045625125,-0.8286988691936754,0.7312375733638806,0.0008989189239403,False
5148602083419126016,32.40292540650854,-14.360618985962684,19.799208074333364,10.745837,2.3951588,17.468655,7.79588060178182,29.936371092922275,-0.2507429140654573,1.35728397812612,0.0008221119669447,False
2841076512178583168,350.3469686169255,24.802936808214007,30.432193737952694,12.284129,2.3782473,-14.082226,22.48616362404076,33.16671817439383,-0.6614001446835212,1.5205019085493328,0.0005978717449582,False
309287333789383680,21.582622289988358,30.08911531180668,26.700656670228977,14.681066,3.4070902,3.0152216,19.652415243567766,47.850746282038365,-0.4012977898343988,0.7387090162443238,0.0005912200710957,False
2550544720750455040,8.930413539610745,2.5530211398161597,27.66257792449065,14.402553,3.7529316,5.741492,14.20118276064719,35.53285156142544,-0.3888056739793548,1.428521472609318,0.0005544381476964,False
2501776500974951168,39.375907368085365,0.356866570153772,22.979301743389826,13.600848,3.0265493,24.063696,12.96275922567674,46.184404678257366,-0.2730426774854487,1.3067950557512944,0.0003587581844657,False
327741674389296128,34.72868665841738,35.218075478795384,43.542878378276434,11.107754,1.8677158,19.43307,37.09329954332608,54.9445160374541,-0.6598784009117624,0.9869383986659186,0.0003356303678381,False
37463870148333312,54.10982303171778,11.800590041095742,46.021195620500094,12.815305,2.3389225,48.791473,38.2459942073606,61.47389682678976,-0.6081415660718712,0.960860894640718,0.0002753962317417,False
317329883389594752,21.77725230127494,34.37750400270014,42.05088132316843,6.162346,0.6011429,13.230924,34.558501642775624,53.84429653976069,-0.627145654237375,1.269784513359272,0.0002716380218858,False
2473608009504466688,12.530589460777726,-10.645349194018037,15.92299959721994,5.0295434,0.6863718,8.212956,1.60880513971291,52.87776262197092,-0.0142151343546009,1.4132580378056654,0.0002530651804042,False
2372192767809294592,15.83877205672847,-13.7994314797556,15.855947936000645,10.628398,2.4768448,15.413711,1.5426218845684228,55.65914819441166,-0.0070484519351821,1.4895314499650618,0.0002167091313944,False
2372192389852176768,15.837700742832006,-13.806212788118964,15.878194809714158,10.863111,2.5426407,14.993961,1.5556226987682236,55.89466150082728,-0.0071970125197023,1.500234276171304,0.0002133537376818,False
1958031442283263616,332.81938828912376,41.01626512027399,23.69467905926024,10.382534,1.903348,8.720344,22.441185482461314,71.53216463976277,-0.3064952836825582,0.922448809208304,0.0002118629379851,False
2420649585275393920,356.83925393911727,-12.343968535630694,16.770370134259444,14.001163,3.3906221,-0.95417875,4.335882146534377,54.4751670863875,-0.0708488395734883,1.79438058839894,0.0001877968466441,False
2783201278108016640,11.524632233291408,19.1616874458883,40.28279413419132,14.603627,2.9174738,21.881968,29.194952880988424,59.56020110516678,-0.4786351755932746,1.5253755635977744,0.0001848038030674,False
2761165175302182656,351.8608040608507,8.754569957882778,24.476988883947463,13.031115,2.6329641,8.610505,13.913775720744562,55.86022750444979,-0.2414841610908011,1.8085664553640888,0.000177198535518,False
6621762912325848448,335.8242393635303,-27.156087313129262,30.000178456096855,13.271137,2.8358564,38.40517,19.697703744495428,57.91688305553133,-0.3309359460277331,1.9383770351431069,0.0001537982457376,False
62669933697249024,51.59384762940528,23.21961288997886,46.228103908455225,14.456469,2.714404,49.396866,39.62136896462253,72.01113483436613,-0.5374555492694214,1.7701272262822991,0.0001089422166986,False
350458855931484672,24.6418012452376,44.58994223920013,42.06834521107201,14.77676,2.4995756,47.855644,37.2169694037239,93.11116870143697,-0.3905361328409849,1.4383523631309707,8.019201997948578e-05,False
2597112714678242560,342.1428246333457,-14.526033931119484,41.44565588442181,14.982857,3.016264,72.49766,29.114985032912223,96.46209941971831,-0.2944948384324625,1.90206398878266,5.650169249532434e-05,False
