n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,resists_mundane,is_candidate
709,0.4657151052814784,32,0.045133991537376586,1.8423656379437063,0.16549444438435287,0.04303872777411018,0.8276303199443893,5,0.0,0.40652714970548975,724146024570408064,160.1879554128484,24.73727851628109,13.200605392456055,0.7580137252807617,2.1706501636030477,main_sequence,True,True
660,0.7384417734756655,27,0.04090909090909091,1.9841931883726698,0.36161455120142927,0.03014742071455024,0.7500073650879951,2,0.0,0.33409060222585274,724402275203766784,158.91707217040445,24.964731767154227,14.408293724060059,1.2861862182617188,2.6446493766282106,main_sequence,True,True
641,0.1683098461910043,54,0.0842433697347894,1.1085810469718984,37.5057947316528,0.06970794229288031,0.711051090626682,7,0.007573458067792541,0.1683098461910043,723348260165246848,159.9266083754307,24.07705404929737,16.859609603881836,2.1987133026123047,2.559698717963812,giant,False,False
680,0.16760237578722337,57,0.0838235294117647,0.948028894862392,0.19943910365172468,0.04996379573919129,0.7095466433264689,10,0.007343201023160032,0.16760237578722337,723087641549319168,161.11070053001075,23.615003274302463,16.785856246948242,2.7414846420288086,3.9803420003452423,giant,False,False
723,0.4837421172079016,13,0.017980636237897647,1.4579285853811272,0.502052279849081,0.04001752574663565,0.7011696623285153,2,0.004766931690120526,0.4837421172079016,724706878579585152,161.39804324261883,25.924100901176306,14.971282005310059,0.9460420608520508,0.8899653304667383,main_sequence,False,False
669,0.2903059698792969,23,0.0343796711509716,1.1182804953105319,1.0351152489147826,0.030467603495290284,0.6979565486700449,2,0.0,0.2903059698792969,724627370145038848,160.25140311485973,25.43487489517061,16.576704025268555,0.8250637054443359,0.4253729667222963,main_sequence,False,False
717,0.5602710852124221,13,0.01813110181311018,1.3993949323692645,0.9972355052570461,0.03271750936810175,0.6736362975188377,1,0.003504048537629247,0.5602710852124221,724690523344131456,161.0325970907826,25.821149123244272,14.843085289001465,1.037064552307129,1.3786714906616748,main_sequence,False,False
701,0.41697910473539956,8,0.011412268188302425,1.1360846226941257,0.9970909973079404,0.04352917660446552,0.6651063243803079,1,0.0,0.41697910473539956,723732127162241792,161.24940737261386,24.691017382337662,14.583329200744629,1.6697053909301758,4.177020923649348,main_sequence,False,False
701,0.19533542893984457,8,0.011412268188302425,1.29512640530412,0.9971632460470047,0.04027435253784423,0.6650522508205416,1,0.0,0.19533542893984457,723730203016897792,161.13945108729413,24.623411520634285,15.271932601928711,1.7179803848266602,2.6892898631583413,main_sequence,False,False
745,0.1293515483772053,37,0.049664429530201344,1.3233889824386642,0.9972221183108714,0.055859616454404376,0.6625089636649972,6,0.0,0.1293515483772053,724487491650215936,158.82867709461317,25.461357348237634,16.7193546295166,0.8432674407958984,0.46245212438918126,main_sequence,False,False
702,0.18491738146130576,20,0.02849002849002849,1.080387969015991,7.946410029515124,0.0386415701184755,0.6590435384177099,2,0.0,0.18491738146130576,723826749586157952,161.84691714977333,24.947686496311057,16.829769134521484,1.0387248992919922,0.9065100641097037,main_sequence,False,False
635,0.3459573582985541,8,0.012598425196850394,0.9345295208623912,1.0002798776109707,0.04862422025043361,0.64558156198753,1,0.003277057312446656,0.3459573582985541,724763636572154752,161.0728002943705,26.02272357610583,13.164127349853516,0.9729185104370117,3.0084956378621976,main_sequence,False,False
655,0.1860829541462492,25,0.03816793893129771,0.9755239267515351,0.6809396010251897,0.03267881265947747,0.6286510522669884,1,0.0,0.1860829541462492,722982565174371712,161.11407378150042,23.000568840937124,16.83800506591797,0.8044776916503906,0.3665037818112807,unknown,False,False
159,0.24091883405052805,15,0.09433962264150944,1.5327170287763556,0.9972743642176972,0.2224930130767092,0.6279349649377864,2,0.01242671762192736,0.24091883405052805,724761029527242240,160.62307865207333,26.14958576596666,13.108612060546875,1.0180463790893555,3.093197673929378,main_sequence,True,True
1167,0.15022034738016443,57,0.04884318766066838,1.085216715214015,0.997235667994537,0.03335128133540815,0.6209536974768696,6,0.005361129336229195,0.12143947072353178,722920580206360192,159.6886328810236,22.654308539193856,16.51422691345215,1.2064790725708008,0.8233016616858146,main_sequence,False,False
619,0.12441785659106952,44,0.07108239095315025,0.9926086057693637,0.997366718884691,0.03948253373614546,0.6135382252297318,8,0.0077658298630607124,0.12441785659106952,723371762226228992,160.52145477088956,24.385491988939016,16.871335983276367,0.9712600708007812,0.6049904252614089,main_sequence,False,False
796,0.12304998470915895,64,0.08040201005025126,1.030861572513014,0.33360943374550817,0.05232514455616919,0.6068254250136711,8,0.008302897103673079,0.12304998470915895,724227319711367168,159.6698945468872,25.052149287416125,16.474925994873047,2.0808658599853516,2.8638937996397154,main_sequence,False,False
752,0.12464479191996791,72,0.09574468085106383,1.2893456267849694,0.4992473972512348,0.08971133791466886,0.6024240220599515,6,0.012406058619335525,0.12464479191996791,724855690606530816,159.708875487841,25.931250304666392,16.57892608642578,2.1177968978881836,2.6229406808457383,main_sequence,False,False
496,0.16159125415107634,31,0.0625,0.9453753150906421,1.0135139457962128,0.06750092942555412,0.5940559100224418,3,0.009544662408554984,0.16159125415107634,723582181263951872,162.98699729251018,24.66030473151315,15.42542839050293,2.41556453704834,6.769212460678738,giant,False,False
663,0.14049946371701072,13,0.0196078431372549,1.1426506633505629,0.2906758507833369,0.03832028204443819,0.59219507294626,3,0.0,0.14049946371701072,723347985287303168,159.94923466425118,24.055179180058023,16.082340240478516,1.085097312927246,0.9657534436495985,main_sequence,False,False
528,0.12660085990693448,52,0.09848484848484848,0.9286957096583818,67.89719971381655,0.09451162637523228,0.5905949197957064,6,0.01156006936025845,0.12660085990693448,722496207373194752,157.76472332600585,23.315840159778876,16.470861434936523,2.7336111068725586,5.487099003542495,giant,False,False
400,0.12616009787926596,29,0.0725,1.117160170878006,0.2501628175131789,0.0730945911221684,0.5868428470669459,5,0.006962647014028923,0.12616009787926596,724229965411222016,159.62887818305572,25.116519929693315,16.87677574157715,1.7198171615600586,1.423462463883862,main_sequence,False,False
466,0.12097392087940373,42,0.09012875536480687,1.0034644753616995,0.4994104563975071,0.10895601466416496,0.5714533902305521,8,0.01231396485062741,0.12097392087940373,723756007180427008,160.72920803619124,24.574068913894077,16.45222282409668,2.634977340698242,5.185977630725863,giant,False,False
732,0.12564815257575346,46,0.06284153005464481,1.1258599556512718,0.9972944133562682,0.07658535137867924,0.5704954416665351,5,0.011849898699103988,0.12564815257575346,722451677152279808,158.72690521573685,23.311119854487057,13.737723350524902,1.14837646484375,0.16724722118363233,giant,False,False
1340,0.12039103308242416,61,0.04552238805970149,1.1916826583847728,0.9970909973079404,0.03382708705318228,0.5696605228080034,6,0.0019803551080125764,0.09158033297569534,723440722220929664,162.16028770199907,23.985038474379802,15.90017032623291,1.2047052383422852,1.1660169911764577,main_sequence,False,False
1210,0.19459368219012574,21,0.017355371900826446,1.1517829410303702,0.9464814472275722,0.020822736653932993,0.5667259411245256,2,0.0,0.13994078779068375,723644436814642304,162.45576983251541,24.87700604318515,16.28392219543457,0.7904090881347656,0.46890976065345774,main_sequence,False,False
