n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,glint_max_brighten,glint_sigma,glint_events,glint_score,is_glint,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
869,0.37575589761177397,20,0.023014959723820484,1.0030474690747115,0.12484141977426129,0.032175148564668354,0.6698671222986514,2,0.0,0.19088389061333932,754207100020753,175.7783391,46.839475,18.61203956604004,2.858367919921875,3.674383040700164,giant,0.007916487992356426,1.932108648880611,0.05602919525013082,0.09805109168772892,False,2.644473863379613,64.44919086646738,1,0.8239508191194693,True,False,False,0.908256880733945,
844,0.27458396372652516,9,0.01066350710900474,0.962361617872364,0.5479419767347505,0.02563574630619947,0.6623092761081402,1,0.0,0.27458396372652516,754207100005649,174.9577263,46.88052105,,,,unknown,0.0029168318520455035,0.9023030943552989,0.020643964500183028,0.03612693787532029,False,0.40280181785196056,5.931856770276316,1,0.2711686528524236,False,False,False,0.9371428571428572,
827,0.38165382307763207,17,0.020556227327690448,0.8606078445795275,0.11452905679931251,0.027748792549331183,0.6616753622352006,1,0.0,0.34207031755497674,754207100006020,175.6620369,46.8447632,,,,unknown,0.0047849821220212144,1.3887921995037877,0.03386586297382983,0.0592652602042022,False,0.8047088996614518,12.546041542148357,5,0.0,False,False,False,0.9631336405529954,
745,0.3878127166221249,36,0.04832214765100671,0.8460157943393676,0.9971532532416165,0.06786513924295401,0.6616601323061517,5,0.03599344197365401,0.3878127166221249,754206200005694,176.4634999,46.8546829,,,,unknown,0.010799678776934126,3.3612251295006814,0.07647839088394182,0.1627351944069527,False,0.5852607977632418,9.579451063511272,13,0.0,False,False,False,0.9658536585365853,
807,0.3617881377971869,10,0.012391573729863693,0.9236780392206373,0.14374261363707194,0.02807253873254841,0.6615782383802354,1,0.0,0.2812830090333024,754207100010771,174.8034912,46.992154,,,,unknown,0.003724446719374174,0.9536134089582452,0.026410475899779167,0.04621833282461354,False,0.8443558602971406,11.490900512009109,5,0.0,False,False,False,0.9400921658986175,
819,0.3424047189733489,8,0.009768009768009768,0.8953908594799262,0.15934804845733314,0.028098155523380075,0.661570553342986,1,0.0,0.3424047189733489,754207100005919,175.7619881,46.856368,,,,unknown,0.004975971970261027,1.1669539006942498,0.035203370656581044,0.06160589864901682,False,0.5144186872894747,6.913061276979819,3,0.2680324478584784,False,False,False,0.9430051813471503,
682,0.24750184404621234,13,0.01906158357771261,0.8070297540578169,0.33404270011056486,0.032294179859886786,0.6603117460420339,1,0.0,0.22077521106126952,754207200013385,174.4404437,46.8228791,,,,unknown,-0.0012507257354275555,0.2533860821507107,-0.008872447213099967,0.0,False,0.2876563088352355,6.38236278092066,0,0.0,False,False,False,0.9571428571428572,
729,0.3444541626621923,10,0.013717421124828532,0.7281645202788986,1.011707046670557,0.03297190668869698,0.660108427993391,1,0.0,0.3409125774831294,754207100020429,174.9126928,46.9057578,,,,unknown,0.001806523388899691,0.36854928824115724,0.012778078819200265,0.06700449507645759,False,0.9727679333285044,11.238237132372388,17,0.0,False,False,False,0.986159169550173,
814,0.4423663051469152,82,0.10073710073710074,0.7302572453300024,1.002695165064587,0.03323891171390866,0.6600283264858274,8,0.07822869042665036,0.4423663051469152,754207100030244,175.64688595,46.888147849999996,,,,unknown,-0.003435713561602161,0.8890450626438359,-0.02433970732669188,0.0,False,8.114130862970711,125.00122359373191,25,0.0,False,False,False,0.9770773638968482,
648,0.3093757877406097,3,0.004629629629629629,0.8701562478885605,0.49868708923089455,0.03367263045285913,0.6598982108641422,1,0.0,0.3093757877406097,754207200006282,173.61115035,46.87560705,,,,unknown,-0.00020345652183785163,0.04180647325544711,-0.0014396789045684139,0.0,False,0.40144577945739846,5.824680003313042,2,0.22896475021030638,False,False,False,0.9758064516129032,
694,0.2581175935865707,14,0.020172910662824207,0.8822303778794515,0.3935782922220786,0.033708806075958296,0.6598873581772126,1,0.0,0.2581175935865707,754207200006523,174.5306984,46.8635224,,,,unknown,0.0018255431393398786,0.330734789992926,0.012917727696051977,0.10783329619536368,False,0.19533451545323488,4.584551209774402,0,0.0,False,False,False,0.94,
664,0.35651441282209173,9,0.01355421686746988,0.929659150260036,0.2528905982571738,0.034744274871840605,0.6595767175384478,1,0.0,0.34014215554314475,754207200006026,173.89380384999998,46.9098076,,,,unknown,-0.003810901504472985,0.8168371586282316,-0.02696632407660214,0.0,False,0.41174116986640374,5.9589952169749,3,0.1966386999595151,False,False,False,0.9596774193548387,
689,0.25856814703814723,12,0.01741654571843251,0.9119696496056846,0.13659699191053443,0.03647024347560169,0.6590589269573195,1,0.0,0.25856814703814723,754207200012529,174.495199,46.9232187,,,,unknown,-0.001802496607136785,0.5303525609743479,-0.012757223541472643,0.0,False,0.35759603215722824,7.2986813696876185,1,0.29546018864409274,False,False,False,0.9516129032258065,
643,0.2907792915928825,5,0.007776049766718507,0.821931492715184,0.2317284475932322,0.03753554000873507,0.6587393379973795,1,0.0,0.2907792915928825,754207200006513,174.4775428,46.8644083,19.00341033935547,2.6822891235351562,2.7267653965836938,main_sequence,-0.0059372459675995515,2.043041717988071,-0.0420210355622748,0.0,False,5.141002582248662,84.57268714590899,4,0.68,True,True,False,0.9760479041916168,
652,0.3264150982347752,11,0.01687116564417178,0.6989467638431249,4.475337246512057,0.038903199242906646,0.658329040227128,1,0.0,0.3264150982347752,754207200022838,174.1915398,46.8792652,,,,unknown,-0.0008730026404393595,0.1606481458400782,-0.00617745488677298,0.0,False,0.5384595428047321,8.494882914710908,13,0.0,False,False,False,0.9884393063583815,
671,0.33166543899183953,17,0.02533532041728763,0.8967719276878646,0.9972287559662,0.038976097633485834,0.6583071707099543,1,0.0,0.24019749683805192,754207200006572,173.9478408,46.8474636,,,,unknown,0.0024373069840716616,0.38407957469251225,0.017243148007452996,0.03017550901304274,False,0.3986111944480444,7.59466010306334,6,0.0,False,False,False,0.9904761904761905,
646,0.37758564558846863,65,0.10061919504643962,0.8641797402754011,0.14253233752370847,0.041808987082812075,0.6574573038751563,12,0.05731841133814735,0.36821743022596587,754207200012220,173.97268265000002,46.9523662,,,,unknown,-0.0011711862769982412,0.17549264617004012,-0.008289108080700264,0.0,False,0.4997738604018105,8.535214925878906,22,0.0,False,False,False,0.9903381642512077,
690,0.36270613749815983,34,0.04927536231884058,0.9018469036076049,0.12490653948835295,0.051168072921089394,0.6569844573010203,3,0.019221706940884327,0.22200899460517987,754207200035866,173.8883573,46.8419277,,,,unknown,0.008116979507844702,1.2268818568329871,0.057424969419902175,0.1289027873939197,False,0.4923112053670078,10.44777421224658,6,0.0,False,False,False,0.9765625,
593,0.48756944709890093,61,0.10286677908937605,0.7774822352574903,1.0027715094014666,0.0450207201004414,0.6564937839698676,8,0.06746335575308668,0.48756944709890093,754207200006950,174.5111694,46.8094157,,,,unknown,0.005535565424789918,0.8588143161748087,0.039314842610464924,0.09721006547740449,False,0.68706742553389,10.524331194965416,23,0.0,False,False,False,0.9866666666666667,
632,0.38248077908554046,8,0.012658227848101266,0.8241643644129402,0.13989794841860934,0.045389673585284014,0.6563830979244148,1,0.0,0.38248077908554046,754207200005877,173.84507565,46.925864000000004,,,,unknown,0.003019212419806165,0.44540851781044905,0.02136857181293925,0.12262227339991641,False,1.071896706250456,15.2066229850342,9,0.0,False,False,False,0.9894179894179894,
459,0.46524793293082145,5,0.010893246187363835,0.8035550484630519,0.27411839953532613,0.05096383328940579,0.6547108500131783,1,0.0,0.46524793293082145,754207200006010,173.8993795,46.911856,20.000289916992188,2.2040328979492188,1.1623636796928283,unknown,-0.01722599966706264,2.239846946597063,-0.12200656626990669,0.0,False,0.8099570947982295,6.25477358809083,1,0.5081343686782946,True,False,False,1.0,
691,0.3512455347958796,9,0.013024602026049204,0.7378879712597493,0.1349883353808215,0.05099478942289815,0.6547015631731306,1,0.0,0.20572619469937226,754207200005715,174.0922447,46.9498191,,,,unknown,-0.0015834910272764882,0.23989984728429767,-0.011207205012702327,0.0,False,0.3377518492607259,6.797492194311343,2,0.24667158611423742,False,False,False,0.9272727272727272,
798,0.3937458451177671,62,0.07769423558897243,0.7922987176423644,1.0027715094014666,0.05324433051523463,0.6540267008454297,8,0.0832566058706497,0.3933665860358656,754207100020785,174.87593405,46.82755505,,,,unknown,-0.005361659625693397,1.0128163482825436,-0.0380347717971422,0.0,False,1.0789954554845864,16.24401167686557,20,0.0,False,False,False,0.9810126582278481,
572,0.41792296656525474,66,0.11538461538461539,0.5351187829643118,0.1427873097541168,0.05416768346047158,0.6537496949618585,6,0.07344484856122309,0.3627341235817376,754207200025424,174.1468438,46.95046465,,,,unknown,-0.0008666799520793579,0.08430888975447577,-0.006151563057701439,0.0,False,1.0500323765263495,15.243090249753367,27,0.0,False,False,False,0.9960629921259843,
657,0.3183375674982142,74,0.1126331811263318,0.8662118472058151,0.24450095085495432,0.055473022569729365,0.6530518647488613,13,0.04795921901721614,0.3014224254219259,754207200006514,174.4167418,46.8634541,,,,unknown,-0.0001866622977782345,0.020981789406942203,-0.0013211079843886563,0.0,False,0.7003792634591863,13.745608758631834,15,0.0,False,False,False,0.9896907216494846,
462,0.4178317451930349,4,0.008658008658008658,0.8090350406606351,0.5057020834767162,0.06702596073947155,0.6498922117781586,1,0.0,0.4178317451930349,754207200005685,173.84492060000002,46.94842915,,,,unknown,-0.012400325902317303,2.818795618478539,-0.0869649799916802,0.0,False,1.159240412939932,9.390259602724907,4,0.5385367947029988,True,False,False,1.0,
868,0.2912772725821072,30,0.03456221198156682,0.9093717013086068,0.9972287559662,0.06848722889040786,0.6497380690747451,2,0.009905254086044186,0.24913503643137203,754207100005929,174.9227762,46.849573250000006,,,,unknown,0.003087290252282647,0.9255040276258697,0.021837324899205503,0.03821531857360962,False,0.5444143207017476,11.047518347029254,8,0.0,False,False,False,0.9782608695652174,
695,0.19424382956423447,11,0.015827338129496403,0.7893164615002062,29.3421296696071,0.03227807008347285,0.6472692593205563,1,0.0,0.19424382956423447,754207200005753,174.0159965,46.9437088,,,,unknown,0.003016173893299003,0.5347001099790482,0.0213470607625112,0.0373573563343946,False,0.30097131216311546,8.566223816456029,1,0.3377288403461564,False,False,False,0.8571428571428571,
624,0.7078951445499779,35,0.05608974358974359,1.1067918865097977,0.9997090184987818,0.1839073152653748,0.6461355687798463,5,0.031699916610376355,0.5333190685561567,754207200006416,174.5081391,46.87689895,19.373361587524414,0.4213600158691406,-0.28256791540379067,unknown,0.03145510462981039,1.0043970683939782,0.22064344347300482,0.475,False,1.0432245587575966,13.754818230879387,3,0.6367309097450585,True,False,False,0.9587155963302753,
585,0.590494291682508,121,0.20683760683760682,1.069117715064973,0.34088162735496313,0.03772431758668253,0.6435440533421795,15,0.08689375721698389,0.4977450796677899,754207200025700,173.8577084,46.8564793,,,,unknown,-0.013982416244596056,2.1322367275419305,-0.09901711029082055,0.0,False,0.7380548583627098,11.212172596002507,14,0.0,False,False,False,0.996078431372549,
682,0.2938961946668478,58,0.08504398826979472,0.8441053764969818,0.9972287559662,0.059054087997748694,0.6398165298995505,4,0.03415574790037498,0.2938961946668478,754207200017904,174.03042525,46.978176500000004,,,,unknown,0.0031404796819622135,0.5533613767486447,0.022226838692298613,0.06730605862061345,False,0.5825783492946679,12.83738657514061,3,0.3859718301226374,False,False,False,0.9727891156462585,
394,0.5000189503030469,2,0.005076142131979695,0.8789548421910575,0.4986330579320289,0.11193107621380362,0.6364206771358589,1,0.0,0.5000189503030469,754207100011705,174.9392261,46.87410255,20.90745735168457,0.7638874053955078,,unknown,-0.0050654766280695054,0.8098623042868958,-0.02957108146640002,0.0,False,1.234601469359987,7.234761990317548,3,0.5497968265375673,True,False,False,0.98989898989899,
615,0.5098490056623662,75,0.12195121951219512,1.7429319579352378,1.0005622332195916,0.38661810046227296,0.6321245183099322,17,0.028107703961547673,0.5098490056623662,754207200013402,174.1564688,46.817101,,,,unknown,-0.02442126450281686,0.6835309613540277,-0.1733417037780107,0.0,False,0.664011487054972,8.778534175650607,2,0.41838701970675407,False,False,False,0.9759615384615384,True
146,0.6615827593827419,47,0.3219178082191781,1.600875809453363,0.2494910560022873,0.1544394334300882,0.6297207185381752,5,0.1304173056115403,0.6431036717141005,754207100032463,175.64723220000002,46.887808250000006,,,,unknown,-0.05085683945943215,1.5616063864213199,-0.2880407548594003,0.0,False,1.0269328441902958,10.957754849119398,9,0.0,False,False,False,0.9886363636363636,
805,0.4873643557276587,51,0.06335403726708075,0.8364327092359698,0.10678941169169924,0.04263420415606636,0.6272097387531801,5,0.050550773110749216,0.287698465400531,754207100005232,174.9736405,46.9303682,,,,unknown,-0.006327733245691661,1.6569125601564938,-0.04457641780446669,0.0,False,0.8375707954889695,12.918539363985694,18,0.0,False,False,False,0.9856115107913669,
771,0.15676551341036038,80,0.10376134889753567,1.0127143266851404,1.0001063564478727,0.12382451584882656,0.6271715059222192,12,0.009462995827596387,0.14350514201112408,754206200005688,176.2742314,46.8557373,,,,unknown,0.0027985227744138914,0.4319748924787859,0.019817859684526467,0.03468125444792131,False,0.11879840872558489,6.97759549258935,0,0.0,False,False,False,0.75,
702,0.4866706122844673,55,0.07834757834757834,0.7651388877904219,1.0027715094014666,0.04804448091623676,0.625586655725129,5,0.08199270169410894,0.4866706122844673,754207100015948,174.798014,46.9916915,,,,unknown,-0.007025078947709801,1.134404677441595,-0.04949901133190059,0.0,False,1.0573145615109767,12.583221623017964,24,0.0,False,False,False,0.9902912621359223,
649,0.35477099798537304,21,0.032357473035439135,0.8313333250708214,0.12497172717331988,0.04649356243979623,0.6249828735207065,1,0.010356352582451551,0.248307806533416,754207200013064,173.8996759,46.8494511,,,,unknown,0.005269011401208888,0.9050661581654703,0.03728405702470646,0.0652470997932363,False,0.6156614397685762,10.698428180837352,8,0.0,False,False,False,1.0,
124,0.44679778288403427,45,0.3629032258064516,0.8125531776539363,0.20441050585096493,0.150235849595677,0.6249292451212969,9,0.11718958380160109,0.44679778288403427,754207200022480,174.41488464999998,46.95373285,,,,unknown,0.031878375155671435,1.2854914680231428,0.12699400269192193,0.30036450471086334,False,0.9994764806480387,15.63742661384208,11,0.0,False,False,False,1.0,
145,0.5200820696886027,43,0.296551724137931,0.8192452386256608,0.11201565285050824,0.15296494083329568,0.6241105177500113,12,0.14566393375355086,0.5200820696886027,754207200035817,173.6158949,46.8870038,,,,unknown,0.0007933478513484721,0.044537894882248866,0.003348035983083984,0.05050192011325409,False,1.739564690051254,21.666725919703016,15,0.0,False,False,False,1.0,
736,0.423256750522061,22,0.029891304347826088,0.9492440550092095,1.000030417370296,0.07222946725841733,0.6234376848934602,3,0.028297824976338235,0.34412348557132966,754206200005786,176.41365925000002,46.8433089,,,,unknown,0.005159453999208523,0.9157276930795937,0.03653691572699292,0.08797806406069912,False,0.7560441879074769,11.363451260536255,7,0.0,False,False,False,0.9949238578680203,
382,0.5049166510821854,53,0.1387434554973822,0.6275031485188265,0.33268158750380417,0.06974857585345226,0.6190754272439642,5,0.1322170916061806,0.4259689295413177,754207200013366,173.83617805,46.81568945,,,,unknown,0.055466704780363224,6.4519256187002485,0.3895264626399907,0.6886540494960198,True,1.7501949482922905,17.9899181251526,19,0.0,False,False,False,1.0,
463,0.5513946175741588,48,0.10367170626349892,0.6560045937715514,0.33389987135932736,0.092211307113116,0.6123366078660653,5,0.12501027905035217,0.4214466135335512,754207200012153,173.9144087,46.9606959,,,,unknown,0.0013713831890912473,0.1867584425002969,0.009662822873909349,0.01690994002934136,False,1.8518468545609945,18.81049309741462,23,0.0,False,False,False,0.9957446808510638,
280,0.5928973063097378,87,0.3107142857142857,0.8591660398848175,1.0027607425056786,0.09568804340570342,0.6091507298354318,17,0.13213014737937775,0.5928973063097378,754207200012721,173.62277385,46.8857879,,,,unknown,0.0044995153825295505,0.27982763413465245,0.03186871196513068,0.055770245938978676,False,1.362170382978312,18.830275462935862,14,0.0,False,False,False,1.0,
209,0.4908418263535682,85,0.40669856459330145,0.5148619499636402,0.42529362626622585,0.11777898846654407,0.6089520177457511,16,0.17042247467949695,0.4908418263535682,754207200034851,173.9199365,46.9485172,,,,unknown,-0.01501115030727757,1.0962970876836806,-0.060746289836765915,0.0,False,2.2346966592510773,30.77791015536751,25,0.0,False,False,False,1.0,
757,0.30359416708290854,119,0.1571994715984148,0.9916734871310392,0.9971532532416165,0.17193071986874728,0.6084532127761804,20,0.03617966661154133,0.2679001464107711,754206200005752,176.246682,46.8477105,,,,unknown,0.008066933144112673,1.0894274080639827,0.05711480870138956,0.09995091522743171,False,0.31593743000457364,8.300436211748107,3,0.1731129190163978,False,False,False,0.9655172413793104,
819,0.43266084173444874,101,0.12332112332112333,0.8648827668518159,1.000030417370296,0.05662526512409921,0.6080124204627703,19,0.0610408385866301,0.43266084173444874,754207100025934,174.9450431,46.9381784,,,,unknown,-0.002557848255636912,0.6052695885803357,-0.018103252284808698,0.0,False,0.8318144476201248,13.340734406157383,22,0.0,False,False,False,0.9800664451827242,
791,0.47888146536903853,32,0.040455120101137804,0.707570754095966,0.9973549124948992,0.049713379515627334,0.6072557101181137,3,0.035943425342399395,0.3450216271215545,754207100004860,174.9618625,46.9778131,,,,unknown,0.0031860360520386956,0.8739133884708781,0.02247058190491906,0.08396637547646547,False,1.262729088714131,19.55857090929104,24,0.0,False,False,False,0.988929889298893,
791,0.15378281645777414,51,0.06447534766118837,1.1957813153886923,0.6158107003151823,0.029342827428278283,0.6063335310792357,3,0.004045396293075927,0.14949662761630533,754207100006275,174.9278,46.8085344,,,,unknown,0.0027146092461708274,0.9305828471538421,0.019279771273983136,0.033739599729470486,False,0.17458929921499267,10.181133223364549,0,0.0,False,False,False,0.5,
113,0.48187922317197496,41,0.36283185840707965,0.6538572517497451,0.1173937984043186,0.21796165132366732,0.6046115046028998,11,0.12422172572823208,0.4112778065597099,754207200035387,174.4101608,46.9540426,,,,unknown,0.012252153075093343,0.6741650083533076,0.050314607701822174,0.1661755634781888,False,1.2615250363919848,18.485073830625712,14,0.0,False,False,False,1.0,
630,0.3951955415540357,115,0.18253968253968253,0.6870997975368723,0.2442560864675753,0.05085562472502304,0.6033147411539217,20,0.06816599860495624,0.3951955415540357,754207200033173,174.59574175,46.980065749999994,,,,unknown,-0.0065856846710180775,0.835430191495842,-0.04647416778115699,0.0,False,0.9789740527198618,17.51988111515967,36,0.0,False,False,False,0.9960474308300395,
665,0.3302263649266962,52,0.07819548872180451,0.7111973129676241,0.18038018299753952,0.04091338305082622,0.6022318827358143,3,0.038498034116312654,0.24233098337356562,754207200006151,174.4975898,46.9067561,,,,unknown,-0.000246066334143916,0.033040258452221014,-0.001741542768482134,0.0,False,0.7492351673614783,13.840950108067672,26,0.0,False,False,False,0.9800995024875622,
650,0.35948460001222626,8,0.012307692307692308,0.786839708505378,12.450003472836178,0.03655283459107727,0.601030990833061,1,0.01933438626320528,0.2899213481572772,754207200022492,174.0906762,46.9461251,,,,unknown,-0.005310835245161031,0.5570117211405529,-0.03758761533953188,0.0,False,0.7812465656186831,12.345650269346793,14,0.0,False,False,False,0.9836065573770492,
680,0.1356184348876721,83,0.12205882352941176,0.6898693464388417,0.9996508949006716,0.060495418179620494,0.5977903279551915,11,0.01937649966765971,0.1356184348876721,754207200005784,173.53291525,46.93012605,,,,unknown,0.010583879214115265,1.3999797927239817,0.07490772106633317,0.13108851186608303,False,0.2016154950433413,15.103650992464182,0,0.0,False,False,False,1.0,
880,0.3092823782025843,164,0.18636363636363637,0.9422322123060339,0.9972287559662,0.10868931545033458,0.5956981583292502,29,0.027469777583311747,0.3092823782025843,754207100011930,175.68815415,46.8531444,,,,unknown,0.006427954646664116,1.6981000206999577,0.0454668406874855,0.07956697120309962,False,0.370421489003117,12.133621851087169,3,0.27388936247828966,False,False,False,0.954954954954955,
40,0.2159831727315672,2,0.05,1.189904109483511,0.3397958068367697,0.3040901476259812,0.5901672022812163,1,0.0,0.2159831727315672,1753215400009424,173.6274933,46.8679267,,,,unknown,0.0018118500198232906,0.24946910811127596,0.003459718329136476,0.006054507075988832,False,0.1155934609890843,2.7160630925329405,0,0.0,False,False,False,1.0,
106,0.9191115487822472,76,0.7169811320754716,1.1722341599006156,0.16157204469950665,0.19775268721810899,0.5888653862857471,17,0.2854388492282564,0.9191115487822472,754207200018080,174.58638274999998,46.959626,,,,unknown,-0.2167055876136468,3.509212716975026,-0.9077206889049365,0.0,False,3.0961838410549323,76.20306605508593,36,0.0,False,False,False,0.9857142857142858,
485,0.5274403371503424,5,0.010309278350515464,0.8409361973409023,29.396289811911476,0.06706487400905724,0.5853045373816921,1,0.021525333471863597,0.4060298117578346,754207100005632,174.8798449,46.8811078,,,,unknown,-0.005652635401198301,0.9681868975423046,-0.03706093101798745,0.0,False,1.630030348872792,13.159713571500827,7,0.0,False,False,False,0.990990990990991,
882,0.17823730122181913,24,0.027210884353741496,0.9956853193561095,0.4259343231230385,0.02357675855397125,0.5760226411792336,1,0.0,0.16165985385827575,754207100005850,174.8945243,46.8582045,,,,unknown,0.002632302325473186,0.6982062755835218,0.018622676131946094,0.03258968323090566,False,0.12042600445954332,4.8760253806131715,0,0.0,False,False,False,0.625,
641,0.33320293431311876,19,0.029641185647425898,0.6921438447052009,0.10950223851161726,0.041966462703023955,0.5756313882464842,1,0.0272595576475362,0.2428211403624404,754207200005854,173.858074,46.9289156,,,,unknown,0.004292795527386609,0.9256653977774049,0.030247223702007518,0.05293264147851315,False,70.570313572247,380.79526967954365,15,0.0,False,False,False,0.9796954314720813,
879,0.2110412956084583,8,0.009101251422070534,0.8036734621822537,0.14065244264819196,0.023900194300202588,0.5733742540362089,2,0.0,0.1472989613204131,754207100005767,174.8562248,46.8656808,,,,unknown,0.0034693484435407537,0.9476456528053937,0.02455441716909201,0.04297023004591101,False,0.3525184558391923,9.088714178913198,3,0.27380957266265005,False,False,False,0.88,
693,0.25762477143013685,138,0.19913419913419914,0.8472402038610912,0.9972287559662,0.12199607691754455,0.5726554507156002,28,0.0359628611173312,0.25762477143013685,754207200018759,173.8852917,46.8569546,,,,unknown,0.0035556350358698498,0.5799235415314872,0.02516511991874543,0.07244805076689538,False,0.4069455169855041,13.373818908479718,4,0.26073021860958495,False,False,False,0.967391304347826,
39,0.21529088735436241,2,0.05128205128205128,1.4847551470698779,0.6248203838648162,0.42841936244336265,0.5705595000911838,1,0.0,0.21529088735436241,1753214400010115,175.8472398,46.8556312,,,,unknown,-0.008618161487179213,1.355876511863605,-0.01606773661454671,0.0,False,0.1050353212680657,2.160533758072086,0,0.0,False,False,False,1.0,
