n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac
1278,0.1939060604725873,63,0.04929577464788732,1.068382149521195,1.0002654186565296,0.022864022495379242,0.7668419725413179,5,0.0,0.19099922808176173,663215100011345,117.5423864,36.7519896,,,,unknown,0.0009379304225517593,0.840296052481723,0.0065701072198189785,0.032331020968016544,False,False,False,0.6
1277,0.1941790242663597,66,0.05168363351605325,0.915814790982601,0.9969309063265361,0.07344679748976644,0.759646325538821,6,0.008375141183777031,0.1941790242663597,663215100011248,117.5157451,36.7645827,,,,unknown,-0.000775942636742883,0.45843715593177115,-0.005435399254840204,0.0,False,False,False,0.75
1253,0.2933377432637535,48,0.03830806065442937,0.9595004955942034,0.1218658329406375,0.015442318178923931,0.7253673045463229,3,0.0,0.22951573125145397,663215100011534,117.5450383,36.7281451,,,,unknown,0.0037705676948909784,2.6148980351538342,0.026365554573680033,0.04613972050394006,False,False,False,0.7263157894736842
1156,0.38547776698331804,29,0.025086505190311418,0.9387595426779364,0.5778253050738287,0.02251016378839831,0.6932469508634805,2,0.0,0.3251505783941805,707201300039150,117.66926395,36.798639,,,,unknown,-0.0046851365079639985,1.8499165204345551,-0.03308168584600181,0.0,False,False,False,0.5813953488372093
1223,0.37611440248229633,52,0.04251839738348324,1.0333410059296537,0.4527110614623475,0.03494620948234351,0.6801341944577188,3,0.013794134351119116,0.3126184358574984,663215100003204,117.5200701,36.7425891,,,,unknown,-0.0028905160993169016,1.285216744772994,-0.020247786781512192,0.0,False,False,False,0.8129496402877698
1184,0.27938124663948294,24,0.02027027027027027,0.9048496969703832,0.18851198333744648,0.016777779715766425,0.6649666660852701,1,0.0,0.27473299549417607,663215100003308,117.51373255,36.73227115,,,,unknown,0.0033388602941141275,1.311242156077456,0.02338834102712292,0.06176293013079843,False,False,False,0.8022598870056498
540,0.6110696593484868,10,0.018518518518518517,1.1262303510657274,0.6975793723690391,0.056138639023120544,0.6607322293570075,1,0.0,0.6110696593484868,663214200010664,117.7416092,36.7456854,,,,unknown,-0.004091949377345154,0.5977611240919019,-0.026868199523791794,0.0,False,False,False,0.8589743589743589
1277,0.14487774759970495,56,0.04385277995301488,0.9288199156757213,0.31885825896285025,0.0232508144033866,0.6467741159578311,5,0.0,0.1398894236524325,663215100003381,117.5191185,36.7258125,,,,unknown,0.0009012800077208065,0.6370129178141157,0.006313374791378195,0.011048405884911839,False,False,False,0.7272727272727273
121,0.5496177771861529,58,0.4793388429752066,0.5559580156813854,0.49861754056525287,0.2122312903436,0.60633061289692,9,0.21627630405103637,0.5380483102843026,663215100037268,117.5286288,36.7236139,,,,unknown,-0.06530431273801574,2.7407420155884488,-0.37834953014229833,0.0,False,False,False,0.9107142857142857
111,0.3032547125082211,38,0.34234234234234234,0.6790116730401857,0.980528168001348,0.22582186509520086,0.6022534404714398,6,0.06974237276647681,0.3032547125082211,1706208200017775,117.6142175,36.7572862,,,,unknown,0.012633046935706091,1.2537664435731792,0.08574694418704182,0.3375571523273232,False,False,False,0.9736842105263158
1127,0.37094870029364224,187,0.16592724046140195,0.9693702565041392,1.394640735269634,0.052256383472104796,0.5762650963005729,25,0.04816218669545571,0.27887979531236606,663215100011305,117.4979714,36.7571231,,,,unknown,0.0017269172212981577,0.7874241645938965,0.012096897998964955,0.042002904831522,False,False,False,0.9054054054054054
118,0.16586369474289475,5,0.0423728813559322,1.0088918364763042,4.192956333104131,0.14006299481220602,0.49851061062335505,1,0.01754279195737431,0.16586369474289475,1706208200000563,117.5423942,36.75198505,,,,unknown,0.0018097560523354654,0.8813832341549969,0.012263981959144667,0.08396196842850315,False,False,False,1.0
105,0.26458767511487324,22,0.20952380952380953,0.46865140963516616,0.4958049114223068,0.3302035384470276,0.48093893846589175,3,0.08436881877232452,0.26458767511487324,1706208200025996,117.5280738,36.7231499,,,,unknown,0.008068949922490722,0.9857139910828273,0.054768129023929545,0.15834422579187668,False,False,False,0.9705882352941176
1229,0.4173856516794999,355,0.28885272579332794,0.8153360465531413,3.462669697437792,0.0707289898299117,0.4687813030510265,67,0.06379769920242279,0.4173856516794999,663215100011574,117.528084,36.7231434,,,,unknown,0.008255880076242741,2.2420433363205823,0.057831600287908104,0.10120530050383918,False,False,False,0.8628158844765343
1278,0.11212643043028236,52,0.0406885758998435,1.0348141271531217,0.8838178564782061,0.027666884316070284,0.44421679273536785,4,0.0,0.06342412223573601,663215100003338,117.5055958,36.729687,,,,unknown,0.002624821133003181,2.2149473932439276,0.018386605085011998,0.13634322556543765,False,False,False,0.5
