object_id,rank,line_id,line_name,line_flag,n_dith,wl_um,wl_err_um,flux,flux_err,ew,fwhm_um,snr,snr_di,cont,qual,aon,ra,dec,point_like_prob,point_like_flag,spurious_flag,det_quality_flag,mumax_minus_mag,flux_h,flux_vis,segmentation_area,field,names,n_ranks,gaia_idx,gaia_sep_arcsec,gaia_source_id,gaia_g,gaia_bp_rp,gaia_parallax,gaia_plx_over_err,gaia_ruwe,gaia_pmra,gaia_pmdec,gaia_var_flag,resel_um,low_snr,few_dithers,band_edge,fwhm_resel,broad,non_positive_flux,stellar_line,stellar_line_name,stellar_band_name,industrial_flag,single_line_z,galaxy_pattern,galaxy_z,galaxy_ids,blend,n_neighbours_blend_radius,n_dispersion_neighbours,not_point_like,point_like_below_min,spurious,recurrent_wavelength,recurrence_n_stars,vetoes,survivor,p_single,p_global,significant_after_trials
-521670495264820454,4,4,OIII5008,1,0,1.8006757,0.001812101,1.7840986e-14,9.211835e-15,-4.909436,0.011479767,75.66161,3.11,3.634019e-15,282,1.29,52.16704954,-26.48204545,,,0,388,0.41422558,,572.71106,58450,EDF-F,OIII5008,1,6218,0.09780792714386595,5060840714559779840,12.014256,0.693014,2.4618,89.22,2.245,-8.893,-6.769,NOT_AVAILABLE,0.004001501555555556,False,True,False,2.8688648100265914,True,False,False,,H2O 1.9 band,,"[{""line"": ""H-alpha"", ""z"": 1.743}, {""line"": ""[O III] 5007"", ""z"": 2.5954}, {""line"": ""H-beta"", ""z"": 2.7031}, {""line"": ""[O II] 3727"", ""z"": 3.8313}, {""line"": ""Mg II 2799"", ""z"": 5.4339}, {""line"": ""C IV 1549"", ""z"": 10.6211}, {""line"": ""[S III] 9531"", ""z"": 0.8889}, {""line"": ""Pa-beta"", ""z"": 0.4044}]",False,,,False,0,0,False,False,False,True,3,few_dithers|broad|recurrent_wavelength,False,0.0,0.0,True
-537957530265253504,3,8,P10,1,0,1.6236702,0.0008386048,4.060907e-15,1.0158524e-15,-114.21077,0.009980251,64.98202,5.72,3.5556256e-17,252,2.6,53.79575307,-26.52535045,0.99995136,,0,2,-3.0725498,303.66647,100.31697,713,EDF-F,P10,1,14704,0.007130867689413461,5084626445306119168,19.12129,2.181059,1.3141,5.8853,0.983,-2.141,7.486,NOT_AVAILABLE,0.003608156,False,True,False,2.7660253603225584,True,False,True,CO 6-3 bandhead,,Er fibre L-band,"[{""line"": ""H-alpha"", ""z"": 1.4734}, {""line"": ""[O III] 5007"", ""z"": 2.242}, {""line"": ""H-beta"", ""z"": 2.339}, {""line"": ""[O II] 3727"", ""z"": 3.3564}, {""line"": ""Mg II 2799"", ""z"": 4.8014}, {""line"": ""C IV 1549"", ""z"": 9.4787}, {""line"": ""[S III] 9531"", ""z"": 0.7032}, {""line"": ""Pa-beta"", ""z"": 0.2664}]",True,1.46561,"[{""lambda_um"": 1.62367, ""line"": ""[N II] 6583""}, {""lambda_um"": 1.5525, ""line"": ""[O I] 6300""}]",False,0,1,False,False,False,True,4,few_dithers|broad|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-519092415265862261,3,10,PaGamma,0,0,1.8396504,0.0010896039,3.247627e-15,1.4174466e-15,-13.643438,0.018912612,54.116108,1.63,2.3803582000000003e-16,282,0.9,51.90924153,-26.58622619,,,0,388,-0.42939758,,87.140854,11570,EDF-F,PaGamma,1,6357,0.15695972504378797,5060862258115753728,15.193357,0.858634,0.673,27.4375,0.987,1.906,-0.498,NOT_AVAILABLE,0.004088112,False,True,False,4.626246051967265,True,False,False,,H2O 1.9 band,,"[{""line"": ""H-alpha"", ""z"": 1.8024}, {""line"": ""[O III] 5007"", ""z"": 2.6732}, {""line"": ""H-beta"", ""z"": 2.7832}, {""line"": ""[O II] 3727"", ""z"": 3.9359}, {""line"": ""Mg II 2799"", ""z"": 5.5731}, {""line"": ""C IV 1549"", ""z"": 10.8726}, {""line"": ""[S III] 9531"", ""z"": 0.9297}, {""line"": ""Pa-beta"", ""z"": 0.4348}]",False,,,False,0,0,False,False,False,False,2,few_dithers|broad,False,0.0,0.0,True
-528708632262467459,2,11,PaBeta,0,0,1.8609861,0.0004909535,3.616326e-15,6.3984e-16,-33.45476,0.008771749,53.988552,8.46,1.08096e-16,212,3.78,52.8708632,-26.24674591,,,0,386,-2.900076,1141.3141,1178.8079,7514,EDF-F,PaBeta|Hbeta,2,1195,0.023220044371706366,5084859717867336064,15.9416,0.780519,0.5262,14.2155,1.048,7.39,-0.789,NOT_AVAILABLE,0.004135524666666667,False,True,False,2.1210728280023154,False,False,False,,H2O 1.9 band,,"[{""line"": ""H-alpha"", ""z"": 1.8349}, {""line"": ""[O III] 5007"", ""z"": 2.7158}, {""line"": ""H-beta"", ""z"": 2.8271}, {""line"": ""[O II] 3727"", ""z"": 3.9931}, {""line"": ""Mg II 2799"", ""z"": 5.6493}, {""line"": ""C IV 1549"", ""z"": 11.0103}, {""line"": ""[S III] 9531"", ""z"": 0.9521}, {""line"": ""Pa-beta"", ""z"": 0.4514}]",False,,,False,0,1,False,False,False,False,1,few_dithers,False,0.0,0.0,True
-527708653261650103,1,8,SIII9068,0,0,1.6585526,0.0010970363,5.9450545e-15,3.022254e-15,-84.79917,0.024874736,48.710754,4.67,7.010746000000001e-17,212,2.13,52.77086534,-26.16501038,0.9999883,,0,386,-3.0710773,382.93387,110.69114,700,EDF-F,SIII9068,1,1213,0.018911861966606876,5084872912006817792,19.063635,2.520336,1.8338,8.63,1.035,5.958,-30.255,NOT_AVAILABLE,0.0036856724444444444,False,True,False,6.749035996808302,True,False,True,CO 8-5 bandhead,,,"[{""line"": ""H-alpha"", ""z"": 1.5265}, {""line"": ""[O III] 5007"", ""z"": 2.3116}, {""line"": ""H-beta"", ""z"": 2.4108}, {""line"": ""[O II] 3727"", ""z"": 3.45}, {""line"": ""Mg II 2799"", ""z"": 4.926}, {""line"": ""C IV 1549"", ""z"": 9.7039}, {""line"": ""[S III] 9531"", ""z"": 0.7398}, {""line"": ""Pa-beta"", ""z"": 0.2936}]",True,1.61711,"[{""lambda_um"": 1.71803, ""line"": ""H-alpha""}, {""lambda_um"": 1.76137, ""line"": ""[S II] 6731""}]",True,1,1,False,False,False,True,9,few_dithers|broad|stellar_line|galaxy_pattern|blend|recurrent_wavelength,False,0.0,0.0,True
-526724286263478435,1,11,PaBeta,0,0,1.3233606,0.0012845108,4.1854896e-15,1.9328142e-15,-15.872902,0.007033981,39.30983,4.82,2.6368774e-16,252,2.21,52.6724287,-26.34784359,0.99440265,,0,386,-2.9180145,11.690265,309.93277,2952,EDF-F,PaBeta|SIII9530,2,1771,0.02761406387338532,5084853533114439424,17.8494,2.57304,2.5512,27.2763,1.008,15.514,23.256,NOT_AVAILABLE,0.0029408013333333334,False,True,False,2.3918586135933015,False,False,True,Fe II 1.321,,Nd:YAG 1319|InGaAs telecom 1310,"[{""line"": ""H-alpha"", ""z"": 1.0159}, {""line"": ""[O III] 5007"", ""z"": 1.6424}, {""line"": ""H-beta"", ""z"": 1.7215}, {""line"": ""[O II] 3727"", ""z"": 2.5507}, {""line"": ""Ly-alpha"", ""z"": 9.8859}, {""line"": ""Mg II 2799"", ""z"": 3.7284}, {""line"": ""C IV 1549"", ""z"": 7.5406}, {""line"": ""[S III] 9531"", ""z"": 0.3882}, {""line"": ""Pa-beta"", ""z"": 0.0321}]",False,,,False,0,1,False,False,False,True,17,few_dithers|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-519471364265895086,2,10,PaGamma,0,0,1.8360364,0.0011338053,2.7793618e-15,1.0919007e-15,-5.4913864,0.0076354244,37.868576,0.0,5.061312e-16,282,-0.01,51.94713647,-26.58950865,,,0,390,-1.771141,,249.21071,9873,EDF-F,PaGamma,1,6359,0.097352047820648,5060862395554705792,15.815606,1.891374,2.8562,76.9467,1.161,3.84,-23.136,NOT_AVAILABLE,0.0040800808888888885,False,True,False,1.8713904473789302,False,False,False,,H2O 1.9 band,,"[{""line"": ""H-alpha"", ""z"": 1.7969}, {""line"": ""[O III] 5007"", ""z"": 2.666}, {""line"": ""H-beta"", ""z"": 2.7758}, {""line"": ""[O II] 3727"", ""z"": 3.9262}, {""line"": ""Mg II 2799"", ""z"": 5.5602}, {""line"": ""C IV 1549"", ""z"": 10.8493}, {""line"": ""[S III] 9531"", ""z"": 0.9259}, {""line"": ""Pa-beta"", ""z"": 0.432}]",True,0.46063,"[{""lambda_um"": 1.83604, ""line"": ""[Fe II] 1.257""}, {""lambda_um"": 1.58609, ""line"": ""He I 1.083""}]",False,0,1,False,False,False,False,2,few_dithers|galaxy_pattern,False,0.0,0.0,True
-515467635265616382,0,2,OII3727,1,0,1.3169855,0.0013077888,3.585081e-15,1.4279891e-15,-16.536926,0.010858169,36.861794,4.24,2.1679246000000002e-16,212,2.01,51.54676359,-26.56163824,,,0,386,-2.767252,613.42834,656.30164,4092,EDF-F,OII3727,1,6435,0.03165812499069271,5060874455822835200,16.726383,0.839167,0.4969,9.4957,1.001,8.526,1.554,NOT_AVAILABLE,0.0029266344444444444,False,True,False,3.710121371875393,True,False,True,Fe II 1.321,,Nd:YAG 1319|InGaAs telecom 1310,"[{""line"": ""H-alpha"", ""z"": 1.0062}, {""line"": ""[O III] 5007"", ""z"": 1.6296}, {""line"": ""H-beta"", ""z"": 1.7084}, {""line"": ""[O II] 3727"", ""z"": 2.5335}, {""line"": ""Ly-alpha"", ""z"": 9.8334}, {""line"": ""Mg II 2799"", ""z"": 3.7056}, {""line"": ""C IV 1549"", ""z"": 7.4995}, {""line"": ""[S III] 9531"", ""z"": 0.3815}, {""line"": ""Pa-beta"", ""z"": 0.0272}]",True,9.79451,"[{""lambda_um"": 1.33939, ""line"": ""N V 1240""}, {""lambda_um"": 1.79855, ""line"": ""O III] 1666""}]",False,0,0,False,False,False,True,4,few_dithers|broad|stellar_line|galaxy_pattern|recurrent_wavelength,False,9.464808096291859e-298,1.6113551839694e-292,True
-521588135264260875,4,8,SIII9068,0,0,1.504502,0.0005718332,3.1731108e-15,5.2540167e-16,-10.356758,0.012854913,36.771465,2.0,3.0638068000000004e-16,282,0.98,52.15881352,-26.42608753,,,0,386,-2.828741,,1302.0239,4430,EDF-F,SIII9068,1,6518,0.04735012410459188,5060888130998726144,16.024187,1.090428,1.1016,25.6643,1.099,14.878,4.083,NOT_AVAILABLE,0.003343337777777778,False,True,False,3.8449339715068507,True,False,True,Mg I 1.504,,,"[{""line"": ""H-alpha"", ""z"": 1.2918}, {""line"": ""[O III] 5007"", ""z"": 2.0041}, {""line"": ""H-beta"", ""z"": 2.094}, {""line"": ""[O II] 3727"", ""z"": 3.0367}, {""line"": ""Ly-alpha"", ""z"": 11.3759}, {""line"": ""Mg II 2799"", ""z"": 4.3756}, {""line"": ""C IV 1549"", ""z"": 8.7097}, {""line"": ""[S III] 9531"", ""z"": 0.5782}, {""line"": ""Pa-beta"", ""z"": 0.1734}]",True,2.09398,"[{""lambda_um"": 1.5045, ""line"": ""H-beta""}, {""lambda_um"": 1.55249, ""line"": ""[O III] 5007""}]",True,2,0,False,False,False,True,4,few_dithers|broad|stellar_line|galaxy_pattern|blend|recurrent_wavelength,False,2.6391833377441346e-296,4.4931304570092566e-291,True
-530758881264441346,1,11,PaBeta,0,0,1.6048212,0.00135243,4.2585115e-15,1.7358308e-15,-9.128576,0.01571973,36.625168,3.32,4.665033400000001e-16,212,1.23,53.07588816,-26.44413469,0.0,,0,388,0.20446205,,18.017445,9705,EDF-F,PaBeta,1,989,0.01724317030931,5084665860222747136,15.726511,1.355669,1.4897,29.3592,1.487,2.792,-0.058,NOT_AVAILABLE,0.003566269333333333,False,True,False,4.4078919819852835,True,False,False,,,Er fibre L-band,"[{""line"": ""H-alpha"", ""z"": 1.4447}, {""line"": ""[O III] 5007"", ""z"": 2.2044}, {""line"": ""H-beta"", ""z"": 2.3003}, {""line"": ""[O II] 3727"", ""z"": 3.3058}, {""line"": ""Mg II 2799"", ""z"": 4.7341}, {""line"": ""C IV 1549"", ""z"": 9.3571}, {""line"": ""[S III] 9531"", ""z"": 0.6834}, {""line"": ""Pa-beta"", ""z"": 0.2517}]",False,,,False,0,0,False,True,False,True,9,few_dithers|broad|recurrent_wavelength,False,5.686719446688083e-294,9.681469256403061e-289,True
