object_id,rank,line_id,line_name,line_flag,n_dith,wl_um,wl_err_um,flux,flux_err,ew,fwhm_um,snr,snr_di,cont,qual,aon,ra,dec,point_like_prob,point_like_flag,spurious_flag,det_quality_flag,mumax_minus_mag,flux_h,flux_vis,segmentation_area,field,names,n_ranks,gaia_idx,gaia_sep_arcsec,gaia_source_id,gaia_g,gaia_bp_rp,gaia_parallax,gaia_plx_over_err,gaia_ruwe,gaia_pmra,gaia_pmdec,gaia_var_flag,resel_um,low_snr,few_dithers,band_edge,fwhm_resel,broad,non_positive_flux,stellar_line,stellar_line_name,stellar_band_name,industrial_flag,single_line_z,galaxy_pattern,galaxy_z,galaxy_ids,blend,n_neighbours_blend_radius,n_dispersion_neighbours,not_point_like,point_like_below_min,spurious,recurrent_wavelength,recurrence_n_stars,vetoes,survivor,p_single,p_global,significant_after_trials
-528710431269642535,2,4,OIII5008,0,0,1.6850803,5.9958904e-05,4.9374457e-15,2.1170318e-15,557.76984,0.0013701303,146.15639,2.61,-8.85212e-18,282,1.39,52.87104316,-26.96425356,0.0,,0,390,0.39365768,230.39125,5.4757743,3755,EDF-F,OIII5008,1,4730,0.14964455470696492,5060617204460982784,17.125973,1.783434,1.352,21.8023,0.976,-1.207,0.536,NOT_AVAILABLE,0.003744622888888889,False,True,False,0.3658927322335915,False,False,True,CO 9-6 bandhead,,,"[{""line"": ""H-alpha"", ""z"": 1.5669}, {""line"": ""[O III] 5007"", ""z"": 2.3646}, {""line"": ""H-beta"", ""z"": 2.4653}, {""line"": ""[O II] 3727"", ""z"": 3.5212}, {""line"": ""Mg II 2799"", ""z"": 5.0208}, {""line"": ""C IV 1549"", ""z"": 9.8751}, {""line"": ""[S III] 9531"", ""z"": 0.7676}, {""line"": ""Pa-beta"", ""z"": 0.3143}]",True,2.88116,"[{""lambda_um"": 1.68508, ""line"": ""H-gamma""}, {""lambda_um"": 1.59279, ""line"": ""H-delta""}]",False,0,1,False,True,False,True,9,few_dithers|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-521903251266145395,4,10,PaGamma,0,0,1.8546642,0.0014739807,1.136235e-14,4.9217912e-15,884.3391,0.011516691,97.77583,0.0,-1.2848409e-17,282,0.92,52.19032519,-26.61453956,,,0,902,-0.5715141,,22.590588,12643,EDF-F,PaGamma,1,6185,0.060903198366680636,5060837244226209024,15.401804,1.921548,3.6601,132.6425,0.988,-4.379,6.568,VARIABLE,0.004121476,False,True,False,2.794312280357814,True,False,False,,H2O 1.9 band,,"[{""line"": ""H-alpha"", ""z"": 1.8252}, {""line"": ""[O III] 5007"", ""z"": 2.7032}, {""line"": ""H-beta"", ""z"": 2.8141}, {""line"": ""[O II] 3727"", ""z"": 3.9762}, {""line"": ""Mg II 2799"", ""z"": 5.6268}, {""line"": ""C IV 1549"", ""z"": 10.9695}, {""line"": ""[S III] 9531"", ""z"": 0.9455}, {""line"": ""Pa-beta"", ""z"": 0.4465}]",False,,,False,0,1,False,False,False,False,2,few_dithers|broad,False,0.0,0.0,True
-529312240267360489,4,8,SIII9068,1,0,1.5749167,0.0016023346,1.701939e-14,8.164053e-15,-31.37607,0.0164128,83.650314,5.62,5.4243217e-16,252,2.38,52.93122403,-26.73604896,,,0,386,-0.17457199,,72.03249,12891,EDF-F,SIII9068,1,1646,0.42900278060820973,5084652150687196672,15.114404,0.959446,0.7891,23.4742,1.52,3.577,4.536,NOT_AVAILABLE,0.0034998148888888887,False,True,False,4.68961945733384,True,False,True,Mg I 1.575,,Er fibre L-band,"[{""line"": ""H-alpha"", ""z"": 1.3991}, {""line"": ""[O III] 5007"", ""z"": 2.1447}, {""line"": ""H-beta"", ""z"": 2.2388}, {""line"": ""[O II] 3727"", ""z"": 3.2256}, {""line"": ""Ly-alpha"", ""z"": 11.9551}, {""line"": ""Mg II 2799"", ""z"": 4.6272}, {""line"": ""C IV 1549"", ""z"": 9.1641}, {""line"": ""[S III] 9531"", ""z"": 0.652}, {""line"": ""Pa-beta"", ""z"": 0.2283}]",True,0.73613,"[{""lambda_um"": 1.57492, ""line"": ""[S III] 9069""}, {""lambda_um"": 1.65577, ""line"": ""[S III] 9531""}]",False,0,1,False,False,False,True,4,few_dithers|broad|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-539536702267496870,4,8,SIII9068,1,0,1.715958,0.0017369722,1.0211948e-14,7.603067e-15,2643.301,0.005627784,70.607506,0.8,-3.863331299999999e-18,252,0.44,53.9536702,-26.74968708,,,0,390,0.326622,,168.57074,28707,EDF-F,SIII9068,1,14577,0.09362058328679783,5084608032783192448,13.551908,0.933609,2.0473,148.0667,1.014,11.359,4.029,NOT_AVAILABLE,0.0038132400000000003,False,True,False,1.4758536048085094,False,False,True,Mg I 1.711,,,"[{""line"": ""H-alpha"", ""z"": 1.614}, {""line"": ""[O III] 5007"", ""z"": 2.4263}, {""line"": ""H-beta"", ""z"": 2.5288}, {""line"": ""[O II] 3727"", ""z"": 3.604}, {""line"": ""Mg II 2799"", ""z"": 5.1312}, {""line"": ""C IV 1549"", ""z"": 10.0743}, {""line"": ""[S III] 9531"", ""z"": 0.8}, {""line"": ""Pa-beta"", ""z"": 0.3383}]",False,,,False,0,0,False,False,False,True,6,few_dithers|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-528710431269642535,0,3,Hbeta,1,0,1.5927854,0.0016185207,4.6110996e-15,2.2201166e-15,-166.46576,0.014050986,61.240143,5.22,2.7699989e-17,282,2.03,52.87104316,-26.96425356,0.0,,0,390,0.39365768,230.39125,5.4757743,3755,EDF-F,Hbeta,1,4730,0.14964455470696492,5060617204460982784,17.125973,1.783434,1.352,21.8023,0.976,-1.207,0.536,NOT_AVAILABLE,0.003539523111111111,False,True,False,3.9697398657722505,True,False,True,Si I 1.589,,Er fibre L-band,"[{""line"": ""H-alpha"", ""z"": 1.4263}, {""line"": ""[O III] 5007"", ""z"": 2.1803}, {""line"": ""H-beta"", ""z"": 2.2755}, {""line"": ""[O II] 3727"", ""z"": 3.2735}, {""line"": ""Mg II 2799"", ""z"": 4.6911}, {""line"": ""C IV 1549"", ""z"": 9.2794}, {""line"": ""[S III] 9531"", ""z"": 0.6708}, {""line"": ""Pa-beta"", ""z"": 0.2423}]",True,2.88116,"[{""lambda_um"": 1.68508, ""line"": ""H-gamma""}, {""lambda_um"": 1.59279, ""line"": ""H-delta""}]",False,0,1,False,True,False,True,8,few_dithers|broad|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-530839107268418685,2,10,HeI10830,0,0,1.6864462,0.0011512446,3.9278146e-15,2.259294e-15,-202.85898,0.01849951,51.79748,8.55,1.9362291e-17,282,5.25,53.08391072,-26.84186859,,,0,386,-1.1751976,146.88998,,4290,EDF-F,HeI10830,1,1599,0.02864179514286683,5084635997313174784,18.233753,2.258297,1.7553,13.129,1.041,13.543,21.788,NOT_AVAILABLE,0.003747658222222222,False,True,False,4.936285248826794,True,False,True,H2 1-0 S(9),,,"[{""line"": ""H-alpha"", ""z"": 1.569}, {""line"": ""[O III] 5007"", ""z"": 2.3673}, {""line"": ""H-beta"", ""z"": 2.4681}, {""line"": ""[O II] 3727"", ""z"": 3.5248}, {""line"": ""Mg II 2799"", ""z"": 5.0257}, {""line"": ""C IV 1549"", ""z"": 9.8839}, {""line"": ""[S III] 9531"", ""z"": 0.769}, {""line"": ""Pa-beta"", ""z"": 0.3153}]",False,,,False,0,0,False,False,False,True,9,few_dithers|broad|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-534860882267386823,3,11,PaBeta,1,0,1.313198,0.001070681,4.9222114e-15,1.6520837e-15,-145.04657,0.010582324,50.771244,5.89,3.3935386e-17,212,2.36,53.48608825,-26.73868234,0.9913553,,0,386,-2.8875809,364.38385,48.977875,533,EDF-F,PaBeta,1,14495,0.02821715742167424,5084594563765725184,19.851585,,2.5282,5.3309,1.05,10.206,11.78,NOT_AVAILABLE,0.002918217777777778,False,True,False,3.6262968722157667,True,False,True,Al I 1.313,,InGaAs telecom 1310,"[{""line"": ""H-alpha"", ""z"": 1.0004}, {""line"": ""[O III] 5007"", ""z"": 1.6221}, {""line"": ""H-beta"", ""z"": 1.7006}, {""line"": ""[O II] 3727"", ""z"": 2.5234}, {""line"": ""Ly-alpha"", ""z"": 9.8023}, {""line"": ""Mg II 2799"", ""z"": 3.6921}, {""line"": ""C IV 1549"", ""z"": 7.475}, {""line"": ""[S III] 9531"", ""z"": 0.3775}, {""line"": ""Pa-beta"", ""z"": 0.0242}]",True,2.14331,"[{""lambda_um"": 1.57425, ""line"": ""[O III] 5007""}, {""lambda_um"": 1.52723, ""line"": ""H-beta""}]",True,1,0,False,False,False,True,4,few_dithers|broad|stellar_line|galaxy_pattern|blend|recurrent_wavelength,False,0.0,0.0,True
-516007563265954222,1,8,SIII9068,0,0,1.4151657,0.0011618166,7.373413e-15,5.061561e-15,-18.9436,0.025637768,46.6895,0.0,3.892298e-16,212,1.57,51.60075632,-26.59542226,,,0,386,-2.8617477,,726.7229,5891,EDF-F,SIII9068,1,6422,0.024200895172195497,5060871191647689856,17.0137,2.155837,1.8386,27.5701,0.974,2.012,-22.168,VARIABLE,0.0031448126666666666,False,True,False,8.152399114817438,True,False,False,,H2O 1.4 band,,"[{""line"": ""H-alpha"", ""z"": 1.1557}, {""line"": ""[O III] 5007"", ""z"": 1.8257}, {""line"": ""H-beta"", ""z"": 1.9103}, {""line"": ""[O II] 3727"", ""z"": 2.797}, {""line"": ""Ly-alpha"", ""z"": 10.641}, {""line"": ""Mg II 2799"", ""z"": 4.0564}, {""line"": ""C IV 1549"", ""z"": 8.1331}, {""line"": ""[S III] 9531"", ""z"": 0.4845}, {""line"": ""Pa-beta"", ""z"": 0.1037}]",False,,,False,0,0,False,False,False,False,2,few_dithers|broad,False,0.0,0.0,True
-520602667269678091,4,4,OIII5008,0,0,1.7737671,0.0019058835,3.0570484e-15,1.4768702e-15,-15.252657,0.020165764,45.099594,0.0,2.0042728e-16,282,0.26,52.0602667,-26.96780912,,,0,386,-2.8287878,,1392.9263,8149,EDF-F,OIII5008,1,5900,0.004249691921781727,5060793710437768704,16.104588,1.265394,1.1772,31.8366,0.989,14.576,-11.742,NOT_AVAILABLE,0.003941704666666666,False,True,False,5.116000742149294,True,False,False,,,,"[{""line"": ""H-alpha"", ""z"": 1.702}, {""line"": ""[O III] 5007"", ""z"": 2.5417}, {""line"": ""H-beta"", ""z"": 2.6477}, {""line"": ""[O II] 3727"", ""z"": 3.7591}, {""line"": ""Mg II 2799"", ""z"": 5.3377}, {""line"": ""C IV 1549"", ""z"": 10.4474}, {""line"": ""[S III] 9531"", ""z"": 0.8606}, {""line"": ""Pa-beta"", ""z"": 0.3834}]",False,,,False,0,0,False,False,False,False,2,few_dithers|broad,False,0.0,0.0,True
-542201658267402360,0,10,PaGamma,1,0,1.7801564,0.0021979571,3.0446517e-15,1.8092825e-15,-113.34839,0.01375176,44.615463,3.06,2.6861006e-17,282,1.67,54.22016588,-26.74023602,,,0,386,-0.5279045,,,2478,EDF-F,PaGamma,1,9810,0.2240028166085417,5081603857777876352,15.542526,0.649388,0.5715,17.6852,1.024,3.435,-20.967,NOT_AVAILABLE,0.003955903111111111,False,True,False,3.476263096882948,True,False,False,,,,"[{""line"": ""H-alpha"", ""z"": 1.7117}, {""line"": ""[O III] 5007"", ""z"": 2.5545}, {""line"": ""H-beta"", ""z"": 2.6609}, {""line"": ""[O II] 3727"", ""z"": 3.7763}, {""line"": ""Mg II 2799"", ""z"": 5.3605}, {""line"": ""C IV 1549"", ""z"": 10.4887}, {""line"": ""[S III] 9531"", ""z"": 0.8673}, {""line"": ""Pa-beta"", ""z"": 0.3884}]",False,,,False,0,1,False,False,False,True,3,few_dithers|broad|recurrent_wavelength,False,0.0,0.0,True
