object_id,rank,line_id,line_name,line_flag,n_dith,wl_um,wl_err_um,flux,flux_err,ew,fwhm_um,snr,snr_di,cont,qual,aon,ra,dec,point_like_prob,point_like_flag,spurious_flag,det_quality_flag,mumax_minus_mag,flux_h,flux_vis,segmentation_area,field,names,n_ranks,gaia_idx,gaia_sep_arcsec,gaia_source_id,gaia_g,gaia_bp_rp,gaia_parallax,gaia_plx_over_err,gaia_ruwe,gaia_pmra,gaia_pmdec,gaia_var_flag,resel_um,low_snr,few_dithers,band_edge,fwhm_resel,broad,non_positive_flux,stellar_line,stellar_line_name,stellar_band_name,industrial_flag,single_line_z,galaxy_pattern,galaxy_z,galaxy_ids,blend,n_neighbours_blend_radius,n_dispersion_neighbours,not_point_like,point_like_below_min,spurious,recurrent_wavelength,recurrence_n_stars,vetoes,survivor,p_single,p_global,significant_after_trials
-521032424288801874,4,10,PaEpsilon,1,0,1.5085876,0.00045101222,1.1634296e-14,2.0792482e-15,334.27008,0.00616015,204.95784,0.0,-3.4805077e-17,212,2.71,52.10324242,-28.88018744,0.99998635,,0,386,-3.0880814,446.47183,104.23044,832,EDF-F,PaEpsilon,1,548,0.03349304657328918,5056971425764841344,19.146889,2.827457,2.1564,9.3732,1.084,-9.342,-31.547,NOT_AVAILABLE,0.003352416888888889,False,True,False,1.8375250466065078,False,False,True,Br22,,,"[{""line"": ""H-alpha"", ""z"": 1.2981}, {""line"": ""[O III] 5007"", ""z"": 2.0122}, {""line"": ""H-beta"", ""z"": 2.1024}, {""line"": ""[O II] 3727"", ""z"": 3.0476}, {""line"": ""Ly-alpha"", ""z"": 11.4095}, {""line"": ""Mg II 2799"", ""z"": 4.3902}, {""line"": ""C IV 1549"", ""z"": 8.736}, {""line"": ""[S III] 9531"", ""z"": 0.5825}, {""line"": ""Pa-beta"", ""z"": 0.1766}]",False,,,False,0,2,False,False,False,True,12,few_dithers|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-544864371285972709,1,3,Hbeta,1,0,1.5913811,0.0028437334,7.001824e-15,5.0840645e-15,1106.9396,0.014330128,162.9643,3.29,-6.325389299999999e-18,282,1.91,54.48643717,-28.59727099,0.0,,0,390,0.53432274,852.9365,3.1447923,4420,EDF-F,Hbeta,1,12047,0.14977489456365495,5057181849099266944,16.551144,1.28826,0.8665,17.1474,1.045,17.547,4.587,NOT_AVAILABLE,0.0035364024444444445,False,True,False,4.052176816728563,True,False,True,Si I 1.589,,Er fibre L-band,"[{""line"": ""H-alpha"", ""z"": 1.4242}, {""line"": ""[O III] 5007"", ""z"": 2.1775}, {""line"": ""H-beta"", ""z"": 2.2726}, {""line"": ""[O II] 3727"", ""z"": 3.2698}, {""line"": ""Mg II 2799"", ""z"": 4.686}, {""line"": ""C IV 1549"", ""z"": 9.2704}, {""line"": ""[S III] 9531"", ""z"": 0.6693}, {""line"": ""Pa-beta"", ""z"": 0.2412}]",False,,,False,0,0,False,True,False,True,8,few_dithers|broad|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-547898458289717088,4,3,H11,1,0,1.4588327,0.00046233504,1.07512545e-14,1.8441417e-15,-296.5216,0.0065485868,156.0437,31.35,3.6257914e-17,282,20.66,54.78984585,-28.97170884,,,0,388,-1.7469635,,276.46017,9412,EDF-F,H11,1,15318,0.17488588806670674,5056401951757450496,15.631403,0.792298,0.6924,24.041,0.992,4.728,-17.924,NOT_AVAILABLE,0.0032418504444444445,False,True,False,2.0200150846632376,False,False,False,,H2O 1.4 band,,"[{""line"": ""H-alpha"", ""z"": 1.2223}, {""line"": ""[O III] 5007"", ""z"": 1.9129}, {""line"": ""H-beta"", ""z"": 2.0001}, {""line"": ""[O II] 3727"", ""z"": 2.9141}, {""line"": ""Ly-alpha"", ""z"": 11.0002}, {""line"": ""Mg II 2799"", ""z"": 4.2124}, {""line"": ""C IV 1549"", ""z"": 8.4149}, {""line"": ""[S III] 9531"", ""z"": 0.5303}, {""line"": ""Pa-beta"", ""z"": 0.1378}]",False,,,False,0,0,False,False,False,True,6,few_dithers|recurrent_wavelength,False,0.0,0.0,True
-519966069286769185,3,10,PaGamma,1,0,1.4581702,0.0022685118,1.3762478e-14,1.0698811e-14,-6.513437,0.015846016,65.24936,1.87,2.1129364e-15,282,0.83,51.99660697,-28.67691851,,,0,390,0.33764076,,178.37396,28635,EDF-F,PaGamma,1,1354,0.07515934975864029,5056979229722042112,13.411735,0.794966,1.4752,116.5021,0.977,10.55,-17.624,NOT_AVAILABLE,0.0032403782222222223,False,True,False,4.890174823213367,True,False,False,,H2O 1.4 band,,"[{""line"": ""H-alpha"", ""z"": 1.2213}, {""line"": ""[O III] 5007"", ""z"": 1.9115}, {""line"": ""H-beta"", ""z"": 1.9987}, {""line"": ""[O II] 3727"", ""z"": 2.9124}, {""line"": ""Ly-alpha"", ""z"": 10.9948}, {""line"": ""Mg II 2799"", ""z"": 4.2101}, {""line"": ""C IV 1549"", ""z"": 8.4106}, {""line"": ""[S III] 9531"", ""z"": 0.5296}, {""line"": ""Pa-beta"", ""z"": 0.1373}]",False,,,False,0,1,False,False,False,True,6,few_dithers|broad|recurrent_wavelength,False,0.0,0.0,True
-514674942286064991,0,9,SIII9530,0,0,1.6496136,0.0015408462,8.071547e-15,6.0585344e-15,-45.06544,0.026331756,61.51321,0.0,1.7910723000000002e-16,252,3.53,51.46749424,-28.60649917,,,0,386,-2.8971386,817.77527,677.0433,3391,EDF-F,SIII9530,1,2125,0.012664189419708682,5059993094173386112,16.99433,1.60977,1.3172,22.5687,1.066,37.792,-5.423,NOT_AVAILABLE,0.0036658079999999996,False,True,False,7.183070144426551,True,False,False,,,,"[{""line"": ""H-alpha"", ""z"": 1.5129}, {""line"": ""[O III] 5007"", ""z"": 2.2938}, {""line"": ""H-beta"", ""z"": 2.3924}, {""line"": ""[O II] 3727"", ""z"": 3.426}, {""line"": ""Mg II 2799"", ""z"": 4.8941}, {""line"": ""C IV 1549"", ""z"": 9.6462}, {""line"": ""[S III] 9531"", ""z"": 0.7304}, {""line"": ""Pa-beta"", ""z"": 0.2866}]",False,,,False,0,0,False,False,False,True,8,few_dithers|broad|recurrent_wavelength,False,0.0,0.0,True
-534081869287426484,4,10,PaGamma,0,0,1.8634545,0.00041109527,2.448196e-15,8.272529e-16,-205.6173,0.003303644,59.142082,1.75,1.1906567e-17,282,0.58,53.40818693,-28.74264845,0.0,,0,388,0.33529282,,4.8276577,7910,EDF-F,PaGamma,1,11618,0.09476840583285925,5057119108216766976,16.13413,1.784093,2.0961,56.4817,0.998,-0.688,14.403,NOT_AVAILABLE,0.00414101,False,True,False,0.7977870133131774,False,False,False,,H2O 1.9 band,,"[{""line"": ""H-alpha"", ""z"": 1.8386}, {""line"": ""[O III] 5007"", ""z"": 2.7208}, {""line"": ""H-beta"", ""z"": 2.8322}, {""line"": ""[O II] 3727"", ""z"": 3.9998}, {""line"": ""Mg II 2799"", ""z"": 5.6582}, {""line"": ""C IV 1549"", ""z"": 11.0262}, {""line"": ""[S III] 9531"", ""z"": 0.9547}, {""line"": ""Pa-beta"", ""z"": 0.4534}]",True,0.70316,"[{""lambda_um"": 1.86345, ""line"": ""Pa-gamma""}, {""lambda_um"": 1.54643, ""line"": ""[S III] 9069""}]",False,0,1,False,True,False,False,2,few_dithers|galaxy_pattern,False,0.0,0.0,True
-514458347287426729,3,11,PaBeta,1,0,1.6049616,0.0017112882,9.059478e-15,6.4424216e-15,-11.5260935,0.018987978,53.319977,3.02,7.859973e-16,252,1.18,51.4458347,-28.74267299,,,0,388,-0.45519066,,62.365448,11127,EDF-F,PaBeta,1,2093,0.02968771196472793,5059988867925620096,15.560761,1.7156,2.308,81.5734,0.959,16.239,6.866,NOT_AVAILABLE,0.0035665813333333332,False,True,False,5.323859524115717,True,False,False,,,Er fibre L-band,"[{""line"": ""H-alpha"", ""z"": 1.4449}, {""line"": ""[O III] 5007"", ""z"": 2.2046}, {""line"": ""H-beta"", ""z"": 2.3006}, {""line"": ""[O II] 3727"", ""z"": 3.3062}, {""line"": ""Mg II 2799"", ""z"": 4.7346}, {""line"": ""C IV 1549"", ""z"": 9.358}, {""line"": ""[S III] 9531"", ""z"": 0.6836}, {""line"": ""Pa-beta"", ""z"": 0.2518}]",True,8.78396,"[{""lambda_um"": 1.60496, ""line"": ""He II 1640""}, {""lambda_um"": 1.63121, ""line"": ""O III] 1666""}]",False,0,0,False,False,False,True,17,few_dithers|broad|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-549256334287824124,1,3,Hbeta,1,0,1.7392864,0.0018488077,3.4820199e-15,1.985358e-15,-10.732523,0.014926036,45.25384,2.44,3.2443628000000003e-16,282,1.15,54.92563343,-28.78241241,,,0,388,-1.4936047,,61.996998,10417,EDF-F,Hbeta,1,10517,0.09137129729444814,5056411606843922432,15.781753,1.309771,1.7218,53.7785,0.991,-7.771,-16.279,NOT_AVAILABLE,0.0038650808888888886,False,True,False,3.861765491870689,True,False,True,Fe II 1.742,,,"[{""line"": ""H-alpha"", ""z"": 1.6495}, {""line"": ""[O III] 5007"", ""z"": 2.4728}, {""line"": ""H-beta"", ""z"": 2.5768}, {""line"": ""[O II] 3727"", ""z"": 3.6666}, {""line"": ""Mg II 2799"", ""z"": 5.2145}, {""line"": ""C IV 1549"", ""z"": 10.2249}, {""line"": ""[S III] 9531"", ""z"": 0.8245}, {""line"": ""Pa-beta"", ""z"": 0.3565}]",False,,,False,0,1,False,False,False,True,9,few_dithers|broad|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-526360042286980465,1,10,PaGamma,0,0,1.7992699,0.0009407917,2.427007e-15,8.320005e-16,-91.62206,0.006917999,44.178207,4.84,2.6489330000000004e-17,282,2.56,52.63600425,-28.69804659,0.0,,0,390,-1.0576458,0.22139241,3.5195665,2633,EDF-F,PaGamma,1,13116,0.06976004017236591,5057342343437131904,17.283722,1.912113,1.538,24.7495,0.996,-1.655,-1.126,NOT_AVAILABLE,0.0039983775555555556,False,True,False,1.7302015389686674,False,False,False,,H2O 1.9 band,,"[{""line"": ""H-alpha"", ""z"": 1.7409}, {""line"": ""[O III] 5007"", ""z"": 2.5926}, {""line"": ""H-beta"", ""z"": 2.7002}, {""line"": ""[O II] 3727"", ""z"": 3.8275}, {""line"": ""Mg II 2799"", ""z"": 5.4288}, {""line"": ""C IV 1549"", ""z"": 10.612}, {""line"": ""[S III] 9531"", ""z"": 0.8874}, {""line"": ""Pa-beta"", ""z"": 0.4033}]",True,1.73226,"[{""lambda_um"": 1.79927, ""line"": ""[N II] 6583""}, {""lambda_um"": 1.60831, ""line"": ""He I 5876""}, {""lambda_um"": 1.71957, ""line"": ""[O I] 6300""}]",False,0,0,False,True,False,True,4,few_dithers|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-515268494286368832,2,9,SIII9530,0,0,1.2690194,0.002865017,5.9358222e-15,4.6744093e-15,-14.13357,0.017824376,43.896416,6.91,4.199804e-16,282,2.49,51.52684949,-28.63688322,,,0,386,-2.8950481,,1873.8778,8928,EDF-F,SIII9530,1,2111,0.001968222284391589,5059991273107250816,15.545721,0.785825,0.6083,20.9586,0.998,12.462,8.184,NOT_AVAILABLE,0.0028200431111111107,False,True,False,6.320604082175577,True,False,False,,,InGaAs telecom 1310,"[{""line"": ""H-alpha"", ""z"": 0.9331}, {""line"": ""[O III] 5007"", ""z"": 1.5339}, {""line"": ""H-beta"", ""z"": 1.6097}, {""line"": ""[O II] 3727"", ""z"": 2.4049}, {""line"": ""Ly-alpha"", ""z"": 9.4388}, {""line"": ""Mg II 2799"", ""z"": 3.5342}, {""line"": ""C IV 1549"", ""z"": 7.1899}, {""line"": ""[S III] 9531"", ""z"": 0.3312}]",True,1.15919,"[{""lambda_um"": 1.26902, ""line"": ""He I 5876""}, {""lambda_um"": 1.45446, ""line"": ""[S II] 6731""}]",False,1,0,False,False,False,True,4,few_dithers|broad|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
