star_key,segment,flare_t_peak,id,gmag,sep_arcsec,pa_deg,is_target,flux_ratio_to_target,capture_fraction,flux_fraction,required_amplitude,excluded_by_arithmetic
kepler:7174965,14.0,1364.2928620688617,2104828094402822912,15.162494,7.057261642727206,58.742581434249004,False,0.03704271412542972,0.9370240811573938,0.03384847637397972,0.006698312347343203,False
kepler:7174965,16.0,1543.1243843361735,2104828094401537152,11.584251,0.05820612095207417,7.286692416923758,True,1.0,0.9783985991161357,0.963645112514742,0.00046991080526371994,False
kepler:7174965,16.0,1543.1243843361735,2104828098699879680,19.449825,5.897745927986387,59.7285626943607,False,0.000714118690607117,0.9859695842567476,0.0006934820409210434,0.6529761754303414,False
kepler:7174965,16.0,1543.1243843361735,2104828094402822912,15.162494,7.057261642727206,58.742581434249004,False,0.03704271412542972,0.977449557205659,0.03566140544433681,0.012697964232426555,False
kepler:9139163,3.0,347.45226923562586,2106822131756839808,8.268123,1.0813361630234835,18.255503155693855,True,1.0,0.736485231270448,0.9988590286999971,0.00041768575373388016,False
kepler:9139163,3.0,347.45226923562586,2106822131755292032,15.706748,3.811981912431234,308.06786667540155,False,0.0010581567337797628,0.795031915377884,0.0011409713000029996,0.36566142047162176,False
kepler:4754260,7.0,637.6539409710094,2052506738389773568,14.961843,0.035517600989394625,260.6288698922856,True,1.0,0.8554659962302219,0.9977667091042071,0.0017923172680199052,False
kepler:4754260,7.0,637.6539409710094,2052506738385316608,20.727324,8.772201041913712,245.8420698991181,False,0.00494091747266019,0.1434920989310399,0.0008269168587489366,2.162629148580246,False
kepler:4754260,7.0,637.6539409710094,2052494983056452736,18.403801,10.87803602058949,50.07600560867187,False,0.041996858017483665,0.019258865042201943,0.0009433519417905091,1.895702359809205,False
kepler:4754260,7.0,637.6539409710094,2052494983056435072,19.638088,11.128230988868868,123.3677819426851,False,0.013474169304143933,0.02946276202975296,0.0004630220952535211,3.862266013900909,False
kepler:9457145,6.0,605.2464245017618,2130347248184653568,14.619588,0.26038614498746593,261.36325757812824,True,1.0,0.5539493294817588,0.9116563511519209,0.0068995611659531,False
kepler:9457145,6.0,605.2464245017618,2130347248180178816,17.174887,0.6315430568377836,147.414468117305,False,0.09503430434276341,0.5640924264850203,0.08822502493431238,0.07129529021709559,False
kepler:9457145,6.0,605.2464245017618,2130347243887037696,19.90911,10.720603055998264,3.6791961381325806,False,0.007659337382926991,0.0037765101525540443,4.760394858085761e-05,132.13250044622615,True
kepler:9457145,6.0,605.2464245017618,2130347243887037440,18.27644,11.71030712943574,317.66184563237584,False,0.034455551049381375,0.0012524492419235648,7.101996518602879e-05,88.56704928855251,True
kepler:9457145,6.0,558.7191551406868,2130347248184653568,14.619588,0.26038614498746593,261.36325757812824,True,1.0,0.5539493294817588,0.9116563511519209,0.003771087384510912,False
kepler:9457145,6.0,558.7191551406868,2130347248180178816,17.174887,0.6315430568377836,147.414468117305,False,0.09503430434276341,0.5640924264850203,0.08822502493431238,0.03896780723380879,False
kepler:9457145,6.0,558.7191551406868,2130347243887037696,19.90911,10.720603055998264,3.6791961381325806,False,0.007659337382926991,0.0037765101525540443,4.760394858085761e-05,72.21955042235118,True
