spkid,full_name,pdes,name,kind,class,neo,pha,H,diameter,albedo,rot_per,e,a,q,i,om,w,ma,epoch,moid,n_obs_used,data_arc,condition_code,rms,first_obs,last_obs,A1,A2,A3,DT,sigma_A1,sigma_A2,model_pars,sigma_A3,sigma_DT,a1_snr,a2_snr,a3_snr,a1_state,a2_state,a3_state,nonradial_constrained,nongrav_law,g_1au,outgassing_evidence,beta_implied,amr_implied_m2_kg,s1_a1_significant,s1_a2_zero,s1_a3_zero,s1_quality,s1_no_coma,s1_no_outgassing_evidence,screen_a1_only,screen_a1_only_strict,R,R_lo,R_hi,amr_natural_m2_kg,beta,diameter_m,diameter_source,areal_density_kg_m2,R_valid,R_reason,screen_r_flag,screen_r_strong,screen_r_extreme,screen_r_flag_conservative,screen_negative_a1,screen_albedo,albedo_significant
1000049,   48P/Johnson,48P,Johnson,cn,JFc,,,,5.74,,,0.4270873395277021,3.498855465885151,2.004538593568303,12.20703241174718,110.130728698861,216.5745255384043,33.39788345141388,2458564.5,1.00781,2212,5700.0,0.0,0.69946,2010-07-09,2026-02-15,8.060744765791191e-09,6.265662048396297e-10,3.637131717976669e-10,-77.20733247311709,2.133e-10,3.92e-11,"[""A1"", ""A2"", ""A3"", ""DT""]",1.158e-10,3.762,37.79064587806466,15.983831756113004,3.140873677009213,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000001,   50P/Arend,50P,Arend,cn,JFc,,,,1.9,,,0.5306381315609126,4.087100444595526,1.918329101173581,19.15563907078382,355.3105528598367,49.03972753665283,159.3842733394111,2455743.5,0.976448,1874,9404.0,0.0,0.69176,1999-08-03,2025-05-02,1.044407740484267e-09,2.9717032832611327e-10,,-204.1678327648006,1.648e-10,1.935e-11,"[""A1"", ""A2"", ""DT""]",,48.17,6.33742560973463,15.35763970677588,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000038,   51P/Harrington,51P,Harrington,cn,JFc,,,,4.8,,,0.5420451652003949,3.710216905850907,1.699111770189654,5.423651904070583,83.71771047129802,269.1635641515291,93.58618630108592,2457925.5,0.703441,99,2701.0,2.0,0.85207,2015-05-25,2022-10-16,3.045762700115345e-07,-8.73900903298596e-08,-2.088313158918197e-08,,1.042e-08,3.661e-09,"[""A1"", ""A2"", ""A3""]",2.112e-09,,29.229968331241313,-23.87055185191467,-9.887846396392979,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000363,   51P/Harrington-A,51P-A,Harrington,cn,JFc,,,,4.8,,,0.5620663599153678,3.580672324457032,1.568096864999769,8.654956945930117,119.1877795469232,233.587839407905,303.4588923007622,2451677.5,0.5817,246,7593.0,2.0,0.85978,1994-09-10,2015-06-25,2.6254565523424294e-08,3.101463228773831e-09,,,1.988e-09,1.045e-10,"[""A1"", ""A2""]",,,13.206521893070569,29.679073959558192,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000039,   52P/Harrington-Abell,52P,Harrington-Abell,cn,JFc,,,,2.6,,,0.540048863643431,3.859222154814254,1.775053615559263,10.23176237340895,336.8356805332962,139.6607051308085,111.1064688719497,2457578.5,0.803619,1164,3159.0,0.0,0.55692,2013-10-01,2022-05-26,-4.804051500131623e-09,-7.654172418034087e-11,,,3.648e-10,3.743e-10,"[""A1"", ""A2""]",,,-13.16900082272923,-0.20449298471905122,,significant,consistent_zero,not_fitted,False,inverse_square,1.0,True,,,False,True,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000102,   53P/Van Biesbroeck,53P,Van Biesbroeck,cn,JFc,,,,6.66,,,0.5510377388924215,5.404673552862248,2.426494458841365,6.611054381719058,148.8987884893298,134.2615875332419,226.1122315620693,2455802.5,1.41526,2926,9125.0,0.0,0.62776,2001-02-20,2026-02-14,-2.403111007459342e-09,-1.310558133808455e-10,2.8961030997590304e-09,-85.70234367499891,4.577e-10,1.383e-10,"[""A1"", ""A2"", ""A3"", ""DT""]",5.18e-10,22.05,-5.250406396022159,-0.9476197641420498,5.590932625017434,significant,consistent_zero,significant,True,inverse_square,1.0,True,,,False,True,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000095,   55P/Tempel-Tuttle,55P,Tempel-Tuttle,cn,HTC,,,,3.6,0.06,,0.905552720972412,10.3383382297577,0.976427915467506,162.486575379434,235.270989149082,172.5002736828059,4.97833968468816,2451040.5,0.00848081,392,48407.0,,0.72806,1865-12-22,1998-07-05,1.5809814806403381e-09,9.186415654543854e-11,,,3.486e-10,1.974e-13,"[""A1"", ""A2""]",,,4.535230868159317,465.3706005341365,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,False,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000087,   56P/Slaughter-Burnham,56P,Slaughter-Burnham,cn,JFc,,,,3.12,,,0.5072970112036211,5.08596642348536,2.505870857769266,8.147198340282092,346.037613920107,44.21746328766183,267.9621196463077,2456516.5,1.51841,1986,4940.0,0.0,0.60349,2004-07-15,2018-01-23,-3.7910107016153075e-08,1.99728018213712e-08,,,2.139e-09,1.681e-09,"[""A1"", ""A2""]",,,-17.72328518754234,11.881500191178583,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000023,   57P/duToit-Neujmin-Delporte,57P,duToit-Neujmin-Delporte,cn,JFc,,,,,,,0.4998154694580801,3.449980862970434,1.725627058323474,2.848605221168238,188.8086031558214,115.1317783892422,156.1894302845233,2458180.5,0.714164,1389,5426.0,0.0,0.67411,2008-04-02,2023-02-09,1.217493595988294e-08,-5.627361846477444e-11,-6.142100221463437e-10,,1.222e-10,4.826e-12,"[""A1"", ""A2"", ""A3""]",5.557e-11,,99.63122716761816,-11.660509420798682,-11.05290664290703,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000397,   57P/duToit-Neujmin-Delporte-A,57P-A,duToit-Neujmin-Delporte,cn,JFc,,,,,,,0.499040120360139,3.45215357827758,1.72939044107225,2.84481020036925,188.9256753142995,115.2325343233014,23.64084019027458,2452640.5,0.714736,533,4946.0,1.0,0.70651,1989-05-22,2002-12-06,1.8501733926467912e-08,-1.607216552946147e-10,-7.457258926508415e-10,,7.064e-10,1.652e-11,"[""A1"", ""A2"", ""A3""]",1.647e-10,,26.19158256861256,-9.728913758753915,-4.527783197637167,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000048,   58P/Jackson-Neujmin,58P,Jackson-Neujmin,cn,JFc,,,,,,,0.6605032757423075,4.090458371153908,1.388697217719208,13.45736366017694,160.6146449053704,200.4360685931564,357.7397561943111,2452996.5,0.391736,378,9317.0,3.0,0.88238,1995-05-22,2020-11-23,8.94294749561342e-09,-3.6289601625930575e-10,-3.8149958748183525e-09,-10.78211821395645,2.195e-10,4.769e-11,"[""A1"", ""A2"", ""A3"", ""ALN"", ""DT"", ""NK"", ""NM"", ""NN"", ""R0""]",1.112e-10,,40.742357610995086,-7.609478218899261,-34.30751685987727,significant,significant,significant,True,marsden_g,1.0000000023534097,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000082,   61P/Shajn-Schaldach,61P,Shajn-Schaldach,cn,JFc,,,,2.4,,,0.424204833511263,3.692046243238321,2.125862381309525,6.000524921292224,162.9685064253208,221.6569738125677,356.6912766797178,2459852.5,1.13336,895,2569.0,3.0,0.49057,2017-01-27,2024-02-09,-1.85183084012772e-08,1.6673495455556562e-08,-2.946292861621085e-09,,2.849e-09,1.188e-09,"[""A1"", ""A2"", ""A3""]",1.872e-09,,-6.499932748781046,14.034928834643571,-1.5738743918916052,significant,significant,marginal,True,inverse_square,1.0,True,,,False,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000097,   62P/Tsuchinshan 1,62P,Tsuchinshan,cn,JFc,,,,,,,0.5974757354147128,3.437817028091282,1.383804771011221,9.707774690729805,90.24451950426798,30.34869260352236,357.0435185623726,2458054.5,0.411097,3392,7200.0,0.0,0.70606,2004-09-14,2024-06-01,6.295977213822686e-09,-4.6443325443311115e-10,-9.519577392802395e-10,,2.411e-11,1.288e-12,"[""A1"", ""A2"", ""A3""]",2.265e-11,,261.1355128089044,-360.5848248704279,-42.02903926182073,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000106,   63P/Wild 1,63P,Wild,cn,JFc,,,,2.9,,,0.651031958340311,5.595702566660936,1.952721366397762,19.78486758185232,357.9701773415466,169.1406457391811,87.25979354521428,2457565.5,0.963224,2765,24165.0,0.0,0.56375,1960-04-21,2026-06-19,2.1721358868587303e-09,-1.102104578816678e-09,,,3.814e-10,1.306e-12,"[""A1"", ""A2""]",,,5.695164884265155,-843.8779317126172,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000035,   65P/Gunn,65P,Gunn,cn,JFc,,,,10.8,,,0.2498130479137048,3.884409938340382,2.914033652297285,9.182675618890896,62.02054896706026,213.8113892118183,133.5282943124276,2459081.5,1.90294,3136,4539.0,0.0,0.56345,2014-02-04,2026-07-10,-2.978738580021734e-08,8.005293043711388e-10,4.51405264632493e-08,551.9887765076237,2.327e-09,3.994e-10,"[""A1"", ""A2"", ""A3"", ""DT""]",2.205e-09,17.04,-12.800767425963619,2.004329755561189,20.471894087641406,significant,marginal,significant,True,inverse_square,1.0,True,,,False,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000021,   66P/du Toit,66P,du Toit,cn,JFc,,,,,,,0.7865681713017859,6.022772962563499,1.285451447234088,18.6689713312349,21.99985095509755,257.342734110419,273.4820324828293,2456961.5,0.438277,547,16304.0,0.0,0.70648,1974-03-22,2018-11-10,7.681995007508508e-10,-8.894690955671997e-11,,,1.67e-10,6.203e-13,"[""A1"", ""A2""]",,,4.599997010484136,-143.39337345916488,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000012,   67P/Churyumov-Gerasimenko,67P,Churyumov-Gerasimenko,cn,JFc,,,,3.4,,12.76129,0.6409081306555051,3.462249489765068,1.243265641416762,7.040294906760007,50.13557380441372,12.79824973415729,8.859927418758764,2457305.5,0.256932,8608,5442.0,0.0,0.55105,2008-06-01,2023-04-26,1.042451026100725e-09,-6.739627582388806e-11,2.960945433454094e-10,45.68888251286532,1.321e-11,2.918e-12,"[""A1"", ""A2"", ""A3"", ""DT""]",1.148e-11,1.18,78.91377941716314,-23.09673606027692,25.792207608485135,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000053,   70P/Kojima,70P,Kojima,cn,JFc,,,,3.0,,,0.4539128537842526,3.674442997880484,2.006566090644989,6.600118680921454,119.2701412323078,1.953402440075936,28.73263225892817,2457156.5,1.02206,2097,19938.0,0.0,0.54652,1970-12-27,2025-07-29,2.507346742048711e-10,-7.495436708696167e-11,,,4.003e-11,9.362e-13,"[""A1"", ""A2""]",,,6.263669103294307,-80.06234467737842,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000014,   71P/Clark,71P,Clark,cn,JFc,,,,1.36,,,0.494503425961493,3.13884737411695,1.586676594045882,9.444490588438237,59.44353715114411,208.9696562432719,124.1764920998802,2458635.5,0.578653,1360,2842.0,1.0,0.66638,2016-03-04,2023-12-15,2.2968729188176993e-08,-2.53524175150746e-10,1.5697977778839071e-09,28.60334976968827,1.598e-10,8.093e-11,"[""A1"", ""A2"", ""A3"", ""DT""]",5.228e-11,0.4989,143.73422520761574,-3.1326353039756087,30.02673637880465,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000394,   73P/Schwassmann-Wachmann 3,73P,Schwassmann-Wachmann,cn,JFc,,,,,,,0.6856593974322519,3.093156656290727,0.972304727174868,11.23238955855183,69.64422995345592,199.4507127665676,235.0624519183262,2459127.5,0.0133593,515,2740.0,0.0,0.47329,2016-02-13,2023-08-15,4.8397797743598444e-09,6.865981380065398e-10,,,1.506e-10,4.522e-11,"[""A1"", ""A2""]",,,32.13665188817958,15.18350592672578,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000320,   73P/Schwassmann-Wachmann 3-B,73P-B,Schwassmann-Wachmann,cn,JFc,,,,,,,0.6932855208263886,3.0618412252795815,0.939111036723919,11.39695194703386,69.89247679701043,198.7994525904428,357.4384229893136,2453880.5,0.0407102,1484,3806.0,2.0,0.91193,1995-12-23,2006-05-25,1.49431967818014e-08,1.961498904699281e-09,,,1.25e-10,1.549e-12,"[""A1"", ""A2""]",,,119.5455742544112,1266.3001321493098,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000081,   73P/Schwassmann-Wachmann 3-C,73P-C,Schwassmann-Wachmann,cn,JFc,,,,,,,0.6922258013072282,3.063468722115394,0.9428566311694347,11.37915705677313,69.84321690348189,198.8705914205202,23.73073531906494,2455980.5,0.0383732,3223,5853.0,0.0,0.85683,1995-12-15,2011-12-24,6.5446317663541185e-09,4.832373496932443e-10,,-12.17581160807467,3.712e-11,1.635e-11,"[""A1"", ""A2"", ""DT""]",,0.3937,176.31012301600535,29.55580120447977,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000324,   73P/Schwassmann-Wachmann 3-E,73P-E,Schwassmann-Wachmann,cn,JFc,,,,,,,0.6938774627627,3.06229329930756,0.937436994548815,11.4056211759106,69.91710448172594,198.7732444491985,356.7899338999595,2451920.5,0.0410327,129,4021.0,0.0,1.2335,1989-12-09,2000-12-12,1.723191563169948e-08,5.810952472839584e-09,,,2.859e-10,1.005e-12,"[""A1"", ""A2""]",,,60.27252756802896,5782.042261531924,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1003506,   73P/Schwassmann-Wachmann 3-BT,73P-BT,Schwassmann-Wachmann,cn,JFc,,,,,,,0.6856345051905101,3.091868459663292,0.9719767582079062,11.23833447259341,69.65683849488195,199.3494423523701,358.5821923232828,2457821.5,0.0142524,353,250.0,6.0,0.90558,2017-02-10,2017-10-18,-1.058923755691598e-07,3.1133488449942375e-08,,,1.041e-08,2.136e-09,"[""A1"", ""A2""]",,,-10.17217824871852,14.57560320690186,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,False,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000088,   74P/Smirnova-Chernykh,74P,Smirnova-Chernykh,cn,ETc,,,,4.46,,,0.1478530062466036,4.165067320959585,3.549249596336223,6.651003766008631,77.08379981098194,86.55885877455448,148.7886154882709,2456322.5,2.56658,6028,10447.0,0.0,0.65716,1997-07-14,2026-02-19,1.801769873565751e-07,-9.257946479218349e-08,,,1.381e-08,1.635e-09,"[""A1"", ""A2""]",,,13.04684919309016,-56.62352586677889,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000052,   75D/Kohoutek,75D,Kohoutek,cn,JFc,,,,4.6,,,0.496307395647225,3.54314699923032,1.78465693964704,5.90720925939778,269.6860945460317,175.8017246617871,358.0938421757012,2449520.5,0.800786,81,4784.0,,1.4735,1975-02-09,1988-03-16,3.982196062371616e-08,8.704448179457784e-09,,,4.492e-10,1.563e-11,"[""A1"", ""A2""]",,,88.650847336857,556.9064734138058,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,False,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000104,   76P/West-Kohoutek-Ikemura,76P,West-Kohoutek-Ikemura,cn,JFc,,,,0.66,,,0.5388984430266898,3.470391115154215,1.600202746503951,30.48308281789699,84.12422026077537,0.0712962625842761,335.4883113666506,2456259.5,0.616115,963,7191.0,0.0,0.82853,2006-08-25,2026-05-03,7.659731181251525e-10,-9.156353430431308e-11,,,9.315e-11,2.144e-12,"[""A1"", ""A2""]",,,8.223007172572759,-42.70687234342961,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000059,   77P/Longmore,77P,Longmore,cn,JFc,,,,8.2,,,0.3541674489049376,3.612859804945568,2.333302464576806,24.34017100840235,14.88690309790401,196.9461725220432,240.9540126841005,2456693.5,1.33855,2629,18332.0,0.0,0.79591,1975-08-11,2025-10-19,9.725493859733362e-10,-4.864141627602729e-10,7.13895749419696e-10,,1.227e-10,2.254e-12,"[""A1"", ""A2"", ""A3""]",1.579e-10,,7.926237864493367,-215.8004271341051,4.521189040023407,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000030,   78P/Gehrels 2,78P,Gehrels,cn,JFc,,,,,,,0.4611784110024278,3.737499617178204,2.013845482605778,6.250290479089117,210.5588694618118,192.7332944278901,201.3296818206431,2457413.5,1.02353,6071,5545.0,0.0,0.61108,2011-05-03,2026-07-08,-1.065295751132996e-09,-9.940943387569979e-10,,,1.557e-10,3.539e-12,"[""A1"", ""A2""]",,,-6.841976564759127,-280.8969592418756,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000022,   79P/du Toit-Hartley,79P,du Toit-Hartley,cn,JFc,,,,2.8,,,0.5940852746390944,3.031434980645364,1.230504097618105,2.893178304077592,307.8386464761982,253.2696876465822,318.2806934153706,2454391.5,0.234063,215,9595.0,1.0,0.88891,1986-12-27,2013-04-04,-3.9744850261119686e-10,-6.695164575829398e-13,,,1.985e-10,1.142e-12,"[""A1"", ""A2""]",,,-2.0022594589984726,-0.5862666003353239,,marginal,consistent_zero,not_fitted,False,inverse_square,1.0,True,,,False,True,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000067,   80P/Peters-Hartley,80P,Peters-Hartley,cn,JFc,,,,,,,0.599409504610033,4.023467312430257,1.611762763871776,29.93110501293428,259.8443512551739,339.1656041649692,108.0458307441825,2457856.5,0.618749,179,15016.0,0.0,0.831,1982-07-11,2023-08-21,9.974592073385072e-09,-7.900033013474037e-10,-5.467870249462449e-10,,1.894e-10,1.842e-12,"[""A1"", ""A2"", ""A3""]",7.886e-11,,52.66416089432456,-428.88344264245586,-6.933642213368563,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000107,   81P/Wild 2,81P,Wild,cn,JFc,,,,4.0,,,0.5373989073846863,3.449745576963111,1.595856073147981,3.237004173608168,136.1102208500619,41.72523085114398,187.5966814232084,2458808.5,0.601515,2795,3613.0,0.0,0.58722,2014-10-17,2024-09-07,2.756872987168991e-09,3.0703328089597237e-10,-1.044902559601286e-09,-127.4855221524886,8.513e-11,2.485e-11,"[""A1"", ""A2"", ""A3"", ""DT""]",4.512e-11,3.176,32.384270964043125,12.355464019958646,-23.158301409602966,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000033,   84P/Giclas,84P,Giclas,cn,JFc,,,,1.8,,,0.5087378105575096,3.600289925227997,1.768686311295246,7.321007772936352,110.4037250969902,277.9046068852069,222.3420990164371,2458051.5,0.79119,1105,4775.0,0.0,0.60592,2013-06-23,2026-07-20,6.98380893578828e-10,1.1424323023558379e-10,,,2.176e-10,5.401e-12,"[""A1"", ""A2""]",,,3.209471018285055,21.15223666646617,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000004,   85D/Boethin,85D,Boethin,cn,JFc,,,,,,,0.7811606261503803,5.184887126567299,1.1346574522589408,4.295294591030268,359.3961137217372,37.61838460810365,313.1875107575854,2454252.5,0.149899,51,4042.0,8.0,1.6569,1975-02-05,1986-03-01,0.0,0.0,,,3.862e-09,5.669e-09,"[""A1"", ""A2""]",,,0.0,0.0,,consistent_zero,consistent_zero,not_fitted,False,inverse_square,1.0,True,,,False,True,True,False,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000010,   87P/Bus,87P,Bus,cn,ETc,,,,0.56,,,0.3893476920698341,3.440869358876915,2.101174815284378,2.6023944932398,181.8898060895848,24.75638615410691,126.7935222833317,2457467.5,1.0978,667,7602.0,1.0,0.70867,1999-11-13,2020-09-05,1.2559965452163591e-08,-2.017205026726924e-09,5.855153256434009e-09,,1.286e-09,4.033e-11,"[""A1"", ""A2"", ""A3""]",2.393e-10,,9.76669164242892,-50.01748144624161,24.467836424713784,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000046,   88P/Howell,88P,Howell,cn,JFc,,,,4.4,,,0.5642277582940592,3.105389927736805,1.353242730180917,4.383856893820251,56.68684501686631,235.9088422219787,303.6947226620832,2458806.5,0.3452,3294,4555.0,0.0,0.65466,2014-01-29,2026-07-20,7.452625533157211e-09,-5.11634039926735e-10,-1.468792233842629e-09,27.61835238620866,3.17e-11,9.862e-12,"[""A1"", ""A2"", ""A3"", ""DT""]",5.088e-11,0.4717,235.09859726047986,-51.87933886906662,-28.8677718915611,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000073,   89P/Russell 2,89P,Russell,cn,JFc,,,,2.8,,,0.4084267260796848,3.753207889733363,2.220297479033123,12.07626705838838,41.44312432314534,250.1784362086389,78.77382058235197,2458318.5,1.23919,648,16216.0,0.0,0.59923,1980-08-09,2025-01-01,8.062880258017948e-09,-3.5081671205212846e-10,-3.8778777780254047e-10,,2.205e-10,3.721e-12,"[""A1"", ""A2"", ""A3""]",1.531e-10,,36.56635037649863,-94.28022360981684,-2.5329051456730274,significant,significant,marginal,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000029,   90P/Gehrels 1,90P,Gehrels,cn,JFc,,,,7.8,,,0.5097928579287074,6.068653574431163,2.974897324942635,9.635376173971068,13.2518277429544,29.27002672646282,351.8727795717881,2457800.5,1.98855,577,6092.0,2.0,0.56342,2001-08-10,2018-04-15,2.427605842172205e-07,3.403337921686466e-07,,,4.928e-08,5.317e-08,"[""A1"", ""A2""]",,,4.926148218693598,6.400861240711804,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000076,   92P/Sanguin,92P,Sanguin,cn,JFc,,,,2.38,,,0.6631297181909496,5.366603016899744,1.807849070660317,18.76475093984337,182.3426766590547,163.0644161601473,35.03954714481404,2452982.5,0.809869,952,14001.0,0.0,0.67503,1977-09-13,2016-01-13,4.075151511066731e-09,-8.485224646869795e-11,-2.5128828597077782e-09,,5.872e-10,2.512e-12,"[""A1"", ""A2"", ""A3""]",2.47e-10,,6.939971919391572,-33.77876053690205,-10.173614816630682,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000060,   93P/Lovas 1,93P,Lovas,cn,JFc,,,,,,18.2,0.6124520409583303,4.389973929696606,1.701325436700058,12.21885725158067,339.9149767281509,74.60867822674217,94.32453105426916,2455332.5,0.757807,3545,16506.0,0.0,0.55265,1980-12-05,2026-02-13,3.8909034396008025e-10,-4.975953098345204e-11,,,8.125e-11,3.468e-13,"[""A1"", ""A2""]",,,4.788804233354834,-143.4819232510151,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000075,   94P/Russell 4,94P,Russell,cn,ETc,,,,,,20.7,0.3641415593944019,3.511217035145052,2.232636988595144,6.184203048598868,70.9001267699577,92.68686339560657,224.0098461962155,2456781.5,1.2506,2200,27492.0,0.0,0.60429,1950-05-10,2025-08-16,1.35399812981006e-10,1.496240317991082e-11,,,3.863e-11,7.907e-13,"[""A1"", ""A2""]",,,3.5050430489517472,18.922983659935273,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000061,   96P/Machholz 1,96P,Machholz,cn,JFC,,,,6.4,,,0.9591608428638698,3.035068595409598,0.1239496432868665,58.13790031260349,94.25472309284206,14.7928448266822,342.6718948496791,2457961.5,0.333056,669,4468.0,0.0,0.60062,2012-04-20,2024-07-14,2.654248448328061e-10,-2.42749047255873e-12,1.0315262336640279e-10,,5.954e-11,1.008e-13,"[""A1"", ""A2"", ""A3""]",7.158e-11,,4.457924837635306,-24.082246751574704,1.4410816340654204,significant,significant,marginal,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
