source_id,ra,dec,parallax,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp,ruwe,dist_pc,X_pc,Y_pc,Z_pc,U_kms,V_kms,W_kms,v_total_kms,sep_now_pc,d_min_pc,t_enc_myr
1959591821082746368,328.7144042722244,41.269182558181775,17.110475049040136,1546.986,-27.36299006022348,10.894203859536319,3.833783,12.343045,1.9892197,1.1371866,58.44373093873264,-0.7869608557126911,57.49181242962421,-10.475775971614636,3.9157999445011824,5.1020402347436935,6.317754612443118,9.015449356817731,54.85442511979091,2.255248106706465,-0.9800261384635779
1792536383744228992,325.87607276154836,20.31589972046587,5.103746935241225,144.12532,-6.2336696544808605,-20.677515766758987,37.386955,15.321579,2.0559893,0.97084975,195.93447964573417,48.77145732880387,171.82670519964154,-80.54345810992206,25.349675671616662,24.2516814278227,-23.86247783666232,42.42838622005266,188.21264284098098,2.3002923354913354,-2.24849669129447
349727199662002816,28.634960490833645,44.77446112058818,8.239978489620153,246.7463,52.12035243057944,-20.881939826254335,-8.071761,15.309065,2.4057999,1.0920643,121.35954010798613,-81.5662837302212,82.84524049922379,-34.81013444801271,-16.596040231628034,-28.82172694748966,-1.5650716765688546,33.29519402193454,115.11896705733307,2.3711216271599223,-3.7462771367233803
1763327032718009472,315.7428811562183,15.477550971507604,6.615831826702754,554.41876,-19.62963966750702,-34.57005851944898,25.93471,12.209008,1.1539745,0.8640284,151.15257252516759,63.552761468669296,126.90387665908482,-51.99569962581774,35.561641225179905,7.964319231515539,-12.488620848296904,38.52306267863991,144.93906464192003,2.375712093179599,-2.097257525572701
1943064065372903808,351.1490698898517,49.5942811110274,6.385272497511433,405.1103,14.201101629320279,4.443854356096045,7.161446,14.005901,1.8185539,1.0336361,156.61038747989775,-49.561335892739386,145.59093513910503,-29.559551019115464,-12.69041510810804,3.024045417200773,-1.7703016449610238,13.165312537708381,151.45524718783707,2.441540941361755,-2.6600728856892815
1147472741592863360,153.31927698431682,83.93172063460503,12.659306556429987,501.353,27.680165580396515,-132.44448867246624,64.10586,15.518357,2.4636564,0.9789189,78.99326835497749,-40.871135219055134,53.3212010584591,41.54920298863239,-39.21063032839088,9.551436820974509,71.04959812839074,81.71137540330977,85.2836360399698,2.496429927253923,-0.8388879379144227
1869818998786699904,314.4678592973622,36.14078951805354,5.834246633172845,505.4647,-13.458434041537116,-10.411788897829897,-0.35125583,13.613313,1.6324825,1.0306007,171.40173579809203,32.048890964725835,167.36257545506652,-18.47138217831105,13.277054158879183,-2.583925935672736,2.883824331689244,13.83015846456201,167.95882343806633,2.539959931780367,-3.425549979294739
260322576316339968,71.56558808622295,51.359169143849634,16.83203076537037,784.8729,155.2261333556663,-67.22799988421248,32.15386,14.240337,2.6864176,1.0626649,59.41053779781374,-53.83583834710638,24.80397707869307,4.009642374246635,-45.72578782555226,-25.979295474366975,23.189533168331028,57.47630741598674,59.90823948260651,2.5748352020711662,-0.9998487111109946
393757623835233792,2.429029026897638,49.98360109376626,11.122048519890527,435.5115,38.806548742398235,6.6615709951595825,-6.7038383,14.847179,2.573718,1.0825455,89.91149411114446,-38.62656277727224,78.88762539773076,-19.204373991857153,-12.19901331184973,-13.247968356985023,1.5026426104577464,18.071594456082913,84.86179183825305,2.6462201982875317,-2.0731445810687266
1769766601740072320,328.29644163279323,16.116609969277953,12.64343757029033,326.93146,-17.26616249220545,-53.82553175381865,20.096764,15.443579,2.597804,0.99730104,79.09241410340884,20.707296847516655,66.10503656617867,-38.169909176707684,21.949334529318584,6.747913012096243,-18.0487494571561,29.20727603296732,71.04241945389263,2.7503717521354645,-1.1011622999496584
1935907344185945600,344.40513857324356,45.92588771014269,6.136398711464198,325.22345,8.943471779301397,-0.19287970782592173,-7.724274,14.460996,2.0939426,1.0428593,162.9620314813917,-36.021436681227954,154.95871994504978,-35.311116053645534,-4.137319054050016,-9.401034310196867,-1.3870039642172751,10.364392652406528,157.42828776269732,2.7722457335599726,-3.7038092147859185
1877255751825106816,337.9799670285154,24.749418608887265,7.363203951203134,279.93402,5.923493455469791,-27.253648289039145,-7.808333,15.00741,2.4558334,1.0653739,135.8104442885358,6.605974411529818,119.53718207080536,-64.12253880263029,6.19526478855375,-15.051671415614827,-10.883153970748733,19.58001937064809,127.0413508173481,2.851353976032863,-3.278918090542815
224536840085763456,54.96214232771155,39.5200085461491,16.054194917506873,665.62317,167.44705450824654,-12.692188514553116,85.312775,14.313292,2.614809,1.109211,62.28901574563008,-55.054528636011575,25.73866471283699,-13.654358206305183,-98.35836289861797,0.2705596778640672,7.908712076153556,98.67617990852204,58.42648598144513,2.935496652891843,-0.4994835243799402
