source_id,ra,dec,parallax,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp,ruwe,dist_pc,X_pc,Y_pc,Z_pc,U_kms,V_kms,W_kms,v_total_kms,sep_now_pc,d_min_pc,t_enc_myr
983333660069405824,112.48904956769822,51.33971377804749,12.01614878512718,497.7962,-57.83515299223274,-29.897630997940873,34.96435,14.470258,2.445386,1.0744096,83.22133970559153,-72.30600560979991,17.349086699762204,37.37167544856913,-42.83254075683768,2.7931504982298514,-6.307674274381612,43.38450175055164,75.9190704406089,0.2507620904822271,-1.9090510645119823
924904684456202112,113.64475782523732,43.091007471292244,4.378991740673793,256.67123,-9.33222879181657,-16.57559478901166,14.619585,9.560771,0.6009445,1.0453675,228.36307059262245,-205.24389523721283,15.532277232717313,98.91098949213425,-20.38463566066364,-13.448082256781024,-6.433757841273699,25.254257608635008,213.3972493079783,0.4733414569720876,-17.75993016289314
1656902763941078656,265.35246567728706,76.12831918818546,6.935359047041785,510.53342,4.915962068951074,17.813711516617996,0.20242706,14.145282,2.1485844,1.0916998,144.1886415998233,-37.48061838791918,118.5078609930553,73.0852549732992,-11.754475710583682,-0.6448623761431826,-4.583086903501031,12.632823606775702,144.76635895002556,0.5773942604743577,-9.120099396039642
339566166032728320,36.42494274244857,42.739475992827785,4.874076846534175,246.37144,12.909469912890675,-13.966621385253621,12.409648,9.473592,0.4733343,1.1163409,205.16705654960552,-152.17050389749062,124.1188124949751,-59.43213963547026,-17.980194503700424,-6.89226818277788,-11.196901701918671,22.27467985890393,224.3439400757812,1.389162083867344,-15.769721167376504
993745141832040960,103.10565225851722,54.21262610370944,6.743529046262308,260.28745,-15.220722665277158,-24.781545247951527,26.869236,15.077259,2.2125645,1.0350382,148.2903081071866,-130.89156128699733,42.570803291962584,55.18279957970218,-33.324300257017114,-3.531826368564483,-4.1148640816922,33.76262566105188,141.18666766320436,1.5550286238196145,-4.979265175387488
1090414891341380480,125.47174682818144,63.14882685519468,3.697665401927373,237.51372,-11.586147771650705,-9.525707503806933,43.08914,11.878252,0.75266266,1.2467747,270.44091103504377,-199.74091171387164,100.95742741110018,151.82046107066148,-44.75154989236975,7.03692692774255,13.199283856225184,47.18517407695826,256.69385757310573,1.5589123378700636,-5.244073604507835
1361600466438649216,258.82286444733137,45.06624100260415,4.743663365608465,295.21167,2.758486630311006,2.6035968848934843,6.116214,14.701908,1.9206734,1.0386885,210.80753901088235,56.95861558926285,162.1905783211306,122.0235670591401,-0.5161133092933018,7.02493249446232,1.4699063377231563,7.195601027117955,208.9386341478867,1.709896197942941,-7.913499676377096
1408240375299292544,254.36574785609028,47.75006504918099,8.139554371651899,674.11176,7.487547701867027,6.5146168405851,8.478298,13.860037,1.9389963,1.0607177,122.85684870940335,26.701827696481764,92.31714736687495,76.53993712118736,-0.9993743596332216,10.04497578652608,1.8418960738820103,10.26123134957835,121.40341954776352,2.0376570980100235,-4.242991977510236
1651707983816562816,257.6024603444981,71.32049584942942,7.081985103139839,370.85117,14.089536940574167,15.907618431231784,29.551691,15.071114,2.307269,1.0181925,141.20334700459117,-25.60856428734009,114.77076577770514,78.16813905447222,-14.470366595440709,28.706844640895874,6.492745472449709,32.7968014052132,140.52123530297504,2.1244441858555105,-2.952314435083055
516561901443970816,41.24338520559688,66.39588855210613,11.349183526189355,1096.2141,-28.28640400255995,-81.31001447263009,65.8304,12.518293,1.675499,0.9593783,88.11206530341164,-60.83641732270469,63.07290858083674,9.1910055229994,-50.74464422682368,47.201199979006915,-28.700553684398088,75.01129234292748,100.76960106286343,2.415379499844649,-1.2626851801649055
1114349060453552384,94.64580472861007,74.29777498264933,13.636694735922392,719.51263,-71.99679390179129,-36.39652718751833,39.132366,14.695058,2.466217,1.0650517,73.33155279671658,-51.345613248540616,43.139667059713325,29.66671133924365,-39.43218322558652,25.999460989048604,-9.324948103036379,48.14378155880164,76.16490366461085,2.42585624513085,-1.4471382745867614
406197841986962688,25.33717258065209,51.062234147566805,3.720697966194264,189.1357,10.75835575265782,-9.505090359324395,15.878608,13.956708,1.4091415,1.1602589,268.76677684828456,-172.66238779908696,199.43845922337218,-51.454651485950464,-21.005106320354894,0.1017979436278091,-12.060095046670757,24.22128706087834,286.8576616769518,2.436093492801462,-13.431064917930362
528973914551617920,1.3204500357159379,67.97589596619125,22.066803570014947,1597.1608,58.2700956994197,-101.26935732020712,18.377823,14.020947,2.4345741,1.091151,45.31693939392431,-21.600237657613754,39.601035410466025,4.337363667739853,-17.2397004458486,14.01209896643898,-21.7755705754815,31.10822500233095,65.90538379516468,2.528703225518027,-1.9380303915979211
1615005014371459200,229.97457648985994,59.547773951736914,14.102128352226785,981.8238,25.503574778134183,40.718426467737686,20.327787,13.979256,2.4106512,1.176651,70.91128197270278,-4.2704006134929395,46.483902913465826,53.37996215382628,-8.433477043878744,23.933945516175953,5.4873013595643965,25.96281493273767,66.34207665358848,2.6902064175141702,-1.5752294110194687
850527464480218368,160.68630062634944,55.1735888420341,4.634272674390186,301.30215,-16.041964527053633,-4.626710137671265,26.376024,9.336707,0.68072796,1.0856493,215.783591139593,-114.92106179674194,56.72200867416494,173.6039213052989,-27.4845604397868,-1.675785002855384,15.13797749949893,31.422407303060414,192.71487683988366,2.7442135114968833,-5.592252998410251
396753346342229120,21.630554963570045,43.77973343803767,3.682499439127629,105.21239,-0.47963059655273854,-9.769963470046742,-24.907255,15.058565,1.8772755,1.0006472,271.55469173320404,-164.0330107074826,198.2527430571721,-86.78117232937855,16.682001176725695,-22.029181553103054,-3.9186212674069263,27.909310199236874,293.62947223954666,2.933386162456489,-154.6181028598205
