fold,period_days,phase,flux_frac,err,n
fold_at_2p,0.84656370819982,0.025,0.00023011307188314234,1.7135686817350254e-05,641
fold_at_2p,0.84656370819982,0.035,0.0001866291532366393,1.6678691452744296e-05,644
fold_at_2p,0.84656370819982,0.045,0.00012998355735249767,1.6898284088267155e-05,658
fold_at_2p,0.84656370819982,0.055,9.031718113239329e-05,1.6758350016601184e-05,643
fold_at_2p,0.84656370819982,0.065,3.880619742524516e-05,1.4935042760601292e-05,656
fold_at_2p,0.84656370819982,0.075,2.4052294233634086e-05,1.5699214249730634e-05,648
fold_at_2p,0.84656370819982,0.085,0.0,1.5596736752825822e-05,652
fold_at_2p,0.84656370819982,0.095,-9.742335614015829e-06,1.4376099084109955e-05,645
fold_at_2p,0.84656370819982,0.105,-5.967533633460809e-05,1.5351805083945212e-05,646
fold_at_2p,0.84656370819982,0.115,-4.10683657569022e-05,1.348204518221297e-05,649
fold_at_2p,0.84656370819982,0.125,-8.94142580746271e-05,1.4693906377789158e-05,650
fold_at_2p,0.84656370819982,0.135,-8.804435190501447e-05,1.5378808085714497e-05,646
fold_at_2p,0.84656370819982,0.145,-0.00015953575423999222,1.5393400736419844e-05,639
fold_at_2p,0.84656370819982,0.155,-0.0001448600455444815,1.537999539827774e-05,645
fold_at_2p,0.84656370819982,0.165,-0.0001825023003578785,1.5988474685580634e-05,652
fold_at_2p,0.84656370819982,0.175,-0.00018368519144240647,1.633309106744166e-05,647
fold_at_2p,0.84656370819982,0.185,-0.0001759099430097555,1.659753926180577e-05,652
fold_at_2p,0.84656370819982,0.195,-0.0002376812616809998,1.624532360719849e-05,644
fold_at_2p,0.84656370819982,0.205,-0.00025368285599602913,1.5620373117253585e-05,651
fold_at_2p,0.84656370819982,0.215,-0.0002554437260364195,1.5151046932442691e-05,646
fold_at_2p,0.84656370819982,0.225,-0.00025113884484440074,1.6318517683400205e-05,644
fold_at_2p,0.84656370819982,0.235,-0.00023027357672988913,1.445085448898925e-05,644
fold_at_2p,0.84656370819982,0.245,-0.00029171477278217006,1.681666114552452e-05,644
fold_at_2p,0.84656370819982,0.255,-0.0002584871060946625,1.591385782635189e-05,645
fold_at_2p,0.84656370819982,0.265,-0.0003044565683489875,1.6582845921740572e-05,655
fold_at_2p,0.84656370819982,0.275,-0.00029847488269962863,1.700813334282082e-05,651
fold_at_2p,0.84656370819982,0.285,-0.0003135662599529354,1.7220651178436024e-05,649
fold_at_2p,0.84656370819982,0.295,-0.00030798895095229817,1.7905008219753337e-05,649
fold_at_2p,0.84656370819982,0.305,-0.00028234319232678384,1.643156647648273e-05,649
fold_at_2p,0.84656370819982,0.315,-0.00025245675933821543,1.5945102871044735e-05,644
fold_at_2p,0.84656370819982,0.325,-0.00024136852751832638,1.5611859759617483e-05,646
fold_at_2p,0.84656370819982,0.335,-0.00019062417510329333,1.6615522041193568e-05,649
fold_at_2p,0.84656370819982,0.345,-0.00016327470612903516,1.6673228362876502e-05,652
fold_at_2p,0.84656370819982,0.355,-9.122120714150084e-05,1.8624501070444193e-05,644
fold_at_2p,0.84656370819982,0.365,-4.66983049412506e-05,1.8448703543939463e-05,650
fold_at_2p,0.84656370819982,0.375,-1.2320260771803149e-05,1.9247058517817816e-05,648
