star_key,star_id,mission,catalogue,tier,why,n_events,period_catalogue,p_window_catalogue,Q_catalogue,jitter_catalogue,fetch_status,fetch_route,lc_n_segments,lc_n_segments_fetched,lc_cadence_days,lc_n_points,lc_segments,n_flares,lc_observed_days,lc_n_windows,lc_span_days,lc_t_first,lc_t_last,n_catalogue_flares_in_lc,catalogue_recovery_frac,cat_n_epochs,cat_n_control,cat_epoch_sigma_median,cat_epoch_sigma_p90,cat_control_sigma_median,cat_epoch_frac_above_3,cat_control_frac_above_3,cat_p_empirical,cat_best_offset_days,cat_best_offset_sigma_median,cat_best_offset_n_epochs,catalogue_epochs_are_brightenings,n_events_raw,n_declustered,rd_n_events,n,rd_n_freq,span_days,min_period_used,max_period_used,rd_h_max,f_best,period_grid,rd_period,rd_Q,rd_jitter,rd_f_in_window,rbar,rd_mean_phase,rd_t0,rd_gap_integer_frac,rd_n_gaps_used,rd_jitter_core,rd_n_core,rd_gap_integer_frac_core,rd_n_gaps_core,cycles_span,cycles_hit,rd_cycle_occupancy,p_screen_upper,status,null_budget_mode,wn_n_trials,wn_n_exceed,wn_p_empirical,wn_at_floor,wn_stopped_early,wn_truncated_by_budget,wn_p_gumbel,wn_gumbel_mu,wn_gumbel_beta,wn_h_null_median,wn_h_null_p99,wn_h_null_max,wn_null_Q_median,wn_null_jitter_median,wn_elapsed_s,wn_p,rd_null_computed,rd_p_window,rd_p_window_source,sn_n_trials,sn_n_exceed,sn_p_empirical,sn_at_floor,sn_stopped_early,sn_truncated_by_budget,sn_p_gumbel,sn_gumbel_mu,sn_gumbel_beta,sn_h_null_median,sn_h_null_p99,sn_h_null_max,sn_null_Q_median,sn_null_jitter_median,sn_elapsed_s,sn_p,rd_p_shuffle,pn_n_trials,pn_n_exceed,pn_p_empirical,pn_at_floor,pn_stopped_early,pn_truncated_by_budget,pn_p_gumbel,pn_gumbel_mu,pn_gumbel_beta,pn_h_null_median,pn_h_null_p99,pn_h_null_max,pn_null_Q_median,pn_null_jitter_median,pn_elapsed_s,pn_p,p_pool,pool_null_computed,energy_phase_rho,energy_phase_p,n_energy,period_agrees_with_catalogue,period_harmonic_of_catalogue,rd_strict_quality_why,phot_period,phot_power,phot_amplitude_frac,period_is_photometric,period_photometric_harmonic,rd_duration_days_median,rd_duty_cycle,rd_rise_frac_median,clock_in_lightcurve,confirms_catalogue_clock
kepler:8352774,8352774,kepler,kepler_yang2019,watch,tier:watch,31,381.15988554089097,1.2157343472384713e-07,0.6455616115715404,0.0744575885284127,OK,lightkurve,4.0,4.0,0.02043359821692,17199.0,"[3, 7, 11, 15]",98.0,355.777,16.0,1210.912,260.24489449476823,1471.136506438721,31.0,0.3225806451612903,31.0,3997.0,0.4554584706052598,22.855763561415376,0.0,0.3225806451612903,0.0778083562672004,0.0024937655860349127,0.0,0.4554584706052598,31.0,False,98.0,2.0,96.0,96.0,29580.0,1209.461300611496,0.20433598216920001,400.0,337.71585312684834,0.002549608863028246,400.0,392.217023756448,0.7349866565492476,0.05843160933524573,0.6875,0.9361204297379502,0.6814029800227313,-124.95917495315797,0.0,85.0,0.04467769030914661,91.0,0.0,80.0,4.0,4.0,1.0,2.955008472334173e-40,scanned,full,2000.0,0.0,0.0004997501249375312,True,False,False,0.0003438339119656655,232.38876088705945,13.206860998400204,239.38153157726293,284.6252795715854,309.07213247685013,0.6662330130908632,0.07281486312154592,180.33,0.0003438339119656655,True,0.0003438339119656655,gumbel_extrapolated,100.0,14.0,0.1485148514851485,False,False,False,,,,258.05020658536006,383.01606452115203,387.8441428587087,,,9.06,0.1485148514851485,0.1485148514851485,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,0.005588714053174173,0.9569024176802559,96.0,False,,gap_integer_frac<0.6,2.02205244307064,0.5373923848238427,0.08303386657505497,False,,0.22476359109423946,0.0005730592439399296,0.500000650262933,False,False
kepler:5027780,5027780,kepler,kepler_yang2019,watch,tier:watch,42,343.7508223579433,1.7084657627833377e-07,0.5459469014046561,0.0985672363675237,OK,lightkurve,6.0,6.0,0.02043359821692,20319.0,"[1, 2, 5, 9, 13, 17]",45.0,421.09,17.0,1459.509,131.51219877507538,1591.0010781735182,42.0,0.2857142857142857,42.0,3990.0,4.138136372290617,20.53252209858326,0.0,0.5714285714285714,0.033583959899749376,0.0024937655860349127,0.0,4.138136372290617,42.0,True,45.0,0.0,45.0,45.0,33631.0,1375.0751024982892,0.20433598216920001,400.0,119.19153340959838,0.0031108757248777584,324.48712165534903,321.4528925096469,0.5006616182249494,0.11541918389462881,0.6666666666666666,0.7836015588106607,0.6714568997048791,-105.61112990395364,0.0,33.0,0.057108375204190945,38.0,0.0,29.0,4.0,4.0,1.0,9.94196445765333e-12,scanned,full,2000.0,6.0,0.0034982508745627187,False,False,False,,,,73.5609894113276,112.07281333309389,152.51381312236498,0.5342700079903617,0.10252072484211891,96.16,0.0034982508745627187,True,0.0034982508745627187,empirical,100.0,4.0,0.04950495049504951,False,False,False,,,,86.10514157012585,129.39464640636706,131.32319118465463,,,4.2,0.04950495049504951,0.04950495049504951,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,0.4739130434782608,0.0010073110400897142,45.0,False,,Q<0.85;jitter>0.05;core:jitter_core>0.05;gap_integer_frac<0.6,2.253376430972351,0.5202307202850365,0.03450692985112516,False,,0.10217123201146613,0.0003178420054453233,0.49999918341804805,False,False
tess:166874846,166874846,tess,tess_tu2022,watch,tier:watch,17,236.4230518721992,2.53891785046656e-07,0.7485502470149271,0.0512599778934672,OK,lightkurve,6.0,11.0,0.02083333333333333,11006.0,"[4, 5, 31, 4, 5, 31]",11.0,71.069,7.0,759.035,1410.9310889062472,2169.9448273717426,20.0,0.5,20.0,4000.0,5.901784751426401,25.630049381507703,1.0401162524772223,0.75,0.0765,0.0024937655860349127,0.0,5.901784751426401,20.0,True,11.0,0.0,11.0,11.0,18121.0,755.6664707311429,0.2083333333333333,251.86363469468992,36.6905827065553,0.004155669401296331,236.12363329897997,240.6351187820805,0.7675644258266843,0.045369408881486106,0.8181818181818182,0.9604099338664438,0.9834595849043907,-3.980204751236879,0.0,5.0,0.045369408881486106,11.0,0.0,5.0,2.0,2.0,1.0,0.30048782361181214,scanned,full,31.0,10.0,0.3225806451612903,False,True,False,,,,33.30827681835859,53.73981032617693,57.2704968283892,0.7305232773448156,0.05298062120471495,0.21,0.3225806451612903,True,0.3225806451612903,empirical,100.0,4.0,0.04950495049504951,False,False,False,,,,28.695322291594767,38.289727111033834,38.320404526794505,,,0.7,0.04950495049504951,0.04950495049504951,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,0.3727272727272728,0.2589258736842221,11.0,True,1.0,gap_integer_frac<0.6,2.673239896950707,0.5502681056062841,0.03114835499907681,False,,0.04166637159263094,0.00017315166549053908,0.29999879614001806,False,False
kepler:5710376,5710376,kepler,kepler_yang2019,watch,tier:watch,62,370.3909849663569,1.4685459668591487e-05,0.7194212414337473,0.0602709279522407,OK,lightkurve,4.0,4.0,0.02043359821692,14298.0,"[4, 8, 12, 16]",143.0,295.94,14.0,1205.582,352.397002607584,1557.958853653632,63.0,0.8412698412698413,63.0,4000.0,31.312701738232498,180.97119368468472,0.24322294018311694,0.9365079365079365,0.18875,0.0024937655860349127,0.0,31.312701738232498,63.0,True,143.0,4.0,139.0,139.0,29434.0,1203.4981233119033,0.20433598216920001,400.0,453.3601946672422,0.0026495640055546233,375.0681365100651,377.4205861430676,0.7194689647959358,0.061570876914766565,0.5683453237410072,0.9272179460371849,0.014905862954944931,5.625779533423554,0.0,125.0,0.061570876914766565,139.0,0.0,125.0,4.0,4.0,1.0,2.519416840451122e-55,scanned,full,63.0,10.0,0.15873015873015872,False,True,False,,,,423.3878642451558,484.93513669272403,487.0468761227549,0.7100724396781948,0.06364790545233073,8.44,0.15873015873015872,True,0.15873015873015872,empirical,100.0,8.0,0.0891089108910891,False,False,False,,,,420.8682692170854,473.5051554688531,476.26924117735575,,,13.37,0.0891089108910891,0.0891089108910891,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,0.15214710219402117,0.07377372803264101,139.0,True,1.0,Q<0.85;jitter>0.05;core:f_in_window<0.6;core:jitter_core>0.05;gap_integer_frac<0.6,7.086903088581808,0.4850506751770836,0.04105185392542314,False,,0.08173345590039979,0.00021655802280328543,0.31249896421320766,False,False
tess:371706494,371706494,tess,tess_tu2022,watch,tier:watch,8,4.441997114512879,3.691558259319508e-05,0.9774218293731982,0.0042114740079237,OK,lightkurve,14.0,31.0,0.02083333333333333,30362.0,"[19, 20, 25, 26, 40, 52, 53, 19, 20, 25, 26, 40, 52, 53]",0.0,171.805,14.0,952.897,1816.0968506950885,2768.972950266674,15.0,0.0,15.0,4000.0,1.5268135926173576,6.504252566888386,1.4312375349873006,0.26666666666666666,0.04275,0.30423940149625933,0.1,2.1746730226685873,15.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOO_FEW_FLARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tess:359740883,359740883,tess,tess_tu2022,watch,tier:watch,18,244.56641335570845,5.860399396563152e-05,0.7100953388326124,0.0587510913359241,OK,lightkurve,8.0,20.0,0.013888888888888886,17614.0,"[9, 10, 36, 37, 9, 10, 36, 37]",3.0,97.563,8.0,789.347,1543.241963956505,2332.5750710656866,18.0,0.16666666666666666,18.0,4000.0,3.036289985227733,11.45092553438623,0.7975684706268902,0.5,0.0115,0.0024937655860349127,0.0,3.036289985227733,18.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOO_FEW_FLARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tess:358111274,358111274,tess,tess_tu2022,watch,tier:watch,8,43.83583099193701,7.120056742377327e-05,0.9963721965271982,0.0006766343649092,OK,lightkurve,24.0,60.0,0.013888888888888888,50757.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39]",2.0,530.521,48.0,1064.381,1325.3452903390862,2389.712712529581,14.0,0.0,14.0,3981.0,1.037313880646137,2.2394468450656295,0.9515499591194484,0.07142857142857142,0.008289374529012811,0.3541147132169576,0.0,1.037313880646137,14.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOO_FEW_FLARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tess:259543079,259543079,tess,tess_tu2022,watch,tier:watch,8,1.300121951490979,0.0002151548962114,0.9630708621063372,0.0068887709797882,OK,lightkurve,14.0,31.0,0.02083333333333333,28992.0,"[3, 4, 5, 6, 30, 31, 32, 3, 4, 5, 6, 30, 31, 32]",8.0,170.208,14.0,818.528,1381.720377702266,2200.227175080683,28.0,0.0,28.0,3996.0,3.68975996286178,14.509429268309738,1.4613934810287406,0.5714285714285714,0.03753753753753754,0.0024937655860349127,0.0,3.68975996286178,28.0,True,8.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_events,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,Q<0.85;jitter>0.05;core:f_in_window<0.6;core:jitter_core>0.05;core:n_core<8;gap_integer_frac_unmeasurable,4.4789525758609114,0.01196997351824054,0.005844179484792857,False,,0.06249964384672542,,0.5,False,False
tess:7586485,7586485,tess,tess_tu2022,watch,tier:watch,15,250.35005970408776,0.0002164365401295,0.7204837342769552,0.0563542246511939,OK,lightkurve,8.0,15.0,0.013888888888888886,18147.0,"[4, 5, 31, 32, 4, 5, 31, 32]",6.0,95.867,9.0,789.312,1410.930483046919,2200.2283529690467,16.0,0.25,16.0,3994.0,3.2585022131754737,10.819661178598516,0.8268450575171685,0.5625,0.022784176264396595,0.0024937655860349127,0.0,3.2585022131754737,16.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOO_FEW_FLARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tess:84069091,84069091,tess,tess_tu2022,watch,tier:watch,9,0.3329539575814613,0.000999500249875,0.8095281362631066,0.0361452742052632,OK,lightkurve,4.0,15.0,0.02083333333333333,3989.0,"[15, 16, 15, 16]",6.0,48.256,4.0,51.943,1711.3836256824434,1763.3059313567355,10.0,0.1,10.0,4000.0,2.0956472296403037,3.2873796184199944,0.9189694646743514,0.1,0.05025,0.0024937655860349127,0.0,2.0956472296403037,10.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOO_FEW_FLARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tess:156933657,156933657,tess,tess_tu2022,watch,tier:watch,14,244.08074014212588,0.0019990004997501,0.7175799203082955,0.0565682586858108,OK,lightkurve,8.0,21.0,0.013888888888888886,17889.0,"[6, 7, 33, 34, 6, 7, 33, 34]",18.0,91.917,8.0,785.791,1468.2837686804123,2254.061064432841,14.0,0.5,14.0,4000.0,9.277129302045438,13.948663609722551,1.2299820707928868,0.7857142857142857,0.051,0.0024937655860349127,0.0,9.277129302045438,14.0,True,18.0,2.0,16.0,16.0,19375.0,775.5620910041034,0.2,258.49484493166767,35.99740113861078,0.004126426584181856,242.34043175113686,242.34043175113686,0.6547067308507237,0.06935593796217793,0.3125,0.9071882005564383,0.17701602946574868,42.8981410076015,0.0,8.0,0.06935593796217793,16.0,0.0,8.0,2.0,2.0,1.0,0.3955486512373364,scanned,full,20.0,19.0,0.95,False,True,False,,,,40.013370824580726,56.841757673367205,57.90391959928961,0.7094910385937984,0.05837570463377398,0.2,0.95,True,0.95,empirical,100.0,94.0,0.9405940594059405,False,False,False,,,,43.683397518615294,59.42794509825526,60.90093642869242,,,0.99,0.9405940594059405,0.9405940594059405,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,-0.19705882352941176,0.46446421122573883,16.0,True,1.0,Q<0.85;jitter>0.05;core:f_in_window<0.6;core:jitter_core>0.05;gap_integer_frac<0.6,2.4133910078502567,0.5672787030817614,0.027199435727149755,False,,0.03472189990700119,0.00014327737082955123,0.33333411482060465,False,False
kepler:4919560,4919560,kepler,kepler_yang2019,watch,tier:watch,12,0.2863705640755871,0.0029985007496251,0.4082370176338746,0.1396720888630417,OK,lightkurve,18.0,19.0,0.02043359821692,65263.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17.0,1350.559,58.0,1470.483,120.53925521392375,1591.0015272586606,12.0,1.0,12.0,3996.0,27.56068521385209,48.695386881639465,0.8158723859658499,1.0,0.025525525525525526,0.0024937655860349127,0.0,27.56068521385209,12.0,True,17.0,1.0,16.0,16.0,27181.0,1111.4241939885542,0.20433598216920001,370.4376838563851,32.91493262491682,1.643135276258715,0.6085992834248766,0.6085926183003741,0.33254974537231596,0.18026721358417208,0.625,0.6532114309356534,0.31474870429643015,0.19155373805441464,0.3333333333333333,3.0,0.03740871230786095,12.0,1.0,1.0,2227.0,16.0,0.007184553210597216,1.0,scanned,,,,,,,,,,,,,,,,,,False,1.0,bonferroni_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06764705882352941,0.8034203137966693,16.0,False,,gap_integer_frac_unmeasurable,0.6720855881517104,0.011326938505808059,5.4424938031104085e-05,False,,0.08173171712115299,0.13429626759096486,0.16667175520238964,False,False
kepler:7667812,7667812,kepler,kepler_shibayama2013,watch,tier:watch,9,0.2107867699277384,0.0034982508745627,0.5707128378461634,0.089696770213644,OK,lightkurve,18.0,18.0,0.02043359821692,65261.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",334.0,1350.559,58.0,1470.483,120.53943149140105,1591.0018026405014,9.0,0.0,9.0,3996.0,1.6309376561541808,4.301765896132313,0.5621013256959082,0.3333333333333333,0.10285285285285285,0.05486284289276808,-0.5,33.518580795452095,9.0,False,334.0,13.0,321.0,321.0,35385.0,1446.7993201687932,0.20433598216920001,400.0,547.6936624538048,0.559453537900467,1.7874585327547095,1.7874585327547095,0.38514051351664014,0.1701495194218686,0.411214953271028,0.640647922713555,0.23560973267051302,0.42114262706196454,0.5204460966542751,269.0,0.06511501453994918,256.0,0.6367924528301887,212.0,758.0,281.0,0.370712401055409,1.5513814234845358e-67,scanned,full,758.0,0.0,0.0013175230566534915,True,False,True,1.2618264339288982e-90,24.190202110752676,2.529001024774437,25.134211058481096,36.74979929607718,44.440951268724206,0.038010920429951356,0.26786877042472657,300.13,1.2618264339288982e-90,True,1.2618264339288982e-90,gumbel_extrapolated,100.0,0.0,0.009900990099009901,True,False,False,1.2037885894190128e-36,41.807488679688234,6.1165628956300395,45.29951728965909,68.0956245569033,75.9244381047566,,,39.42,1.2037885894190128e-36,0.009900990099009901,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,0.11169350000122494,0.04554262209695254,321.0,False,,Q<0.85;jitter>0.05;core:f_in_window<0.6;core:jitter_core>0.05,1.7882652814492137,0.3967602176785197,0.0017009440079277056,True,1.0,0.08173637117288898,0.045727702027818486,0.49999836487153754,False,False
kepler:11146520,11146520,kepler,kepler_yang2019,watch,tier:watch,30,0.2948863050766777,0.0039980009995002,0.2580010693114609,0.1939979962410427,OK,lightkurve,18.0,18.0,0.02043359821692,65264.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",598.0,1350.559,58.0,1470.483,120.53855959419161,1591.0010171388276,30.0,0.9,30.0,3998.0,7.586474390243582,19.151346087208122,0.37872225497196177,0.8,0.0967983991995998,0.0024937655860349127,0.0,7.586474390243582,30.0,True,598.0,6.0,592.0,592.0,34621.0,1415.5557149741799,0.20433598216920001,400.0,62.84003052115898,0.029796700222572872,33.592620472705626,33.560763189557385,0.04880798652034646,0.2736210583872538,0.13851351351351351,0.1281886898763552,0.09266724346124605,3.1099834132319386,0.0,539.0,0.08697357468160281,246.0,0.0,201.0,43.0,42.0,0.9767441860465116,0.00022491377689678083,scanned,not_clock_reduced,200.0,0.0,0.004975124378109453,True,False,False,1.3945787152858923e-07,24.40566394857182,2.434788810131311,25.23982103774816,35.334944199936125,37.83994930358948,0.028897589720029593,0.27295851966944384,150.45,1.3945787152858923e-07,True,1.3945787152858923e-07,gumbel_extrapolated,100.0,0.0,0.009900990099009901,True,False,False,4.2898263038161754e-07,24.59158610263179,2.608705349177406,25.313970891023445,37.217957813040584,37.50744074568887,,,72.75,4.2898263038161754e-07,0.009900990099009901,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,-0.05298493822069632,0.19796923758892468,592.0,False,,Q<0.85;jitter>0.05;core:f_in_window<0.6;core:jitter_core>0.05;gap_integer_frac<0.6,34.269125809535176,0.4824933081279391,0.03497907811683877,False,,0.08173641704052578,0.002435475515823744,0.49999999544223234,False,False
tess:452749710,452749710,tess,tess_tu2022,watch,tier:watch,10,248.423903084083,0.0039980009995002,0.8404188552289806,0.030617076921582,OK,lightkurve,4.0,9.0,0.013888888888888886,9348.0,"[5, 32, 5, 32]",6.0,49.729,4.0,762.25,1437.9951454526745,2200.2310976185836,10.0,0.1,10.0,4000.0,1.9237244330287278,4.825258778594568,0.790793807088797,0.2,0.03125,0.0024937655860349127,0.0,1.9237244330287278,10.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOO_FEW_FLARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kepler:6117832,6117832,kepler,kepler_yang2019,watch,tier:watch,14,0.2214438151105892,0.0049975012493753,0.3385308845740894,0.1567235212229364,OK,lightkurve,17.0,17.0,0.02043359821692,64797.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",129.0,1340.832,57.0,1459.509,131.5125592816621,1591.00154124666,14.0,0.35714285714285715,14.0,3999.0,5.381185616711398,22.390701703804588,0.12281712345773318,0.7142857142857143,0.01900475118779695,0.0024937655860349127,0.0,5.381185616711398,14.0,True,129.0,4.0,125.0,125.0,25637.0,1048.3028712533414,0.20433598216920001,349.39934698873867,708.1723799462783,1.655037248877966,0.6042090432118158,0.6042160082366429,0.7538552019912808,0.06479421069634238,0.856,0.9442152813679263,0.7056474835521103,-0.17785250250255472,0.8888888888888888,108.0,0.03190432230429137,121.0,0.9065420560747663,107.0,2223.0,125.0,0.05623031938821413,1.387586766505143e-88,scanned,full,2000.0,0.0,0.0004997501249375312,True,False,False,1.9525939521347928e-114,24.10777804874759,2.6126732975838345,24.9741156208983,36.16700867661184,51.60576528222106,0.0720108389882183,0.25276994462589036,286.22,1.9525939521347928e-114,True,1.9525939521347928e-114,gumbel_extrapolated,100.0,0.0,0.009900990099009901,True,False,False,7.195044260966333e-11,119.99262992236552,25.184271193691703,126.86288900352882,211.44627579246932,232.62803855253583,,,10.55,7.195044260966333e-11,0.009900990099009901,0.0,0.0,,False,False,False,,,,,,,,,0.0,,,False,0.14409831029185866,0.1088768212371087,125.0,False,,,0.6045460859266285,0.49388934595996836,0.06440850833938096,True,1.0,0.12260437060177218,0.20291480022117162,0.41666671193982957,False,False
